a,winding,opt,cell,gamma,crossed,step,s_cross,placed_in_warmup,w1,b1,b2,seed,w1_end,b1_end,b2_end,steps_run
1.3,-1,sgd,5,0.0005932277269475,True,1640,6.556098584318853,False,-0.830291010700438,-2.4505090564113754,19.68929355575801,860031,-0.8233449457023794,-2.4594047984495884,21.310702125032325,5770
1.3,-1,sgd,5,0.0005932277269475,True,1523,6.1164878677953425,False,-0.8217468657023703,-2.4479778988607332,18.32417805460154,860032,-0.808662499862004,-2.464347346479897,21.303689513684326,5770
1.3,-1,sgd,5,0.0005932277269475,True,1285,5.31110469958107,False,-0.8395042553331453,-2.4533118249782624,15.84628893198455,860033,-0.8124842959961542,-2.485472825568236,21.315072974539056,5770
1.3,-1,sgd,5,0.0005932277269475,True,1119,4.813016662511418,False,-0.8451019012877603,-2.4551384518288164,14.353905701545191,860034,-0.807603972665232,-2.4998056001768134,21.362390765663278,5770
1.3,-1,sgd,5,0.0005932277269475,True,1500,6.033599811391901,False,-0.8336465991828336,-2.45153769877243,18.13392932421515,860035,-0.8200243958895411,-2.469166046428013,21.36797054517146,5770
1.3,-1,sgd,5,0.0005932277269475,True,1445,5.839915288144452,False,-0.8347618187876173,-2.4518692953587373,17.466756404519817,860036,-0.8169583115317496,-2.473970685493825,21.297385453903768,5770
1.3,-1,sgd,5,0.0005932277269475,True,1594,6.379611630843916,False,-0.8242289437540464,-2.4486567339449246,19.00775793492188,860037,-0.814503952788417,-2.4605899151817128,21.17139294606593,5770
1.3,-1,sgd,5,0.0005932277269475,True,1492,6.005033261275485,False,-0.8377023260563337,-2.452739546913231,17.935386221000115,860038,-0.8228458675084895,-2.4711601609412694,21.25567974419571,5770
1.3,-1,sgd,5,0.0005932277269475,True,1542,6.18581879325637,False,-0.8496266275298032,-2.463260744412962,18.45547587812176,860039,-0.8367458868051869,-2.4785207095964092,21.218150913690224,5770
1.3,-1,adam,0,0.0005399775851732,True,1130,4.561615773631907,False,-0.8500535322664828,-2.4644036204212827,13.74768774468543,6.668656251417468e-07,3.3098175259207917e-07,3.415042039439307e-08,860000,-0.8135934416060554,-2.5016032754690714,18.73015112560846,5682
1.3,-1,adam,0,0.0005399775851732,True,1403,5.286153093535696,False,-0.8471478617018471,-2.4558933604207227,15.983417396991337,6.240573911775159e-07,3.2043655198885444e-07,3.285189263919807e-08,860001,-0.8284553634952441,-2.475096029525692,18.687565757592868,5682
1.3,-1,adam,0,0.0005399775851732,True,1079,4.437708059023753,False,-0.8258665319441499,-2.4491671059186784,13.457038907015535,6.186220334844208e-07,2.8159197477139707e-07,4.682392082684871e-08,860002,-0.7899665706598854,-2.4878706527271723,18.816732626017043,5682
1.3,-1,adam,0,0.0005399775851732,True,1682,6.145650059145014,False,-0.8219947204174777,-2.448182435503683,18.622720925052928,7.962371422294327e-07,4.013798241038632e-07,4.0785502690162894e-08,860003,-0.8219947204174777,-2.448182435503683,18.622720925052928,5682
1.3,-1,adam,0,0.0005399775851732,True,1005,4.263880661164647,False,-0.8402940034959835,-2.453605752674039,12.903809188576396,4.626968487721433e-07,2.1264095443492807e-07,1.997208505743894e-08,860004,-0.7973477860799831,-2.4946373364627092,18.810693504615706,5682
1.3,-1,adam,0,0.0005399775851732,True,1525,5.6461169490614385,False,-0.8175857860514628,-2.4467776857699004,17.13083298415336,6.704034266159787e-07,3.002904864624016e-07,2.7870127517610652e-08,860005,-0.8079358516070158,-2.4573003886416482,18.701228946872263,5682
1.3,-1,adam,0,0.0005399775851732,True,1586,5.835189116507248,False,-0.8182730571160968,-2.4469503255080447,17.684505499898226,5.502092144276661e-07,2.574961704707674e-07,3.140379264867969e-08,860006,-0.8135999891164791,-2.452656007580763,18.661062020653176,5682
1.3,-1,adam,0,0.0005399775851732,True,1312,5.032680866551928,False,-0.8321148368883987,-2.4510518921522566,15.202503571304508,4.590064281974841e-07,1.9876080623469502e-07,2.2415393791516183e-08,860007,-0.8080798682063314,-2.47453830004955,18.705443793339885,5682
1.3,-1,adam,0,0.0005399775851732,True,1396,5.2662099789259,False,-0.8401793769756092,-2.4535092997016714,15.926014505515145,4.866807816169986e-07,2.458669381914799e-07,2.9823180739580657e-08,860008,-0.8218269692061158,-2.472124694671039,18.69057731347416,5682
1.3,-1,adam,0,0.0005399775851732,True,1479,5.507600648377614,False,-0.8338645485890612,-2.4516144429088023,16.62983524055041,5.413589088733834e-07,2.6601868751650375e-07,3.457222170325356e-08,860009,-0.8203780196767804,-2.4656953219955713,18.637936296868403,5682
1.3,-1,adam,0,0.0005399775851732,True,1372,5.198403050245309,False,-0.8279230445009376,-2.449761381330129,15.740617901164491,5.666999987536124e-07,2.643905628289218e-07,2.9856660106318356e-08,860010,-0.8084612642486655,-2.4704787184625876,18.716655280146327,5682
1.3,-1,adam,0,0.0005399775851732,True,1156,4.626109871080954,False,-0.8470950780613443,-2.4558100394147853,13.920278748548247,6.089792237834678e-07,3.073552452590201e-07,3.4168587074466475e-08,860011,-0.8126478170906919,-2.4904389194964445,18.696412471809005,5682
1.3,-1,adam,0,0.0005399775851732,True,1447,5.413250756385,False,-0.8376816649825756,-2.4528027256452583,16.41823621636777,6.90058615816163e-07,3.463006584908981e-07,3.461465395121682e-08,860012,-0.8235274696156428,-2.467458638537934,18.719549759360532,5682
1.3,-1,adam,0,0.0005399775851732,True,1652,6.046896689436316,False,-0.8084661712987764,-2.444295848075215,18.362486757924614,6.34157476466102e-07,2.8695315422884254e-07,2.2441963259643416e-08,860013,-0.8065224057618985,-2.446239814486652,18.672985529752008,5682
1.3,-1,adam,0,0.0005399775851732,True,1349,5.134240819977716,False,-0.8324109235712336,-2.4511225508846493,15.480485416010257,6.096763203999803e-07,2.950314904041681e-07,3.322268611326111e-08,860014,-0.8106318446491204,-2.4737457592152716,18.660500813329897,5682
1.3,-1,adam,0,0.0005399775851732,True,1136,4.57641876214891,False,-0.8354293672997462,-2.4520559359721483,13.776065186021127,6.973843504263587e-07,3.2493718935294144e-07,3.401648616988047e-08,860015,-0.8006893164527682,-2.488237624456099,18.712707646277284,5682
1.3,-1,adam,0,0.0005399775851732,True,1024,4.307851435858288,False,-0.8502165851876217,-2.4649705835085083,12.98382629167863,3.9120637311204503e-07,1.879523523952418e-07,2.1257139807365257e-08,860016,-0.8074138440758833,-2.507923687696765,18.760192121028954,5682
1.3,-1,adam,0,0.0005399775851732,True,1263,4.901267846907179,False,-0.834206056400902,-2.4516972991489365,14.835746783686613,6.982815650216179e-07,3.3564176755055443e-07,3.4481309283819583e-08,860017,-0.8081525549672147,-2.4795850255301746,18.747012922421384,5682
1.3,-1,adam,0,0.0005399775851732,True,1419,5.332021418075887,False,-0.8309714260385218,-2.450696648852306,16.165555538659664,4.625508344035135e-07,2.2650018151814013e-07,1.9851018039622288e-08,860018,-0.8147071712735435,-2.467784856900447,18.72292196118546,5682
1.3,-1,adam,0,0.0005399775851732,True,1419,5.332021418075887,False,-0.8252342297210028,-2.4489528010714574,16.052702222947403,7.301354539007897e-07,3.5299363388000104e-07,4.1410833399168607e-08,860019,-0.8079607534983152,-2.4668234148287755,18.610315634632816,5682
1.3,-1,adam,0,0.0005399775851732,True,1412,5.311905255649073,False,-0.8494068648755796,-2.4624366383121594,16.06543823016556,4.868279305937895e-07,2.3940477156948834e-07,1.7915885475359207e-08,860020,-0.8319344943936781,-2.480310400793476,18.688702944201772,5682
1.3,-1,adam,0,0.0005399775851732,True,912,4.055044994333601,False,-0.8400173625437982,-2.4535167955084143,12.336903383875853,4.964362362103533e-07,2.411859142543538e-07,1.0664255173901368e-07,860021,-0.7955974202099017,-2.5007974744996657,18.897280166113664,5682
1.3,-1,adam,0,0.0005399775851732,True,1485,5.525473470903668,False,-0.8299164977181797,-2.4503426403646924,16.648092780012057,5.381684541809955e-07,2.571861722308208e-07,3.998065488416856e-08,860022,-0.8168296039047512,-2.464125351262899,18.599672797534996,5682
1.3,-1,adam,0,0.0005399775851732,True,1169,4.658698060338689,False,-0.8247494212481155,-2.4488775222572237,14.108266383593959,4.666334905369238e-07,2.0453510564757194e-07,2.107158224368685e-08,860023,-0.7932984216494283,-2.4827521910474473,18.780336622050736,5682
1.3,-1,adam,0,0.0005399775851732,True,1358,5.159252922273213,False,-0.8471464188969556,-2.455861999306838,15.625547386883694,4.816954350146272e-07,2.521529482124949e-07,3.040542940261699e-08,860024,-0.8268255163931891,-2.476804524373934,18.72687364618695,5682
1.3,-1,adam,0,0.0005399775851732,True,1545,5.707422923654359,False,-0.8109572426448679,-2.444926309063457,17.242517388874933,7.200149562549499e-07,3.5180885847243036e-07,4.373524774396603e-08,860025,-0.802380227277735,-2.4541889329735307,18.619901831579053,5682
1.3,-1,adam,0,0.0005399775851732,True,1358,5.159252922273213,False,-0.8333496998470928,-2.451432039658136,15.638054473328708,4.807265521953542e-07,2.2697777536499477e-07,2.8654467734588628e-08,860026,-0.8126345202365823,-2.472993409698274,18.73921215825422,5682
1.3,-1,adam,0,0.0005399775851732,True,1551,5.72594419335202,False,-0.8229986888058971,-2.44828891701878,17.347624963941346,6.073924718258667e-07,2.910468050697746e-07,3.186282825767623e-08,860027,-0.8148179432560734,-2.4570766346164343,18.66615982057358,5682
1.3,-1,adam,0,0.0005399775851732,True,1333,5.0900738885772014,False,-0.8320567186992076,-2.451062145942197,15.352357678047241,6.809256580083422e-07,3.3304129673326034e-07,3.6752438303583376e-08,860028,-0.8091183062119457,-2.475655756482474,18.673834311638355,5682
1.3,-1,adam,0,0.0005399775851732,True,1472,5.486822076699487,False,-0.8440812674248456,-2.4548016270612796,16.536311152685762,6.950158399724167e-07,3.7101075499182584e-07,4.3205262231944123e-08,860029,-0.8305133322629287,-2.468542089051626,18.608898979244078,5682
1.3,-1,adam,0,0.0005399775851732,True,1290,4.9732488102970605,False,-0.8207917108674776,-2.4476612925820547,15.069703366636974,5.424407770915529e-07,2.1375597217075758e-07,2.516363968027459e-08,860030,-0.7960758248657535,-2.473277331699744,18.75334259029718,5682
1.3,-1,adam,0,0.0005399775851732,True,1583,5.825744154689719,False,-0.8262783090814755,-2.4493265606882493,17.68454290851381,6.745005326730556e-07,3.3355385765777125e-07,2.819844915879065e-08,860031,-0.8197870496182024,-2.4557200159479002,18.69028470755275,5682
1.3,-1,adam,0,0.0005399775851732,True,1443,5.401571237996411,False,-0.8196663208422525,-2.4473195866322666,16.345239514741262,6.517857465763439e-07,2.985996849833468e-07,3.250825529958068e-08,860032,-0.8045712927880917,-2.46339606518656,18.685121083505962,5682
1.3,-1,adam,0,0.0005399775851732,True,1210,4.762987530872528,False,-0.8381935322225981,-2.4529462474651713,14.347178045389189,5.600033169982416e-07,2.6412891011880186e-07,2.983837794371866e-08,860033,-0.8069762059079265,-2.4849663230243366,18.69329214625432,5682
1.3,-1,adam,0,0.0005399775851732,True,1060,4.3924118216476815,False,-0.8435171929619106,-2.4546232678379343,13.224386365272649,5.505926125033117e-07,2.5180609266082645e-07,2.8693030165204615e-08,860034,-0.8027973549438616,-2.496562406059385,18.730730706779326,5682
1.3,-1,adam,0,0.0005399775851732,True,1442,5.398655297945162,False,-0.8290550982552123,-2.4500996330457263,16.38977923290015,5.141329462072297e-07,2.3835528283990565e-07,2.9448619738911824e-08,860035,-0.8144515814896668,-2.465562712577621,18.735218101930396,5682
1.3,-1,adam,0,0.0005399775851732,True,1382,5.226549184522292,False,-0.8314003445484307,-2.450801001176619,15.791310756910523,5.674515663709116e-07,2.727421060568474e-07,3.127247460543216e-08,860036,-0.8119784013087952,-2.47103879707755,18.67812460179927,5682
1.3,-1,adam,0,0.0005399775851732,True,1491,5.543404292875479,False,-0.8227603803214582,-2.4482951672496536,16.687575877919656,9.403949912709794e-07,4.683449882484492e-07,5.6544749663922586e-08,860037,-0.8098571552141692,-2.4619204861340354,18.581990450698303,5682
1.3,-1,adam,0,0.0005399775851732,True,1398,5.27190032172528,False,-0.8347783338183674,-2.451845794349216,15.900941393079808,7.687194188582149e-07,3.937651445472338e-07,3.78325601923043e-08,860038,-0.8169381982731623,-2.4704801955200835,18.64740747596873,5682
1.3,-1,adam,0,0.0005399775851732,True,1434,5.375384374433681,False,-0.848970504087561,-2.4613095869721064,16.196260490592458,6.742822386433007e-07,3.565686643332432e-07,3.765491177933696e-08,860039,-0.8320208437151224,-2.478430524658525,18.619503748053564,5682
1.3,-1,adam,1,0.000757565710106,True,806,4.563547073711458,False,-0.850006060899058,-2.4644503504866937,13.756419534030945,5.497185105121759e-07,2.7250753574587657e-07,3.88264269555738e-08,860000,-0.8136201263244477,-2.501589964576932,18.74942250162028,5200
1.3,-1,adam,1,0.000757565710106,True,1000,5.2860323491766605,False,-0.8471668257546192,-2.45587762910482,15.985985101559521,5.420466869729538e-07,2.7834990714414254e-07,4.204006340802013e-08,860001,-0.8283918663970578,-2.4751749329485766,18.70693748014102,5200
1.3,-1,adam,1,0.000757565710106,True,769,4.43740726658678,False,-0.8258968565389785,-2.4491368782448704,13.458520377294759,4.854374905718126e-07,2.2061887914219786e-07,6.171103386749788e-08,860002,-0.78995366097545,-2.4879106205249526,18.83573034755979,5200
1.3,-1,adam,1,0.000757565710106,True,1200,6.1507933774917944,False,-0.8221514090461696,-2.4480892175779037,18.642032591928817,6.192909023914366e-07,3.1154066127263265e-07,6.314732875813527e-08,860003,-0.8221514090461696,-2.4480892175779037,18.642032591928817,5200
1.3,-1,adam,1,0.000757565710106,True,716,4.2627703860574515,False,-0.8402748634299886,-2.4535251694878086,12.902734546834735,4.947127104712198e-07,2.300311578226612e-07,3.236062579572722e-08,860004,-0.7990615963187604,-2.4962613148559885,18.830620622174305,5200
1.3,-1,adam,1,0.000757565710106,True,1087,5.646162736410428,False,-0.8176092199432562,-2.4467675093906305,17.134062077238173,5.116046209112831e-07,2.5702981464588124e-07,4.087360969348933e-08,860005,-0.8079168882810153,-2.4573329219921582,18.72059617869026,5200
1.3,-1,adam,1,0.000757565710106,True,1130,5.833116839014577,False,-0.8186625107374544,-2.447196246550297,17.68114786551272,7.971738040622663e-07,3.765082803272053e-07,4.654434934675973e-08,860006,-0.8123484775029535,-2.4532678663469927,18.679827013150888,5200
1.3,-1,adam,1,0.000757565710106,True,937,5.039673489777427,False,-0.8324270393572027,-2.4515491602736628,15.227536178822437,4.4582784836872603e-07,2.0560048745995115e-07,3.050929982535278e-08,860007,-0.8086519841915506,-2.4753963684216806,18.724960507756105,5200
1.3,-1,adam,1,0.000757565710106,True,996,5.270038526757143,False,-0.8401096868877942,-2.453586947064639,15.940963761605612,4.987153554630321e-07,2.5189540733783834e-07,4.119816831944202e-08,860008,-0.821781755747395,-2.4721886593765747,18.709887778495247,5200
1.3,-1,adam,1,0.000757565710106,True,1054,5.506760307603054,False,-0.8339210814058859,-2.4515660336350487,16.629991039419448,5.798997630746745e-07,2.84806047137309e-07,5.469136842345635e-08,860009,-0.8204237539375863,-2.4656687476032935,18.657049963833995,5200
1.3,-1,adam,1,0.000757565710106,True,978,5.198663068527763,False,-0.8279358459667986,-2.4497608144923837,15.744364589929049,5.197873467057176e-07,2.4266323773635414e-07,3.9419133475111676e-08,860010,-0.8084158426416455,-2.4705559938791066,18.73600721598844,5200
1.3,-1,adam,1,0.000757565710106,True,822,4.619198658684633,False,-0.8469681611762144,-2.455931348399141,13.900918002679672,7.421756199004503e-07,3.742287791559003e-07,4.6118083638303746e-08,860011,-0.8125713837533216,-2.4905296451462733,18.715642484788553,5200
1.3,-1,adam,1,0.000757565710106,True,1032,5.415742762684676,False,-0.837771330274897,-2.4527348596044383,16.429170760055065,5.056345281425714e-07,2.5406087234884965e-07,4.457684978387364e-08,860012,-0.8228575761775513,-2.4681832824791194,18.738620180878907,5200
1.3,-1,adam,1,0.000757565710106,True,1177,6.044550163368151,False,-0.8085039185224134,-2.4442109619788726,18.35837491115696,6.364273238193318e-07,2.9171840429497097e-07,3.586430257485019e-08,860013,-0.8064653644692442,-2.4463360888655896,18.692470600226223,5200
1.3,-1,adam,1,0.000757565710106,True,962,5.136030161635755,False,-0.8323892922587726,-2.4511513200938455,15.488916296341834,6.120527408484222e-07,2.960585614370149e-07,4.514258117170354e-08,860014,-0.810590351597369,-2.4738095660991037,18.679725712900822,5200
1.3,-1,adam,1,0.000757565710106,True,812,4.584337408728109,False,-0.8354735958893086,-2.4520217355675147,13.80379076411475,6.091149212963904e-07,2.8330607352625343e-07,3.964542385027942e-08,860015,-0.8006459413795376,-2.4882960399095286,18.732026700495716,5200
1.3,-1,adam,1,0.000757565710106,True,730,4.308221587352559,False,-0.8501870259173747,-2.4649991105125157,12.98757559104432,4.216752135861751e-07,1.7746945707140602e-07,2.50998213289681e-08,860016,-0.8071925089476785,-2.508112901461109,18.779641106537376,5200
1.3,-1,adam,1,0.000757565710106,True,902,4.907803534277713,False,-0.8342264333691597,-2.451693748210822,14.85925826196816,5.758757306640273e-07,2.765000739164019e-07,4.076495244263052e-08,860017,-0.8081057490217591,-2.479655615023109,18.766390563233234,5200
1.3,-1,adam,1,0.000757565710106,True,1012,5.334305640067582,False,-0.8309435064243393,-2.450754070558851,16.175795832556012,5.102419417819283e-07,2.209379516346401e-07,2.8794243671411427e-08,860018,-0.8146451970291062,-2.467830917299399,18.74243855753716,5200
1.3,-1,adam,1,0.000757565710106,True,1012,5.334305640067582,False,-0.8252160840883089,-2.448986616302531,16.062605693071724,6.644231216848894e-07,3.2112215913185116e-07,6.011567691244256e-08,860019,-0.8079332185143369,-2.4668835434274983,18.629335423292936,5200
1.3,-1,adam,1,0.000757565710106,True,1009,5.322196144767052,False,-0.8495446666356654,-2.4628611577030854,16.100993246470406,4.0047192901011754e-07,1.989188165591339e-07,2.787627034286787e-08,860020,-0.83208977992672,-2.480603801351622,18.70821304113911,5200
1.3,-1,adam,1,0.000757565710106,True,650,4.054875310028869,False,-0.8400578738187272,-2.453457372479227,12.338211382144108,4.1793310058431e-07,2.0302884998464075e-07,1.6131005145806878e-07,860021,-0.7962276180901322,-2.5013193094739385,18.91546283914176,5200
1.3,-1,adam,1,0.000757565710106,True,1058,5.523472547185265,False,-0.8299209722411564,-2.450361354076939,16.64435715020418,6.033842390663386e-07,2.8988219691555095e-07,6.899693400673492e-08,860022,-0.8167945141557256,-2.4641996518019456,18.618574595184576,5200
1.3,-1,adam,1,0.000757565710106,True,833,4.657852301340981,False,-0.824863079136685,-2.4488497083550196,14.108344673059037,5.497955714856855e-07,2.2546112152160792e-07,3.000912118275197e-08,860023,-0.793261107833134,-2.4828668620760954,18.799725900201313,5200
1.3,-1,adam,1,0.000757565710106,True,968,5.159428580889748,False,-0.8471615833898681,-2.4558513799097783,15.62898006754829,4.766477969534319e-07,2.4935357928537605e-07,4.1060764118851604e-08,860024,-0.8267818177075235,-2.47686714248207,18.74618994955674,5200
1.3,-1,adam,1,0.000757565710106,True,1102,5.710688751529871,False,-0.810940893025323,-2.444957977052442,17.255552445485815,7.48244852384863e-07,3.6504645779584464e-07,6.85669322196649e-08,860025,-0.8027700705293073,-2.453812618671818,18.63899267359477,5200
1.3,-1,adam,1,0.000757565710106,True,968,5.159428580889748,False,-0.8333709547543267,-2.4514183130065454,15.64151406284943,4.649980676536347e-07,2.199089801716436e-07,3.895480245367701e-08,860026,-0.8126757405057644,-2.4731188268315947,18.758589587685567,5200
1.3,-1,adam,1,0.000757565710106,True,1106,5.72801988513001,False,-0.8229888446516113,-2.4483245906902376,17.35723466759989,5.24094243728156e-07,2.511189314503679e-07,4.540631261844064e-08,860027,-0.8146691847222237,-2.4573432504041945,18.68531963469985,5200
1.3,-1,adam,1,0.000757565710106,True,950,5.089551182974524,False,-0.83209290415936,-2.45102735872415,15.353440990555209,6.751382481038464e-07,3.2968415531288043e-07,5.05414415162958e-08,860028,-0.8090823897211332,-2.4757143372533923,18.692935626935885,5200
1.3,-1,adam,1,0.000757565710106,True,1047,5.4776354702990835,False,-0.843798845491082,-2.455089337611087,16.509872341834704,7.312743730530017e-07,3.91576636936061e-07,6.585050065176737e-08,860029,-0.8299935686434506,-2.4690740735938417,18.627705221635438,5200
1.3,-1,adam,1,0.000757565710106,True,919,4.97141801065085,False,-0.8207903323941235,-2.4476880640078216,15.066734109621411,6.136021349356852e-07,2.1217886073070764e-07,3.521004542616685e-08,860030,-0.7966733979018404,-2.4737483150293627,18.772961381065347,5200
1.3,-1,adam,1,0.000757565710106,True,1130,5.833116839014577,False,-0.8259919408175018,-2.4491668175501498,17.710873664122396,5.770778351471307e-07,2.908888851567379e-07,4.213294694234245e-08,860031,-0.8197291962702601,-2.4558064170620035,18.70968872036506,5200
1.3,-1,adam,1,0.000757565710106,True,1029,5.403448395627603,False,-0.8196533179245393,-2.4473429601414005,16.354108451880055,6.468410685478818e-07,2.9641486530249475e-07,4.428840420310403e-08,860032,-0.8047498374504415,-2.4633424374074253,18.70451495710815,5200
1.3,-1,adam,1,0.000757565710106,True,859,4.750506152649511,False,-0.8381533704796222,-2.4529775653935784,14.310313512584406,6.340731406024081e-07,2.994718711383628e-07,3.9105500490075746e-08,860033,-0.8074366935694304,-2.484537704086688,18.712873464420174,5200
1.3,-1,adam,1,0.000757565710106,True,756,4.3939205955078515,False,-0.8434839307970834,-2.4546634499718603,13.231707990449971,5.217771149332296e-07,2.3880422420545876e-07,3.4143756668926025e-08,860034,-0.8048295333360226,-2.494223554658475,18.750889936889845,5200
1.3,-1,adam,1,0.000757565710106,True,1027,5.395267660195532,False,-0.8292487540063324,-2.450473334796457,16.38212545168355,4.7305822978731094e-07,2.2396783463103046e-07,4.020458736365332e-08,860035,-0.8149233981249525,-2.465904378559554,18.75472690380346,5200
1.3,-1,adam,1,0.000757565710106,True,986,5.230265366099423,False,-0.8313116068376347,-2.4509085888569393,15.805834801587437,6.535173682799809e-07,3.1524447252462296e-07,4.397723763287043e-08,860036,-0.8118837455152513,-2.471164388995786,18.697343435787463,5200
1.3,-1,adam,1,0.000757565710106,True,1063,5.544434188687126,False,-0.8227919891985145,-2.4482716519792267,16.693291962624333,8.405984359989857e-07,4.1726158108552977e-07,9.025964591457894e-08,860037,-0.8090372068693313,-2.462765090408514,18.600293166872838,5200
1.3,-1,adam,1,0.000757565710106,True,1003,5.298059561656181,False,-0.8347715210586536,-2.4519008096341444,15.986465352816055,7.066770725518533e-07,3.61435911405268e-07,5.113904834919706e-08,860038,-0.8168677428248213,-2.4706261204975015,18.66659628296957,5200
1.3,-1,adam,1,0.000757565710106,True,1023,5.378943327092203,False,-0.8490180752418145,-2.4612697063153233,16.210321434674327,5.291277470556665e-07,2.789027314690334e-07,5.311169378041576e-08,860039,-0.832190540382609,-2.478300016308579,18.638774369785942,5200
1.3,-1,adam,2,0.0010004008158146,True,610,4.561934305965844,False,-0.8500729724334031,-2.464378379887561,13.754086826947557,5.259373973837411e-07,2.604701851511906e-07,5.1090837273333093e-08,860000,-0.8135098436550559,-2.5017255677743697,18.757824841402407,4909
1.3,-1,adam,2,0.0010004008158146,True,758,5.289935453709376,False,-0.8471107158995399,-2.4559416515161923,16.00123322340808,5.283024958958e-07,2.712473192122707e-07,6.076045495452716e-08,860001,-0.8284505205699193,-2.4751397441760594,18.715351116198015,4909
1.3,-1,adam,2,0.0010004008158146,True,583,4.440361985830084,False,-0.8258530134854397,-2.4491879985530542,13.470253327215902,5.428732730986475e-07,2.4552775809934285e-07,8.754592012459882e-08,860002,-0.7923434254349974,-2.4867894439634872,18.843939985874393,4909
1.3,-1,adam,2,0.0010004008158146,True,909,6.152549614781245,False,-0.8222298780255692,-2.448058292893217,18.650171033815774,5.56270418152551e-07,2.7980704242962017e-07,1.1023120624914228e-07,860003,-0.8222298780255692,-2.448058292893217,18.650171033815774,4909
1.3,-1,adam,2,0.0010004008158146,True,543,4.266184503282001,False,-0.8402570812725524,-2.453655405326244,12.916026025709083,4.057599528576138e-07,1.8862035090988878e-07,4.925275116098615e-08,860004,-0.7991410630341579,-2.496229402744073,18.838918692586883,4909
1.3,-1,adam,2,0.0010004008158146,True,824,5.650999872426416,False,-0.8175558653940339,-2.4468483664821905,17.152375212465447,5.722047562712261e-07,2.722063126402589e-07,6.243298775247276e-08,860005,-0.8084900699537162,-2.457634476481517,18.729316192470424,4909
1.3,-1,adam,2,0.0010004008158146,True,857,5.840671218989907,False,-0.8182798410100226,-2.4470026408706245,17.707792418272973,5.182738972607366e-07,2.6061372496882094e-07,7.640764654898832e-08,860006,-0.8124315713340812,-2.4532690320232913,18.68823568320427,4909
1.3,-1,adam,2,0.0010004008158146,True,712,5.052017188008438,False,-0.8320473387401671,-2.4516474484431785,15.269448073582929,4.3744648617690326e-07,1.950401185613827e-07,4.422643036312437e-08,860007,-0.8079370766095174,-2.4745056586957,18.73349493643477,4909
1.3,-1,adam,2,0.0010004008158146,True,754,5.268809527713069,False,-0.8401832298533237,-2.4535217705429226,15.940073460804598,4.848157411819462e-07,2.44695879607935e-07,5.945235983074665e-08,860008,-0.82184711743754,-2.472154999071361,18.71831978203345,4909
1.3,-1,adam,2,0.0010004008158146,True,799,5.511420961554572,False,-0.8338538431417533,-2.451652714487314,16.647307857057335,7.01629610965956e-07,3.4509195871529766e-07,8.903500784500928e-08,860009,-0.8204130095152338,-2.465717448012398,18.66512708583603,4909
1.3,-1,adam,2,0.0010004008158146,True,741,5.200731196219661,False,-0.8279259712581281,-2.4497915817014775,15.753870554923957,4.937919033306676e-07,2.305452017671939e-07,5.624109732929191e-08,860010,-0.8084733506975157,-2.4705422103322037,18.744529890379585,4909
1.3,-1,adam,2,0.0010004008158146,True,624,4.626276509372794,False,-0.847121938548663,-2.455778563196363,13.926121504082001,6.245392364167956e-07,3.1438043962833274e-07,5.660734791181895e-08,860011,-0.8126410377367417,-2.490482464898481,18.72398977941406,4909
1.3,-1,adam,2,0.0010004008158146,True,782,5.418481790766772,False,-0.8377702943314306,-2.452759265179547,16.44076983746226,5.997464977058331e-07,3.0189993209751974e-07,6.674144794513603e-08,860012,-0.8233557541838241,-2.4684035233911628,18.747254819293676,4909
1.3,-1,adam,2,0.0010004008158146,True,892,6.0487990823110716,False,-0.808365511286634,-2.4441772040007796,18.37492516254991,6.806261870294504e-07,3.178634839857133e-07,6.013065839468448e-08,860013,-0.8064886566368553,-2.4463126877054457,18.70119239147113,4909
1.3,-1,adam,2,0.0010004008158146,True,729,5.138670665198174,False,-0.8323667120586372,-2.451184464078454,15.500030057485269,6.52590057576649e-07,3.153761268826928e-07,6.634474834444804e-08,860014,-0.8104884283312256,-2.473967045913121,18.687889705375397,4909
1.3,-1,adam,2,0.0010004008158146,True,615,4.584810285146854,False,-0.835456898288453,-2.4520350772529675,13.80805697674647,5.092101740427345e-07,2.364867491185415e-07,4.9709473847594325e-08,860015,-0.8007089113330558,-2.488254441500719,18.740405543559135,4909
1.3,-1,adam,2,0.0010004008158146,True,553,4.309077641781911,False,-0.8501818675825386,-2.4650184772741235,12.993050868246037,3.625918158691475e-07,1.7172576884827104e-07,3.235059754324194e-08,860016,-0.807201692239182,-2.508038537290899,18.788427295808454,4909
1.3,-1,adam,2,0.0010004008158146,True,683,4.907555631116814,False,-0.8342529609684955,-2.4516726063991525,14.861375129969984,5.531854118234131e-07,2.6536019957318086e-07,5.539969493387678e-08,860017,-0.8081669195434544,-2.479626800656479,18.774844874155846,4909
1.3,-1,adam,2,0.0010004008158146,True,767,5.337779014516001,False,-0.8309519390979726,-2.4508594768963103,16.18979462315994,4.7092416276478615e-07,2.296241997014564e-07,4.683371758059273e-08,860018,-0.8142290693608282,-2.4673130700495376,18.751013146021513,4909
1.3,-1,adam,2,0.0010004008158146,True,767,5.337779014516001,False,-0.8251155766272668,-2.4491152738869286,16.076105054461507,5.711492167971075e-07,2.7482977310015757e-07,9.267157550738161e-08,860019,-0.8080358570097331,-2.4668348342940445,18.637165817052455,4909
