a,winding,opt,cell,gamma,seed,s_cross,w2_own,winding_k,b1_offset,mirror,chi,kappa_k,pred_r,init_winding,obs_r
1.3,-1,sgd,2,3.743013912668677e-05,860036,5.258905275526982,5.228125,-1,0.0005587949778327328,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.005887440626798579
1.3,-1,sgd,2,3.743013912668677e-05,860037,5.581593080346312,5.540625,-1,0.003148008350963849,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.007394126176435201
1.3,-1,sgd,2,3.743013912668677e-05,860038,5.331045928720513,5.296875,-1,-0.00047216064529553847,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.006451148784993643
1.3,-1,sgd,2,3.743013912668677e-05,860039,5.417543115908446,5.378125,-1,-0.009946885584477094,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.007329341714527926
1.3,-1,sgd,3,9.40202586018404e-05,860000,4.632140194457865,6.059375,-1,-0.012881312345778717,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,-0.23554158729937258
1.3,-1,sgd,3,9.40202586018404e-05,860001,5.381070319492151,5.284375,-1,-0.004605635786115059,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01829834549821907
1.3,-1,sgd,3,9.40202586018404e-05,860002,4.505005039803416,5.371875,-1,0.002253670480268255,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,-0.16137195303252294
1.3,-1,sgd,3,9.40202586018404e-05,860003,6.266977228780922,6.146875,-1,0.0031262145396802055,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01953874591250382
1.3,-1,sgd,3,9.40202586018404e-05,860004,4.322440165831205,5.659375,-1,-0.0021657807090935677,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,-0.23623365374600458
1.3,-1,sgd,3,9.40202586018404e-05,860005,5.740654547228868,5.646875,-1,0.004515605822501989,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.016607335425145475
1.3,-1,sgd,3,9.40202586018404e-05,860006,5.941636800743557,5.834375,-1,0.00427030252837568,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01838445433205038
1.3,-1,sgd,3,9.40202586018404e-05,860007,5.153788111056553,5.071875,-1,0.0007540035752411356,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.016150459358038605
1.3,-1,sgd,3,9.40202586018404e-05,860008,5.361375195205958,5.265625,-1,-0.002161396858868514,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01818401333288211
1.3,-1,sgd,3,9.40202586018404e-05,860009,5.6041312571456725,5.503125,-1,-0.0002461130750450735,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01835434542113301
1.3,-1,sgd,3,9.40202586018404e-05,860010,5.279340507499077,4.684375,-1,0.0015162555825192214,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.12701064869893575
1.3,-1,sgd,3,9.40202586018404e-05,860011,4.702791497075193,4.621875,-1,-0.00429998864005654,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.017507288075768512
1.3,-1,sgd,3,9.40202586018404e-05,860012,5.505944031292798,4.965625,-1,-0.0014879801949039262,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.1088118879884803
1.3,-1,sgd,3,9.40202586018404e-05,860013,6.146187335916843,6.046875,-1,0.00701644039083682,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01642374547462011
