a,seed,precision,exact_sep,inner_max_logit,outer_min_logit,margin,lip_certified,lipschitz,certify_threshold,margin_grid
1.5,76,float64,True,-0.5423719791667132,0.07642801334706384,0.07642801334706384,True,12.270969263893772,0.0024554215635605,0.0764280133470638
1.5,77,float32,True,-0.7003460589042945,0.14610559463433148,0.14610559463433148,True,13.105228477652703,0.0026223568739675,0.1461055946343314
1.5,78,float64,True,-0.652896435512595,0.07333691966331912,0.07333691966331912,True,11.490850608063525,0.0022993197815034,0.0733369196633191
1.5,79,float64,True,-0.7166960181143374,0.1726527785540064,0.1726527785540064,True,13.046391211691692,0.0026105835341053,0.1726527785540064
1.5,80,float64,True,-0.4551666931889198,0.03413611817338058,0.03413611817338058,True,10.635861923644043,0.0021282365029802,0.0341361181733805
1.5,83,float64,True,-0.47767975764194404,0.03984419912224091,0.03984419912224091,True,11.736285325393467,0.002348431280719,0.0398441991222409
1.5,84,float32,True,-0.6451221444064288,0.24826383196613655,0.24826383196613655,True,12.101882696546223,0.0024215873329757,0.2482638319661365
1.5,85,float32,True,-0.4800844439763061,0.059550046162760495,0.059550046162760495,True,11.78356964031508,0.0023578928745002,0.0595500461627604
1.5,85,float64,True,-0.514987900688503,0.09229696436432278,0.09229696436432278,True,12.307774594881518,0.0024627863121323,0.0922969643643227
1.5,86,float64,True,-0.5628258839245639,0.15194380276430586,0.15194380276430586,True,10.962812947413202,0.0021936594191922,0.1519438027643058
1.5,87,float64,True,-0.4446862049718181,0.051696372615744224,0.051696372615744224,True,11.206864638791966,0.0022424941748458,0.0516963726157442
1.5,88,float32,True,-0.5928829195847687,0.042632787516154735,0.042632787516154735,True,11.75867392243781,0.0023529112401076,0.0426327875161547
