activation,parameter,seed,eval_errors,solved,w2_abs,w1_abs
sin_family,1.3,128,204,False,0.8072677850723267,0.038940221071243286
sin_family,1.3,129,107,False,4.588379383087158,0.8344136476516724
sin_family,1.3,130,101,False,5.0134358406066895,0.8504160046577454
sin_family,1.3,131,101,False,4.184962272644043,0.8709463477134705
sin_family,1.3,132,94,False,3.606228828430176,0.8975106477737427
sin_family,1.3,133,186,False,0.3507521450519562,0.011694727465510368
sin_family,1.3,134,102,False,4.854466438293457,0.8369203209877014
sin_family,1.3,135,100,False,1.1466354131698608,1.1456385850906372
sin_family,1.3,136,193,False,0.48086023330688477,0.009431307204067707
sin_family,1.3,137,114,False,4.027364253997803,0.8745170831680298
sin_family,1.3,138,100,False,3.6695010662078857,0.8840065598487854
sin_family,1.3,139,98,False,1.8763916492462158,1.010515809059143
sin_family,1.3,140,97,False,2.259320020675659,0.9751096963882446
sin_family,1.3,141,72,False,4.26687479019165,0.8341796398162842
sin_family,1.3,142,92,False,3.713858127593994,0.8773745894432068
sin_family,1.3,143,199,False,0.5025411248207092,0.03484073281288147
sin_family,1.3,144,104,False,3.290102005004883,0.9084861278533936
sin_family,1.3,145,91,False,4.324887275695801,0.8782040476799011
sin_family,1.3,146,110,False,4.369379997253418,0.8671677112579346
sin_family,1.3,147,95,False,5.2230658531188965,0.8502679467201233
sin_family,1.3,148,95,False,2.136563301086426,0.9769281148910522
sin_family,1.3,149,182,False,0.3123292922973633,0.037143487483263016
sin_family,1.3,150,25,False,6.061656951904297,0.8232434988021851
sin_family,1.3,151,15,False,5.823573589324951,0.8169249296188354
sin_family,1.3,152,83,False,5.020740509033203,0.8352403044700623
sin_family,1.3,153,95,False,3.9763379096984863,0.8803315162658691
sin_family,1.3,154,87,False,3.2491183280944824,0.8989881277084351
sin_family,1.3,155,101,False,3.4632949829101562,0.93281090259552
sin_family,1.3,156,110,False,1.2082221508026123,1.1454569101333618
sin_family,1.3,157,206,False,0.22866594791412354,0.015334401279687881
sin_family,1.3,158,201,False,0.21241049468517303,0.0021099993027746677
sin_family,1.3,159,43,False,5.124361038208008,0.8204365372657776
sin_family,1.3,160,199,False,0.09909341484308243,0.044152867048978806
sin_family,1.3,161,199,False,0.35777315497398376,0.05551155284047127
sin_family,1.3,162,99,False,3.8848724365234375,0.8732187747955322
sin_family,1.3,163,100,False,3.560044288635254,0.9150739312171936
sin_family,1.3,164,92,False,4.550278663635254,0.8605042099952698
sin_family,1.3,165,108,False,3.4630327224731445,0.9007309675216675
sin_family,1.3,166,105,False,2.1108791828155518,1.006263017654419
sin_family,1.3,167,102,False,2.856908082962036,0.9506102800369263
sin_family,1.3,168,108,False,4.389213562011719,0.8553694486618042
sin_family,1.3,169,44,False,5.7759599685668945,0.8341675400733948
sin_family,1.3,170,96,False,2.3651046752929688,0.989113450050354
sin_family,1.3,171,106,False,1.1140722036361694,1.1963107585906982
sin_family,1.3,172,25,False,6.684280872344971,0.8059025406837463
sin_family,1.3,173,108,False,4.9295477867126465,0.8450577259063721
sin_family,1.3,174,105,False,2.8212943077087402,0.9444423913955688
sin_family,1.3,175,104,False,2.2077994346618652,0.969226598739624
sin_family,1.3,176,199,False,0.4248265326023102,0.0007518391357734799
sin_family,1.3,177,169,False,0.5468032956123352,0.0403965525329113
sin_family,1.3,178,102,False,4.151520729064941,0.8766672015190125
sin_family,1.3,179,217,False,0.30848202109336853,0.01206623762845993
sin_family,1.3,180,22,False,5.803401947021484,0.8271780014038086
sin_family,1.3,181,93,False,3.901196241378784,0.8741419911384583
sin_family,1.3,182,100,False,2.256131649017334,0.9847906827926636
sin_family,1.3,183,92,False,4.412378787994385,0.8640018701553345
sin_family,1.3,184,67,False,5.388726234436035,0.8473017811775208
sin_family,1.3,185,202,False,0.3733431398868561,0.0026091947220265865
sin_family,1.3,186,94,False,2.7880401611328125,0.9205800890922546
sin_family,1.3,187,106,False,2.1588058471679688,1.0114810466766357
sin_family,1.3,188,90,False,4.520134449005127,0.868820309638977
sin_family,1.3,189,85,False,3.5342016220092773,0.8949645161628723
sin_family,1.3,190,41,False,5.057163715362549,0.8162572979927063
sin_family,1.3,191,53,False,5.278270721435547,0.8302085995674133
sin_family,1.3,192,102,False,3.545865774154663,0.9046680331230164
sin_family,1.3,193,107,False,3.92093825340271,0.8853783011436462
sin_family,1.3,194,67,False,5.401946544647217,0.8376720547676086
sin_family,1.3,195,100,False,3.985745668411255,0.8764660954475403
sin_family,1.3,196,202,False,0.6375131607055664,0.008090700954198837
