activation,parameter,depth,seed,eval_errors,dense_errors,regionally_separating,final_train_loss,final_gradient_norm,inactive_unit_fraction,duration_seconds
sin_family,1.08,3,3,76,,False,0.07660422474145889,1.3709577822896788,0.0,0.8016405000817031
sin_family,1.08,3,4,15,,False,0.013823308981955051,0.0015425408281860245,0.0,0.7884175421204418
sin_family,1.08,3,5,64,,False,0.060562893748283386,0.02858475505980113,0.0,0.8063076669350266
sin_family,1.08,3,6,71,,False,0.06420072913169861,1.154827676350039,0.0,0.7665438330732286
sin_family,1.08,3,7,91,,False,0.07754569500684738,0.31877462683834734,0.0,0.7618203749880195
sin_family,1.08,3,8,70,,False,0.049959998577833176,0.13948137089435061,0.0,0.7942715410608798
sin_family,1.08,3,9,92,,False,0.07160895317792892,0.0017179975035818225,0.0,0.7880671250168234
sin_family,1.08,5,0,64,,False,0.05523692071437836,0.02272865093276308,0.0,1.1013153330422938
sin_family,1.08,5,1,70,,False,0.053242962807416916,0.08729173560506749,0.0,1.278917749878019
sin_family,1.08,5,2,24,,False,0.012567953206598759,0.004683099821121234,0.0,1.7608298750128597
sin_family,1.08,5,3,11,,False,0.0015426267636939883,0.003240448777897769,0.0,1.2860677079297602
sin_family,1.08,5,4,0,8.0,False,0.010168301872909069,0.01205167770571259,0.0,1.1272807088680565
sin_family,1.08,5,5,85,,False,0.05948280543088913,1.0905742347332186,0.0,1.1317017078399658
sin_family,1.08,5,6,79,,False,0.06414195895195007,0.0023019227149654545,0.0,1.0980427088215947
sin_family,1.08,5,7,96,,False,0.08023443818092346,5.101773983607823,0.0,1.0898754170630127
sin_family,1.08,5,8,70,,False,0.04507261514663696,0.5080648923642334,0.0,1.069606832927093
sin_family,1.08,5,9,59,,False,0.045639846473932266,1.9676792417441111,0.0,1.0697783748619258
sin_family,1.08,8,0,61,,False,0.051637519150972366,0.18104590304561913,0.0,1.5627903339918703
sin_family,1.08,8,1,45,,False,0.028190216049551964,2.0796195709950176,0.0,1.5665162501391023
sin_family,1.08,8,2,70,,False,0.05406533181667328,0.2830147281345733,0.0,1.5644986249972135
sin_family,1.08,8,3,61,,False,0.05665547400712967,2.9997416370866743,0.0,1.5631803330034018
sin_family,1.08,8,4,33,,False,0.02332226373255253,0.02116286009298624,0.0,1.562560207908973
sin_family,1.08,8,5,29,,False,0.020109742879867554,0.9783318057250767,0.0,1.6407949170097709
sin_family,1.08,8,6,75,,False,0.06660766899585724,0.3126542669889908,0.0,1.5596933332271874
sin_family,1.08,8,7,15,,False,0.008128912188112736,0.007525988082514993,0.0,1.5661135411355644
sin_family,1.08,8,8,81,,False,0.04292770102620125,0.5911475894879158,0.0,1.7090952498838305
sin_family,1.08,8,9,53,,False,0.03375216946005821,0.055819750476649596,0.0,1.6122920410707593
sin_family,1.08,12,0,59,,False,0.03618188202381134,0.1152905759403746,0.0,2.3919113751035184
sin_family,1.08,12,1,20,,False,0.021075578406453133,0.5202021335248989,0.0,2.235399874858558
sin_family,1.08,12,2,89,,False,0.05121023952960968,1.2743682394840083,0.0,2.2135249169077724
sin_family,1.08,12,3,53,,False,0.0430556945502758,0.5369142929965046,0.0,2.282547374954447
sin_family,1.08,12,4,11,,False,9.070838132174686e-06,0.00011453309769582212,0.0,2.214627416105941
sin_family,1.08,12,5,24,,False,0.0303038302809,0.029736077610737075,0.0,2.2233989590313286
sin_family,1.08,12,6,66,,False,0.04738760367035866,0.04478590534466406,0.0,2.220782290911302
sin_family,1.08,12,7,64,,False,0.11949805915355682,0.03162619550250855,0.0,2.22150025004521
sin_family,1.08,12,8,77,,False,0.07345588505268097,5.511238374566795,0.0,2.229850582778454
sin_family,1.08,12,9,81,,False,0.04610319063067436,1.0430196395197133,0.0,2.2793190830852836
sin_family,1.09,3,0,13,,False,0.006089046597480774,0.26178356544616194,0.0,0.7421862501651049
sin_family,1.09,3,1,85,,False,0.06470881402492523,0.0021942808596783427,0.0,0.7450225420761853
sin_family,1.09,3,2,94,,False,0.07851608842611313,0.8874842440059723,0.0,0.7436338751576841
sin_family,1.09,3,3,81,,False,0.07505549490451813,0.11638534202725904,0.0,0.748624041909352
sin_family,1.09,3,4,14,,False,0.013735161162912846,0.16504516803662228,0.0,0.7437237079720944
sin_family,1.09,3,5,63,,False,0.06056032329797745,0.0009907261641332718,0.0,0.7450323749799281
sin_family,1.09,3,6,82,,False,0.060828544199466705,0.002277743479818026,0.0,0.7631503748707473
sin_family,1.09,3,7,92,,False,0.07745936512947083,0.11569813141854149,0.0,0.7434401658829302
sin_family,1.09,3,8,69,,False,0.04999460652470589,0.21770942005082866,0.0,0.756110374815762
sin_family,1.09,3,9,91,,False,0.07149294018745422,0.0010825624712259476,0.0,0.7481098328717053
sin_family,1.09,5,0,63,,False,0.05529530346393585,0.03451229229081568,0.0,1.1255499999970198
sin_family,1.09,5,1,70,,False,0.053250137716531754,0.008034491576482783,0.0,1.1573379170149565
sin_family,1.09,5,2,88,,False,0.05297292023897171,0.07293522212078991,0.0,1.073724458925426
sin_family,1.09,5,3,11,,False,0.000526753778103739,0.0016471533519174582,0.0,1.169749417109415
sin_family,1.09,5,4,0,0.0,True,0.004405677318572998,0.008052915749000984,0.0,1.20193549990654
sin_family,1.09,5,5,77,,False,0.058223459869623184,0.03769864145789908,0.0,1.0747676249593496
sin_family,1.09,5,6,80,,False,0.06414242088794708,0.03690081139752309,0.0,1.1060484168119729
sin_family,1.09,5,7,89,,False,0.08029477298259735,5.610642588376016,0.0,1.0733227918390185
sin_family,1.09,5,8,76,,False,0.04723989591002464,0.031199763394236933,0.0,1.0719137080013752
sin_family,1.09,5,9,15,,False,0.008760787546634674,0.006600035720524568,0.0,1.0731794580351561
sin_family,1.09,8,0,30,,False,0.024647586047649384,1.093201248084843,0.0,1.7694366248324513
sin_family,1.09,8,1,78,,False,0.06406083703041077,1.344569128048077,0.0,2.0167285830248147
sin_family,1.09,8,2,78,,False,0.054209958761930466,0.32524788470049143,0.0,1.7026679159607738
sin_family,1.09,8,3,70,,False,0.055702488869428635,0.025647542471122334,0.0,1.683236083947122
sin_family,1.09,8,4,90,,False,0.05542265623807907,0.005893335516817921,0.0,1.694526290986687
sin_family,1.09,8,5,66,,False,0.0701376274228096,2.5316063753943756,0.0,1.6148284580558538
sin_family,1.09,8,6,76,,False,0.06666748225688934,0.4687811487483454,0.0,1.567526957951486
sin_family,1.09,8,7,34,,False,0.01764018088579178,0.44980316893232836,0.0,1.5478705840650946
sin_family,1.09,8,8,0,11.0,False,2.672223672561813e-05,0.0003191322795578221,0.0,1.575777417048812
sin_family,1.09,8,9,81,,False,0.054129160940647125,1.5091490185579846,0.0,1.5430036659818143
sin_family,1.09,12,0,38,,False,0.03066268004477024,1.6500708117659095,0.0,2.2072262500878423
sin_family,1.09,12,1,7,,False,0.00021556101273745298,0.0032384486935656846,0.0,2.1887625840026885
sin_family,1.09,12,2,90,,False,0.04767985641956329,0.6297570500944394,0.0,2.2007515421137214
sin_family,1.09,12,3,46,,False,0.04632731154561043,0.008078045340668132,0.0,2.239120583049953
sin_family,1.09,12,4,60,,False,0.061745330691337585,2.382158066655991,0.0,2.192861916963011
sin_family,1.09,12,5,42,,False,0.04424836486577988,0.008724435429982288,0.0,2.1901944999117404
sin_family,1.09,12,6,50,,False,0.022499119862914085,2.170286022297471,0.0,2.3163992499466985
sin_family,1.09,12,7,72,,False,0.0493350625038147,0.05385725091610413,0.0,2.3439090000465512
sin_family,1.09,12,8,154,,False,0.22107087075710297,0.5621987097055154,0.0,3.0814975420944393
sin_family,1.09,12,9,79,,False,0.04158966988325119,0.5132811597027471,0.0,2.2873669168911874
sin_family,1.1,3,0,14,,False,0.007768510840833187,0.004272797814986483,0.0,0.7393540409393609
sin_family,1.1,3,1,83,,False,0.06449110060930252,0.0016240867174718782,0.0,0.8440070000942796
sin_family,1.1,3,2,89,,False,0.07901255786418915,1.3547286466412796,0.0,1.0890216671396047
sin_family,1.1,3,3,78,,False,0.07529179751873016,0.3442642090205135,0.0,0.8872789579909295
sin_family,1.1,3,4,14,,False,0.0135903749614954,0.07547892632100671,0.0,0.7613430419005454
sin_family,1.1,3,5,63,,False,0.06058243662118912,0.003561754927462515,0.0,0.7838862501084805
sin_family,1.1,3,6,78,,False,0.06269977241754532,0.15535291486271402,0.0,0.8954362091608346
sin_family,1.1,3,7,92,,False,0.07746545970439911,0.14003930039372445,0.0,0.9187433749902993
sin_family,1.1,3,8,72,,False,0.050074703991413116,0.2217598250295291,0.0,0.838483165949583
sin_family,1.1,3,9,92,,False,0.07139115780591965,0.001065058441807038,0.0,0.7787251670379192
sin_family,1.1,5,0,64,,False,0.05517496541142464,0.01887661537384774,0.0,1.0826663749758154
sin_family,1.1,5,1,72,,False,0.053390394896268845,0.2715098318331727,0.0,1.0776370000094175
sin_family,1.1,5,2,86,,False,0.05384954810142517,0.05001255651272457,0.0,1.0875753751024604
sin_family,1.1,5,3,9,,False,0.0011359341442584991,0.003933142480343007,0.0,1.1514087920077145
sin_family,1.1,5,4,0,0.0,True,0.0029167199973016977,0.004879891676858629,0.0,1.097206916892901
sin_family,1.1,5,5,77,,False,0.058208197355270386,0.04090251256726429,0.0,1.0749069170560688
sin_family,1.1,5,6,79,,False,0.06417922675609589,0.05218585626698791,0.0,1.0761870830319822
sin_family,1.1,5,7,92,,False,0.08110027015209198,6.374682078720862,0.0,1.0763332499191165
sin_family,1.1,5,8,104,,False,0.08166280388832092,0.03601675085331407,0.0,1.2151787909679115
sin_family,1.1,5,9,29,,False,0.00855096336454153,0.0053613910668372676,0.0,1.1156827500090003
sin_family,1.1,8,0,29,,False,0.025079960003495216,0.07283557816873469,0.0,1.6210096250288188
sin_family,1.1,8,1,92,,False,0.06031542271375656,0.1909438871955437,0.0,1.5635282080620527
sin_family,1.1,8,2,70,,False,0.05330686271190643,0.07709993575991776,0.0,1.5624860827811062
sin_family,1.1,8,3,120,,False,0.5041695237159729,4.380851742019493,0.0,1.5784551249817014
sin_family,1.1,8,4,91,,False,0.05533039942383766,0.0026479742483891833,0.0,1.5664408330339938
sin_family,1.1,8,5,96,,False,0.05241991952061653,0.23722193945959208,0.0,1.572191750165075
sin_family,1.1,8,6,78,,False,0.06666791439056396,0.12581618869330147,0.0,1.5699819158762693
sin_family,1.1,8,7,14,,False,0.0011708736419677734,0.004176427787938675,0.0,1.7288581249304116
sin_family,1.1,8,8,0,0.0,True,3.565125007298775e-05,0.00043854992649525247,0.0,1.590754167176783
sin_family,1.1,8,9,61,,False,0.036048710346221924,0.10761873464195021,0.0,1.5775910830125213
sin_family,1.1,12,0,21,,False,0.0012493119575083256,0.007138117927780824,0.0,2.2512452909722924
sin_family,1.1,12,1,59,,False,0.22479954361915588,2.4463288750960612,0.0,2.457619416061789
sin_family,1.1,12,2,83,,False,0.05229582637548447,1.5185870692765548,0.0,2.417234709020704
sin_family,1.1,12,3,54,,False,0.09186726063489914,0.014723630010245342,0.0,2.363392374943942
sin_family,1.1,12,4,8,,False,1.8654653104022145e-05,0.00015003325356397005,0.0,2.2213582498952746
sin_family,1.1,12,5,68,,False,0.04022566229104996,0.3871191313041752,0.0,2.219750874908641
sin_family,1.1,12,6,73,,False,0.04165754094719887,0.01587372808616904,0.0,2.2222526248078793
sin_family,1.1,12,7,61,,False,0.10976794362068176,0.059786162718718866,0.0,2.2322604169603437
sin_family,1.1,12,8,104,,False,0.08601744472980499,0.12990356766821207,0.0,2.225023915991187
sin_family,1.1,12,9,78,,False,0.04038625583052635,0.5912742765364157,0.0,2.225965791149065
pwl_family,-0.005,3,0,23,,False,0.015371794812381268,0.037516496425030334,0.0,0.7345052091404796
pwl_family,-0.005,3,1,130,,False,0.20375493168830872,0.0003614897680359756,0.0,0.7263349581044167
pwl_family,-0.005,3,2,67,,False,0.08765318244695663,0.029909420705846946,0.0,0.7281070831231773
pwl_family,-0.005,3,3,80,,False,0.16568498313426971,0.01940091467629272,0.0,0.7283048329409212
pwl_family,-0.005,3,4,88,,False,0.08719261735677719,0.01506581441938706,0.0,0.7222124161198735
pwl_family,-0.005,3,5,61,,False,0.11482808738946915,0.0065231907451299975,0.0,0.7325829169712961
pwl_family,-0.005,3,6,78,,False,0.10487593710422516,0.00733010991016995,0.0,0.7438471659552306
pwl_family,-0.005,3,7,64,,False,0.07556776702404022,0.02190641936198685,0.0,0.7270200829952955
pwl_family,-0.005,3,8,70,,False,0.1446995735168457,0.0023658888942726156,0.0,0.7572044997941703
pwl_family,-0.005,3,9,127,,False,0.1631232649087906,0.03992555785899132,0.0,0.72321862494573
pwl_family,-0.005,5,0,132,,False,0.16634763777256012,0.0004264886093025466,0.0,1.042586957802996
pwl_family,-0.005,5,1,128,,False,0.18391446769237518,0.002847230047963986,0.0,1.0465162079781294
pwl_family,-0.005,5,2,62,,False,0.12076389789581299,0.0428452374401777,0.0,1.0870094581041485
pwl_family,-0.005,5,3,75,,False,0.1264336258172989,0.00797406719656009,0.0,1.2733332079369575
pwl_family,-0.005,5,4,80,,False,0.06502122431993484,0.8170668110410165,0.0,1.280687958933413
pwl_family,-0.005,5,5,62,,False,0.06415073573589325,0.07442889861108705,0.0,1.1504281659144908
pwl_family,-0.005,5,6,129,,False,0.15887990593910217,0.030867303890931373,0.0,1.047567042056471
pwl_family,-0.005,5,7,74,,False,0.053429313004016876,0.41385313655418776,0.0,1.0402864168863744
pwl_family,-0.005,5,8,68,,False,0.10634785890579224,0.000715394964357202,0.0,1.0411574998870492
pwl_family,-0.005,5,9,69,,False,0.05364003777503967,0.08448585298218304,0.0,1.043081833049655
pwl_family,-0.005,8,0,63,,False,0.10515937209129333,0.04489664412433808,0.0,1.5194427908863872
pwl_family,-0.005,8,1,833,,False,0.6931461691856384,2.6491203728035556e-06,0.16666666666666666,1.5197531671728939
pwl_family,-0.005,8,2,60,,False,0.1212807148694992,0.3925725680769463,0.0,1.5214701250661165
pwl_family,-0.005,8,3,76,,False,0.12513421475887299,0.035180223252800194,0.0,1.515688374871388
pwl_family,-0.005,8,4,84,,False,0.0856756865978241,0.425017827157652,0.0,1.5223315828479826
pwl_family,-0.005,8,5,63,,False,0.056352224200963974,0.044931742771636876,0.0,1.514545125188306
pwl_family,-0.005,8,6,79,,False,0.1123717874288559,0.009213412265760747,0.0,1.5125887498725206
pwl_family,-0.005,8,7,69,,False,0.08451791107654572,0.5416001171726734,0.0,1.5178539999760687
pwl_family,-0.005,8,8,68,,False,0.09166808426380157,0.02852281137682747,0.0,1.5107057089917362
pwl_family,-0.005,8,9,96,,False,0.07626896351575851,0.06985294310253685,0.0,1.5357293749693781
pwl_family,-0.005,12,0,1000,,False,0.6931473016738892,1.3823558182499445e-09,0.6666666666666666,2.1496501669753343
pwl_family,-0.005,12,1,1000,,False,0.6931473016738892,6.015469219481062e-08,0.6111111111111112,2.1441041668877006
pwl_family,-0.005,12,2,62,,False,0.12302406132221222,0.09049177141712804,0.0,2.132405624957755
pwl_family,-0.005,12,3,1000,,False,0.6931473016738892,3.95135313905507e-09,0.5555555555555556,2.1373843748588115
pwl_family,-0.005,12,4,78,,False,0.13415460288524628,0.021406637756922454,0.0,2.1848641659598798
pwl_family,-0.005,12,5,1000,,False,0.6931473016738892,2.0642088071416238e-09,0.3888888888888889,2.1485788328573108
pwl_family,-0.005,12,6,1000,,False,0.6931471824645996,7.426588739655826e-08,0.4166666666666667,2.14398695807904
pwl_family,-0.005,12,7,67,,False,0.08478648960590363,0.13306851435453373,0.0,2.1366821250412613
pwl_family,-0.005,12,8,1000,,False,0.6931473016738892,5.288083193541518e-08,0.6666666666666666,2.1514015831053257
pwl_family,-0.005,12,9,82,,False,0.06051349639892578,0.20467637273976938,0.0,2.1341902499552816
pwl_family,-0.02,3,0,63,,False,0.058471787720918655,0.26717889654678895,0.0,0.7236985829658806
pwl_family,-0.02,3,1,131,,False,0.20282119512557983,0.0001992617625717192,0.0,0.7226541659329087
pwl_family,-0.02,3,2,66,,False,0.0837075337767601,0.014841536696217955,0.0,0.7200917080044746
pwl_family,-0.02,3,3,73,,False,0.13384473323822021,0.3009141160858176,0.0,0.7188742500729859
pwl_family,-0.02,3,4,91,,False,0.08733571320772171,0.013511374542411685,0.0,0.7176003749482334
pwl_family,-0.02,3,5,60,,False,0.06657744944095612,0.027946262050487468,0.0,0.727813916048035
pwl_family,-0.02,3,6,61,,False,0.08251891285181046,0.021485704721257756,0.0,0.7285394167993218
pwl_family,-0.02,3,7,71,,False,0.06866432726383209,0.020089226394158274,0.0,0.728340958012268
pwl_family,-0.02,3,8,70,,False,0.1447020024061203,0.0013011401508552518,0.0,0.723769832868129
pwl_family,-0.02,3,9,127,,False,0.16312111914157867,0.03644818506999638,0.0,0.717115833889693
pwl_family,-0.02,5,0,92,,False,0.08182252198457718,0.028246493061352233,0.0,1.0443867498543113
pwl_family,-0.02,5,1,130,,False,0.18084189295768738,0.02193490148406819,0.0,1.240531959105283
pwl_family,-0.02,5,2,90,,False,0.07400104403495789,0.4635084798353203,0.0,1.163292249897495
pwl_family,-0.02,5,3,87,,False,0.07711560279130936,0.011215426173279445,0.0,1.0216969589237124
pwl_family,-0.02,5,4,84,,False,0.06708353757858276,0.05333997003044896,0.0,1.0353862079791725
pwl_family,-0.02,5,5,59,,False,0.11422590911388397,0.004606073402409027,0.0,1.0272052080836147
pwl_family,-0.02,5,6,134,,False,0.159794420003891,0.006500319985173669,0.0,1.0228042078670114
pwl_family,-0.02,5,7,67,,False,0.08570535480976105,0.25477086920797415,0.0,1.236990791046992
pwl_family,-0.02,5,8,68,,False,0.1054374948143959,0.0031315095603278993,0.0,1.0449606662150472
pwl_family,-0.02,5,9,68,,False,0.05641232803463936,0.11063329070822743,0.0,1.0230724159628153
pwl_family,-0.02,8,0,62,,False,0.10431939363479614,0.05193506013109235,0.0,1.4879985000006855
pwl_family,-0.02,8,1,93,,False,0.09712377190589905,0.15515186957542879,0.0,1.5587907501030713
pwl_family,-0.02,8,2,158,,False,0.16022013127803802,0.9070216877040065,0.0,1.47995754214935
pwl_family,-0.02,8,3,82,,False,0.12405241280794144,0.3114487484442172,0.0,1.4883292911108583
pwl_family,-0.02,8,4,91,,False,0.08187638968229294,0.13878604324546406,0.0,1.4794349579606205
pwl_family,-0.02,8,5,59,,False,0.11526712030172348,0.026277647471593783,0.0,1.47697858302854
pwl_family,-0.02,8,6,79,,False,0.11179520934820175,0.011458209520360871,0.0,1.4769232908729464
pwl_family,-0.02,8,7,66,,False,0.0912964940071106,0.011138972198534481,0.0,1.4784124589059502
pwl_family,-0.02,8,8,92,,False,0.09798967838287354,0.6634612847714729,0.0,1.4750171671621501
pwl_family,-0.02,8,9,91,,False,0.07756016403436661,0.03522795815359204,0.0,1.534242041176185
pwl_family,-0.02,12,0,1000,,False,0.6931473016738892,6.891732319290565e-08,0.5,2.1289121250156313
pwl_family,-0.02,12,1,1000,,False,0.6931473016738892,8.369857833430629e-10,0.6111111111111112,2.1048353330697864
pwl_family,-0.02,12,2,63,,False,0.12123274803161621,0.178372294442542,0.0,2.2899681250564754
pwl_family,-0.02,12,3,1000,,False,0.6931473016738892,3.951683597204621e-09,0.5833333333333334,2.1352683331351727
pwl_family,-0.02,12,4,75,,False,0.0681791678071022,0.3350782426529416,0.0,2.154892124934122
pwl_family,-0.02,12,5,1000,,False,0.6931473016738892,6.0868094780151e-08,0.3333333333333333,2.3901247091125697
pwl_family,-0.02,12,6,82,,False,0.09913557767868042,0.7101782145325297,0.0,2.258779917145148
pwl_family,-0.02,12,7,66,,False,0.08744917064905167,0.9023738619158332,0.0,2.258102332940325
pwl_family,-0.02,12,8,1000,,False,0.6931473016738892,2.63718000267971e-09,0.5833333333333334,2.17436679196544
pwl_family,-0.02,12,9,83,,False,0.060639601200819016,0.6529559607791946,0.0,2.404424916021526
pwl_family,-0.05,3,0,83,,False,0.07876576483249664,0.004671432670254335,0.0,0.8008527089841664
pwl_family,-0.05,3,1,70,,False,0.0820796936750412,0.312265319693451,0.0,0.9766867498401552
pwl_family,-0.05,3,2,84,,False,0.07964584231376648,1.0063554564073633,0.0,1.1117891250178218
pwl_family,-0.05,3,3,73,,False,0.13382744789123535,0.27648547795648215,0.0,0.7822594579774886
pwl_family,-0.05,3,4,92,,False,0.08925191313028336,0.08358325746158825,0.0,0.7384594997856766
pwl_family,-0.05,3,5,60,,False,0.08075176179409027,0.06085154540356482,0.0,0.7559886670205742
pwl_family,-0.05,3,6,69,,False,0.05609013885259628,0.037120165593519466,0.0,0.7484157080762088
pwl_family,-0.05,3,7,63,,False,0.05653231218457222,0.014958434038227702,0.0,0.765989291947335
pwl_family,-0.05,3,8,70,,False,0.1446416676044464,0.007231715488077362,0.0,0.7422832921147346
pwl_family,-0.05,3,9,127,,False,0.16310527920722961,0.01196364378035198,0.0,0.7387941251508892
pwl_family,-0.05,5,0,87,,False,0.06947749108076096,0.052857396161097275,0.0,1.0599337499588728
pwl_family,-0.05,5,1,94,,False,0.08468077331781387,0.11107842753016395,0.0,1.0503050000406802
pwl_family,-0.05,5,2,90,,False,0.07341726869344711,0.1786161898294502,0.0,1.0536474171094596
pwl_family,-0.05,5,3,76,,False,0.08430243283510208,0.5878419009192203,0.0,1.0655147081706673
pwl_family,-0.05,5,4,88,,False,0.09620166569948196,0.008412828871008882,0.0,1.2643647911027074
pwl_family,-0.05,5,5,63,,False,0.07477160543203354,0.014728075007188628,0.0,1.046191625064239
pwl_family,-0.05,5,6,79,,False,0.11499921977519989,0.006875571141629855,0.0,1.0718006670940667
pwl_family,-0.05,5,7,66,,False,0.08634379506111145,0.116995924066431,0.0,1.3276003329083323
pwl_family,-0.05,5,8,69,,False,0.059939656406641006,0.22464091361003297,0.0,1.4129141250159591
pwl_family,-0.05,5,9,68,,False,0.056272443383932114,0.11117641721422473,0.0,1.230789874913171
pwl_family,-0.05,8,0,63,,False,0.10061796009540558,0.05643583063546871,0.0,1.6162567909341305
pwl_family,-0.05,8,1,102,,False,0.09062521904706955,0.006260542793476852,0.0,1.8333821659907699
pwl_family,-0.05,8,2,91,,False,0.11764678359031677,0.14550417137572527,0.0,1.5414060421753675
pwl_family,-0.05,8,3,73,,False,0.1305762678384781,0.008125462937286146,0.0,1.8316683331504464
pwl_family,-0.05,8,4,86,,False,0.09003045409917831,0.12252548133446316,0.0,1.8297485001385212
pwl_family,-0.05,8,5,58,,False,0.14580391347408295,0.0452124738872763,0.0,1.5383332918863744
pwl_family,-0.05,8,6,82,,False,0.09380631148815155,0.13197931915748076,0.0,1.5309545421041548
pwl_family,-0.05,8,7,69,,False,0.08720742166042328,0.0019075115968030653,0.0,1.7288007498718798
pwl_family,-0.05,8,8,1,,False,9.665080870036036e-05,0.00015841694329416834,0.0,1.8244602920021862
pwl_family,-0.05,8,9,99,,False,0.07557663321495056,0.16154587123697853,0.0,1.583677374990657
pwl_family,-0.05,12,0,62,,False,0.10412949323654175,0.13085137851530848,0.0,2.1486315419897437
pwl_family,-0.05,12,1,1000,,False,0.6931473016738892,6.6306170832825e-08,0.4722222222222222,2.1411432921886444
pwl_family,-0.05,12,2,57,,False,0.11514057219028473,0.16406639691331604,0.0,2.1423730421811342
pwl_family,-0.05,12,3,75,,False,0.1340940296649933,0.0009455228882448538,0.0,2.163998750038445
pwl_family,-0.05,12,4,69,,False,0.0767759308218956,0.049384355150169035,0.0,2.2785009159706533
pwl_family,-0.05,12,5,68,,False,0.09897799789905548,0.5180185578741513,0.0,2.2682025420945138
pwl_family,-0.05,12,6,83,,False,0.1228216290473938,0.02642262035412898,0.0,2.2405487501528114
pwl_family,-0.05,12,7,64,,False,0.10111968219280243,0.4080876378972364,0.0,2.2591354160103947
pwl_family,-0.05,12,8,68,,False,0.10459741204977036,0.07017764096956584,0.0,2.6215697498992085
pwl_family,-0.05,12,9,101,,False,0.07218389958143234,0.8832562359259541,0.0,2.2823012499138713
pwl_family,-0.11,3,0,86,,False,0.07539673894643784,0.0004582443020493769,0.0,0.7701192079111934
pwl_family,-0.11,3,1,132,,False,0.20367945730686188,0.0048015469012913405,0.0,0.7815646671224385
pwl_family,-0.11,3,2,71,,False,0.0856373980641365,0.09854550482394597,0.0,0.7836477919481695
pwl_family,-0.11,3,3,82,,False,0.06294742971658707,0.06849015914879626,0.0,0.7654029589612037
pwl_family,-0.11,3,4,88,,False,0.08776383846998215,0.02695500737866608,0.0,0.7644695001654327
pwl_family,-0.11,3,5,75,,False,0.05549626424908638,0.014503537968717792,0.0,0.7685662910807878
pwl_family,-0.11,3,6,67,,False,0.05377170443534851,0.012062970885036382,0.0,0.765076459152624
pwl_family,-0.11,3,7,71,,False,0.04326004907488823,0.0232768672538609,0.0,0.7924659168347716
pwl_family,-0.11,3,8,77,,False,0.0912976935505867,5.65856303460255e-05,0.0,0.7630676249973476
pwl_family,-0.11,3,9,126,,False,0.16310693323612213,0.01382186958730829,0.0,0.7676565409637988
pwl_family,-0.11,5,0,85,,False,0.07833944261074066,0.006211393155289231,0.0,1.0989962921012193
pwl_family,-0.11,5,1,89,,False,0.09553791582584381,0.007791411393939152,0.0,1.0962419998832047
pwl_family,-0.11,5,2,60,,False,0.12121868133544922,0.2059433354860028,0.0,1.0998075420502573
pwl_family,-0.11,5,3,74,,False,0.11678121984004974,0.27781891211437143,0.0,1.0992337500210851
pwl_family,-0.11,5,4,91,,False,0.09630376100540161,0.004502565961145903,0.0,1.09921516594477
pwl_family,-0.11,5,5,59,,False,0.0647762194275856,0.031469988439998944,0.0,1.1195359581615776
pwl_family,-0.11,5,6,122,,False,0.14632771909236908,0.024353591074436468,0.0,1.107479332946241
pwl_family,-0.11,5,7,66,,False,0.05886673182249069,0.02697984518606457,0.0,1.0983152501285076
pwl_family,-0.11,5,8,68,,False,0.058081142604351044,0.03992872985183119,0.0,1.0976504581049085
pwl_family,-0.11,5,9,72,,False,0.05595777556300163,0.04766619814832547,0.0,1.1018728339113295
pwl_family,-0.11,8,0,66,,False,0.1108539029955864,0.005580267300344844,0.0,1.6014537499286234
pwl_family,-0.11,8,1,101,,False,0.09069503098726273,0.009089137370784574,0.0,1.6560961250215769
pwl_family,-0.11,8,2,35,,False,0.024024927988648415,0.12231131395606369,0.0,1.708716250024736
pwl_family,-0.11,8,3,74,,False,0.129047691822052,0.35356334133493394,0.0,2.1891708329785615
pwl_family,-0.11,8,4,94,,False,0.0869293287396431,0.48894657679609543,0.0,1.9421982080675662
pwl_family,-0.11,8,5,66,,False,0.06060640513896942,0.30177377688004065,0.0,1.5922852498479187
pwl_family,-0.11,8,6,85,,False,0.06591551005840302,1.3217508008257008,0.0,1.856045041931793
pwl_family,-0.11,8,7,66,,False,0.08220437914133072,0.8014548661779145,0.0,1.6286810410674661
pwl_family,-0.11,8,8,104,,False,0.09123047441244125,0.029817400634147364,0.0,1.7322861249558628
pwl_family,-0.11,8,9,0,38.0,False,4.898662882624194e-05,0.00022172783852398675,0.0,1.728582666022703
pwl_family,-0.11,12,0,61,,False,0.10015808790922165,0.06057471030933494,0.0,2.53831091709435
pwl_family,-0.11,12,1,89,,False,0.09723694622516632,0.10564987766307445,0.0,2.4511187919415534
pwl_family,-0.11,12,2,101,,False,0.1682303547859192,2.5493504072230353,0.0,2.3136036249343306
pwl_family,-0.11,12,3,121,,False,0.19325830042362213,0.23145367568949832,0.0,2.4677316669840366
pwl_family,-0.11,12,4,65,,False,0.11839466542005539,1.3414134431407632,0.0,2.26797795901075
pwl_family,-0.11,12,5,35,,False,0.0244141835719347,0.03603844345849338,0.0,2.36539433314465
pwl_family,-0.11,12,6,76,,False,0.11684522032737732,0.033428656882709656,0.0,2.2953312499448657
pwl_family,-0.11,12,7,98,,False,0.07331612706184387,3.840773965088977,0.0,2.1054974580183625
pwl_family,-0.11,12,8,67,,False,0.07151402533054352,0.7455344900245241,0.0,2.088152833050117
