act,a,seed,budget,heldout_errors,heldout_acc,train_acc,perfect,wout_fro,train_loss
2.0,2.0,2,16000,1827,0.90865,0.9097999930381775,False,5.33267068862915,0.18383368849754333
2.0,2.0,2,64000,1742,0.9129,0.9180999994277954,False,8.130911827087402,0.16538694500923157
2.0,2.0,3,1000,3808,0.8096,0.8169000148773193,False,1.0786242485046387,0.42110776901245117
2.0,2.0,3,4000,1637,0.91815,0.9298999905586243,False,2.6222891807556152,0.19215978682041168
2.0,2.0,3,16000,1299,0.93505,0.9465000033378601,False,5.390296459197998,0.15620502829551697
2.0,2.0,3,64000,1176,0.9412,0.95169997215271,False,12.12874698638916,0.12990529835224152
2.0,2.0,4,1000,3023,0.84885,0.8575999736785889,False,1.426030158996582,0.3193739652633667
2.0,2.0,4,4000,2843,0.85785,0.8723999857902527,False,2.7356443405151367,0.2830846607685089
2.0,2.0,4,16000,2760,0.862,0.8776000142097473,False,3.926154613494873,0.272413045167923
2.0,2.0,4,64000,2277,0.88615,0.9003999829292297,False,5.869828701019287,0.24638691544532776
2.0,2.0,6,1000,3597,0.8201499999999999,0.8223999738693237,False,0.9832191467285156,0.38252386450767517
2.0,2.0,6,4000,2519,0.87405,0.8881000280380249,False,1.896514892578125,0.2835310101509094
2.0,2.0,6,16000,2307,0.88465,0.899399995803833,False,3.4035706520080566,0.24594658613204956
2.0,2.0,6,64000,1857,0.90715,0.9197999835014343,False,5.666723251342773,0.2111111879348755
2.0,2.0,5,1000,2670,0.8665,0.8761000037193298,False,1.5576138496398926,0.2726713716983795
2.0,2.0,5,4000,2312,0.8844,0.8934999704360962,False,3.125913143157959,0.23622460663318634
2.0,2.0,5,16000,2150,0.8925,0.9000999927520752,False,6.028768539428711,0.22131527960300446
2.0,2.0,5,64000,2147,0.8926499999999999,0.9010000228881836,False,7.727299690246582,0.22042050957679749
2.0,2.0,7,1000,4526,0.7737,0.7786999940872192,False,0.9048191905021667,0.45605775713920593
2.0,2.0,7,4000,3353,0.83235,0.8367999792098999,False,2.002613067626953,0.3078688681125641
2.0,2.0,7,16000,2575,0.87125,0.8762999773025513,False,6.697844982147217,0.24832184612751007
2.0,2.0,7,64000,2224,0.8888,0.8945000171661377,False,10.427298545837402,0.2225627452135086
2.0,2.0,8,1000,3001,0.84995,0.8560000061988831,False,1.4747830629348755,0.35144367814064026
2.0,2.0,8,4000,2639,0.86805,0.8823999762535095,False,2.6235873699188232,0.29218098521232605
2.0,2.0,8,16000,2466,0.8767,0.892300009727478,False,5.033796310424805,0.27063778042793274
2.0,2.0,8,64000,2455,0.87725,0.8932999968528748,False,5.520654678344727,0.269775390625
2.0,2.0,9,1000,3128,0.8436,0.8565000295639038,False,1.258565068244934,0.33213916420936584
2.0,2.0,9,4000,2300,0.885,0.8982999920845032,False,2.5762221813201904,0.25150227546691895
2.0,2.0,9,16000,2149,0.89255,0.9060999751091003,False,3.8321964740753174,0.2342383861541748
2.0,2.0,9,64000,2167,0.89165,0.9053999781608582,False,4.887880802154541,0.23144428431987762
2.0,2.0,10,1000,3579,0.8210500000000001,0.8396999835968018,False,1.30697762966156,0.3624337315559387
2.0,2.0,10,4000,2623,0.86885,0.8827999830245972,False,3.2530646324157715,0.27393290400505066
2.0,2.0,10,16000,2330,0.8835,0.8932999968528748,False,5.677767753601074,0.24687878787517548
2.0,2.0,10,64000,1976,0.9012,0.9104999899864197,False,8.923298835754395,0.21302995085716248
2.0,2.0,11,1000,2461,0.87695,0.8859000205993652,False,1.630897879600525,0.2825258672237396
2.0,2.0,11,4000,1844,0.9077999999999999,0.916700005531311,False,3.3612194061279297,0.21366660296916962
2.0,2.0,11,16000,1702,0.9149,0.9228000044822693,False,6.173842430114746,0.19639693200588226
2.0,2.0,11,64000,1585,0.92075,0.929099977016449,False,8.976996421813965,0.1795855313539505
2.0,2.0,12,1000,2678,0.8661,0.875,False,1.5069172382354736,0.328570157289505
2.0,2.0,12,4000,2226,0.8887,0.900600016117096,False,3.382368803024292,0.26350802183151245
2.0,2.0,12,16000,2204,0.8898,0.9042999744415283,False,6.420472145080566,0.251380980014801
2.0,2.0,12,64000,2081,0.89595,0.9089999794960022,False,10.814640998840332,0.23022674024105072
2.0,2.0,14,1000,4136,0.7932,0.8003000020980835,False,1.1918221712112427,0.41326162219047546
2.0,2.0,14,4000,2879,0.85605,0.8676000237464905,False,2.8391404151916504,0.29588308930397034
2.0,2.0,14,16000,2582,0.8709,0.8917999863624573,False,6.867621421813965,0.25528135895729065
2.0,2.0,14,64000,2194,0.8903,0.9054999947547913,False,9.775409698486328,0.23622050881385803
2.0,2.0,13,1000,2528,0.8735999999999999,0.871999979019165,False,0.9603744149208069,0.31999459862709045
2.0,2.0,13,4000,2206,0.8897,0.8877999782562256,False,1.9188408851623535,0.2487899363040924
2.0,2.0,13,16000,2143,0.89285,0.8988000154495239,False,5.829000473022461,0.2179822325706482
2.0,2.0,13,64000,2108,0.8946000000000001,0.9018999934196472,False,8.460391998291016,0.21017412841320038
2.0,2.0,15,1000,3717,0.81415,0.8273000121116638,False,1.4048861265182495,0.37241876125335693
2.0,2.0,15,4000,2509,0.8745499999999999,0.8802000284194946,False,3.368018865585327,0.27274805307388306
2.0,2.0,15,16000,2030,0.8985,0.9059000015258789,False,6.790194511413574,0.223448246717453
2.0,2.0,15,64000,1874,0.9063,0.9138000011444092,False,11.050972938537598,0.20646513998508453
2.0,2.0,16,1000,3345,0.83275,0.8416000008583069,False,1.7267576456069946,0.33424612879753113
2.0,2.0,16,4000,2811,0.85945,0.8758999705314636,False,3.229462146759033,0.2741990089416504
2.0,2.0,16,16000,2337,0.88315,0.8988000154495239,False,6.716757297515869,0.23948989808559418
2.0,2.0,16,64000,1960,0.902,0.9111999869346619,False,13.80601978302002,0.2040119618177414
2.0,2.0,17,1000,3790,0.8105,0.8245000243186951,False,1.4627655744552612,0.3627389073371887
2.0,2.0,17,4000,2701,0.86495,0.8799999952316284,False,2.742982864379883,0.2755047380924225
2.0,2.0,17,16000,2606,0.8697,0.8885999917984009,False,5.293622970581055,0.2568480372428894
2.0,2.0,17,64000,2469,0.8765499999999999,0.8912000060081482,False,7.833878040313721,0.2471184879541397
2.0,2.0,18,1000,3172,0.8414,0.8474000096321106,False,1.2289360761642456,0.3566373884677887
2.0,2.0,18,4000,2503,0.87485,0.8859000205993652,False,2.218780279159546,0.2735477685928345
2.0,2.0,18,16000,2210,0.8895,0.8970999717712402,False,5.046274662017822,0.24746586382389069
2.0,2.0,18,64000,2185,0.89075,0.9003000259399414,False,8.93681812286377,0.2262648493051529
2.0,2.0,19,1000,3881,0.8059499999999999,0.8119000196456909,False,1.3886182308197021,0.39286932349205017
2.0,2.0,19,4000,2844,0.8578,0.8693000078201294,False,2.3486642837524414,0.29861921072006226
2.0,2.0,19,16000,2617,0.86915,0.8827000260353088,False,4.27577543258667,0.2691967189311981
2.0,2.0,19,64000,2464,0.8768,0.892799973487854,False,6.441991806030273,0.24666579067707062
3.0,3.0,0,1000,3981,0.80095,0.8137999773025513,False,1.006446361541748,0.3982383906841278
3.0,3.0,0,4000,2656,0.8672,0.8784000277519226,False,2.0645453929901123,0.30027803778648376
3.0,3.0,0,16000,2606,0.8697,0.882099986076355,False,3.1580846309661865,0.29500648379325867
3.0,3.0,0,64000,2601,0.86995,0.8820000290870667,False,3.2487316131591797,0.2950207591056824
3.0,3.0,1,1000,3396,0.8302,0.8447999954223633,False,1.460428237915039,0.3449961841106415
