family,activation,parameter,monotonic,depth,width,seed,train_data_seed,eval_data_seed,passed,final_train_accuracy,final_eval_accuracy,perfect_eval,at_chance,eval_errors,final_train_loss,final_gradient_norm,inactive_unit_fraction,max_steps,learning_rate,initialization_scheme,initialization_gain,duration_seconds
A,sin_family,0.0,True,3,3,17,10017,20017,False,0.6835,0.672,False,False,656,0.4892057776451111,5.6229361174032634e-09,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6801996659487486
A,sin_family,0.0,True,3,3,18,10018,20018,False,0.679,0.665,False,False,670,0.49140533804893494,6.778097620666692e-06,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6893009159248322
A,sin_family,0.0,True,3,3,19,10019,20019,False,0.671,0.6655,False,False,669,0.49922147393226624,3.48393372478854e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6862304999958724
A,sin_family,0.0,True,3,4,0,10000,20000,False,0.6835,0.656,False,False,688,0.48717328906059265,4.813838336963234e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7029256669338793
A,sin_family,0.0,True,3,4,1,10001,20001,False,0.6645,0.67,False,False,660,0.501168966293335,8.315097675679124e-05,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7030190420337021
A,sin_family,0.0,True,3,4,2,10002,20002,False,0.6725,0.6635,False,False,673,0.4966002404689789,0.0001137054865014821,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7006767918355763
A,sin_family,0.0,True,3,4,3,10003,20003,False,0.683,0.6785,False,False,643,0.4810955226421356,3.5059673788780264e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6964704589918256
A,sin_family,0.0,True,3,4,4,10004,20004,False,0.6505,0.6815,False,False,637,0.5172933340072632,1.8794412296801233e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6973195842001587
A,sin_family,0.0,True,3,4,5,10005,20005,False,0.676,0.662,False,False,676,0.5014553070068359,1.0203036924551964e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7183219168800861
A,sin_family,0.0,True,3,4,6,10006,20006,False,0.665,0.664,False,False,672,0.5038327574729919,0.00011401906438858287,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7014704160392284
A,sin_family,0.0,True,3,4,7,10007,20007,False,0.6755,0.6705,False,False,659,0.4960891306400299,0.0001417494854810249,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7020907499827445
A,sin_family,0.0,True,3,4,8,10008,20008,False,0.667,0.684,False,False,632,0.4972107410430908,1.6194036097971587e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6996348339598626
A,sin_family,0.0,True,3,4,9,10009,20009,False,0.674,0.6715,False,False,657,0.4925004541873932,3.5591197519522646e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.707632000092417
A,sin_family,0.0,True,3,4,10,10010,20010,False,0.6585,0.6885,False,False,623,0.5088799595832825,6.424586419650708e-06,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.705061666900292
A,sin_family,0.0,True,3,4,11,10011,20011,False,0.6895,0.6835,False,False,633,0.4844333529472351,0.0026396284052426964,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7013333330396563
A,sin_family,0.0,True,3,4,12,10012,20012,False,0.655,0.675,False,False,650,0.5106667280197144,5.935996327542505e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7027559580747038
