seed,stage,steps,w1,b1,b2,loss,gap,solves,degenerate,status,a,kind,s,frozen_reproduced,grad_norm
30,screen,600,8.800834754992642e-14,0.15378747506888962,-3.425540130902197,0.6931471805599453,-5.752065490582936e-13,False,True,degenerate,1.35,glob,9.5,True,1.7422542166609672e-11
31,screen,600,1.9739757246090353e-14,0.1505191509271728,-3.3530590714505117,0.6931471805599452,-1.290079154614432e-13,False,True,degenerate,1.35,glob,9.5,True,3.4823070469695582e-12
32,screen,600,1.2437859159941085,-1.815471060465844,8.84458246442326,4.934628252828384,-1.2764842835188879,False,False,not carried (screen rank > 8),1.35,glob,9.5,True,0.25201800079167186
33,screen,600,2.516557009291067e-15,0.27482441431185073,-6.091254076488981,0.6931471805599452,-1.609823385706477e-14,False,True,degenerate,1.35,glob,9.5,True,4.3688772888061997e-13
34,screen,600,1.1867518514445352,-1.903286133008422,13.101764760352912,3.8621755550856802,-1.0229669473518626,False,False,carried,1.35,glob,9.5,True,0.25460161716933777
35,screen,600,-1.1039538382974392,-2.049317955690187,17.808554907765405,2.6753077852478397,-0.6559135095212985,False,False,carried,1.35,glob,9.5,True,0.25260412963732826
36,screen,600,-4.19546977169886e-15,0.38006165695514965,-8.368375094230771,0.6931471805599452,-2.631228568361621e-14,False,True,degenerate,1.35,glob,9.5,True,1.8279758232306236e-12
37,screen,600,-1.0418314571634567e-14,-0.20798316288316576,4.6240351575950545,0.6931471805599452,-6.766809335090329e-14,False,True,degenerate,1.35,glob,9.5,True,4.843213540996016e-12
38,screen,600,-2.074284321564433e-15,0.389926912461464,-8.579355117953218,0.6931471805599452,-1.3100631690576847e-14,False,True,degenerate,1.35,glob,9.5,True,6.920326139115697e-13
39,screen,600,-1.280909208469614,-1.7506289541615445,6.525847347546015,5.519197049972327,-1.4691042943876864,False,False,not carried (screen rank > 8),1.35,glob,9.5,True,0.25202590792029467
40,screen,600,1.9734132023672715e-14,3.878216655608934,-16.724563691654467,5.751397547822718,0.0,False,True,degenerate,1.35,glob,9.5,True,0.499989898079399
41,screen,600,-1.1324841588018775,-2.0041184341434333,15.861831936630612,3.1657740927431006,-0.7663901384532483,False,False,carried,1.35,glob,9.5,True,0.25194711216297594
42,screen,600,1.2736493069806476e-13,3.878216655608921,-12.750650054614495,7.738344454286195,0.0,False,True,degenerate,1.35,glob,9.5,True,0.49999981008490224
43,screen,600,-1.1162587330389624,-2.0329987184245106,17.081034036715597,2.858582199971812,-0.6968926285836581,False,False,carried,1.35,glob,9.5,True,0.2525030667293977
44,screen,600,-1.7419993963384274e-14,-0.2013366602296887,4.4774311138972385,0.6931471805599452,-1.1329825966299722e-13,False,True,degenerate,1.35,glob,9.5,True,5.091268197660395e-12
45,screen,600,-1.1385469002565024e-13,3.878216655608923,-7.0394693526442245,10.593934615984601,0.0,False,True,degenerate,1.35,glob,9.5,True,0.49999999937161577
46,screen,600,8.028652418188302e-15,-3.878216655608961,10.85613025698266,8.685604191748439,0.0,False,True,degenerate,1.35,glob,9.5,True,0.499999971438562
47,screen,600,-1.2748979771602769,-1.75115664211154,7.97998645940485,5.15408227278774,-1.4606403066278144,False,False,not carried (screen rank > 8),1.35,glob,9.5,True,0.25691910318733485
48,screen,600,-1.3293233200434837,-1.666504147613565,3.684555161212003,6.235787650075116,-1.731244736495278,False,False,not carried (screen rank > 8),1.35,glob,9.5,True,0.25292170993716534
49,screen,600,-1.2923410451287725,-1.732900959027927,5.745536068044729,5.715900093955638,-1.5247786058960011,False,False,not carried (screen rank > 8),1.35,glob,9.5,True,0.252009193293226
35,full,3600,-0.8023553140896443,-2.4918506667167364,29.20818775073397,0.19055290963684698,0.10545834924851016,True,False,not lowest,1.35,glob,9.5,True,8.852116669928145e-16
19,full,3600,0.8023553140896439,-2.491850666716736,29.208187750733973,0.19055290963684698,0.10545834924850972,True,False,not lowest,1.35,glob,9.5,True,1.160454339749662e-15
5,full,3600,0.8023553140896438,-2.4918506667167364,29.208187750733977,0.19055290963684698,0.10545834924850972,True,False,not lowest,1.35,glob,9.5,True,1.3778822002495343e-15
43,full,3600,-0.8023553140896437,-2.491850666716736,29.208187750733977,0.19055290963684698,0.10545834924850972,True,False,not lowest,1.35,glob,9.5,True,1.4950791893993076e-15
41,full,3600,-0.8023553140896356,-2.4918506667167373,29.208187750734094,0.1905529096368469,0.10545834924850928,True,False,RETAINED,1.35,glob,9.5,True,1.4074785712556321e-14
15,full,3600,-0.8023553140896356,-2.4918506667167373,29.208187750734094,0.1905529096368469,0.10545834924850928,True,False,not lowest,1.35,glob,9.5,True,1.4074785712556321e-14
20,full,3600,0.8023553140896428,-2.4918506667167364,29.20818775073399,0.19055290963684698,0.10545834924850972,True,False,not lowest,1.35,glob,9.5,True,2.8580704859558287e-15
34,full,3600,0.8023553140896422,-2.4918506667167364,29.208187750733998,0.1905529096368469,0.10545834924850972,True,False,not lowest,1.35,glob,9.5,True,3.6407769572927214e-15
-1,constant,0,0.0,0.0,0.0,0.6931471805599453,0.0,False,True,constant predictor (exact),1.35,glob,9.5,True,0.0
0,screen,600,6.7188694018617705e-15,0.42094584923421824,-9.725881344952546,0.6931471805599452,-4.207745263329343e-14,False,True,degenerate,1.35,glob,10.0,True,5.977069252137147e-12
1,screen,600,1.2586192706270736,-1.7906131284848676,8.2599688822028,5.458679628624047,-1.350018514327092,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.2520126908809904
2,screen,600,2.336684506740151e-15,-0.15185966970570622,3.560831615521993,0.6931471805599452,-1.5210055437364645e-14,False,True,degenerate,1.35,glob,10.0,True,7.061040618276438e-13
3,screen,600,-1.3185268523240956,-1.6783717180303945,4.853522256600957,6.318424734680955,-1.6884741798757015,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.25613102996030607
4,screen,600,1.5189584927006635e-15,0.3591203771240233,-8.3357903926059,0.6931471805599452,-9.769962616701378e-15,False,True,degenerate,1.35,glob,10.0,True,2.981787633820355e-13
5,screen,600,1.121634294681593,-2.016002741393079,17.54653688947797,3.1180919508005864,-0.7338023430550535,False,False,carried,1.35,glob,10.0,True,0.25361802710760994
6,screen,600,-3.8461337762405896e-16,-0.38584470014756195,8.939062238956925,0.6931471805599452,-2.4424906541753444e-15,False,True,degenerate,1.35,glob,10.0,True,1.8782205138749753e-12
7,screen,600,1.2084507532166653,-1.8765247261063642,12.153228926351419,4.477564887865123,-1.1028422679203262,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.2535118643482377
8,screen,600,7.397066688559356e-14,3.8782166556089233,-1.5967950146426395,14.058096483919641,0.0,False,True,degenerate,1.35,glob,10.0,True,0.4999999999993845
9,screen,600,1.24516976822271,-1.8131733622668742,9.368262963492558,5.17937148737594,-1.2832402310264355,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.25232759916490943
10,screen,600,-2.557070240820931e-16,0.14789211712688405,-3.46819461476335,0.6931471805599453,-1.609823385706477e-15,False,True,degenerate,1.35,glob,10.0,True,1.9210814647050696e-13
11,screen,600,1.0943048734106085e-15,-0.4605612419108512,10.60570009877862,0.6931471805599452,-6.661338147750939e-15,False,True,degenerate,1.35,glob,10.0,True,5.4625363947833485e-12
12,screen,600,-1.2860028225637652,-1.7429799004626338,8.0578481273453,5.511627288507814,-1.4932428041457193,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.25830879477932167
13,screen,600,-3.303656953561266e-14,-0.35007885750173506,8.130908995172623,0.6931471805599452,-2.0972112935169207e-13,False,True,degenerate,1.35,glob,10.0,True,8.92621021288703e-12
14,screen,600,-2.3272159079413185e-16,-3.87821665560892,19.13002265664003,5.291508006680695,0.0,False,True,degenerate,1.35,glob,10.0,True,0.4999746565607872
15,screen,600,-1.139518533960982,-1.9931550850225324,16.111186107567264,3.4795351814679303,-0.7941432014408574,False,False,carried,1.35,glob,10.0,True,0.2520145028333338
16,screen,600,-1.0164242867392792e-14,-0.31729112062012904,7.384830818586592,0.6931471805599452,-6.505906924303417e-14,False,True,degenerate,1.35,glob,10.0,True,2.2369927458094482e-12
17,screen,600,-2.001395519384046e-17,-0.26008769104775775,6.072608388297776,0.6931471805599451,-1.1102230246251565e-16,False,True,degenerate,1.35,glob,10.0,True,1.1700956397981957e-12
18,screen,600,1.788856279239267e-15,0.07142095190832624,-1.6775728704183843,0.6931471805599452,-1.174060848541103e-14,False,True,degenerate,1.35,glob,10.0,True,4.997982632545954e-13
19,screen,600,1.1088287106221388,-2.044382206342978,18.127374786079013,2.9713442725419226,-0.6692069004083758,False,False,carried,1.35,glob,10.0,True,0.25218940413287644
20,screen,600,1.159321415766387,-1.9584359779613205,15.152254698960078,3.721441364812753,-0.8817914908010236,False,False,carried,1.35,glob,10.0,True,0.25260579667914457
21,screen,600,1.1004076177275817e-15,0.4441309012579671,-10.241898023071133,0.6931471805599453,-7.105427357601002e-15,False,True,degenerate,1.35,glob,10.0,True,9.44867604649143e-13
22,screen,600,2.500846311951972e-15,0.21784505065676618,-5.096152970414112,0.6931471805599452,-1.6209256159527285e-14,False,True,degenerate,1.35,glob,10.0,True,5.341821381021817e-12
23,screen,600,-1.3008506009212457,-1.7146937695122118,7.75212448205103,5.590180515935128,-1.5786080667891502,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.2595088202496816
24,screen,600,1.3475116790430146,-1.6387551126695703,2.0168548533954778,7.032727050914495,-1.823265623333649,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.2521058225723173
25,screen,600,1.3737392055916895,-1.5909563027313196,0.5875077965600024,7.393424144968019,-1.9779064167236142,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.2530458371737442
26,screen,600,-6.073260919922663e-15,-0.37623230582769834,8.72247848711199,0.6931471805599452,-3.8413716652030416e-14,False,True,degenerate,1.35,glob,10.0,True,1.7768007336449533e-12
27,screen,600,1.2498263401357292,-1.7954312360486935,9.731008874442029,5.0889896277104185,-1.3288120801584773,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.2563629389246495
28,screen,600,1.0429517072150957e-14,-0.08026792032673105,1.8851328895105197,0.6931471805599452,-6.850076061937216e-14,False,True,degenerate,1.35,glob,10.0,True,7.562594414747802e-12
29,screen,600,-2.945014801107421e-13,3.878216655608921,-1.8064567368385116,13.953265622821851,0.0,False,True,degenerate,1.35,glob,10.0,True,0.49999999999924083
30,screen,600,-6.065533729997194e-14,0.14699829832470546,-3.447320799823225,0.6931471805599453,-3.9668268669856843e-13,False,True,degenerate,1.35,glob,10.0,True,6.388007749683022e-11
31,screen,600,-7.128317481204326e-15,0.15276465242987164,-3.581957268733122,0.6931471805599452,-4.651834473179406e-14,False,True,degenerate,1.35,glob,10.0,True,1.3822303465970479e-12
32,screen,600,1.2497636800194867,-1.8052955296863609,8.759243878163584,5.332801231816567,-1.3063172816923223,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.2520273508183705
33,screen,600,-5.108664086484598e-17,0.2742315877389636,-6.3982146641560975,0.6931471805599452,-4.440892098500626e-16,False,True,degenerate,1.35,glob,10.0,True,5.162317610910957e-14
34,screen,600,1.1902644301145489,-1.89789599389976,13.307288335885685,4.186909348170879,-1.0379925980971625,False,False,carried,1.35,glob,10.0,True,0.2545819204303886
35,screen,600,-1.1089310767966438,-2.041088121042267,18.2464833950781,2.9414691722249495,-0.6754165662022786,False,False,carried,1.35,glob,10.0,True,0.25264223525745766
36,screen,600,-4.4178167356372145e-15,0.38203759943972904,-8.853337247160185,0.6931471805599452,-2.7755575615628914e-14,False,True,degenerate,1.35,glob,10.0,True,1.286799906545629e-12
37,screen,600,7.386895944004704e-15,-0.2107104746597037,4.930693376908258,0.6931471805599452,-4.796163466380676e-14,False,True,degenerate,1.35,glob,10.0,True,2.0412522101402408e-12
38,screen,600,8.931105579475357e-16,0.38835936807747296,-8.995645009621896,0.6931471805599453,-5.551115123125783e-15,False,True,degenerate,1.35,glob,10.0,True,1.5278067782253968e-12
39,screen,600,-1.2871167584824184,-1.7401313561606577,6.286301828198394,5.956255680966138,-1.5013116065180716,False,False,not carried (screen rank > 8),1.35,glob,10.0,True,0.25204696853021297
40,screen,600,1.9757466589460185e-14,3.878216655608934,-17.05086623191343,6.331064044192182,0.0,False,True,degenerate,1.35,glob,10.0,True,0.49999683109647003
