act,a,depth,seed,budget,heldout_errors,heldout_acc,strat_errors,big_errors,train_acc,perfect,wout_fro,train_loss
1.1,1.1,5,104,4000,33,0.99835,0,,0.9995999932289124,False,2.333472967147827,0.0018263757228851318
1.1,1.1,5,104,16000,22,0.9989,0,,1.0,False,3.357602834701538,1.6678491476795898e-07
1.1,1.1,5,104,64000,13,0.99935,0,,1.0,False,4.129196643829346,3.261924411135375e-11
1.1,1.1,5,106,1000,1260,0.937,9225,,0.9362000226974487,False,1.1484934091567993,0.14285056293010712
1.1,1.1,5,106,4000,794,0.9603,3871,,0.9635000228881836,False,1.7991694211959839,0.11546985805034637
1.1,1.1,5,106,16000,159,0.99205,84,,0.9993000030517578,False,9.430120468139648,0.003272470785304904
1.1,1.1,5,106,64000,116,0.9942,73,,1.0,False,12.604689598083496,0.0002939825935754925
1.1,1.1,5,109,1000,277,0.98615,405,,0.9876000285148621,False,1.3022170066833496,0.040763970464468
1.1,1.1,5,109,4000,106,0.9947,14,,0.9979000091552734,False,1.9591748714447021,0.01021784171462059
1.1,1.1,5,109,16000,75,0.99625,11,,1.0,False,7.346641540527344,0.00030846038134768605
1.1,1.1,5,109,64000,60,0.997,42,,1.0,False,15.160564422607422,4.772008423969964e-07
1.1,1.1,5,108,1000,306,0.9847,544,,0.9865999817848206,False,1.4917608499526978,0.03950517624616623
1.1,1.1,5,108,4000,131,0.9934499999999999,156,,0.9955000281333923,False,2.6011252403259277,0.014700375497341156
1.1,1.1,5,108,16000,114,0.9943,45,,0.9968000054359436,False,4.418946266174316,0.011071068234741688
1.1,1.1,5,108,64000,124,0.9938,50,,0.9975000023841858,False,5.216841697692871,0.009415192529559135
1.1,1.1,5,107,1000,1127,0.94365,7803,,0.9458000063896179,False,1.3012539148330688,0.12992794811725616
1.1,1.1,5,107,4000,670,0.9665,2356,,0.9700999855995178,False,2.0276501178741455,0.09608671814203262
1.1,1.1,5,107,16000,47,0.99765,0,,1.0,False,5.77885103225708,4.623166205419693e-07
1.1,1.1,5,107,64000,44,0.9978,0,,1.0,False,7.13176965713501,1.5103010508887849e-10
1.1,1.1,5,110,1000,1161,0.94195,8324,,0.9419000148773193,False,1.3781713247299194,0.13834543526172638
1.1,1.1,5,110,4000,74,0.9963,1,,0.9993000030517578,False,2.6970133781433105,0.00466908561065793
1.1,1.1,5,110,16000,27,0.99865,0,,1.0,False,3.7621543407440186,2.963220424589963e-07
1.1,1.1,5,110,64000,24,0.9988,0,,1.0,False,4.782601356506348,1.5149138610226487e-09
1.1,1.1,5,111,1000,231,0.98845,398,,0.9902999997138977,False,1.4974849224090576,0.03237529844045639
1.1,1.1,5,111,4000,62,0.9969,12,,0.9983000159263611,False,2.297727346420288,0.007195939775556326
1.1,1.1,5,111,16000,48,0.9976,17,,1.0,False,4.8421807289123535,9.283939289161935e-05
1.1,1.1,5,111,64000,49,0.99755,78,,1.0,False,9.038691520690918,3.1171400678431382e-06
1.1,1.1,5,112,1000,246,0.9877,212,,0.9902999997138977,False,1.36490797996521,0.029284412041306496
1.1,1.1,5,112,4000,103,0.99485,72,,0.9975000023841858,False,2.2711920738220215,0.008962882682681084
1.1,1.1,5,112,16000,81,0.99595,97,,0.9995999932289124,False,5.7635955810546875,0.002656959230080247
1.1,1.1,5,112,64000,94,0.9953,195,,0.9998999834060669,False,7.79868745803833,0.0009519567247480154
1.1,1.1,5,113,1000,1198,0.9401,7797,,0.9440000057220459,False,1.2117758989334106,0.13629943132400513
1.1,1.1,5,113,4000,41,0.99795,30,,1.0,False,2.5033931732177734,0.0004411312111187726
1.1,1.1,5,113,16000,35,0.99825,0,,1.0,False,3.3087198734283447,1.0463114819003749e-07
1.1,1.1,5,113,64000,36,0.9982,0,,1.0,False,4.066950798034668,1.5756342064410234e-10
1.1,1.1,5,114,1000,409,0.97955,1064,,0.9830999970436096,False,1.5686099529266357,0.049389224499464035
1.1,1.1,5,114,4000,115,0.99425,7,,0.9966999888420105,False,2.489549160003662,0.012719018384814262
1.1,1.1,5,114,16000,133,0.99335,126,,0.9984999895095825,False,6.694881439208984,0.00528915086761117
1.1,1.1,5,114,64000,151,0.99245,153,,0.9988999962806702,False,12.3295259475708,0.0033555449917912483
1.1,1.1,5,115,1000,559,0.97205,1047,,0.9724000096321106,False,1.605367660522461,0.07071442902088165
1.1,1.1,5,115,4000,351,0.98245,1169,,0.9846000075340271,False,2.670498847961426,0.04297005012631416
1.1,1.1,5,115,16000,213,0.98935,110,,0.9916999936103821,False,4.6254730224609375,0.02679651416838169
1.1,1.1,5,115,64000,101,0.99495,7,,0.9966999888420105,False,7.191572666168213,0.010415910743176937
1.1,1.1,5,116,1000,179,0.99105,131,,0.9922999739646912,False,1.6562862396240234,0.028171366080641747
1.1,1.1,5,116,4000,72,0.9964,6,,0.9984999895095825,False,2.4224750995635986,0.006130741909146309
1.1,1.1,5,116,16000,36,0.9982,0,,1.0,False,4.8404083251953125,0.00018058570276480168
1.1,1.1,5,116,64000,34,0.9983,4,,1.0,False,8.2046480178833,4.0009817681152526e-10
1.1,1.1,5,119,1000,555,0.97225,1808,,0.9721999764442444,False,1.3053803443908691,0.07181551307439804
1.1,1.1,5,119,4000,376,0.9812,912,,0.9821000099182129,False,1.999550461769104,0.04754642769694328
1.1,1.1,5,119,16000,334,0.9833,949,,0.986299991607666,False,3.5380361080169678,0.03531047701835632
1.1,1.1,5,119,64000,122,0.9939,36,,0.9958999752998352,False,5.788012504577637,0.015586625784635544
1.1,1.1,5,117,1000,1191,0.94045,8317,,0.9437000155448914,False,1.338365912437439,0.1338231861591339
1.1,1.1,5,117,4000,32,0.9984,1,,0.9995999932289124,False,2.5168039798736572,0.001425224356353283
1.1,1.1,5,117,16000,36,0.9982,16,,1.0,False,4.246338367462158,2.1806052075135085e-07
1.1,1.1,5,117,64000,38,0.9981,38,,1.0,False,5.162405014038086,3.7089520787958463e-07
1.1,1.1,5,118,1000,535,0.97325,1597,,0.975600004196167,False,1.5621801614761353,0.06898446381092072
1.1,1.1,5,118,4000,177,0.99115,154,,0.9926000237464905,False,2.9644529819488525,0.026581566780805588
1.1,1.1,5,118,16000,153,0.99235,0,,0.9933000206947327,False,5.03685998916626,0.019954495131969452
1.1,1.1,5,118,64000,103,0.99485,39,,0.9965000152587891,False,6.586595058441162,0.013348868116736412
1.2,1.2,5,100,1000,292,0.9854,260,,0.9883999824523926,False,1.4189056158065796,0.03559265658259392
1.2,1.2,5,100,4000,92,0.9954,8,,0.9980999827384949,False,2.2107417583465576,0.007779213134199381
1.2,1.2,5,100,16000,80,0.996,83,,0.9988999962806702,False,7.068536758422852,0.0029792857822030783
1.2,1.2,5,100,64000,74,0.9963,45,,1.0,False,10.92336654663086,0.0003993705613538623
1.2,1.2,5,101,1000,1196,0.9402,8248,,0.9412999749183655,False,1.3026546239852905,0.13830459117889404
1.2,1.2,5,101,4000,27,0.99865,0,,0.9998999834060669,False,1.8997606039047241,0.0006428137421607971
1.2,1.2,5,101,16000,13,0.99935,0,,1.0,False,2.5909364223480225,2.046418785539572e-07
1.2,1.2,5,101,64000,14,0.9993,0,,1.0,False,3.4502720832824707,1.7096819793227525e-10
1.2,1.2,5,102,1000,370,0.9815,610,,0.9848999977111816,False,1.4228917360305786,0.05086502805352211
1.2,1.2,5,102,4000,22,0.9989,0,,0.9998999834060669,False,2.2762598991394043,0.0008009437588043511
1.2,1.2,5,102,16000,15,0.99925,0,,1.0,False,3.3440089225769043,2.6505634309614834e-07
1.2,1.2,5,102,64000,19,0.99905,0,,1.0,False,4.398835182189941,1.098267921051388e-09
1.2,1.2,5,103,1000,136,0.9932,0,,0.9950000047683716,False,1.7065801620483398,0.02106344699859619
1.2,1.2,5,103,4000,53,0.99735,0,,0.9998000264167786,False,2.350170135498047,0.0020050276070833206
1.2,1.2,5,103,16000,52,0.9974,5,,1.0,False,5.069368839263916,2.196476543758763e-06
1.2,1.2,5,103,64000,49,0.99755,10,,1.0,False,7.04037618637085,7.384259674836358e-07
1.2,1.2,5,104,1000,450,0.9775,1215,,0.9778000116348267,False,1.4649893045425415,0.061758555471897125
1.2,1.2,5,104,4000,105,0.99475,20,,0.996399998664856,False,2.47039794921875,0.014515774324536324
1.2,1.2,5,104,16000,96,0.9952,110,,0.9976999759674072,False,4.799507141113281,0.007205229718238115
1.2,1.2,5,104,64000,96,0.9952,60,,0.9991999864578247,False,6.278146266937256,0.0027659879997372627
1.2,1.2,5,106,1000,1240,0.938,9051,,0.9375,False,1.1119065284729004,0.1423194855451584
1.2,1.2,5,106,4000,767,0.96165,3503,,0.9657999873161316,False,1.7714035511016846,0.11178864538669586
1.2,1.2,5,106,16000,33,0.99835,0,,1.0,False,5.455028533935547,2.2337794689519797e-06
1.2,1.2,5,106,64000,33,0.99835,0,,1.0,False,7.0543317794799805,2.3511323443692334e-10
1.2,1.2,5,108,1000,1951,0.90245,10656,,0.9021999835968018,False,1.4719135761260986,0.2073703408241272
1.2,1.2,5,108,4000,41,0.99795,1,,0.9993000030517578,False,2.90312123298645,0.0026350158732384443
1.2,1.2,5,108,16000,28,0.9986,0,,1.0,False,4.184788227081299,2.595352839307452e-07
1.2,1.2,5,108,64000,29,0.99855,0,,1.0,False,5.765055179595947,4.837449329997412e-10
1.2,1.2,5,107,1000,448,0.9776,1087,,0.9786999821662903,False,1.3638432025909424,0.0622611865401268
1.2,1.2,5,107,4000,87,0.99565,84,,0.9962000250816345,False,1.9575730562210083,0.015411706641316414
1.2,1.2,5,107,16000,66,0.9967,49,,0.9994000196456909,False,6.861909866333008,0.002860334701836109
1.2,1.2,5,107,64000,49,0.99755,23,,1.0,False,11.659834861755371,0.00017436136840842664
1.2,1.2,5,105,1000,266,0.9867,358,,0.9894999861717224,False,1.2666752338409424,0.03414664417505264
1.2,1.2,5,105,4000,82,0.9959,43,,0.9980000257492065,False,1.7415876388549805,0.006906335242092609
1.2,1.2,5,105,16000,56,0.9972,20,,0.9998000264167786,False,4.454826354980469,0.0005424398696050048
1.2,1.2,5,105,64000,118,0.9941,150,,0.9998000264167786,False,10.39405345916748,0.0010648355819284916
1.2,1.2,5,109,1000,298,0.9851,413,,0.9868999719619751,False,1.2271853685379028,0.044926200062036514
1.2,1.2,5,109,4000,78,0.9961,5,,0.9983999729156494,False,1.7965625524520874,0.007481630891561508
1.2,1.2,5,109,16000,56,0.9972,15,,1.0,False,5.094445705413818,6.0017468058504164e-05
1.2,1.2,5,109,64000,46,0.9977,11,,1.0,False,8.494194984436035,7.492797493569014e-08
1.2,1.2,5,110,1000,1392,0.9304,9356,,0.932699978351593,False,1.4651861190795898,0.1588106006383896
1.2,1.2,5,110,4000,161,0.99195,0,,0.9961000084877014,False,2.6548876762390137,0.012444800697267056
1.2,1.2,5,110,16000,48,0.9976,5,,1.0,False,4.260056972503662,3.529997911755345e-07
1.2,1.2,5,110,64000,32,0.9984,0,,1.0,False,5.406368732452393,6.00197722633311e-08
1.2,1.2,5,111,1000,202,0.9899,292,,0.9914000034332275,False,1.4923791885375977,0.031067529693245888
1.2,1.2,5,111,4000,89,0.99555,35,,0.9980999827384949,False,2.148993730545044,0.009125067852437496
1.2,1.2,5,111,16000,64,0.9968,23,,1.0,False,5.9477925300598145,0.00015871271898504347
1.2,1.2,5,111,64000,47,0.99765,46,,1.0,False,10.10669231414795,7.84319752256124e-07
1.2,1.2,5,112,1000,256,0.9872,302,,0.9904000163078308,False,1.309676170349121,0.030423367395997047
1.2,1.2,5,112,4000,114,0.9943,81,,0.996999979019165,False,2.2137463092803955,0.010167120024561882
1.2,1.2,5,112,16000,92,0.9954,120,,0.9998000264167786,False,7.875813007354736,0.0017080928664654493
1.2,1.2,5,112,64000,97,0.99515,160,,1.0,False,11.389678955078125,0.00011948699102504179
1.2,1.2,5,113,1000,489,0.97555,1246,,0.9761000275611877,False,1.3194504976272583,0.07585595548152924
1.2,1.2,5,113,4000,262,0.9869,222,,0.9890999794006348,False,2.1706016063690186,0.039850298315286636
1.2,1.2,5,113,16000,242,0.9879,71,,0.9905999898910522,False,9.077752113342285,0.026304159313440323
1.2,1.2,5,113,64000,118,0.9941,35,,0.9990000128746033,False,25.28341293334961,0.005781145300716162
1.2,1.2,5,116,1000,179,0.99105,92,,0.9926999807357788,False,1.6332629919052124,0.02855788916349411
1.2,1.2,5,116,4000,77,0.99615,0,,0.9988999962806702,False,2.2355563640594482,0.005595257040113211
1.2,1.2,5,116,16000,101,0.99495,72,,1.0,False,5.905368328094482,0.00027638720348477364
1.2,1.2,5,116,64000,88,0.9956,121,,1.0,False,11.92140007019043,1.108913329517236e-05
1.2,1.2,5,115,1000,585,0.97075,1504,,0.972000002861023,False,1.573175072669983,0.07113157957792282
1.2,1.2,5,115,4000,345,0.98275,319,,0.9839000105857849,False,2.391848087310791,0.04680559039115906
1.2,1.2,5,115,16000,224,0.9888,3,,0.9904000163078308,False,4.15988302230835,0.029777636751532555
1.2,1.2,5,115,64000,97,0.99515,52,,0.9975000023841858,False,8.125843048095703,0.010657351464033127
1.2,1.2,5,114,1000,371,0.98145,867,,0.9847999811172485,False,1.5670599937438965,0.04621400311589241
1.2,1.2,5,114,4000,79,0.99605,35,,0.9998999834060669,False,2.288863182067871,0.0019358298741281033
1.2,1.2,5,114,16000,57,0.99715,9,,1.0,False,3.4969727993011475,2.974909421027405e-07
1.2,1.2,5,114,64000,47,0.99765,17,,1.0,False,4.44079065322876,1.1984113257312856e-08
1.2,1.2,5,117,1000,1183,0.94085,8187,,0.9441999793052673,False,1.313722848892212,0.13391509652137756
1.2,1.2,5,117,4000,24,0.9988,0,,0.9998000264167786,False,2.3874030113220215,0.0018712341552600265
1.2,1.2,5,117,16000,19,0.99905,1,,1.0,False,4.474659442901611,4.21278912199341e-07
1.2,1.2,5,117,64000,20,0.999,0,,1.0,False,5.776721954345703,3.0636146397533537e-10
1.2,1.2,5,118,1000,576,0.9712,2802,,0.9725000262260437,False,1.4802618026733398,0.07120078802108765
1.2,1.2,5,118,4000,266,0.9867,317,,0.989300012588501,False,2.5157225131988525,0.03446083888411522
1.2,1.2,5,118,16000,103,0.99485,32,,0.9959999918937683,False,5.271324634552002,0.014224286191165447
1.2,1.2,5,118,64000,78,0.9961,121,,0.9987000226974487,False,9.68720817565918,0.005969635210931301
1.2,1.2,5,119,1000,533,0.97335,1740,,0.9742000102996826,False,1.2742260694503784,0.06484551727771759
1.2,1.2,5,119,4000,435,0.97825,1353,,0.9833999872207642,False,2.0127580165863037,0.042800381779670715
1.2,1.2,5,119,16000,288,0.9856,11,,0.9912999868392944,False,4.7783026695251465,0.029267193749547005
1.2,1.2,5,119,64000,179,0.99105,325,,0.9947999715805054,False,6.651571750640869,0.01919403299689293
1.35,1.35,5,100,1000,519,0.97405,1733,,0.9760000109672546,False,1.363704800605774,0.0630226880311966
1.35,1.35,5,100,4000,318,0.9841,328,,0.986299991607666,False,2.12325382232666,0.0376860611140728
1.35,1.35,5,100,16000,206,0.9897,0,,0.9929999709129333,False,5.159335136413574,0.02244250662624836
1.35,1.35,5,100,64000,260,0.987,556,,0.9923999905586243,False,9.951460838317871,0.025332793593406677
1.35,1.35,5,101,1000,1992,0.9004,10450,,0.902899980545044,False,1.1997724771499634,0.21643799543380737
1.35,1.35,5,101,4000,36,0.9982,12,,0.9998000264167786,False,1.8319920301437378,0.0015205760719254613
1.35,1.35,5,101,16000,55,0.99725,0,,1.0,False,2.7632689476013184,3.5893444305656885e-07
1.35,1.35,5,101,64000,45,0.99775,2,,1.0,False,3.916529893875122,8.653817246129236e-11
1.35,1.35,5,102,1000,322,0.9839,478,,0.9866999983787537,False,1.3898625373840332,0.045847248286008835
1.35,1.35,5,102,4000,53,0.99735,0,,1.0,False,2.1401472091674805,0.0003536001604516059
1.35,1.35,5,102,16000,43,0.99785,0,,1.0,False,3.040184259414673,2.393840361492039e-07
1.35,1.35,5,102,64000,37,0.99815,0,,1.0,False,4.115433216094971,4.06319838885949e-10
1.35,1.35,5,103,1000,233,0.98835,0,,0.989799976348877,False,1.800776481628418,0.0341009646654129
1.35,1.35,5,103,4000,83,0.99585,10,,0.9998000264167786,False,2.794534206390381,0.001317657413892448
1.35,1.35,5,103,16000,79,0.99605,12,,1.0,False,5.1507768630981445,2.3223785319714807e-05
1.35,1.35,5,103,64000,77,0.99615,8,,1.0,False,10.644730567932129,2.4824664990319434e-08
1.35,1.35,5,105,1000,257,0.98715,271,,0.9897000193595886,False,1.2415127754211426,0.034459639340639114
1.35,1.35,5,105,4000,55,0.99725,22,,0.9994999766349792,False,1.7210934162139893,0.002419115975499153
1.35,1.35,5,105,16000,50,0.9975,1,,1.0,False,3.200719118118286,1.0396094012321555e-06
1.35,1.35,5,105,64000,41,0.99795,14,,0.9998000264167786,False,5.47756290435791,0.002526917029172182
1.35,1.35,5,104,1000,1439,0.92805,811,,0.928600013256073,False,1.3771271705627441,0.18670718371868134
1.35,1.35,5,104,4000,97,0.99515,30,,0.9998000264167786,False,2.198213577270508,0.002048218622803688
1.35,1.35,5,104,16000,68,0.9966,49,,1.0,False,3.5268287658691406,3.3131058785329515e-07
1.35,1.35,5,104,64000,58,0.9971,40,,1.0,False,4.32416296005249,1.8740378138204505e-08
1.35,1.35,5,107,1000,460,0.977,1166,,0.977400004863739,False,1.3116648197174072,0.06419479101896286
1.35,1.35,5,107,4000,72,0.9964,62,,0.9969000220298767,False,1.960387110710144,0.013590700924396515
1.35,1.35,5,107,16000,619,0.96905,846,,0.9678000211715698,False,6.128005027770996,0.7464084029197693
1.35,1.35,5,107,64000,47,0.99765,25,,1.0,False,11.340800285339355,1.328105327047524e-06
1.35,1.35,5,106,1000,1250,0.9375,8834,,0.9373000264167786,False,1.0224320888519287,0.14382174611091614
1.35,1.35,5,106,4000,326,0.9837,638,,0.986299991607666,False,2.0690395832061768,0.054593607783317566
1.35,1.35,5,106,16000,0,1.0,0,9,1.0,True,5.33729887008667,1.7554718851897633e-06
1.35,1.35,5,106,64000,0,1.0,0,0,1.0,True,7.101532936096191,3.3296868040544325e-10
1.35,1.35,5,108,1000,311,0.98445,497,,0.9866999983787537,False,1.766364336013794,0.04370278865098953
1.35,1.35,5,108,4000,71,0.99645,13,,1.0,False,2.6879656314849854,0.0006406365428119898
1.35,1.35,5,108,16000,75,0.99625,15,,1.0,False,4.81900691986084,8.017323125386611e-07
1.35,1.35,5,108,64000,72,0.9964,33,,1.0,False,6.393412113189697,3.937625763228425e-07
1.35,1.35,5,109,1000,354,0.9823,879,,0.9854000210762024,False,1.1237170696258545,0.043883293867111206
1.35,1.35,5,109,4000,158,0.9921,127,,0.9943000078201294,False,1.4731557369232178,0.02156713604927063
1.35,1.35,5,109,16000,134,0.9933,133,,0.9991000294685364,False,7.4310407638549805,0.003726781578734517
1.35,1.35,5,109,64000,167,0.99165,232,,0.9987000226974487,False,12.121858596801758,0.0035958464723080397
1.35,1.35,5,110,1000,1236,0.9382,8575,,0.9391000270843506,False,1.421494483947754,0.14773589372634888
1.35,1.35,5,110,4000,36,0.9982,2,,0.9998999834060669,False,2.0692501068115234,0.001384904608130455
1.35,1.35,5,110,16000,30,0.9985,6,,1.0,False,2.82108736038208,1.3415659338988917e-07
1.35,1.35,5,110,64000,28,0.9986,1,,1.0,False,3.6436705589294434,9.529552147391485e-11
1.35,1.35,5,111,1000,192,0.9904,266,,0.9919999837875366,False,1.5001522302627563,0.028907669708132744
1.35,1.35,5,111,4000,44,0.9978,0,,0.9997000098228455,False,2.281384229660034,0.001019035349600017
1.35,1.35,5,111,16000,38,0.9981,1,,1.0,False,3.5945656299591064,2.2535570678883232e-05
1.35,1.35,5,111,64000,26,0.9987,0,,1.0,False,6.046889305114746,1.4601866382690787e-07
1.35,1.35,5,112,1000,237,0.98815,179,,0.9934999942779541,False,1.1882473230361938,0.026236746460199356
1.35,1.35,5,112,4000,106,0.9947,35,,0.9991000294685364,False,1.9855912923812866,0.0036394200287759304
1.35,1.35,5,112,16000,65,0.99675,61,,1.0,False,5.694794178009033,3.046677193196956e-05
1.35,1.35,5,112,64000,73,0.99635,119,,1.0,False,8.437128067016602,1.8444671923134592e-06
1.35,1.35,5,113,1000,205,0.98975,264,,0.9901999831199646,False,1.4352418184280396,0.03382113575935364
1.35,1.35,5,113,4000,61,0.99695,5,,0.9997000098228455,False,2.291443347930908,0.0016167137073352933
1.35,1.35,5,113,16000,57,0.99715,6,,1.0,False,4.8127923011779785,2.1885789465159178e-06
1.35,1.35,5,113,64000,54,0.9973,13,,1.0,False,6.662103652954102,6.896019044688728e-07
1.35,1.35,5,114,1000,448,0.9776,906,,0.9833999872207642,False,1.4258196353912354,0.06610244512557983
1.35,1.35,5,114,4000,43,0.99785,0,,1.0,False,2.0600028038024902,0.00011661135067697614
1.35,1.35,5,114,16000,34,0.9983,0,,1.0,False,2.9048681259155273,1.7536123664285697e-07
1.35,1.35,5,114,64000,30,0.9985,0,,1.0,False,3.773191213607788,1.5462850999625743e-09
1.35,1.35,5,116,1000,180,0.991,126,,0.9923999905586243,False,1.5777108669281006,0.030279498547315598
1.35,1.35,5,116,4000,79,0.99605,55,,0.9973999857902527,False,2.3271923065185547,0.009877813048660755
1.35,1.35,5,116,16000,79,0.99605,83,,0.9998000264167786,False,7.326110363006592,0.0006442508893087506
1.35,1.35,5,116,64000,25,0.99875,24,,0.9998000264167786,False,14.798700332641602,0.0009549209498800337
1.35,1.35,5,115,1000,238,0.9881,15,,0.9901999831199646,False,1.3297085762023926,0.04310941696166992
1.35,1.35,5,115,4000,0,1.0,0,22,1.0,True,1.8726794719696045,5.527471876121126e-05
1.35,1.35,5,115,16000,0,1.0,0,16,1.0,True,2.512324571609497,6.192309598418433e-08
1.35,1.35,5,115,64000,0,1.0,0,14,1.0,True,3.057492256164551,1.9439978793389656e-10
1.35,1.35,5,117,1000,245,0.98775,91,,0.9897000193595886,False,1.352296233177185,0.04294055327773094
1.35,1.35,5,117,4000,44,0.9978,0,,1.0,False,1.983366847038269,0.00012335872452240437
1.35,1.35,5,117,16000,46,0.9977,0,,1.0,False,2.4382829666137695,5.0542414697929416e-08
1.35,1.35,5,117,64000,49,0.99755,0,,1.0,False,3.305314779281616,1.054304005210227e-10
1.35,1.35,5,118,1000,605,0.96975,2152,,0.9718999862670898,False,1.1652165651321411,0.09620288759469986
1.35,1.35,5,118,4000,28,0.9986,0,,1.0,False,1.8513504266738892,0.00011543825530679896
1.35,1.35,5,118,16000,24,0.9988,0,,1.0,False,2.3465077877044678,5.956209037094595e-08
1.35,1.35,5,118,64000,30,0.9985,0,,1.0,False,3.0879619121551514,1.586417108789817e-10
1.35,1.35,5,119,1000,557,0.97215,2183,,0.9721999764442444,False,1.223362922668457,0.06908634305000305
1.35,1.35,5,119,4000,394,0.9803,191,,0.984000027179718,False,2.1680610179901123,0.04473671689629555
1.35,1.35,5,119,16000,281,0.98595,678,,0.9905999898910522,False,3.5286688804626465,0.029703374952077866
1.35,1.35,5,119,64000,178,0.9911,231,,0.9962999820709229,False,6.545974254608154,0.01393909566104412
1.5,1.5,5,100,1000,1034,0.9483,5842,,0.9567000269889832,False,1.1883522272109985,0.12639974057674408
1.5,1.5,5,100,4000,46,0.9977,9,,1.0,False,1.9629957675933838,0.0008033110643737018
1.5,1.5,5,100,16000,35,0.99825,0,,1.0,False,2.8362395763397217,2.1132937888523884e-07
1.5,1.5,5,100,64000,28,0.9986,0,,1.0,False,3.699719190597534,1.6275242264995882e-10
1.5,1.5,5,101,1000,384,0.9808,687,,0.9817000031471252,False,1.1858958005905151,0.06647460162639618
1.5,1.5,5,101,4000,54,0.9973,15,,1.0,False,1.834891438484192,0.0010642963461577892
1.5,1.5,5,101,16000,49,0.99755,8,,1.0,False,2.646768569946289,4.920755714010738e-07
1.5,1.5,5,101,64000,49,0.99755,11,,1.0,False,3.414642810821533,1.5952798804175217e-10
1.5,1.5,5,102,1000,332,0.9834,505,,0.9864000082015991,False,1.306880235671997,0.04631262272596359
1.5,1.5,5,102,4000,63,0.99685,0,,1.0,False,2.09744930267334,0.00045625094207935035
1.5,1.5,5,102,16000,51,0.99745,0,,1.0,False,2.847597122192383,2.454132186358038e-07
1.5,1.5,5,102,64000,48,0.9976,0,,1.0,False,4.028909206390381,2.536817700349303e-10
1.5,1.5,5,103,1000,237,0.98815,0,,0.9886999726295471,False,1.7472294569015503,0.03556733578443527
1.5,1.5,5,103,4000,53,0.99735,37,,0.9993000030517578,False,2.7011373043060303,0.002402440644800663
1.5,1.5,5,103,16000,51,0.99745,0,,1.0,False,4.887115478515625,1.3172118542570388e-06
1.5,1.5,5,103,64000,63,0.99685,16,,1.0,False,11.016489028930664,6.9073257691343315e-06
1.5,1.5,5,104,1000,1412,0.9294,486,,0.9291999936103821,False,1.4917411804199219,0.19077621400356293
1.5,1.5,5,104,4000,66,0.9967,22,,0.9987000226974487,False,2.34248948097229,0.005972766783088446
1.5,1.5,5,104,16000,43,0.99785,0,,1.0,False,3.5182132720947266,2.4280632260342827e-07
1.5,1.5,5,104,64000,49,0.99755,0,,1.0,False,4.576507091522217,3.005634907626842e-10
1.5,1.5,5,105,1000,254,0.9873,252,,0.9896000027656555,False,1.1938612461090088,0.0340672992169857
1.5,1.5,5,105,4000,65,0.99675,23,,0.9994999766349792,False,1.7047232389450073,0.002344244858250022
1.5,1.5,5,105,16000,54,0.9973,7,,1.0,False,3.415922164916992,1.0941034815914463e-06
1.5,1.5,5,105,64000,47,0.99765,7,,1.0,False,4.680269718170166,5.772989243268967e-05
1.5,1.5,5,106,1000,1417,0.92915,8950,,0.929099977016449,False,0.9884173274040222,0.16203196346759796
1.5,1.5,5,106,4000,615,0.96925,2075,,0.9710999727249146,False,2.167200803756714,0.08974234014749527
1.5,1.5,5,106,16000,18,0.9991,0,,1.0,False,6.092178821563721,2.352923047510558e-06
1.5,1.5,5,106,64000,15,0.99925,0,,1.0,False,7.579090595245361,1.8195633888495877e-10
1.5,1.5,5,107,1000,1111,0.94445,7351,,0.9478999972343445,False,1.16804039478302,0.13164681196212769
1.5,1.5,5,107,4000,58,0.9971,4,,0.9995999932289124,False,2.6269938945770264,0.0032626015599817038
1.5,1.5,5,107,16000,34,0.9983,0,,1.0,False,3.480771541595459,1.6648323253320996e-07
1.5,1.5,5,107,64000,25,0.99875,0,,1.0,False,4.209693431854248,2.2245008612920003e-10
1.5,1.5,5,108,1000,221,0.98895,0,,0.9937000274658203,False,1.7300629615783691,0.02154940739274025
1.5,1.5,5,108,4000,49,0.99755,0,,1.0,False,2.4411776065826416,0.0002604286710266024
1.5,1.5,5,108,16000,44,0.9978,0,,1.0,False,3.220954418182373,9.703742165356743e-08
1.5,1.5,5,108,64000,43,0.99785,21,,1.0,False,5.413843154907227,1.1499121228553122e-06
1.5,1.5,5,109,1000,158,0.9921,52,,0.9939000010490417,False,1.251157522201538,0.026442430913448334
1.5,1.5,5,109,4000,64,0.9968,3,,0.9993000030517578,False,1.673408031463623,0.004556828644126654
1.5,1.5,5,109,16000,70,0.9965,12,,1.0,False,6.806344985961914,0.00010061540524475276
1.5,1.5,5,109,64000,41,0.99795,40,,0.9998999834060669,False,13.97229290008545,0.0020601358264684677
1.5,1.5,5,110,1000,1517,0.92415,8777,,0.9279000163078308,False,1.4369531869888306,0.17154493927955627
1.5,1.5,5,110,4000,56,0.9972,8,,0.9997000098228455,False,2.568394422531128,0.0021504962351173162
1.5,1.5,5,110,16000,45,0.99775,0,,1.0,False,3.918828010559082,2.5050465524145693e-07
1.5,1.5,5,110,64000,42,0.9979,1,,1.0,False,4.8400092124938965,1.9841957243915687e-10
1.5,1.5,5,111,1000,156,0.9922,137,,0.9933000206947327,False,1.4021022319793701,0.02524159848690033
1.5,1.5,5,111,4000,42,0.9979,0,,0.9997000098228455,False,2.273759126663208,0.0016190147725865245
