seed,ck_step,level,variant,k,G_4000,placed_4000,dist_4000,w1_4000,b1_4000,G_16000,placed_16000,dist_16000,w1_16000,b1_16000,G_64000,placed_64000,dist_64000,w1_64000,b1_64000,first_hit,settle_step,w2_sign,block4_reproduced_rows,block4_reproduced_all,own_over_pop,w2_own,held_s,placed,own_rule,dist,branch_start,branch_end,T_start,T_end,start_rule_correct,end_rule_correct,seed_gap_rel,gap_exceeds_distance
200039,1101,1.1,preserved,2.43005409515126,0.021511889887040336,True,0.011053102360252393,-0.828224846905021,-2.472635337691324,0.021511889636288917,True,0.0110531023107738,-0.8282248471141628,-2.4726353374822074,0.02151189042701196,True,0.01105310246722736,-0.8282248464551716,-2.4726353381417945,32.0,32.0,1.0,3258,False,1.1128625472887765,5.515625,5.451875000000001,True,False,0.011558073654390766,-1,-1,4.765625,4.765625,True,True,0.1359773371104816,True
200039,1776,1.0,preserved,1.3796274484324904,0.00666521799892994,True,0.011071723351592611,-0.8399466547481429,-2.460378064967177,0.006665218026170372,True,0.011071723356526897,-0.8399466547263295,-2.4603780649889964,0.0063643708684542055,True,0.011022278323301212,-0.840187357981975,-2.4601371472836915,12.0,22.0,1.0,3258,False,1.1128625472887765,5.515625,4.956250000000001,True,False,0.10141643059490069,-1,-1,4.765625,4.765625,True,True,0.1359773371104816,True
200039,1776,1.05,preserved,1.448608820854115,0.01446494032808765,True,0.011063788976892789,-0.8338482609137613,-2.4667565946489973,0.014464933389904733,True,0.011063787634126833,-0.8338482665956233,-2.4667565889771197,0.014306663978980616,True,0.01103451558054755,-0.8339777000015047,-2.4666271882963886,6.0,21.0,1.0,3258,False,1.1128625472887765,5.515625,5.204062500000001,True,False,0.05648725212464567,-1,-1,4.765625,4.765625,True,True,0.1359773371104816,True
200039,1776,1.1,preserved,1.5175901932757396,0.021511889887039448,True,0.01105310236025186,-0.8282248469050213,-2.4726353376913237,0.021511889321770283,True,0.011053102248693615,-0.8282248473764666,-2.472635337219904,0.02151188984554775,True,0.011053102352063176,-0.8282248469396266,-2.4726353376567203,5.0,20.0,1.0,3258,False,1.1128625472887765,5.515625,5.451875000000001,True,False,0.011558073654390766,-1,-1,4.765625,4.765625,True,True,0.1359773371104816,True
200039,2082,1.0,preserved,1.1693516909452857,0.006665217998807371,True,0.011071723351810331,-0.8399466547485274,-2.460378064967169,0.007356618438087548,True,0.011224409832082023,-0.8393932719536898,-2.4609326290875257,0.006665219997770144,True,0.01107172371336933,-0.8399466531471349,-2.460378066568127,10.0,18.0,1.0,3258,False,1.1128625472887765,5.515625,4.956250000000001,True,False,0.10141643059490069,-1,-1,4.765625,4.765625,True,True,0.1359773371104816,True
200039,2082,1.05,preserved,1.22781927549255,0.014464940328088094,True,0.011063788976892789,-0.8338482609137613,-2.4667565946489978,0.014464940114193414,True,0.011063788935269828,-0.8338482610886506,-2.4667565944740573,0.014465206966075783,True,0.011063840891631854,-0.8338480429280912,-2.466756812735708,4.0,9.0,1.0,3258,False,1.1128625472887765,5.515625,5.204062500000001,True,False,0.05648725212464567,-1,-1,4.765625,4.765625,True,True,0.1359773371104816,True
200039,2082,1.1,preserved,1.2862868600398145,0.021511889887039448,True,0.011053102360251796,-0.8282248469050212,-2.4726353376913237,0.0215104099865,True,0.011052810427636233,-0.8282260811655462,-2.472634103495011,0.02151189008673171,True,0.011053102399732093,-0.8282248467385591,-2.4726353378578865,3.0,8.0,1.0,3258,False,1.1128625472887765,5.515625,5.451875000000001,True,False,0.011558073654390766,-1,-1,4.765625,4.765625,True,True,0.1359773371104816,True
200043,801,0.95,preserved,2.180720530320318,-0.0353456892128059,False,0.027115189775089685,0.8384899316965175,2.417321052824658,-0.035254886738918856,False,0.02697756729808142,0.8386216424959151,2.417451200976547,-0.03520254285616664,False,0.02694450198850047,0.8385726709623088,2.4174871206671136,,,-1.0,3258,False,0.9073139974779318,4.496875,4.7084375000000005,False,True,0.04704656011118846,-1,-1,5.846875,5.846875,True,True,0.3002084781097984,True
200043,801,1.0,preserved,2.295495295074019,-0.02617580695916244,False,0.02705883022240689,0.8320528984033723,2.424376969542413,-0.02670619458249135,False,0.027489482081247,0.8323249163844881,2.4239330501076006,-0.026176605024331057,False,0.02705995649810818,0.8320519628162562,2.424375890780985,,,-1.0,3258,False,0.9073139974779318,4.496875,4.956250000000001,False,True,0.10215427380125108,-1,-1,5.846875,5.846875,True,True,0.3002084781097984,True
200043,801,1.05,preserved,2.4102700598277202,-0.017921666530006597,False,0.026905270678242943,0.8261372916493562,2.4308562588543787,-0.01728622926518364,False,0.026181347229796783,0.8263816257736162,2.431569934426017,-0.017921704089559842,False,0.02690530534362122,0.8261373007590699,2.4308562237020332,38.0,,-1.0,3258,False,0.9073139974779318,4.496875,5.204062500000001,False,True,0.15726198749131348,-1,-1,5.846875,5.846875,True,True,0.3002084781097984,True
