family,a,threshold,ghat,w2,R,t_min,t_max,frac_outside
q1,1.03,solve,0.00033607164367053686,1898.8101555678654,0.31906812500000015,-0.044124229991983906,0.11209333557029752,0.0
q1,1.04,solve,0.0005917147644962551,1078.4524711720937,0.31906812499999987,-0.05826659499890756,0.14802063564015683,0.0
q1,1.01,solve,3.8080701904012046e-05,16757.470794748355,0.319068125,-0.014999324337572673,0.038104330929738306,0.0
q1,1.02,solve,0.00015082934636468,4230.849402854893,0.3190681250000001,-0.029704541338637366,0.07546150896721274,0.0
q1,1.03,glob,0.00033607164367053686,1655.4194633136024,0.27816977000000015,-0.04506525327448676,0.1150382461901544,0.0
q1,1.04,glob,0.0005917147644962551,940.2157481631018,0.27816977000000004,-0.059509226769873,0.15190942256697318,0.0
q1,1.02,glob,0.00015082934636468,3688.536438093849,0.2781697700000001,-0.030338040142834914,0.07744402866928954,0.0
q1,1.01,glob,3.8080701904012046e-05,14609.487540495833,0.27816977,-0.015319210011472108,0.03910540571429762,0.0
