parametrization,axis_aligned,axis_alignment_b,major_radius_a,major_radius_b,tube_radius_a,tube_radius_b,aspect_a,aspect_b,offset,rotation_degrees,n_per_class,activation,monotonic,depth,width,seed,train_data_seed,eval_data_seed,passed,final_train_accuracy,final_eval_accuracy,perfect_eval,at_chance,max_steps,learning_rate,initialization_scheme,initialization_gain,duration_seconds
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,3,6,30006,40006,False,0.95,0.9405,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3787449579685926
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,3,7,30007,40007,False,0.948,0.9545,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.4106257080566138
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,3,8,30008,40008,False,0.929,0.9265,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.545608791988343
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,3,9,30009,40009,False,0.94,0.944,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3679310840088874
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,0,30000,40000,True,1.0,0.996,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3225130829960108
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,1,30001,40001,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3253404169809073
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,2,30002,40002,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3205319170374423
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,3,30003,40003,True,1.0,0.999,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3178494580788538
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,4,30004,40004,True,1.0,0.9995,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3159825829789042
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,5,30005,40005,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3210084580350667
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,6,30006,40006,False,0.8965,0.891,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3138380000600591
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,7,30007,40007,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3246924579143524
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,8,30008,40008,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3177685419796035
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,8,4,9,30009,40009,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3213705830276012
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,0,30000,40000,False,0.928,0.92,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.0171004579169676
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,1,30001,40001,False,0.9585,0.9445,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9362671660492197
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,2,30002,40002,False,0.939,0.924,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9342948750127107
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,3,30003,40003,True,1.0,0.9965,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9305896658916026
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,4,30004,40004,False,0.9335,0.932,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9948882079916075
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,5,30005,40005,False,0.944,0.939,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.933550792047754
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,6,30006,40006,False,0.946,0.938,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.0206081670476124
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,7,30007,40007,False,0.93,0.9205,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9392285839421675
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,8,30008,40008,False,0.9025,0.9035,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9239096249220893
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,3,9,30009,40009,False,0.948,0.943,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9992396660381928
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,0,30000,40000,True,1.0,0.9995,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8389855419518426
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,1,30001,40001,False,1.0,0.985,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8443225000519305
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,2,30002,40002,False,0.947,0.9335,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8896367910783738
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,3,30003,40003,True,1.0,0.996,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8543450410943478
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,4,30004,40004,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8804768749978393
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,5,30005,40005,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.867226458969526
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,6,30006,40006,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.874892457970418
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,7,30007,40007,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8622824579942971
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,8,30008,40008,True,1.0,0.996,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8544732499867678
thick_tube,True,0.0,1.0,1.0,0.35,0.35,0.35,0.35,"(1.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,gelu,False,12,4,9,30009,40009,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8406989170471206
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,0,30000,40000,False,0.973,0.9705,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6591329589718953
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,1,30001,40001,False,0.975,0.972,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6562140409369022
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,2,30002,40002,False,0.9685,0.9675,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6612231660401449
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,3,30003,40003,False,0.9775,0.975,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6591127909487113
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,4,30004,40004,False,0.977,0.9805,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6551902079954743
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,5,30005,40005,False,0.9815,0.977,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6611792090116069
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,6,30006,40006,False,0.979,0.974,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6619391249259934
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,7,30007,40007,False,0.9725,0.9775,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6571762500097975
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,8,30008,40008,False,0.973,0.9695,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6861333750421181
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,3,9,30009,40009,False,0.971,0.974,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6589203749317676
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,0,30000,40000,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6423762500053272
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,1,30001,40001,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6452242908999324
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,2,30002,40002,False,0.977,0.971,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6430105839390308
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,3,30003,40003,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6437650830484927
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,4,30004,40004,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6449301249813288
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,5,30005,40005,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6436817919602618
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,6,30006,40006,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6441135830245912
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,7,30007,40007,False,0.9815,0.9765,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6438971669413149
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,8,30008,40008,False,0.9775,0.979,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6413382919272408
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,3,4,9,30009,40009,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6443313340423629
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,0,30000,40000,False,0.9735,0.9715,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9459511670283973
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,1,30001,40001,False,0.9725,0.9665,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9445548750227317
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,2,30002,40002,False,0.969,0.9685,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9512165000196546
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,3,30003,40003,False,0.9855,0.9785,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9456173749640584
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,4,30004,40004,False,0.987,0.983,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9484048329759389
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,5,30005,40005,False,0.9805,0.9765,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9420097500551492
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,6,30006,40006,False,0.9765,0.975,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9452837909338996
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,7,30007,40007,False,0.972,0.975,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9480265410384163
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,8,30008,40008,False,0.9805,0.9785,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9565895420964807
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,3,9,30009,40009,False,0.972,0.9735,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9469116249820217
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,0,30000,40000,False,0.9735,0.971,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9281094169709831
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,1,30001,40001,False,0.9775,0.9705,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9228597918991
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,2,30002,40002,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9215736669721082
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,3,30003,40003,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9251540409168229
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,4,30004,40004,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9269890419673175
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,5,30005,40005,False,0.985,0.98,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9231391670182347
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,6,30006,40006,False,0.9825,0.9755,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9263010410359129
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,7,30007,40007,False,0.9815,0.9725,False,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9198645410360768
unequal_major,True,0.0,1.0,1.6,0.2,0.2,0.2,0.125,"(1.6, 0.0, 0.0)","(0.0, 0.0, 0.0)",1000,tanh,True,5,4,8,30008,40008,True,1.0,1.0,True,False,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9163251670543104
