init_seed,alpha,loss,a,kind
9,1.0,1.7451695384806953e-05,1.05,constructed
10,0.0,0.70821213722229,1.05,constructed
10,0.05,34.517601013183594,1.05,constructed
10,0.1,40.1707649230957,1.05,constructed
10,0.15,28.21613121032715,1.05,constructed
10,0.2,7.767281532287598,1.05,constructed
10,0.25,18.55653190612793,1.05,constructed
10,0.3,43.89613342285156,1.05,constructed
10,0.35,63.11738967895508,1.05,constructed
10,0.4,74.82194519042969,1.05,constructed
10,0.45,79.08544158935547,1.05,constructed
10,0.5,76.99397277832031,1.05,constructed
10,0.55,71.26241302490234,1.05,constructed
10,0.6,60.31403350830078,1.05,constructed
10,0.65,49.07112503051758,1.05,constructed
10,0.7,38.58790969848633,1.05,constructed
10,0.75,28.306673049926758,1.05,constructed
10,0.8,19.54109764099121,1.05,constructed
10,0.85,12.46273136138916,1.05,constructed
10,0.9,6.770363807678223,1.05,constructed
10,0.95,5.556927680969238,1.05,constructed
10,1.0,1.7451695384806953e-05,1.05,constructed
11,0.0,1.2099368572235107,1.05,constructed
11,0.05,57.171363830566406,1.05,constructed
11,0.1,126.72124481201172,1.05,constructed
11,0.15,202.51866149902344,1.05,constructed
11,0.2,277.5343322753906,1.05,constructed
11,0.25,344.5903015136719,1.05,constructed
11,0.3,397.6720886230469,1.05,constructed
11,0.35,431.8067321777344,1.05,constructed
11,0.4,443.65252685546875,1.05,constructed
11,0.45,433.1650085449219,1.05,constructed
11,0.5,401.5328063964844,1.05,constructed
11,0.55,352.5430908203125,1.05,constructed
11,0.6,291.8267517089844,1.05,constructed
11,0.65,225.58584594726562,1.05,constructed
11,0.7,160.62168884277344,1.05,constructed
11,0.75,102.3968276977539,1.05,constructed
11,0.8,56.52833938598633,1.05,constructed
11,0.85,24.31236457824707,1.05,constructed
11,0.9,9.085358619689941,1.05,constructed
11,0.95,4.924026012420654,1.05,constructed
11,1.0,1.7451695384806953e-05,1.05,constructed
12,0.0,1.1094478368759155,1.05,constructed
12,0.05,14.110918998718262,1.05,constructed
12,0.1,8.874977111816406,1.05,constructed
12,0.15,2.749723434448242,1.05,constructed
12,0.2,11.125734329223633,1.05,constructed
12,0.25,16.614286422729492,1.05,constructed
12,0.3,18.323915481567383,1.05,constructed
12,0.35,16.573781967163086,1.05,constructed
12,0.4,12.248723983764648,1.05,constructed
12,0.45,7.026430130004883,1.05,constructed
12,0.5,1.8976085186004639,1.05,constructed
12,0.55,4.084341526031494,1.05,constructed
12,0.6,8.007447242736816,1.05,constructed
12,0.65,10.346144676208496,1.05,constructed
12,0.7,9.74768352508545,1.05,constructed
12,0.75,7.25577974319458,1.05,constructed
12,0.8,3.9888267517089844,1.05,constructed
12,0.85,3.9065542221069336,1.05,constructed
12,0.9,5.785632610321045,1.05,constructed
12,0.95,5.749968528747559,1.05,constructed
12,1.0,1.7451695384806953e-05,1.05,constructed
13,0.0,0.7487488389015198,1.05,constructed
13,0.05,7.396145820617676,1.05,constructed
13,0.1,0.9701454639434814,1.05,constructed
13,0.15,14.855757713317871,1.05,constructed
13,0.2,26.7990665435791,1.05,constructed
13,0.25,32.89033889770508,1.05,constructed
13,0.3,32.1400146484375,1.05,constructed
13,0.35,25.806625366210938,1.05,constructed
13,0.4,15.765369415283203,1.05,constructed
13,0.45,4.78045654296875,1.05,constructed
13,0.5,4.9620184898376465,1.05,constructed
13,0.55,10.805746078491211,1.05,constructed
13,0.6,14.358936309814453,1.05,constructed
13,0.65,14.017083168029785,1.05,constructed
13,0.7,11.222302436828613,1.05,constructed
13,0.75,7.6898627281188965,1.05,constructed
13,0.8,4.122090816497803,1.05,constructed
13,0.85,3.616182565689087,1.05,constructed
13,0.9,4.631659030914307,1.05,constructed
13,0.95,5.489556312561035,1.05,constructed
13,1.0,1.7451695384806953e-05,1.05,constructed
14,0.0,0.7094503045082092,1.05,constructed
14,0.05,0.6919530034065247,1.05,constructed
14,0.1,2.4058470726013184,1.05,constructed
14,0.15,8.634392738342285,1.05,constructed
14,0.2,19.19257354736328,1.05,constructed
14,0.25,32.85298156738281,1.05,constructed
14,0.3,47.83456802368164,1.05,constructed
14,0.35,61.73979187011719,1.05,constructed
14,0.4,73.28617095947266,1.05,constructed
14,0.45,80.65547180175781,1.05,constructed
14,0.5,83.13351440429688,1.05,constructed
14,0.55,80.22435760498047,1.05,constructed
14,0.6,72.88221740722656,1.05,constructed
14,0.65,61.9058837890625,1.05,constructed
14,0.7,48.64011764526367,1.05,constructed
14,0.75,35.46634292602539,1.05,constructed
14,0.8,23.373859405517578,1.05,constructed
14,0.85,13.842904090881348,1.05,constructed
14,0.9,7.748787879943848,1.05,constructed
14,0.95,6.269556522369385,1.05,constructed
14,1.0,1.7451695384806953e-05,1.05,constructed
15,0.0,0.778815507888794,1.05,constructed
15,0.05,27.76920509338379,1.05,constructed
15,0.1,18.05221176147461,1.05,constructed
15,0.15,20.83658218383789,1.05,constructed
15,0.2,75.04235076904297,1.05,constructed
15,0.25,140.10348510742188,1.05,constructed
15,0.3,206.26329040527344,1.05,constructed
15,0.35,264.5458068847656,1.05,constructed
15,0.4,307.56573486328125,1.05,constructed
15,0.45,330.409912109375,1.05,constructed
15,0.5,331.320068359375,1.05,constructed
15,0.55,311.5277404785156,1.05,constructed
15,0.6,273.3426208496094,1.05,constructed
15,0.65,225.44004821777344,1.05,constructed
15,0.7,169.78402709960938,1.05,constructed
15,0.75,116.3582992553711,1.05,constructed
15,0.8,71.63506317138672,1.05,constructed
15,0.85,36.040035247802734,1.05,constructed
15,0.9,15.362927436828613,1.05,constructed
15,0.95,6.721840858459473,1.05,constructed
15,1.0,1.7451695384806953e-05,1.05,constructed
16,0.0,0.772739052772522,1.05,constructed
16,0.05,10.991781234741211,1.05,constructed
16,0.1,7.124396324157715,1.05,constructed
16,0.15,18.962852478027344,1.05,constructed
16,0.2,66.5074691772461,1.05,constructed
16,0.25,129.3321990966797,1.05,constructed
16,0.3,198.23251342773438,1.05,constructed
16,0.35,263.1428527832031,1.05,constructed
16,0.4,315.0408630371094,1.05,constructed
16,0.45,346.7748107910156,1.05,constructed
16,0.5,354.06109619140625,1.05,constructed
16,0.55,337.43560791015625,1.05,constructed
16,0.6,300.61572265625,1.05,constructed
16,0.65,247.19419860839844,1.05,constructed
16,0.7,186.48501586914062,1.05,constructed
16,0.75,126.77315521240234,1.05,constructed
16,0.8,74.46658325195312,1.05,constructed
16,0.85,36.24443435668945,1.05,constructed
16,0.9,13.516444206237793,1.05,constructed
16,0.95,5.110620021820068,1.05,constructed
16,1.0,1.7451695384806953e-05,1.05,constructed
17,0.0,0.6235485672950745,1.05,constructed
17,0.05,19.00046730041504,1.05,constructed
17,0.1,23.42131233215332,1.05,constructed
17,0.15,11.590923309326172,1.05,constructed
17,0.2,14.347748756408691,1.05,constructed
17,0.25,48.24576950073242,1.05,constructed
17,0.3,86.5408935546875,1.05,constructed
17,0.35,123.68140411376953,1.05,constructed
17,0.4,154.21644592285156,1.05,constructed
17,0.45,174.422607421875,1.05,constructed
17,0.5,182.611328125,1.05,constructed
17,0.55,177.2135009765625,1.05,constructed
17,0.6,160.60250854492188,1.05,constructed
17,0.65,135.35720825195312,1.05,constructed
17,0.7,104.8318099975586,1.05,constructed
17,0.75,74.46171569824219,1.05,constructed
17,0.8,46.26476287841797,1.05,constructed
17,0.85,24.99566078186035,1.05,constructed
17,0.9,11.467101097106934,1.05,constructed
17,0.95,4.879873275756836,1.05,constructed
17,1.0,1.7451695384806953e-05,1.05,constructed
18,0.0,0.8652952909469604,1.05,constructed
18,0.05,62.90635681152344,1.05,constructed
18,0.1,107.14120483398438,1.05,constructed
18,0.15,145.3004913330078,1.05,constructed
18,0.2,183.1361541748047,1.05,constructed
18,0.25,221.41954040527344,1.05,constructed
18,0.3,258.20672607421875,1.05,constructed
18,0.35,289.11651611328125,1.05,constructed
18,0.4,309.63226318359375,1.05,constructed
18,0.45,316.16412353515625,1.05,constructed
18,0.5,307.2986145019531,1.05,constructed
18,0.55,282.73773193359375,1.05,constructed
18,0.6,245.31741333007812,1.05,constructed
18,0.65,199.46128845214844,1.05,constructed
18,0.7,148.8787841796875,1.05,constructed
18,0.75,101.26649475097656,1.05,constructed
18,0.8,60.480201721191406,1.05,constructed
18,0.85,28.523418426513672,1.05,constructed
18,0.9,11.76583480834961,1.05,constructed
18,0.95,4.271848678588867,1.05,constructed
18,1.0,1.7451695384806953e-05,1.05,constructed
19,0.0,0.7275400757789612,1.05,constructed
19,0.05,6.362827301025391,1.05,constructed
19,0.1,9.065396308898926,1.05,constructed
19,0.15,7.06064510345459,1.05,constructed
19,0.2,0.9729676842689514,1.05,constructed
19,0.25,11.407737731933594,1.05,constructed
19,0.3,25.570240020751953,1.05,constructed
19,0.35,39.87456130981445,1.05,constructed
19,0.4,51.81572341918945,1.05,constructed
19,0.45,59.66648864746094,1.05,constructed
19,0.5,62.52860641479492,1.05,constructed
19,0.55,60.73984146118164,1.05,constructed
19,0.6,54.929542541503906,1.05,constructed
19,0.65,45.45497512817383,1.05,constructed
19,0.7,34.14167404174805,1.05,constructed
19,0.75,23.22304916381836,1.05,constructed
19,0.8,13.264236450195312,1.05,constructed
19,0.85,8.127591133117676,1.05,constructed
19,0.9,3.8346035480499268,1.05,constructed
19,0.95,5.305440902709961,1.05,constructed
19,1.0,1.7451695384806953e-05,1.05,constructed
0,0.0,0.97115159034729,1.1,constructed
0,0.05,0.8805413246154785,1.1,constructed
0,0.1,1.3586781024932861,1.1,constructed
0,0.15,4.249617099761963,1.1,constructed
0,0.2,10.376752853393555,1.1,constructed
0,0.25,19.18072509765625,1.1,constructed
0,0.3,29.522188186645508,1.1,constructed
0,0.35,40.14720916748047,1.1,constructed
0,0.4,49.3611946105957,1.1,constructed
0,0.45,55.67918395996094,1.1,constructed
0,0.5,59.131351470947266,1.1,constructed
0,0.55,58.618961334228516,1.1,constructed
0,0.6,54.59768295288086,1.1,constructed
0,0.65,47.47946548461914,1.1,constructed
0,0.7,38.560420989990234,1.1,constructed
0,0.75,28.96131706237793,1.1,constructed
0,0.8,20.525394439697266,1.1,constructed
0,0.85,12.945517539978027,1.1,constructed
0,0.9,8.730416297912598,1.1,constructed
0,0.95,4.789969444274902,1.1,constructed
0,1.0,1.623370189918205e-05,1.1,constructed
1,0.0,0.8704692125320435,1.1,constructed
1,0.05,4.4234771728515625,1.1,constructed
1,0.1,10.568699836730957,1.1,constructed
1,0.15,17.526094436645508,1.1,constructed
1,0.2,25.128660202026367,1.1,constructed
1,0.25,32.15582275390625,1.1,constructed
1,0.3,38.67365264892578,1.1,constructed
1,0.35,43.23459243774414,1.1,constructed
1,0.4,45.89017868041992,1.1,constructed
1,0.45,45.97569274902344,1.1,constructed
1,0.5,43.79793930053711,1.1,constructed
1,0.55,40.05426788330078,1.1,constructed
1,0.6,34.092735290527344,1.1,constructed
1,0.65,27.40981674194336,1.1,constructed
1,0.7,21.02191734313965,1.1,constructed
1,0.75,13.95087718963623,1.1,constructed
1,0.8,9.683234214782715,1.1,constructed
1,0.85,6.805479049682617,1.1,constructed
1,0.9,4.803496837615967,1.1,constructed
1,0.95,5.21417760848999,1.1,constructed
1,1.0,1.623370189918205e-05,1.1,constructed
2,0.0,0.7082218527793884,1.1,constructed
2,0.05,0.9184938073158264,1.1,constructed
2,0.1,1.068231463432312,1.1,constructed
2,0.15,2.697406530380249,1.1,constructed
2,0.2,3.7775373458862305,1.1,constructed
2,0.25,3.618079900741577,1.1,constructed
2,0.3,2.3202269077301025,1.1,constructed
2,0.35,0.9110938906669617,1.1,constructed
2,0.4,1.7005985975265503,1.1,constructed
2,0.45,3.126039505004883,1.1,constructed
2,0.5,4.50113582611084,1.1,constructed
2,0.55,5.148236274719238,1.1,constructed
2,0.6,4.9788818359375,1.1,constructed
2,0.65,3.6805002689361572,1.1,constructed
2,0.7,2.0586111545562744,1.1,constructed
2,0.75,1.9528334140777588,1.1,constructed
2,0.8,1.3586204051971436,1.1,constructed
2,0.85,2.910536766052246,1.1,constructed
2,0.9,4.1364898681640625,1.1,constructed
2,0.95,4.991588115692139,1.1,constructed
2,1.0,1.623370189918205e-05,1.1,constructed
3,0.0,0.6734718680381775,1.1,constructed
3,0.05,2.1021151542663574,1.1,constructed
3,0.1,2.326458692550659,1.1,constructed
3,0.15,1.0196893215179443,1.1,constructed
3,0.2,7.001854419708252,1.1,constructed
3,0.25,15.769082069396973,1.1,constructed
3,0.3,25.742992401123047,1.1,constructed
3,0.35,35.604000091552734,1.1,constructed
3,0.4,43.985530853271484,1.1,constructed
3,0.45,49.797916412353516,1.1,constructed
3,0.5,52.183536529541016,1.1,constructed
3,0.55,51.18754577636719,1.1,constructed
3,0.6,47.488407135009766,1.1,constructed
3,0.65,39.56010437011719,1.1,constructed
3,0.7,30.652587890625,1.1,constructed
3,0.75,22.20003318786621,1.1,constructed
3,0.8,14.183181762695312,1.1,constructed
3,0.85,9.375511169433594,1.1,constructed
3,0.9,6.620054721832275,1.1,constructed
3,0.95,5.262355804443359,1.1,constructed
3,1.0,1.623370189918205e-05,1.1,constructed
4,0.0,0.8274602293968201,1.1,constructed
4,0.05,3.9164671897888184,1.1,constructed
4,0.1,2.2496531009674072,1.1,constructed
4,0.15,5.336243629455566,1.1,constructed
4,0.2,17.55894660949707,1.1,constructed
4,0.25,32.581600189208984,1.1,constructed
4,0.3,48.08285140991211,1.1,constructed
4,0.35,62.053199768066406,1.1,constructed
4,0.4,71.81684875488281,1.1,constructed
4,0.45,77.96035766601562,1.1,constructed
4,0.5,79.02561950683594,1.1,constructed
4,0.55,75.07501983642578,1.1,constructed
4,0.6,66.66954803466797,1.1,constructed
4,0.65,56.572601318359375,1.1,constructed
4,0.7,41.346309661865234,1.1,constructed
4,0.75,30.477703094482422,1.1,constructed
4,0.8,17.417102813720703,1.1,constructed
4,0.85,11.262666702270508,1.1,constructed
4,0.9,5.771083831787109,1.1,constructed
4,0.95,3.821192741394043,1.1,constructed
4,1.0,1.623370189918205e-05,1.1,constructed
5,0.0,0.7192530035972595,1.1,constructed
5,0.05,1.9852994680404663,1.1,constructed
5,0.1,1.8417387008666992,1.1,constructed
5,0.15,1.17287015914917,1.1,constructed
5,0.2,0.8180327415466309,1.1,constructed
5,0.25,0.9511061906814575,1.1,constructed
5,0.3,1.8211067914962769,1.1,constructed
5,0.35,3.880707263946533,1.1,constructed
5,0.4,5.95772123336792,1.1,constructed
5,0.45,8.546721458435059,1.1,constructed
5,0.5,10.499124526977539,1.1,constructed
5,0.55,11.354570388793945,1.1,constructed
5,0.6,11.089682579040527,1.1,constructed
5,0.65,11.932572364807129,1.1,constructed
5,0.7,8.84418773651123,1.1,constructed
5,0.75,7.030587196350098,1.1,constructed
5,0.8,4.96205472946167,1.1,constructed
5,0.85,4.643816947937012,1.1,constructed
5,0.9,3.9203226566314697,1.1,constructed
5,0.95,4.039005756378174,1.1,constructed
5,1.0,1.623370189918205e-05,1.1,constructed
6,0.0,0.6443353295326233,1.1,constructed
6,0.05,0.7130385041236877,1.1,constructed
6,0.1,2.511782646179199,1.1,constructed
6,0.15,9.221997261047363,1.1,constructed
6,0.2,19.308670043945312,1.1,constructed
6,0.25,31.146608352661133,1.1,constructed
6,0.3,43.76880645751953,1.1,constructed
6,0.35,55.15642166137695,1.1,constructed
6,0.4,64.1084213256836,1.1,constructed
6,0.45,69.27703857421875,1.1,constructed
6,0.5,70.42959594726562,1.1,constructed
6,0.55,67.29727935791016,1.1,constructed
6,0.6,60.364723205566406,1.1,constructed
6,0.65,50.61750793457031,1.1,constructed
6,0.7,38.907588958740234,1.1,constructed
6,0.75,27.302610397338867,1.1,constructed
6,0.8,16.749277114868164,1.1,constructed
6,0.85,8.940596580505371,1.1,constructed
6,0.9,4.871091842651367,1.1,constructed
6,0.95,5.831880569458008,1.1,constructed
6,1.0,1.623370189918205e-05,1.1,constructed
7,0.0,1.0071576833724976,1.1,constructed
7,0.05,8.111858367919922,1.1,constructed
7,0.1,14.989654541015625,1.1,constructed
7,0.15,19.724172592163086,1.1,constructed
7,0.2,21.82992172241211,1.1,constructed
7,0.25,20.965852737426758,1.1,constructed
7,0.3,18.199155807495117,1.1,constructed
7,0.35,13.226807594299316,1.1,constructed
7,0.4,7.987743854522705,1.1,constructed
7,0.45,2.8176677227020264,1.1,constructed
7,0.5,1.4180212020874023,1.1,constructed
7,0.55,2.6923046112060547,1.1,constructed
7,0.6,5.047783851623535,1.1,constructed
7,0.65,5.188337326049805,1.1,constructed
7,0.7,5.244701385498047,1.1,constructed
7,0.75,4.4570393562316895,1.1,constructed
7,0.8,3.924388885498047,1.1,constructed
7,0.85,3.8371944427490234,1.1,constructed
7,0.9,5.613753795623779,1.1,constructed
7,0.95,5.005077838897705,1.1,constructed
7,1.0,1.623370189918205e-05,1.1,constructed
8,0.0,0.6245660781860352,1.1,constructed
8,0.05,2.505828380584717,1.1,constructed
8,0.1,5.2548346519470215,1.1,constructed
8,0.15,8.717643737792969,1.1,constructed
8,0.2,12.070880889892578,1.1,constructed
8,0.25,15.633199691772461,1.1,constructed
8,0.3,18.866884231567383,1.1,constructed
8,0.35,21.502208709716797,1.1,constructed
8,0.4,23.351112365722656,1.1,constructed
8,0.45,24.18910789489746,1.1,constructed
8,0.5,22.910627365112305,1.1,constructed
8,0.55,21.738479614257812,1.1,constructed
8,0.6,19.40485191345215,1.1,constructed
8,0.65,16.75145149230957,1.1,constructed
8,0.7,13.365138053894043,1.1,constructed
8,0.75,9.782357215881348,1.1,constructed
8,0.8,6.270102500915527,1.1,constructed
8,0.85,4.242416858673096,1.1,constructed
8,0.9,5.403907299041748,1.1,constructed
8,0.95,2.916785955429077,1.1,constructed
8,1.0,1.623370189918205e-05,1.1,constructed
9,0.0,0.7527668476104736,1.1,constructed
9,0.05,2.711155414581299,1.1,constructed
9,0.1,4.223134994506836,1.1,constructed
9,0.15,3.575528621673584,1.1,constructed
9,0.2,1.1554526090621948,1.1,constructed
9,0.25,5.593546390533447,1.1,constructed
9,0.3,14.355195045471191,1.1,constructed
9,0.35,23.2293758392334,1.1,constructed
9,0.4,31.5694522857666,1.1,constructed
9,0.45,37.90577697753906,1.1,constructed
9,0.5,41.50630187988281,1.1,constructed
9,0.55,42.311214447021484,1.1,constructed
9,0.6,40.00836944580078,1.1,constructed
9,0.65,33.609580993652344,1.1,constructed
9,0.7,26.25885772705078,1.1,constructed
9,0.75,21.075214385986328,1.1,constructed
9,0.8,13.078277587890625,1.1,constructed
9,0.85,5.475462913513184,1.1,constructed
9,0.9,6.3856730461120605,1.1,constructed
9,0.95,4.479634761810303,1.1,constructed
9,1.0,1.623370189918205e-05,1.1,constructed
10,0.0,0.7256151437759399,1.1,constructed
10,0.05,12.8336763381958,1.1,constructed
10,0.1,15.374853134155273,1.1,constructed
10,0.15,11.507472038269043,1.1,constructed
10,0.2,4.446086406707764,1.1,constructed
10,0.25,4.384487152099609,1.1,constructed
10,0.3,13.240324020385742,1.1,constructed
10,0.35,20.090574264526367,1.1,constructed
10,0.4,24.170276641845703,1.1,constructed
10,0.45,25.23564338684082,1.1,constructed
10,0.5,24.493011474609375,1.1,constructed
10,0.55,22.652395248413086,1.1,constructed
10,0.6,18.457990646362305,1.1,constructed
10,0.65,14.683307647705078,1.1,constructed
10,0.7,11.099363327026367,1.1,constructed
10,0.75,7.664501190185547,1.1,constructed
10,0.8,6.02793550491333,1.1,constructed
10,0.85,4.73058557510376,1.1,constructed
10,0.9,4.789287090301514,1.1,constructed
10,0.95,5.5277910232543945,1.1,constructed
10,1.0,1.623370189918205e-05,1.1,constructed
11,0.0,1.245763897895813,1.1,constructed
11,0.05,20.944931030273438,1.1,constructed
11,0.1,45.88762283325195,1.1,constructed
11,0.15,73.31776428222656,1.1,constructed
11,0.2,100.57827758789062,1.1,constructed
11,0.25,125.00344848632812,1.1,constructed
11,0.3,144.8474578857422,1.1,constructed
11,0.35,157.4090118408203,1.1,constructed
11,0.4,163.76181030273438,1.1,constructed
11,0.45,161.38722229003906,1.1,constructed
11,0.5,151.57192993164062,1.1,constructed
11,0.55,135.37506103515625,1.1,constructed
11,0.6,114.03199768066406,1.1,constructed
11,0.65,90.70085144042969,1.1,constructed
11,0.7,66.76204681396484,1.1,constructed
11,0.75,44.86853790283203,1.1,constructed
11,0.8,25.99445152282715,1.1,constructed
11,0.85,15.500875473022461,1.1,constructed
11,0.9,6.182837963104248,1.1,constructed
11,0.95,6.289821624755859,1.1,constructed
11,1.0,1.623370189918205e-05,1.1,constructed
12,0.0,1.1375752687454224,1.1,constructed
12,0.05,5.2381911277771,1.1,constructed
12,0.1,3.8240249156951904,1.1,constructed
12,0.15,0.7369938492774963,1.1,constructed
12,0.2,3.056429862976074,1.1,constructed
12,0.25,4.846900939941406,1.1,constructed
12,0.3,5.445976257324219,1.1,constructed
12,0.35,4.865227222442627,1.1,constructed
12,0.4,3.320378303527832,1.1,constructed
12,0.45,1.5970760583877563,1.1,constructed
12,0.5,1.393921136856079,1.1,constructed
12,0.55,3.6046652793884277,1.1,constructed
12,0.6,5.966258525848389,1.1,constructed
12,0.65,6.68948221206665,1.1,constructed
12,0.7,6.423587322235107,1.1,constructed
12,0.75,5.709471702575684,1.1,constructed
12,0.8,5.060761451721191,1.1,constructed
12,0.85,6.172776222229004,1.1,constructed
12,0.9,5.556204795837402,1.1,constructed
12,0.95,4.780063629150391,1.1,constructed
12,1.0,1.623370189918205e-05,1.1,constructed
13,0.0,0.7609511613845825,1.1,constructed
13,0.05,2.5522520542144775,1.1,constructed
13,0.1,0.8868508338928223,1.1,constructed
13,0.15,4.348203659057617,1.1,constructed
13,0.2,8.70793342590332,1.1,constructed
13,0.25,10.879227638244629,1.1,constructed
13,0.3,10.701730728149414,1.1,constructed
13,0.35,8.744693756103516,1.1,constructed
13,0.4,5.146610260009766,1.1,constructed
13,0.45,1.0951979160308838,1.1,constructed
13,0.5,2.340052843093872,1.1,constructed
13,0.55,3.8928816318511963,1.1,constructed
13,0.6,6.147492408752441,1.1,constructed
13,0.65,6.4189133644104,1.1,constructed
13,0.7,5.830768585205078,1.1,constructed
13,0.75,4.756824970245361,1.1,constructed
13,0.8,3.8885538578033447,1.1,constructed
13,0.85,4.2658162117004395,1.1,constructed
13,0.9,4.167855262756348,1.1,constructed
13,0.95,4.66199254989624,1.1,constructed
13,1.0,1.623370189918205e-05,1.1,constructed
14,0.0,0.7104641795158386,1.1,constructed
14,0.05,0.7083236575126648,1.1,constructed
14,0.1,0.8887783288955688,1.1,constructed
14,0.15,2.644948720932007,1.1,constructed
14,0.2,6.1500630378723145,1.1,constructed
14,0.25,10.69638442993164,1.1,constructed
14,0.3,15.693757057189941,1.1,constructed
14,0.35,20.365760803222656,1.1,constructed
14,0.4,24.620656967163086,1.1,constructed
14,0.45,27.53605842590332,1.1,constructed
14,0.5,28.660520553588867,1.1,constructed
14,0.55,27.561038970947266,1.1,constructed
14,0.6,25.551172256469727,1.1,constructed
14,0.65,21.813186645507812,1.1,constructed
14,0.7,18.353561401367188,1.1,constructed
14,0.75,14.196556091308594,1.1,constructed
14,0.8,9.535623550415039,1.1,constructed
14,0.85,6.111435413360596,1.1,constructed
14,0.9,4.761808395385742,1.1,constructed
14,0.95,4.105792999267578,1.1,constructed
14,1.0,1.623370189918205e-05,1.1,constructed
15,0.0,0.7921343445777893,1.1,constructed
15,0.05,10.285019874572754,1.1,constructed
15,0.1,7.273238182067871,1.1,constructed
15,0.15,6.318933010101318,1.1,constructed
15,0.2,25.035743713378906,1.1,constructed
15,0.25,47.60309600830078,1.1,constructed
15,0.3,70.80044555664062,1.1,constructed
15,0.35,91.45354461669922,1.1,constructed
15,0.4,107.18141174316406,1.1,constructed
15,0.45,115.93474578857422,1.1,constructed
15,0.5,117.09587860107422,1.1,constructed
15,0.55,110.94707489013672,1.1,constructed
15,0.6,99.2044677734375,1.1,constructed
15,0.65,83.31031799316406,1.1,constructed
15,0.7,62.649993896484375,1.1,constructed
15,0.75,44.11338424682617,1.1,constructed
15,0.8,27.959598541259766,1.1,constructed
15,0.85,15.588871955871582,1.1,constructed
15,0.9,6.953438758850098,1.1,constructed
15,0.95,5.241940975189209,1.1,constructed
15,1.0,1.623370189918205e-05,1.1,constructed
16,0.0,0.783115804195404,1.1,constructed
16,0.05,4.140235900878906,1.1,constructed
16,0.1,3.302731990814209,1.1,constructed
16,0.15,5.569375514984131,1.1,constructed
16,0.2,21.554080963134766,1.1,constructed
16,0.25,43.0458984375,1.1,constructed
16,0.3,66.79002380371094,1.1,constructed
16,0.35,89.43390655517578,1.1,constructed
16,0.4,108.11580657958984,1.1,constructed
16,0.45,120.08709716796875,1.1,constructed
16,0.5,123.15432739257812,1.1,constructed
16,0.55,118.80384826660156,1.1,constructed
16,0.6,107.08966064453125,1.1,constructed
16,0.65,88.19537353515625,1.1,constructed
16,0.7,67.7369155883789,1.1,constructed
16,0.75,46.60544204711914,1.1,constructed
16,0.8,27.3391170501709,1.1,constructed
16,0.85,13.949575424194336,1.1,constructed
16,0.9,5.695094108581543,1.1,constructed
16,0.95,3.1134955883026123,1.1,constructed
16,1.0,1.623370189918205e-05,1.1,constructed
17,0.0,0.6219423413276672,1.1,constructed
17,0.05,7.1949872970581055,1.1,constructed
17,0.1,7.917464256286621,1.1,constructed
17,0.15,4.399020195007324,1.1,constructed
17,0.2,4.339794158935547,1.1,constructed
17,0.25,16.925853729248047,1.1,constructed
17,0.3,29.337753295898438,1.1,constructed
17,0.35,42.739952087402344,1.1,constructed
17,0.4,52.45603561401367,1.1,constructed
17,0.45,59.3742790222168,1.1,constructed
17,0.5,63.11006164550781,1.1,constructed
17,0.55,61.59960174560547,1.1,constructed
17,0.6,55.70020294189453,1.1,constructed
17,0.65,47.3632926940918,1.1,constructed
17,0.7,36.86784744262695,1.1,constructed
17,0.75,26.987329483032227,1.1,constructed
17,0.8,17.351778030395508,1.1,constructed
17,0.85,10.13740062713623,1.1,constructed
17,0.9,5.103748798370361,1.1,constructed
17,0.95,4.7287468910217285,1.1,constructed
17,1.0,1.623370189918205e-05,1.1,constructed
18,0.0,0.8818944096565247,1.1,constructed
18,0.05,23.33901596069336,1.1,constructed
18,0.1,39.93442916870117,1.1,constructed
18,0.15,54.00148010253906,1.1,constructed
18,0.2,67.71015930175781,1.1,constructed
18,0.25,81.18301391601562,1.1,constructed
18,0.3,93.97769165039062,1.1,constructed
18,0.35,104.4625473022461,1.1,constructed
18,0.4,111.01707458496094,1.1,constructed
18,0.45,113.3863296508789,1.1,constructed
18,0.5,110.11276245117188,1.1,constructed
18,0.55,101.79109191894531,1.1,constructed
18,0.6,88.13592529296875,1.1,constructed
18,0.65,72.76576232910156,1.1,constructed
18,0.7,53.73678970336914,1.1,constructed
18,0.75,37.55377197265625,1.1,constructed
18,0.8,24.446775436401367,1.1,constructed
18,0.85,12.255374908447266,1.1,constructed
18,0.9,6.787439346313477,1.1,constructed
18,0.95,3.646691083908081,1.1,constructed
18,1.0,1.623370189918205e-05,1.1,constructed
19,0.0,0.738034188747406,1.1,constructed
19,0.05,2.1175825595855713,1.1,constructed
19,0.1,3.195660352706909,1.1,constructed
19,0.15,2.4783966541290283,1.1,constructed
19,0.2,0.7465381026268005,1.1,constructed
19,0.25,4.168876647949219,1.1,constructed
19,0.3,9.408586502075195,1.1,constructed
19,0.35,14.4802885055542,1.1,constructed
19,0.4,19.33936309814453,1.1,constructed
19,0.45,22.4284610748291,1.1,constructed
19,0.5,24.23114776611328,1.1,constructed
19,0.55,25.075328826904297,1.1,constructed
19,0.6,23.044923782348633,1.1,constructed
19,0.65,19.042640686035156,1.1,constructed
19,0.7,15.127293586730957,1.1,constructed
19,0.75,11.960281372070312,1.1,constructed
19,0.8,7.815507888793945,1.1,constructed
