a,label,R_glob_cert,n,pred_median_R,obs_median_R,pred_offset_pct,obs_offset_pct,median_abs_log_err_per_run,nu,c
1.3,fitted at a = 1.30 (post hoc),0.21337100795337155,38,0.215668794822365,0.23384115717928716,1.0768974149925725,9.593688206407602,0.08224760352642117,-1.5999539564373042e-16,3.218875824868201
1.5,transfer of the a = 1.30 law (post hoc),0.2216440974936885,38,0.22638178550137555,0.24963831354816501,2.1375204940081716,12.630255608441665,0.09735108518563335,-1.5999539564373042e-16,3.218875824868201
