seed,ck_step,level,variant,k,G_4000,placed_4000,dist_4000,w1_4000,b1_4000,G_16000,placed_16000,dist_16000,w1_16000,b1_16000,G_64000,placed_64000,dist_64000,w1_64000,b1_64000,first_hit,settle_step,w2_sign,block4_reproduced_rows,block4_reproduced_all
200001,1101,0.9,preserved,1.3026562252814142,-0.013709084550027395,False,0.007615006292625631,-0.8402426045763925,2.4394278879968057,-0.013708894647700198,False,0.00761484536104927,-0.8402428791415602,2.4394281668400595,-0.01382634717844633,False,0.007708046997192775,-0.8400842690190344,2.439259250475888,10.0,,-1.0,3258,False
200001,1101,0.9,reset,1.3026562252814142,-0.013709119538421355,False,0.007614970242711711,-0.8402426332195011,2.4394278614992646,-0.013705963899157236,False,0.007575552554065914,-0.8402915990986219,2.4394464388853785,-0.013824150064232654,False,0.007581292888187862,-0.840235528999295,2.4393089585300465,,,-1.0,3258,False
200001,1101,0.95,preserved,1.375026015574826,-0.004587385977279368,False,0.007109500565492577,-0.8333914425224277,2.446633672476874,-0.004588447194666223,False,0.007112477451903108,-0.8333875445649738,2.4466313885662596,-0.004587373524197247,False,0.007109517358895324,-0.8333914275786688,2.446633680752111,9.0,,-1.0,3258,False
200001,1101,0.95,reset,1.375026015574826,-0.004587385974494929,False,0.007109500559221136,-0.8333914425308514,2.446633672482316,-0.004587465253818479,False,0.007109528308933502,-0.8333913796548846,2.446633571562537,-0.004587372651139177,False,0.007109496418136788,-0.8333914524847301,2.4466336892554046,8.0,,-1.0,3258,False
200001,1101,1.0,preserved,1.447395805868238,0.0035666736810950894,True,0.0066023487710394355,-0.8271214107780235,2.45321341139803,0.0035666334638402297,True,0.006602343613796487,-0.8271214034937623,2.4532133671532166,0.0035664926899201532,True,0.0066024188916047446,-0.8271212719243262,2.453213180770101,8.0,48.0,-1.0,3258,False
200001,1101,1.0,reset,1.447395805868238,0.003567073759638273,True,0.006602362494093027,-0.827121525975632,2.453213864237935,0.00356668434980012,True,0.006602348149304275,-0.8271214149720374,2.4532134238070396,0.0035666843408068694,True,0.006602344497947348,-0.827121419119172,2.4532134250296425,7.0,26.0,-1.0,3258,False
200001,1101,1.05,preserved,1.5197655961616499,0.01089146901425142,True,0.006274858369944838,-0.821361705377018,2.4592417259577903,0.01089146867885038,True,0.0062748585190328734,-0.821361705116304,2.459241725526523,0.010891470088102206,True,0.006274854940756003,-0.8213617094887155,2.459241728286734,7.0,7.0,-1.0,3258,False
200001,1101,1.05,reset,1.5197655961616499,0.010891469039512547,True,0.006274858236429852,-0.8213617055324085,2.4592417260295507,0.010975863038324096,True,0.00625579511437988,-0.8214079198063797,2.4593446406324997,0.010891467131441068,True,0.006274858366593895,-0.8213617048462923,2.459241723806728,6.0,26.0,-1.0,3258,False
200001,1101,1.1,preserved,1.5921353864550618,0.0175003703130292,True,0.005889829368116883,-0.8160528139750801,2.464781516744562,0.01750035354332624,True,0.005889849620562439,-0.8160527882416125,2.4647814914652164,0.01750037035460794,True,0.0058898293211807964,-0.8160528140353398,2.4647815168062404,7.0,7.0,-1.0,3258,False
200001,1101,1.1,reset,1.5921353864550618,0.017500370313028313,True,0.005889829368116708,-0.8160528139750801,2.464781516744561,0.017500374253970996,True,0.005889824746900644,-0.8160528198731591,2.464781522643171,0.017521220509486124,True,0.005866889646991747,-0.8160825063306646,2.464812298697099,6.0,26.0,-1.0,3258,False
200001,1514,0.9,preserved,0.9296797196983273,-0.013709084550028283,False,0.007615006292625219,-0.8402426045763927,2.439427887996805,-0.01370908282812433,False,0.0076150084367278,-0.8402426027206327,2.4394278891607617,-0.013711205149425254,False,0.007624689498323095,-0.8402300368906412,2.4394217908567133,,,-1.0,3258,False
200001,1514,0.9,reset,0.9296797196983273,-0.013709083448394388,False,0.007615009782220419,-0.8402426008352111,2.4394278879395683,-0.013726801140756528,False,0.007695706550667445,-0.840138330987516,2.439377182462612,-0.01370913489928327,False,0.007614976994899767,-0.8402426185666243,2.4394278413167307,,,-1.0,3258,False
200001,1514,0.95,preserved,0.9813285930149008,-0.004587385977280256,False,0.007109500565492191,-0.8333914425224278,2.446633672476873,-0.00458394911022042,False,0.007109776537214467,-0.8333924341962898,2.4466375181186786,-0.0045572900813928285,False,0.00712876515078651,-0.8333803882653652,2.446661323100753,,,-1.0,3258,False
200001,1514,0.95,reset,0.9813285930149008,-0.004587387099538098,False,0.007109499951090683,-0.8333914428142417,2.446633671409079,-0.004587451251774066,False,0.007109493595030891,-0.8333914257421874,2.44663360006603,-0.004587403679369828,False,0.007109488070433418,-0.8333914504153244,2.4466336566382174,4.0,,-1.0,3258,False
200001,1514,1.0,preserved,1.0329774663314746,0.0035666736810942012,True,0.0066023487710389775,-0.8271214107780237,2.4532134113980297,0.00356667785598086,True,0.006602345851567211,-0.8271214154609194,2.4532134171575453,0.0035666775944536155,True,0.006602339379755817,-0.8271214227311859,2.453213419043718,5.0,5.0,-1.0,3258,False
200001,1514,1.0,reset,1.0329774663314746,0.003680916897390585,True,0.006521513810832252,-0.8272537545614445,2.4533722869410264,0.003566672507208768,True,0.006602351160082993,-0.8271214076789634,2.4532134092490936,0.003616764226010538,True,0.00661470752025219,-0.8271239689796419,2.4532665853930884,1.0,6.0,-1.0,3258,False
