seed,level,held_s,global_branch,global_G,global_L
200053,1.1,5.451875000000001,1,0.013101799656199287,0.33045670215436596
200054,0.9,4.460625000000001,1,-0.03918608175654992,0.36019235571280545
200054,0.95,4.7084375000000005,1,-0.02853170824669249,0.3523703530705891
200054,1.0,4.956250000000001,1,-0.019006246801374527,0.34474676946423877
200054,1.05,5.204062500000001,1,-0.010446665007620926,0.33731206762528687
200054,1.1,5.451875000000001,1,-0.0027196357007119865,0.33005789127851826
200055,0.9,4.460625000000001,-1,-0.01462672081779326,0.3491469232362158
200055,0.95,4.7084375000000005,-1,-0.002045869085783192,0.34125109884406585
200055,1.0,4.956250000000001,-1,0.006848157758712947,0.3335608600790104
200055,1.05,5.204062500000001,-1,0.014831809626937531,0.3260661532104826
200055,1.1,5.451875000000001,-1,0.02203116933346383,0.3187581862637811
200056,0.9,4.460625000000001,1,-0.055835735875271464,0.35315328984601224
200056,0.95,4.7084375000000005,1,-0.04478140273092013,0.34521781895236614
200056,1.0,4.956250000000001,1,-0.034885357743415835,0.33748601876279294
200056,1.05,5.204062500000001,1,-0.025980668776861116,0.32994818031626383
200056,1.1,5.451875000000001,1,-0.017930787026646744,0.32259580441234204
