a,seed,precision,exact_sep,grid_solved,agree,exact_gap,grid_gap,certified,inner_max_logit,outer_min_logit
1.15,36,float32,False,False,True,-0.18428403483952094,-0.1842840348395213,False,0.10970936641467333,-0.7273762607856575
1.15,36,float64,False,False,True,-0.3591840993570514,-0.3591840993570514,False,0.18151442256654526,-0.8202159482279354
1.15,37,float32,False,False,True,-0.18902129546141921,-0.1898767062180691,False,0.016408240632802273,-0.04711645314137217
1.15,37,float64,False,False,True,-0.19451460700484624,-0.1945146070048462,False,0.04848775765782243,-0.7273100997301594
1.15,38,float32,False,False,True,-0.14001869172442882,-0.1400186917244288,False,-0.057084802852067185,-0.8342878498421804
1.15,38,float64,False,False,True,-0.20060298746287986,-0.2006029874628798,False,-0.014317014772164072,-0.9029223490870564
1.15,39,float32,False,False,True,-0.17461689587758844,-0.1746168958775884,False,0.07409238679249519,-0.6576819754370344
1.15,39,float64,False,False,True,-0.6243044047808564,-0.6243044047808564,False,0.17941318563150865,-0.8331054650658283
1.15,40,float32,False,False,True,-0.21699923577055547,-0.2169992357705554,False,0.11865206984863086,-0.7265894909655906
1.15,40,float64,False,False,True,-0.28497794125406983,-0.2849779412540698,False,0.1552431219713366,-0.6451785432438939
1.15,41,float32,False,False,True,-0.43742482191253584,-0.4374248219125358,False,0.21112330692073566,-0.7602208486217918
1.15,41,float64,False,False,True,-0.3124821273897761,-0.3131285130942901,False,0.04382311763798295,-0.11204624284652584
1.15,42,float32,False,False,True,-0.1944302777238489,-0.1944302777238489,False,0.13360631086518104,-0.5958943478061283
1.15,42,float64,False,False,True,-0.298218084664053,-0.298218084664053,False,0.12395248764026157,-0.7441746763520474
1.15,43,float32,False,False,True,-0.46483505918013357,-0.4648350591801335,False,0.1733621913328509,-0.8508534459804551
1.15,43,float64,False,False,True,-0.3320077810715434,-0.3320077810715434,False,0.14620696933322108,-0.8091331725089663
1.15,44,float32,False,False,True,-0.17615175579597775,-0.1761517557959777,False,0.09326288086022849,-0.6952377901912126
1.15,44,float64,False,False,True,-1.1353508151670813,-1.1353508151670813,False,0.2241674043139117,-0.9101937875129491
1.15,45,float32,False,False,True,-0.5181099936822617,-0.5181099936822617,False,0.10817457453986723,-0.9891494261686722
1.15,45,float64,False,False,True,-0.23230364058413722,-0.2323036405841372,False,0.03459935915554091,-0.8746203772571999
1.15,46,float32,False,False,True,-0.2555359588317138,-0.2558798997775114,False,0.04165150941290383,-0.1054357492389972
1.15,46,float64,False,False,True,-0.2115860314436404,-0.2126660454688206,False,0.038018595654048304,-0.09422418464904397
1.15,47,float32,False,False,True,-0.35941795996602854,-0.3594179599660285,False,0.1427506617529435,-0.8290998190028915
1.15,47,float64,False,False,True,-0.23671072232645773,-0.2367107223264577,False,0.10235900342848048,-0.7713351805819499
1.15,48,float32,False,False,True,-0.06114605315850585,-0.0612568352525648,False,0.013543828797145274,-0.03467243500481576
1.15,48,float64,False,False,True,-0.28891144721740414,-0.2889114472174041,False,0.12922866467537197,-0.7056104780407466
1.15,49,float32,False,False,True,-0.468984464754334,-0.468984464754334,False,0.11771675558227912,-0.8547829853254587
1.15,49,float64,False,False,True,-0.6324503876957901,-0.6324503876957901,False,0.13891892794760974,-0.8857304407903914
1.15,50,float32,False,False,True,-0.31177004221774873,-0.3117700422177487,False,0.08632345307921147,-0.23744221309142172
1.15,50,float64,False,False,True,-0.41428148270649645,-0.4142814827064964,False,0.16577981419130694,-0.8146848916721101
1.15,51,float32,False,False,True,-0.17125811891259257,-0.1712581189125925,False,0.07845124066770026,-0.5575114189044399
1.15,51,float64,False,False,True,-0.2799730651368497,-0.2799730651368497,False,0.1107965268825577,-0.7728292226561368
1.15,52,float32,False,False,True,-0.2103497297311976,-0.2103497297311976,False,0.12108325998930347,-0.6500427273730125
1.15,52,float64,False,False,True,-0.10101476472363125,-0.1010147647236312,False,0.045527627671329896,-0.532819701120939
1.15,53,float32,False,False,True,-0.2715215796031063,-0.2715215796031063,False,0.13148078781653538,-0.7448720607715344
1.15,53,float64,False,False,True,-0.34281886492760716,-0.3428188649276071,False,0.14978016076341394,-0.7810016517424261
1.15,54,float32,False,False,True,-0.6674553878901208,-0.6674553878901208,False,0.20200243715040633,-0.8178844317769034
1.15,54,float64,False,False,True,-0.18937559505251844,-0.1893755950525184,False,0.10309648743109534,-0.65295870059931
1.15,55,float32,False,False,True,-0.1531948872906479,-0.1545912510511683,False,0.004925940415105801,-0.012599098957190955
1.15,55,float64,False,False,True,-0.1018412429433353,-0.1022183390132618,False,0.010732354497804575,-0.028270606071705645
1.15,56,float32,False,False,True,-0.3465435865612916,-0.3465435865612916,False,0.2443338120770404,-0.6555486267407158
1.15,56,float64,False,False,True,-0.28887578021256743,-0.2888757802125674,False,0.10836785266619486,-0.7844399347968363
1.15,57,float32,False,False,True,-0.10370309953096365,-0.1037030995309636,False,0.020782382365819183,-0.054600332123745904
1.15,57,float64,False,False,True,-0.3358496274256382,-0.3358496274256382,False,0.157876013061502,-0.6972983411961469
1.15,58,float32,False,False,True,-0.7051477012717284,-0.7051477012717284,False,0.16886769922378075,-0.8688368597976579
1.15,58,float64,False,False,True,-0.20005039853740758,-0.2000503985374075,False,0.06868836572806458,-0.709224421666832
1.15,59,float32,False,False,True,-0.05660042058538539,-0.0569241506909106,False,0.0026411818181790725,-0.007171043645965547
1.15,59,float64,False,False,True,-0.07011591560644104,-0.0701957522143174,False,0.007311224702841179,-0.020176642278971438
1.15,60,float32,False,False,True,-0.23092504487913246,-0.2309250448791324,False,0.12541790363695604,-0.6200331198519251
1.15,60,float64,False,False,True,-0.2046363183121287,-0.2059606050021458,False,0.02451913147604784,-0.0663318639671572
1.15,61,float32,False,False,True,-0.15536171995962578,-0.1553617199596257,False,0.025423371656879468,-0.6613047789852775
1.15,61,float64,False,False,True,-0.139729501808194,-0.1401251926883822,False,0.027480095654046133,-0.07444341358555392
1.15,62,float32,False,False,True,-0.2913907685242978,-0.2913907685242973,False,0.17280541469166977,-0.8031063082916763
1.15,62,float64,False,False,True,-0.2609578603568603,-0.2609578603568603,False,0.16485349415943773,-0.7810659966848608
1.15,63,float32,False,False,True,-0.16185534334053564,-0.1618553433405356,False,0.06608066428063175,-0.6688375952193599
1.15,63,float64,False,False,True,-0.15233096509601518,-0.1523309650960151,False,0.058201036689073504,-0.6603824529077418
1.15,64,float32,False,False,True,-0.48005042672504317,-0.4800504267250431,False,0.13890473479149001,-1.010362679960891
1.15,64,float64,False,False,True,-0.28829275978892,-0.28829275978892,False,0.08257090673625811,-0.9385323623932003
1.15,65,float32,False,False,True,-0.07914494607889098,-0.0791449460788909,False,0.005703212713623835,-0.014456262641510509
1.15,65,float64,False,False,True,-0.034571490986776726,-0.0345816047911917,False,0.0053251865087004385,-0.013322817739609638
1.15,66,float32,False,False,True,-0.07344280669490777,-0.0738348409584503,False,0.004190865164944352,-0.010529604443243301
1.15,66,float64,False,False,True,-0.44859422158494944,-0.4485942215849494,False,0.1728910445536318,-0.7348565847392017
1.15,67,float32,False,False,True,-0.1525261565531233,-0.1525261565531233,False,0.03254655651807781,-0.6594663886333123
1.15,67,float64,False,False,True,-0.2261547662017902,-0.2261547662017902,False,0.07222171112160858,-0.7226197335605349
1.15,68,float32,False,False,True,-0.09376267710512948,-0.093853290873739,False,0.017839375160535825,-0.04794841177139067
1.15,68,float64,False,False,True,-0.09436579511442689,-0.0946543913426773,False,0.015591013589677127,-0.04191903467359215
1.15,69,float32,False,False,True,-0.23270046105393005,-0.23270046105393,False,0.0899260735449765,-0.6696712425408275
1.15,69,float64,False,False,True,-0.13343765731044144,-0.1334376573104414,False,0.03367047191165895,-0.5885853162211703
1.15,70,float32,False,False,True,-0.11896982326345498,-0.1190493754488805,False,0.027515327142871,-0.07154557703650899
1.15,70,float64,False,False,True,-0.1417160023374966,-0.1417160023374966,False,0.04426950004740604,-0.6171713815961635
1.15,71,float32,False,False,True,-0.13319152296192938,-0.1331915229619293,False,0.0034831870311400337,-0.7205391823842717
1.15,71,float64,False,False,True,-0.5060730702473921,-0.5060730702473921,False,0.13896691277550666,-0.9312949130619632
1.15,72,float32,False,False,True,-0.27346238929225963,-0.2734623892922596,False,0.131571705144367,-0.7440078306396494
1.15,72,float64,False,False,True,-0.13076550978399787,-0.131195910117263,False,0.0313129833607767,-0.08520481490465387
1.15,73,float32,False,False,True,-0.289729890816544,-0.289729890816544,False,0.08160854083244118,-0.8181150257860352
1.15,73,float64,False,False,True,-0.35004254762745024,-0.3500425476274502,False,0.20140605451803228,-0.6615378501089184
1.15,74,float32,False,False,True,-0.09380915871207743,-0.093904782048957,False,0.008653445272089236,-0.02295565771213999
1.15,74,float64,False,False,True,-0.1991572384099629,-0.1991572384099629,False,0.07049495406393014,-0.6787967123770429
1.15,75,float32,False,False,True,-0.1447166297469087,-0.1447166297469087,False,0.022148060272497716,-0.6419732167172434
1.15,75,float64,False,False,True,-0.1066208404068929,-0.1066208404068929,False,-0.010446297845135177,-0.5905940787884134
1.15,76,float32,False,False,True,-0.2185550207221696,-0.2185550207221696,False,0.1442496616707878,-0.687597060273843
1.15,76,float64,False,False,True,-0.19010503489382602,-0.190105034893826,False,0.1316473489795058,-0.6634637274099351
1.15,77,float32,False,False,True,-0.14141302374066722,-0.1414130237406672,False,0.016378853483361766,-0.7033090083397546
1.15,77,float64,False,False,True,-0.27880873849320054,-0.2788087384932005,False,0.08282227965228017,-0.816746086534625
1.15,78,float32,False,False,True,-0.37735060505817053,-0.3773506050581705,False,0.08256521952050644,-0.8565464787284967
1.15,78,float64,False,False,True,-0.21283599084128824,-0.2128359908412882,False,0.02931250084789916,-0.7723652359213737
1.15,79,float32,False,False,True,-0.2015631346064693,-0.2016676774592132,False,0.01447173183271875,-0.03720889086433741
1.15,79,float64,False,False,True,-0.11936759936913077,-0.1193675993691307,False,0.025734810299669064,-0.5829232565563558
1.15,80,float32,False,False,True,-0.046323665518646084,-0.0464127966106926,False,0.006541030786741009,-0.016638851399631005
1.15,80,float64,False,False,True,-0.26259567962022246,-0.2625956796202224,False,0.14869230669119204,-0.6991872877750449
1.15,81,float32,False,False,True,-0.3917945711500912,-0.3917945711500912,False,0.09236092917246008,-0.7019674076308897
1.15,81,float64,False,False,True,-0.3529999420399666,-0.3556190776831074,False,0.05845735220262338,-0.14840987620922902
1.15,82,float32,False,False,True,-0.17642905242167822,-0.1766515140488546,False,0.05414496817419995,-0.1520434106465053
1.15,82,float64,False,False,True,-0.2877152153308167,-0.2877152153308167,False,0.10424351708727819,-0.7729445252417069
1.15,83,float32,False,False,True,-0.3191187188987836,-0.3191187188987836,False,0.16881230126240432,-0.822808893715516
1.15,83,float64,False,False,True,-0.23268833724893057,-0.2326883372489305,False,0.13705281016294002,-0.7759776620454684
1.15,84,float32,False,False,True,-0.14835415277609387,-0.1483541527760938,False,0.023459909970728887,-0.598824524882577
1.15,84,float64,False,False,True,-0.2762281526102734,-0.2762281526102734,False,0.07151692621622513,-0.17669077471176473
1.15,85,float32,False,False,True,-0.21902501693302057,-0.2190250169330205,False,0.14614224412568788,-0.6704920373024699
1.15,85,float64,False,False,True,-0.20819931525180202,-0.2081993152518024,False,0.14105297159761498,-0.6631542221795108
1.15,86,float32,False,False,True,-0.4761106329235719,-0.4761106329235719,False,0.0696184235184042,-0.18922047065771383
1.15,86,float64,False,False,True,-0.19188769798586058,-0.1918876979858605,False,0.08513188803492433,-0.585243520034906
1.15,87,float32,False,False,True,-0.3150952261369464,-0.3150952261369464,False,0.193335514204362,-0.7001339782576235
1.15,87,float64,False,False,True,-0.2394149632633864,-0.2394149632633864,False,0.16994425193723828,-0.662160043777968
1.15,88,float32,False,False,True,-0.2027187510905133,-0.2027187510905133,False,0.0648117856059649,-0.7582496282056574
1.15,88,float64,False,False,True,-0.19729510165554576,-0.1972951016555457,False,0.06313552602862771,-0.7517496991592996
1.15,89,float32,False,False,True,-0.12844500830220973,-0.1284450083022097,False,0.050025433020785215,-0.5612527298377312
1.15,89,float64,False,False,True,-0.1586477451857431,-0.1586477451857431,False,0.06353989586679631,-0.6295161346891582
1.15,90,float32,False,False,True,-0.11049456186065587,-0.1104945618606558,False,0.08054380060009869,-0.47106160759352633
1.15,90,float64,False,False,True,-0.30571508711431683,-0.3057150871143168,False,0.09401468326459117,-0.7600749474776958
1.15,91,float32,False,False,True,-0.24576476162195426,-0.2457647616219542,False,0.08765423392469174,-0.7925366867101129
1.15,91,float64,False,False,True,-0.4873371040048782,-0.4873371040048782,False,0.14768975856544309,-0.8819945422834294
1.15,92,float32,False,False,True,-0.2790512593507505,-0.2812324424966034,False,0.05624062895140802,-0.1429902698647764
1.15,92,float64,False,False,True,-0.2686805071822955,-0.2686805071822955,False,0.15976768276760644,-0.7290267897597751
1.15,93,float32,False,False,True,-0.24827351626850636,-0.2482735162685063,False,0.0840182263938587,-0.7610021339877271
1.15,93,float64,False,False,True,-0.37612747112104117,-0.3761274711210411,False,0.12079634718255683,-0.819598463041002
1.15,94,float32,False,False,True,-0.3616411790944398,-0.3616411790944398,False,0.15545462786175168,-0.79279276451161
1.15,94,float64,False,False,True,-0.26253564645878313,-0.2625356464587831,False,0.12644312764705212,-0.7505172202479109
1.15,95,float32,False,False,True,-0.13494602833552882,-0.1349460283355288,False,0.05219392137484746,-0.6065255873175222
1.15,95,float64,False,False,True,-0.33819515294110936,-0.3381951529411093,False,0.13268803492132442,-0.7487291762873802
1.15,96,float32,False,False,True,-0.182355156479713,-0.182355156479713,False,0.039308728576939345,-0.7145366740506169
1.15,96,float64,False,False,True,-0.05800740228452031,-0.0580442423992329,False,0.03482487605957163,-0.09915287097127612
1.15,97,float32,False,False,True,-0.3948452929019397,-0.3948452929019397,False,0.13627713704544497,-0.7740574313419852
1.15,97,float64,False,False,True,-0.11998646458991047,-0.1199864645899104,False,0.027610082043969086,-0.5954117558715861
1.15,98,float32,False,False,True,-0.31125886950605075,-0.3112588695060507,False,0.18071420663345705,-0.7429386876813346
1.15,98,float64,False,False,True,-0.2695202239070347,-0.2695202239070347,False,0.1691893699860998,-0.720005350188945
1.15,99,float32,False,False,True,-0.05020426520188953,-0.0502453397615632,False,0.0030574518398753803,-0.007194694427466342
1.15,99,float64,False,False,True,-0.12684994637902847,-0.1268499463790284,False,0.024925740053747703,-0.5872970341016917
1.15,100,float32,False,False,True,-0.19047758702431805,-0.190477587024318,False,0.010271692505696706,-0.6382015336945628
1.15,100,float64,False,False,True,-0.11247948987317499,-0.1125826406621273,False,0.06282196265573797,-0.14954706952405394
1.15,101,float32,False,False,True,-0.6931844869295523,-0.6931844869295523,False,0.19409994340393633,-0.8255145794222365
1.15,101,float64,False,False,True,-0.31031542009213986,-0.3103154200921398,False,0.13773188713684625,-0.7423633494233304
1.15,102,float32,False,False,True,-0.3617107548945646,-0.3617107548945646,False,0.14733088519556414,-0.727521576403479
1.15,102,float64,False,False,True,-0.13195729372211096,-0.1319572937221109,False,0.05832500741584745,-0.5455202153428687
1.15,103,float32,False,False,True,-0.11617267136851048,-0.1163406101901755,False,0.007259845961892698,-0.019429949654120836
1.15,103,float64,False,False,True,-0.11591670375030105,-0.115916703750301,False,0.03386354199824915,-0.5802388398631759
1.15,104,float32,False,False,True,-0.2565725115215036,-0.2565725115215036,False,0.1402260718705346,-0.7113393799421832
1.15,104,float64,False,False,True,-0.23024839616190151,-0.2302483961619015,False,0.11268615613788846,-0.6248784679813664
1.15,105,float32,False,False,True,-0.30436685226682014,-0.3043668522668201,False,0.08959630550264208,-0.8170414598876388
1.15,105,float64,False,False,True,-0.5229707726881534,-0.5229707726881534,False,0.13476653449495402,-0.8838589914859201
1.15,106,float32,False,False,True,-0.1611554419105321,-0.1611554419105321,False,0.021483728070451846,-0.6778067330484596
1.15,106,float64,False,False,True,-0.16078269688899738,-0.1607826968889973,False,0.021255473278218417,-0.677343764302913
1.15,107,float32,False,False,True,-0.38195262465715185,-0.3819526246571518,False,0.16269714129159318,-0.7819843653397225
1.15,107,float64,False,False,True,-0.5014362771680492,-0.5014362771680492,False,0.05398537002285919,-0.14824244514699128
1.15,108,float32,False,False,True,-0.20391650045002763,-0.2039165004500276,False,0.11027979227243101,-0.6589142167285953
1.15,108,float64,False,False,True,-0.06488748825153516,-0.0649001450115115,False,0.015804971766665593,-0.04105832682427152
1.15,109,float32,False,False,True,-0.24406945871037244,-0.2440694587103724,False,0.09323850787193066,-0.8009984793828497
1.15,109,float64,False,False,True,-0.15925314079874298,-0.1592531407987429,False,0.052680485262396104,-0.7217003715180308
1.15,110,float32,False,False,True,-0.20891984482992143,-0.2089198448299214,False,0.02281141992879654,-0.7958474562281594
1.15,110,float64,False,False,True,-0.34650439547043943,-0.3465043954704394,False,0.0717881461910137,-0.8706082932570673
1.15,111,float32,False,False,True,-0.3543113019705486,-0.3543113019705486,False,0.06222265376243019,-0.8019620023347631
1.15,111,float64,False,False,True,-0.05602213474377732,-0.0561042360032266,False,0.008821266800340288,-0.025280562690722597
1.15,112,float32,False,False,True,-0.41170854318297945,-0.4117085431829794,False,0.19462181118165134,-0.7476157217798729
1.15,112,float64,False,False,True,-0.28087930512733417,-0.2808793051273341,False,0.1616049505207986,-0.7041467561062618
1.15,113,float32,False,False,True,-0.2447445704718847,-0.2447445704718838,False,0.04538954128116934,-0.8366214812347685
1.15,113,float64,False,False,True,-0.42637200795501995,-0.4263720079550199,False,0.09498927872336616,-0.924232760827179
1.15,114,float32,False,False,True,-0.2171425287781914,-0.2171425287781914,False,0.09543161415580137,-0.6222558310647326
1.15,114,float64,False,False,True,-0.006383453722863308,-0.0063860054996309,False,0.0009323381557753141,-0.002175989008433188
1.15,115,float32,False,False,True,-0.24469938428786575,-0.2446993842878657,False,0.10837398816433819,-0.74086029879631
1.15,115,float64,False,False,True,-0.1506331980129083,-0.1506331980129083,False,0.05763949374327382,-0.6657376393336278
1.15,116,float32,False,False,True,-0.0960854694327904,-0.0960854694327904,False,0.022048414741110633,-0.5250115521133019
1.15,116,float64,False,False,True,-0.249788361321146,-0.249788361321146,False,0.13353905635904617,-0.7450628921148912
1.15,117,float32,False,False,True,-0.05731685623763383,-0.0574433045502786,False,0.004653000349678443,-0.012247686273398728
1.15,117,float64,False,False,True,-0.023604339953160247,-0.023652787160167,False,0.004824480178397206,-0.01268211553060361
1.15,118,float32,False,False,True,-0.17165835549200814,-0.1716583554920081,False,-0.08348435016825029,-0.9005117787498502
1.15,118,float64,False,False,True,-0.7757461038616515,-0.7757461038616515,False,0.061294279587280176,-1.1332997124997801
1.15,119,float32,False,False,True,-0.2377948239449359,-0.2377948239449359,False,0.06930872531835597,-0.7119072180530246
1.15,119,float64,False,False,True,-0.427962909919017,-0.427962909919017,False,0.11699460712995702,-0.7899186101708295
1.15,120,float32,False,False,True,-0.22938947187801004,-0.22938947187801,False,0.04438839036583512,-0.10364224867918291
1.15,120,float64,False,False,True,-0.15168946314930742,-0.1518652010309134,False,0.04273972700824705,-0.09880079895733873
1.15,121,float32,False,False,True,-0.03376531533652993,-0.0337653153365299,False,0.007005768705661636,-0.017747966255954012
1.15,121,float64,False,False,True,-1.6427265080672913,-1.6427265080672913,False,-0.033772210804975,-0.5755954012964095
1.15,122,float32,False,False,True,-0.4804792902084021,-0.4804792902084021,False,0.14846632336483268,-0.8879389922926686
1.15,122,float64,False,False,True,-0.3235532987332198,-0.3235855370003234,False,0.05347028697697696,-0.16164851292302343
1.15,123,float32,False,False,True,-0.19187340099938455,-0.1918734009993845,False,0.12952708693610582,-0.6821549516499967
1.15,123,float64,False,False,True,-2.3266425132709374,-2.3266425132709374,False,0.1784115988505213,-0.5041304870285498
1.15,124,float32,False,False,True,-0.18299228783484267,-0.1829922878348426,False,0.09610515527596242,-0.6712324366901488
1.15,124,float64,False,False,True,-0.2942564036206985,-0.2942564036206985,False,0.13733448884911503,-0.7461531761763123
1.15,125,float32,False,False,True,-0.0587467956484472,-0.0588514143018773,False,0.005220642251113322,-0.01334819214687677
1.15,125,float64,False,False,True,-0.21535827624199744,-0.2153582762419974,False,0.09752124361642167,-0.6520648776158762
1.15,126,float32,False,False,True,-0.3018045972968122,-0.3018045972968122,False,0.11010738412457144,-0.7580815736777868
1.15,126,float64,False,False,True,-0.24708299497098762,-0.2470829949709876,False,0.08711409429888484,-0.7384686772564706
1.15,127,float32,False,False,True,-0.17434829941270813,-0.1743482994127081,False,0.1263403832436243,-0.5851395017570464
1.15,127,float64,False,False,True,-0.06885733161358137,-0.0689768088229497,False,0.005220291079250455,-0.013561077447204445
1.15,128,float32,False,False,True,-0.23021104220461294,-0.2307106735186957,False,0.05344237765686355,-0.1479907086184917
1.15,128,float64,False,False,True,-0.4335964105346748,-0.4335964105346748,False,0.1637689760261729,-0.6722114488494055
1.15,129,float32,False,False,True,-0.18508982288272957,-0.1850898228827295,False,0.03808911484912514,-0.6437156904539361
1.15,129,float64,False,False,True,-0.17773248198519997,-0.1777324819851999,False,0.02995730118453288,-0.6441124946362251
1.15,130,float32,False,False,True,-0.19956874080638398,-0.1995687408063839,False,0.19263570425443,-0.6403742643888055
1.15,130,float64,False,False,True,-0.8599879963951902,-0.8599879963951902,False,0.28815773013505463,-0.8186371019882746
1.15,131,float32,False,False,True,-0.2424468359258487,-0.2424468359258487,False,0.13526525828845593,-0.6905889298862089
1.15,131,float64,False,False,True,-0.1904862077157503,-0.1904862077157503,False,0.11028187031258518,-0.6569472094121647
1.15,132,float32,False,False,True,-0.3066764115768632,-0.3066764115768632,False,0.06377770673963923,-0.8266954461001532
1.15,132,float64,False,False,True,-0.20600611706989724,-0.2060061170698972,False,0.02868118543086773,-0.7641932869484229
1.15,133,float32,False,False,True,-0.06105437721801765,-0.0610543772180178,False,0.00603537942627097,-0.016250795301433252
1.15,133,float64,False,False,True,-0.21856207121951687,-0.2185620712195168,False,0.1520767466815478,-0.6073456852459422
1.15,134,float32,False,False,True,-0.16581843706193,-0.16581843706193,False,0.03228573910559085,-0.6637318908324037
1.15,134,float64,False,False,True,-0.4080445557668537,-0.4080445557668537,False,0.11522931598824737,-0.7878049718488453
1.15,135,float32,False,False,True,-0.9583520763101969,-0.9583520763101968,False,0.1927048319101421,-0.8601422730005632
1.15,135,float64,False,False,True,-0.1838325024793882,-0.1849203607056055,False,0.030615023631881066,-0.08268045543315566
1.15,136,float32,False,False,True,-0.060325454723005184,-0.0603525412630368,False,0.00795913401706301,-0.02116917357215161
1.15,136,float64,False,False,True,-0.06271656811639603,-0.0629125376795872,False,0.005076893467889476,-0.013473840334711662
1.15,137,float32,False,False,True,-0.27059070346933156,-0.2705907034693315,False,0.11203164713429814,-0.7562111789623298
1.15,137,float64,False,False,True,-0.2611916199878803,-0.2611916199878803,False,0.11683572199761194,-0.7381787965487145
1.15,138,float32,False,False,True,-0.30012480585333146,-0.3001248058533314,False,0.1911381912391228,-0.6515990521933865
1.15,138,float64,False,False,True,-0.32633429304409667,-0.3263342930440966,False,0.10046565950892816,-0.7757010861257934
1.15,139,float32,False,False,True,-0.6497973553625762,-0.6497973553625762,False,0.15154455192051097,-0.8350210426238505
1.15,139,float64,False,False,True,-0.22442037209964916,-0.2244203720996487,False,0.06350619244800626,-0.7103910853343418
1.15,140,float32,False,False,True,-0.5469129480705917,-0.5469129480705917,False,0.12336896415831067,-0.853430281833119
1.15,140,float64,False,False,True,-0.466301830703606,-0.466301830703606,False,0.11256261771985354,-0.8367000378097886
1.15,141,float32,False,False,True,-0.18949684750486817,-0.1894968475048681,False,0.14106785293049917,-0.5040608378726787
1.15,141,float64,False,False,True,-0.10388672457857595,-0.1038867245785759,False,-0.07175237914027832,-0.6670430949712731
1.15,142,float32,False,False,True,-0.2785606542484773,-0.2785606542484773,False,0.08839741431399872,-0.7219857820044879
1.15,142,float64,False,False,True,-0.32485588844539537,-0.3248558884453953,False,0.09825079805185677,-0.7466684368122616
1.15,143,float32,False,False,True,-0.20858908255104291,-0.2106399827620109,False,0.02983554065598515,-0.0781588673438483
1.15,143,float64,False,False,True,-0.37012412985996557,-0.3701241298599655,False,0.1736098183642083,-0.7760713285382908
1.15,144,float32,False,False,True,-0.37685169746142533,-0.3768516974614253,False,0.14470251739790818,-0.8020259783702741
1.15,144,float64,False,False,True,-0.23504703396444082,-0.2350470339644408,False,0.10137606680681621,-0.7370387946606733
1.15,145,float32,False,False,True,-0.2578243524387669,-0.2578243524387669,False,0.01185526722341379,-0.8945633894283862
1.15,145,float64,False,False,True,-0.1845552892559139,-0.1845552892559139,False,-0.023837536687771888,-0.8386418314641464
1.15,146,float32,False,False,True,-0.2415431178993086,-0.2415431178993086,False,0.04419319802208577,-0.8163537430781549
1.15,146,float64,False,False,True,-0.2443047563550631,-0.2443047563550631,False,0.05136950117873518,-0.8086156619988643
1.15,147,float32,False,False,True,-0.19726152004204645,-0.1972615200420464,False,0.03853610858045364,-0.8178053248274413
1.15,147,float64,False,False,True,-0.3230013255025521,-0.3230013255025521,False,0.08640629400690969,-0.9050243676458187
1.15,148,float32,False,False,True,-0.5569265637276648,-0.5569265637276648,False,0.12693565051329347,-0.8006090350239017
1.15,148,float64,False,False,True,-0.1420413622098372,-0.1420413622098372,False,0.017253245436961107,-0.0458103053582235
1.15,149,float32,False,False,True,-0.24221510240699232,-0.2422151024069923,False,0.019093969776711427,-0.05647274762278725
1.15,149,float64,False,False,True,-0.2257067677282878,-0.2257067677282878,False,0.20666429936831854,-0.5897302581876271
1.15,150,float32,False,False,True,-0.10767237557167997,-0.1076723755716799,False,0.0036871926639179264,-0.5964395446334905
1.15,150,float64,False,False,True,-0.14920224594188447,-0.1492022459418844,False,0.1350104303876023,-0.5432293322987096
1.15,151,float32,False,False,True,-0.11328018261025674,-0.1132801826102567,False,0.11799082645542391,-0.4642861500912687
1.15,151,float64,False,False,True,-0.18217702888550508,-0.182759252472229,False,0.04652658471515975,-0.13756356919148294
1.15,152,float32,False,False,True,-0.16222917608975962,-0.1622291760897596,False,0.024330241448053513,-0.6636771474795147
1.15,152,float64,False,False,True,-0.2570070577115633,-0.2570070577115633,False,0.1611235311604169,-0.638832814670721
1.15,153,float32,False,False,True,-0.28202039844868976,-0.2820203984486897,False,0.08856948395889397,-0.8070902189903641
1.15,153,float64,False,False,True,-0.34097743661952906,-0.340977436619529,False,0.10706839969128357,-0.8335203076862738
1.15,154,float32,False,False,True,-0.34206640343640293,-0.3420664034364029,False,0.1146173374645647,-0.7486867985010219
1.15,154,float64,False,False,True,-0.3484645736762877,-0.3484645736762877,False,0.12605507557037665,-0.7364568522295913
1.15,155,float32,False,False,True,-0.418844794516799,-0.418844794516799,False,0.17759076686873954,-0.9710930074017243
1.15,155,float64,False,False,True,-0.5648317361165747,-0.5648317361165747,False,0.19284888866228656,-1.0276743443381076
1.15,156,float32,False,False,True,-0.8023503362790039,-0.8023503362790039,False,0.21944333784272185,-0.8172818150527861
1.15,156,float64,False,False,True,-0.2855677226424165,-0.2855677226424165,False,0.14504185783317425,-0.7104228294185795
1.15,157,float32,False,False,True,-0.08222364434341523,-0.0828499645428699,False,0.005997352097165787,-0.014413676605185721
1.15,157,float64,False,False,True,-0.18120828489569263,-0.1812082848956926,False,0.14319313240191534,-0.5979774178968551
1.15,158,float32,False,False,True,-0.012499914314430427,-0.0125098116837811,False,0.0007694653976374755,-0.0018319282682540683
1.15,158,float64,False,False,True,-0.33082170987006565,-0.3308217098700656,False,0.19099549347303402,-0.675602073073664
1.15,159,float32,False,False,True,-0.13953856594343605,-0.139538565943436,False,0.08112689253581884,-0.5294319158107168
1.15,159,float64,False,False,True,-0.1412547030186979,-0.1412547030186979,False,0.027478553581811838,-0.6540955055397717
1.15,160,float32,False,False,True,-0.2680547677824602,-0.2705176227823647,False,0.00820896221754601,-0.02023744702039401
