type,dmu,var,c,G
pair_c_nonzero,2.0423874796579318,5.654052822387697,-1.7913244225888652,-3.6616245142543096
single_unit,2.0423874796579313,5.654052822346915,-1.791324422581269,-3.6616245142157178
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579327,5.654052849994676,1.791324427467044,-3.6616245397558878
pair_c_nonzero,2.0423874796579327,5.654052821717637,1.7913244225000062,-3.661624513705056
pair_c_nonzero,2.042387479657932,5.6540528223463165,1.7913244225811962,-3.661624514215242
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
pair_c_nonzero,2.042387479657932,5.654052835258609,1.7913244248837337,-3.661624526192171
single_unit,2.042387479657931,5.654052822347361,-1.7913244225814353,-3.661624514216337
single_unit,2.0423874796579313,5.654052822345927,-1.7913244225810674,-3.6616245142147426
single_unit,2.042387479657931,5.654052822346972,1.7913244225812748,-3.6616245142157604
single_unit,2.042387479657931,5.654052822346918,1.7913244225812703,-3.661624514215722
pair_c_nonzero,2.042387479657932,5.654052821566287,1.7913244224725895,-3.6616245135636594
pair_c_nonzero,2.042387479657932,5.654052824463601,1.7913244228902514,-3.6616245160175223
single_unit,2.042387479657931,5.6540528223469195,1.7913244225812703,-3.6616245142157235
pair_c_nonzero,2.0423874796579398,5.6540528223474675,1.7913244225812854,-3.661624514216033
pair_c_nonzero,2.0423874796579318,5.654052826071446,-1.7913244232600791,-3.661624517705004
single_unit,2.042387479657931,5.654052822346926,1.7913244225812714,-3.66162451421573
single_unit,2.0423874796579318,5.654052809912855,-1.7913244204039305,-3.6616245027765717
pair_c_nonzero,2.0423874796579318,5.65405282234689,-1.7913244225812601,-3.6616245142156854
single_unit,2.042387479657931,5.654052822346944,-1.791324422581277,-3.6616245142157524
single_unit,2.042387479657931,5.6540528223468876,-1.791324422581269,-3.6616245142157036
pair_c_nonzero,2.0423874796579318,5.65405282330728,1.7913244227172076,-3.6616245150231883
single_unit,2.0423874796579318,5.654052822341505,-1.7913244225801395,-3.661624514210311
single_unit,2.0423874796579318,5.654052822347153,-1.7913244225814575,-3.6616245142162827
pair_c_nonzero,2.0423874796579318,2.6894039466347097,1.0547060723552106,-1.599093133582516
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
single_unit,2.042387479657931,5.654052822346907,1.7913244225812677,-3.6616245142157107
single_unit,2.0423874796579318,5.654052822389929,-1.791324422586386,-3.6616245142495907
single_unit,2.042387479657932,5.654052822346915,1.791324422581271,-3.661624514215723
single_unit,2.0423874796579313,5.654052822346916,-1.79132442258127,-3.6616245142157213
single_unit,2.042387479657931,5.654052822346795,1.7913244225812643,-3.661624514215646
pair_c_nonzero,2.0423874796579318,5.654052822340884,1.7913244225075349,-3.6616245140386847
single_unit,2.0423874796579313,5.654052822346304,1.7913244225811842,-3.661624514215208
pair_c_nonzero,2.042387479657932,5.65405282817817,1.7913244234887484,-3.661624519312258
pair_c_nonzero,2.0423874796579327,5.654052828015592,1.791324423549251,-3.6616245193726176
single_unit,2.0423874796579313,5.654052822346869,1.7913244225812563,-3.6616245142156645
single_unit,2.0423874796579313,5.65405282234691,-1.7913244225812683,-3.6616245142157133
pair_c_nonzero,2.0423874796579327,5.6540528228773175,1.7913244227455094,-3.6616245148720594
pair_c_nonzero,2.0423874796579313,5.654052828657678,1.7913244237150674,-3.6616245200892887
pair_c_nonzero,2.0423874796579313,5.654052822320129,-1.7913244225845426,-3.661624514209867
single_unit,2.0423874796579318,5.654052822347066,-1.7913244225812865,-3.661624514215834
pair_c_nonzero,2.0423874796579318,5.6540528221469435,-1.791324422389663,-3.6616245136622716
single_unit,2.0423874796579313,5.654052822346894,-1.7913244225812723,-3.661624514215714
single_unit,2.0423874796579318,5.654052821721282,1.791324422475472,-3.6616245136490124
single_unit,2.042387479657931,5.6540528223468,-1.791324422581243,-3.6616245142155983
pair_c_nonzero,2.0423874796579313,5.654052814044553,-1.7913244214277038,-3.6616245072861613
single_unit,2.0423874796579313,5.654052822346735,-1.7913244225812512,-3.6616245142155854
single_unit,2.0423874796579318,5.654052822347045,1.791324422581177,-3.661624514215568
pair_c_nonzero,2.0423874796579327,5.654052824215653,1.7913244226866767,-3.6616245154115177
pair_c_nonzero,2.0423874796579318,5.654052822351186,1.7913244225824134,-3.661624514220584
single_unit,2.042387479657932,5.654052822351386,-1.7913244225822236,-3.661624514220237
single_unit,2.0423874796579313,5.654052822346931,-1.7913244225812728,-3.661624514215735
single_unit,2.0423874796579313,5.654052822346269,1.79132442258122,-3.6616245142152746
pair_c_nonzero,2.042387479657932,5.654052829786537,1.791324424026396,-3.6616245213959773
single_unit,2.042387479657932,5.6540528223469195,1.7913244225812706,-3.6616245142157244
single_unit,2.0423874796579313,5.654052822347319,-1.7913244225812683,-3.661624514215921
single_unit,2.0423874796579313,5.654052822346964,-1.7913244225812817,-3.6616245142157737
single_unit,2.0423874796579313,5.654052822346922,-1.7913244225812708,-3.6616245142157253
pair_c_nonzero,2.0423874796579318,5.654052818931405,-1.7913244220011424,-3.661624511115894
single_unit,2.0423874796579313,5.654052822346919,1.7913244225812706,-3.6616245142157235
pair_c_nonzero,2.0423874796579327,5.654052823038213,1.791324422481751,-3.6616245143312582
pair_c_nonzero,2.0423874796579327,5.6540528352781685,1.7913244261338068,-3.661624529151662
single_unit,2.0423874796579313,5.654052822346923,-1.791324422581271,-3.6616245142157275
single_unit,2.0423874796579313,5.654052822346986,-1.7913244225812393,-3.6616245142156836
pair_c_nonzero,2.0423874796579318,5.654052822340702,-1.7913244225801401,-3.661624514209905
single_unit,2.042387479657932,5.654052822337775,1.7913244225804097,-3.661624514209059
pair_c_nonzero,2.0423874796579327,5.654052822120637,-1.7913244225361633,-3.6616245139946137
single_unit,2.0423874796579335,5.65405282234074,-1.7913244225789426,-3.661624514207099
pair_c_nonzero,2.0423874796579318,5.654052822167839,1.7913244225453244,-3.6616245140401493
single_unit,2.0423874796579313,5.654052822346916,1.7913244225812694,-3.6616245142157204
single_unit,2.042387479657931,5.654052822346914,-1.7913244225812677,-3.6616245142157138
pair_c_nonzero,2.0423874796579327,5.654052833635275,1.79132442398177,-3.6616245232412488
pair_c_nonzero,2.0423874796579327,5.654052808559198,1.791324419628431,-3.6616245002607193
single_unit,2.0423874796579313,5.654052822346929,-1.7913244225812694,-3.6616245142157258
single_unit,2.042387479657931,5.654052822346865,-1.7913244225812608,-3.6616245142156725
pair_c_nonzero,2.042387479657932,5.654052828152812,1.7913244243444861,-3.66162452131854
single_unit,2.0423874796579313,5.6540528223469195,-1.79132442258127,-3.661624514215723
single_unit,2.0423874796579313,5.654052822346924,-1.791324422581271,-3.661624514215728
single_unit,2.0423874796579313,5.654052822346955,1.791324422581279,-3.6616245142157604
single_unit,2.042387479657932,5.654052822347421,1.7913244225795422,-3.6616245142118995
pair_c_nonzero,2.042387479657933,5.654052822373151,-1.7913244225836191,-3.6616245142345534
single_unit,2.042387479657932,5.654052822346893,1.7913244225820508,-3.661624514217552
single_unit,2.0423874796579313,5.654052822346918,-1.7913244225812701,-3.6616245142157218
pair_c_nonzero,2.0423874796579327,5.654052855388673,1.7913244260235701,-3.6616245390836895
single_unit,2.042387479657931,5.654052822346954,1.7913244225812726,-3.6616245142157453
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.0423874796579318,5.65405282232555,-1.791324422561577,-3.661624514158426
pair_c_nonzero,2.0423874796579318,5.654052814746727,-1.7913244210921369,-3.6616245068502495
pair_c_nonzero,2.0423874796579327,5.654052824587049,1.7913244229761007,-3.6616245162826475
single_unit,2.042387479657931,5.654052822346874,1.7913244225812655,-3.6616245142156885
single_unit,2.0423874796579318,5.654052822346955,-1.7913244225824567,-3.661624514218541
single_unit,2.042387479657932,5.654052822344944,-1.7913244225812515,-3.661624514214678
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579313,5.6540528223470226,-1.7913244225812859,-3.661624514215811
pair_c_nonzero,2.0423874796579318,5.654052823483323,-1.7913244228093979,-3.6616245153299323
single_unit,2.042387479657936,5.654052822592474,1.7913244226251361,-3.6616245144436768
single_unit,2.0423874796579318,5.654052822458441,1.7913244226021936,-3.6616245143216126
single_unit,2.042387479657931,5.6540528223469195,-1.7913244225812701,-3.6616245142157218
pair_c_nonzero,2.0423874796579313,5.654052822493773,-1.7913244226049603,-3.66162451434605
pair_c_nonzero,2.042387479657932,5.654052827549872,-1.7913244229906677,-3.661624517818598
single_unit,2.0423874796579313,5.654052822346921,1.7913244225812701,-3.661624514215724
single_unit,2.042387479657931,5.654052822347089,-1.7913244225812994,-3.661624514215879
pair_c_nonzero,2.042387479657932,5.654052821501482,1.7913244224692333,-3.6616245135228946
single_unit,2.0423874796579327,5.654052822390372,1.7913244225883478,-3.6616245142544432
single_unit,2.0423874796579313,5.6540528223471895,1.7913244225813412,-3.6616245142160264
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
pair_c_nonzero,2.0423874796579318,5.654052834525921,1.7913244252409328,-3.6616245266636613
single_unit,2.0423874796579313,5.654052822346921,1.7913244225812703,-3.6616245142157253
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579318,5.65405282234712,1.7913244225813156,-3.661624514215931
single_unit,2.042387479657932,5.6540528191286805,1.7913244223878046,-3.661624512128212
single_unit,2.0423874796579313,5.654052822346963,-1.791324422581278,-3.661624514215764
pair_c_nonzero,2.0423874796579318,5.6540528208442105,-1.7913244222853701,-3.6616245127559583
single_unit,2.0423874796579313,5.654052822346923,-1.7913244225812717,-3.6616245142157284
pair_c_nonzero,2.0423874796579327,5.654052824962734,1.7913244232676233,-3.6616245171609005
pair_c_nonzero,2.0423874796579318,5.654052804733252,-1.7913244236146655,-3.6616245077273244
single_unit,2.042387479657931,5.6540528223469195,-1.7913244225812694,-3.6616245142157213
single_unit,2.0423874796579318,5.6540528223176185,-1.7913244225782028,-3.661624514193636
single_unit,2.0423874796579327,5.654052761092764,-1.7913244130756079,-3.6616244607428765
single_unit,2.0423874796579313,5.654052822348115,-1.7913244225815308,-3.661624514216944
pair_c_nonzero,2.0423874796579327,5.6540528245030135,1.7913244230741463,-3.6616245164713996
pair_c_nonzero,2.0423874796579327,5.65405282237984,1.7913244225869804,-3.661624514245882
single_unit,2.042387479657932,5.654052821896977,1.7913244224956089,-3.6616245137855694
single_unit,2.042387479657932,5.654052822347043,1.7913244225812963,-3.661624514215847
single_unit,2.0423874796579313,5.6540528223469115,1.7913244225812701,-3.6616245142157187
single_unit,2.042387479657931,5.6540528223469195,-1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579318,5.654052822344613,-1.7913244225808056,-3.6616245142134582
pair_c_nonzero,2.0423874796579318,5.654052822730202,1.791324422652866,-3.6616245145789055
pair_c_nonzero,2.042387479657932,5.65405282343583,1.7913244232878829,-3.66162451643486
pair_c_nonzero,2.0423874796579327,5.6540528234716385,-1.7913244227879932,-3.6616245152735063
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.0423874796579318,5.654052822098965,-1.7913244227013327,-3.661624514373348
single_unit,2.0423874796579327,5.6540528223468485,-1.7913244225812508,-3.6616245142156414
single_unit,2.0423874796579313,5.6540528223469115,-1.7913244225812692,-3.661624514215717
pair_c_nonzero,2.0423874796579327,5.654052822347234,-1.7913244225813,-3.6616245142159514
pair_c_nonzero,2.0423874796579318,5.6540528158510925,-1.791324419954902,-3.661624504726615
single_unit,2.0423874796579313,5.654052822347009,1.7913244225812859,-3.6616245142158066
pair_c_nonzero,2.0423874796579318,5.654052821163941,-1.7913244223828224,-3.6616245131479395
single_unit,2.042387479657932,5.654052821747782,1.791324422526407,-3.661624513782625
pair_c_nonzero,2.0423874796579327,5.654052821863267,1.7913244224281852,-3.661624513609398
pair_c_nonzero,2.0423874796579327,5.6540528227702245,1.7913244223249412,-3.6616245138254437
pair_c_nonzero,2.0423874796579318,5.654052822659168,-1.7913244226423917,-3.661624514518191
single_unit,2.042387479657932,5.654052822346924,1.7913244225812706,-3.6616245142157267
single_unit,2.0423874796579318,5.654052822346923,-1.7913244225812668,-3.6616245142157173
pair_c_nonzero,2.0423874796579327,5.65405282577186,1.7913244232589187,-3.661624517550433
single_unit,2.042387479657931,5.6540528223469195,-1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579318,5.654052822346926,1.7913244225812697,-3.661624514215725
pair_c_nonzero,2.042387479657932,5.654052824302345,1.7913244231132743,-3.6616245164620227
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579318,5.654052821732491,-1.7913244224602167,-3.661624513618699
single_unit,2.0423874796579318,5.65405281295867,-1.7913244212082244,-3.6616245062179615
pair_c_nonzero,2.0423874796579313,5.654052822346536,-1.791324422581192,-3.661624514215349
single_unit,2.0423874796579318,5.654052822332439,-1.7913244225813905,-3.6616245142086674
pair_c_nonzero,2.0423874796579318,5.65405283175361,1.79132442490687,-3.6616245244704064
pair_c_nonzero,2.042387479657932,5.654052822903269,1.7913244226529004,-3.6616245146666975
pair_c_nonzero,2.0423874796579327,5.654052822495507,-1.791324422617314,-3.661624514376074
single_unit,2.042387479657931,5.654052822347376,-1.7913244225813885,-3.6616245142162303
pair_c_nonzero,2.0423874796579318,5.654052824450146,-1.7913244230255854,-3.661624516330024
single_unit,2.042387479657932,5.654052822346924,1.7913244225812706,-3.6616245142157267
single_unit,2.0423874796579318,5.654052822346804,-1.791324422581242,-3.6616245142155988
single_unit,2.042387479657931,5.654052822346907,1.7913244225812621,-3.661624514215698
single_unit,2.042387479657931,5.654052822346902,-1.791324422581271,-3.661624514215717
single_unit,2.0423874796579318,5.654052822346921,-1.7913244225812708,-3.661624514215725
pair_c_nonzero,2.0423874796579318,5.654052822706945,-1.7913244226682445,-3.661624514603405
single_unit,2.0423874796579318,5.654052822390415,-1.7913244225791316,-3.661624514232721
pair_c_nonzero,2.0423874796579318,5.6540528223500015,-1.7913244225816667,-3.6616245142182207
single_unit,2.0423874796579327,5.654052825862134,1.7913244232313974,-3.661624517531247
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.0423874796579313,5.6540528238061984,-1.7913244227892577,-3.6616245154460474
single_unit,2.0423874796579327,5.654052822497084,1.791324422602976,-3.6616245143430417
pair_c_nonzero,2.0423874796579313,5.654052822142648,-1.791324422530421,-3.6616245139922214
single_unit,2.042387479657932,5.654052822346561,1.7913244225812244,-3.6616245142154322
pair_c_nonzero,2.0423874796579327,5.654052823332475,1.791324422663352,-3.661624514908883
single_unit,2.0423874796579318,5.6540528223469115,-1.791324422581271,-3.661624514215721
single_unit,2.0423874796579318,5.654052822346381,-1.7913244225811615,-3.661624514215194
pair_c_nonzero,2.0423874796579318,5.654052822317438,-1.7913244224675262,-3.6616245139324
pair_c_nonzero,2.0423874796579313,5.654052820101035,1.7913244218279034,-3.661624511299907
single_unit,2.0423874796579318,5.654052822346919,1.79132442258127,-3.661624514215721
pair_c_nonzero,2.0423874796579313,5.654052804258925,-1.7913244212867612,-3.661624501994185
single_unit,2.042387479657931,5.654052822347005,-1.7913244225812779,-3.6616245142157853
pair_c_nonzero,2.0423874796579313,5.654052822346915,-1.7913244225812694,-3.661624514215719
pair_c_nonzero,2.0423874796579318,5.654052808820262,1.7913244211639359,-3.6616245040160926
single_unit,2.042387479657932,5.65405282141789,1.7913244223985432,-3.661624513313737
single_unit,2.0423874796579327,5.654052822346923,-1.79132442258127,-3.661624514215723
single_unit,2.0423874796579313,5.654052822346921,-1.7913244225812706,-3.6616245142157258
pair_c_nonzero,2.0423874796579327,5.654052819393593,1.7913244224778995,-3.6616245124750515
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
single_unit,2.042387479657931,5.654052822347253,-1.7913244225813283,-3.6616245142160295
pair_c_nonzero,2.0423874796579318,5.654052822663771,-1.7913244226372695,-3.6616245145084365
single_unit,2.042387479657931,5.6540528223469195,-1.7913244225812703,-3.6616245142157235
single_unit,2.0423874796579313,5.654052822347337,1.791324422581341,-3.6616245142161024
pair_c_nonzero,2.042387479657932,5.654052820990114,1.791324422256545,-3.6616245127618874
single_unit,2.0423874796579318,5.654052822346923,1.7913244225812706,-3.6616245142157267
pair_c_nonzero,2.0423874796579313,5.654052822347096,1.7913244225812657,-3.6616245142158066
pair_c_nonzero,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215724
pair_c_nonzero,2.0423874796579318,5.654052824730273,-1.791324423263272,-3.661624517032821
pair_c_nonzero,2.0423874796579318,5.6540528223469115,1.7913244225812681,-3.6616245142157138
single_unit,2.0423874796579313,5.6540528223469035,1.7913244225812681,-3.6616245142157116
single_unit,2.0423874796579313,5.6540528223469195,1.7913244225812706,-3.661624514215725
pair_c_nonzero,2.0423874796579313,5.654052818333253,-1.7913244217446955,-3.66162451020765
single_unit,2.0423874796579318,5.6540528222824085,-1.7913244225700375,-3.6616245141565247
pair_c_nonzero,2.0423874796579313,5.654052817660368,-1.7913244223949765,-3.6616245114009827
single_unit,2.0423874796579318,5.654052822346314,1.7913244225810934,-3.6616245142149992
pair_c_nonzero,2.0423874796579318,5.654052822276113,-1.791324422552704,-3.6616245141124377
single_unit,2.0423874796579327,5.654052820357992,-1.7913244222251958,-3.661624512367555
pair_c_nonzero,2.0423874796579318,5.654052822365238,-1.7913244225858744,-3.6616245142358714
pair_c_nonzero,2.0423874796579318,5.65405290192622,1.7913244368819208,-3.6616245882897656
single_unit,2.0423874796579327,5.654052820980594,1.7913244222579998,-3.6616245127604974
single_unit,2.0423874796579313,5.65405282234689,1.7913244225812652,-3.6616245142156965
pair_c_nonzero,2.0423874796579318,5.654052822354836,-1.7913244225844727,-3.661624514227291
single_unit,2.042387479657931,5.654052822346886,1.7913244225812563,-3.6616245142156734
single_unit,2.042387479657931,5.654052822347985,1.7913244225814169,-3.661624514216609
pair_c_nonzero,2.0423874796579327,5.6540528201581015,1.7913244221316307,-3.66162451204548
single_unit,2.042387479657932,5.6540528223469195,1.7913244225812706,-3.6616245142157244
pair_c_nonzero,2.0423874796579313,5.654052824653023,-1.7913244231329937,-3.6616245166862815
pair_c_nonzero,2.0423874796579327,5.654052821601442,1.7913244224568434,-3.6616245135443224
pair_c_nonzero,2.042387479657932,5.654052822356445,1.7913244225829796,-3.661624514224585
single_unit,2.042387479657932,5.654052822346789,1.7913244225812572,-3.661624514215627
single_unit,2.042387479657931,5.6540528223474205,1.7913244225814016,-3.661624514216287
pair_c_nonzero,2.0423874796579318,5.654052822346913,-1.7913244225812692,-3.6616245142157178
single_unit,2.042387479657931,5.654052822346927,-1.7913244225812723,-3.661624514215731
pair_c_nonzero,2.0423874796579335,5.654052822494302,-1.791324422605856,-3.6616245143484276
single_unit,2.042387479657931,5.654052822346902,1.7913244225812663,-3.6616245142157053
single_unit,2.042387479657931,5.6540528223468645,-1.791324422581262,-3.6616245142156747
pair_c_nonzero,2.0423874796579327,5.654052822635841,1.7913244226272214,-3.661624514470574
single_unit,2.0423874796579318,5.654052822348042,1.7913244225814653,-3.6616245142167516
pair_c_nonzero,2.0423874796579313,5.654052821911515,1.7913244226568474,-3.6616245141733827
pair_c_nonzero,2.0423874796579318,5.654052822389168,-1.791324422592512,-3.6616245142636603
