seed,raw_distance,normalized_distance,init_norm,a,kind
199,6017.142578125,0.9999472563482665,2.5958476066589355,1.05,constructed
0,2190.639404296875,1.0000045693560262,2.5122170448303223,1.1,constructed
1,2190.204833984375,0.9998061924358658,2.4922006130218506,1.1,constructed
2,2190.470703125,0.9999275589898291,2.3620190620422363,1.1,constructed
3,2190.6337890625,1.0000020060587431,2.552370309829712,1.1,constructed
4,2190.2294921875,0.9998174486543693,2.7002878189086914,1.1,constructed
5,2190.5166015625,0.9999485111589247,2.389878511428833,1.1,constructed
6,2190.2744140625,0.999837955032633,2.6552016735076904,1.1,constructed
7,2191.128662109375,1.0002279105627685,2.6164448261260986,1.1,constructed
8,2190.35107421875,0.9998729496129309,2.557216167449951,1.1,constructed
9,2190.166748046875,0.9997888065934247,2.6168580055236816,1.1,constructed
10,2190.51171875,0.9999462822047656,2.445600986480713,1.1,constructed
11,2191.077392578125,1.0002045065440979,2.4674220085144043,1.1,constructed
12,2190.582763671875,0.9999787134877806,2.631342887878418,1.1,constructed
13,2190.44970703125,0.9999179744869449,2.2976980209350586,1.1,constructed
14,2190.76708984375,1.0000628565072869,2.424558162689209,1.1,constructed
15,2191.097900390625,1.0002138681515662,2.6178224086761475,1.1,constructed
16,2190.318115234375,0.999857904172357,2.6108415126800537,1.1,constructed
17,2191.19921875,1.0002601189503677,2.579878807067871,1.1,constructed
18,2190.34814453125,0.9998716122404355,2.4322378635406494,1.1,constructed
19,2190.259033203125,0.9998309338270318,2.4904282093048096,1.1,constructed
20,2190.822998046875,1.0000883780324086,2.7252163887023926,1.1,constructed
21,2190.18798828125,0.9997985025440168,2.5431268215179443,1.1,constructed
22,2190.09326171875,0.9997552608333302,2.3864357471466064,1.1,constructed
23,2191.140380859375,1.0002332600527504,2.5520381927490234,1.1,constructed
24,2190.85888671875,1.000104760845478,2.6329424381256104,1.1,constructed
25,2190.215087890625,0.9998108732395998,2.3630166053771973,1.1,constructed
26,2190.171630859375,0.9997910355475839,2.6287853717803955,1.1,constructed
27,2190.822021484375,1.0000879322415768,2.5118329524993896,1.1,constructed
28,2190.715576171875,1.0000393410409083,2.639101982116699,1.1,constructed
29,2191.037353515625,1.0001862291199932,2.4441683292388916,1.1,constructed
30,2190.217041015625,0.9998117648212635,2.6345322132110596,1.1,constructed
31,2190.130615234375,0.9997723123326473,2.4932303428649902,1.1,constructed
32,2190.406005859375,0.9998980253472209,2.586761713027954,1.1,constructed
33,2190.384033203125,0.9998879950535049,2.55322003364563,1.1,constructed
34,2190.63525390625,1.0000026747449908,2.149155616760254,1.1,constructed
35,2190.28564453125,0.9998430816271989,2.698593854904175,1.1,constructed
36,2190.505615234375,0.9999434960120667,2.471923351287842,1.1,constructed
37,2190.33740234375,0.9998667085412855,2.4918100833892822,1.1,constructed
38,2190.149169921875,0.9997807823584519,2.622814178466797,1.1,constructed
39,2190.93310546875,1.0001386409486963,2.642331123352051,1.1,constructed
40,2190.83447265625,1.0000936160746825,2.5395288467407227,1.1,constructed
41,2190.12158203125,0.999768188767453,2.42964768409729,1.1,constructed
42,2191.023681640625,1.0001799880483477,2.6816720962524414,1.1,constructed
43,2190.119384765625,0.9997671857380814,2.4931464195251465,1.1,constructed
44,2190.87060546875,1.00011011033546,2.3779964447021484,1.1,constructed
45,2190.11328125,0.9997643995453825,2.4931914806365967,1.1,constructed
46,2190.58642578125,0.9999803852033998,2.5886363983154297,1.1,constructed
47,2191.1044921875,1.000216877239681,2.7294278144836426,1.1,constructed
48,2190.462158203125,0.9999236583200506,2.338094711303711,1.1,constructed
49,2190.2783203125,0.9998397381959603,2.6662657260894775,1.1,constructed
50,2190.9140625,1.000129948027476,2.5393733978271484,1.1,constructed
51,2190.58056640625,0.9999777104584089,2.6920645236968994,1.1,constructed
52,2190.06640625,0.9997430015854551,2.4199225902557373,1.1,constructed
53,2191.059814453125,1.0001964823091252,2.5370497703552246,1.1,constructed
54,2190.57275390625,0.9999741441317543,2.285562038421631,1.1,constructed
55,2190.83642578125,1.000094507656346,2.497415542602539,1.1,constructed
56,2190.27783203125,0.9998395153005444,2.238176107406616,1.1,constructed
57,2190.242919921875,0.9998235782783068,2.2432775497436523,1.1,constructed
58,2190.70654296875,1.000035217475714,2.34134578704834,1.1,constructed
59,2191.095703125,1.0002128651221946,2.281623363494873,1.1,constructed
60,2190.9306640625,1.0001375264716168,2.5232295989990234,1.1,constructed
61,2190.955078125,1.0001486712424124,2.655827045440674,1.1,constructed
62,2191.282470703125,1.0002981226187804,2.521315813064575,1.1,constructed
63,2190.601318359375,0.9999871835135852,2.3118784427642822,1.1,constructed
64,2190.38134765625,0.9998867691287174,2.523554563522339,1.1,constructed
65,2190.728515625,1.00004524776943,2.2788071632385254,1.1,constructed
66,2190.980224609375,1.0001601503563318,2.4989800453186035,1.1,constructed
67,2190.611083984375,0.9999916414219033,2.1153786182403564,1.1,constructed
68,2190.81640625,1.0000853689442937,2.417891025543213,1.1,constructed
69,2190.718505859375,1.0000406784134037,2.2784698009490967,1.1,constructed
70,2190.533203125,0.9999560896030656,2.451472282409668,1.1,constructed
71,2190.7646484375,1.0000617420302071,2.2771384716033936,1.1,constructed
72,2191.130615234375,1.0002288021444323,2.559462547302246,1.1,constructed
73,2190.955078125,1.0001486712424124,2.3727357387542725,1.1,constructed
74,2191.123046875,1.0002253472654856,2.4693551063537598,1.1,constructed
75,2190.236572265625,0.9998206806379,2.518500566482544,1.1,constructed
76,2190.392822265625,0.9998920071709914,2.363943576812744,1.1,constructed
77,2190.66845703125,1.0000178316332728,2.5464236736297607,1.1,constructed
78,2190.298583984375,0.9998489883557206,2.443633556365967,1.1,constructed
79,2191.221923828125,1.0002704835872076,2.737002372741699,1.1,constructed
80,2190.769287109375,1.0000638595366584,2.4507205486297607,1.1,constructed
81,2191.141845703125,1.000233928738998,2.914210796356201,1.1,constructed
82,2190.135009765625,0.9997743183913905,2.4027702808380127,1.1,constructed
83,2190.786865234375,1.0000718837716311,2.8695766925811768,1.1,constructed
84,2190.75927734375,1.0000592901806322,2.392664670944214,1.1,constructed
85,2190.5576171875,0.9999672343738611,2.514457941055298,1.1,constructed
86,2190.468017578125,0.9999263330650415,2.523158311843872,1.1,constructed
87,2190.691162109375,1.0000281962701127,2.1859381198883057,1.1,constructed
88,2190.860595703125,1.0001055409794337,2.591754674911499,1.1,constructed
89,2190.560302734375,0.9999684602986486,2.515180826187134,1.1,constructed
90,2190.241943359375,0.9998231324874749,2.5308759212493896,1.1,constructed
91,2189.989501953125,0.9997078955574492,2.4982004165649414,1.1,constructed
92,2189.99853515625,0.9997120191226435,2.5420475006103516,1.1,constructed
93,2190.59814453125,0.9999857346933817,2.3834259510040283,1.1,constructed
94,2190.180908203125,0.9997952705604861,2.456568956375122,1.1,constructed
95,2191.054443359375,1.0001940304595502,2.79429030418396,1.1,constructed
96,2190.220947265625,0.9998135479845908,2.4763128757476807,1.1,constructed
97,2190.35986328125,0.9998769617304174,2.551126003265381,1.1,constructed
98,2190.791259765625,1.0000738898303743,2.6913421154022217,1.1,constructed
99,2190.816162109375,1.0000852574965857,2.403317451477051,1.1,constructed
100,2190.814453125,1.00008447736263,2.343461275100708,1.1,constructed
101,2190.84228515625,1.000097182401337,2.5556869506835938,1.1,constructed
102,2190.98291015625,1.0001613762811192,2.123530149459839,1.1,constructed
103,2190.525146484375,0.9999524118287031,2.592888116836548,1.1,constructed
104,2190.256591796875,0.9998298193499523,2.5976734161376953,1.1,constructed
105,2190.4267578125,0.9999074984023971,2.4749653339385986,1.1,constructed
106,2190.607177734375,0.9999898582585761,2.517845630645752,1.1,constructed
107,2190.33935546875,0.9998676001229491,2.3645992279052734,1.1,constructed
108,2191.16552734375,1.0002447391666698,2.6566214561462402,1.1,constructed
109,2190.715087890625,1.0000391181454924,2.4704535007476807,1.1,constructed
110,2190.978515625,1.000159370222376,2.2648489475250244,1.1,constructed
111,2190.531494140625,0.9999553094691099,2.1950840950012207,1.1,constructed
112,2190.72021484375,1.0000414585473594,2.3101742267608643,1.1,constructed
113,2190.614013671875,0.9999929787943989,2.579620122909546,1.1,constructed
114,2190.351318359375,0.9998730610606389,2.57759690284729,1.1,constructed
115,2190.9638671875,1.0001526833598988,2.4652881622314453,1.1,constructed
116,2190.624267578125,0.9999976595981329,2.617765188217163,1.1,constructed
117,2190.976318359375,1.0001583671930045,2.4905707836151123,1.1,constructed
118,2190.536376953125,0.9999575384232691,2.4404051303863525,1.1,constructed
119,2191.18701171875,1.00025454656497,2.577219247817993,1.1,constructed
120,2190.8427734375,1.0000974052967528,2.6600852012634277,1.1,constructed
121,2190.1748046875,0.9997924843677872,2.6569833755493164,1.1,constructed
122,2190.58544921875,0.999979939412568,2.3321640491485596,1.1,constructed
123,2190.354248046875,0.9998743984331344,2.772493362426758,1.1,constructed
124,2190.335693359375,0.9998659284073298,2.6402318477630615,1.1,constructed
125,2190.416259765625,0.999902706150955,2.6540040969848633,1.1,constructed
126,2191.18798828125,1.0002549923558017,2.3078243732452393,1.1,constructed
127,2190.24169921875,0.999823021039767,2.573352813720703,1.1,constructed
128,2191.214599609375,1.0002671401559688,2.513328790664673,1.1,constructed
129,2190.610595703125,0.9999914185264874,2.5051636695861816,1.1,constructed
130,2190.3349609375,0.9998655940642059,2.58758282661438,1.1,constructed
131,2190.907470703125,1.000126938939361,2.6413440704345703,1.1,constructed
132,2190.282470703125,0.9998416328069956,2.542044162750244,1.1,constructed
133,2190.715087890625,1.0000391181454924,2.4991085529327393,1.1,constructed
134,2190.873291015625,1.0001113362602474,2.5225398540496826,1.1,constructed
135,2190.151611328125,0.9997818968355315,2.52347993850708,1.1,constructed
136,2190.584228515625,0.9999793821740283,2.6513009071350098,1.1,constructed
137,2190.088134765625,0.9997529204314631,2.547349452972412,1.1,constructed
138,2190.094970703125,0.9997560409672859,2.426581859588623,1.1,constructed
139,2190.692138671875,1.0000286420609446,2.4286787509918213,1.1,constructed
140,2190.415771484375,0.9999024832555391,2.280378818511963,1.1,constructed
141,2191.0078125,1.0001727439473307,2.5239782333374023,1.1,constructed
142,2190.023193359375,0.999723275341147,2.5665571689605713,1.1,constructed
143,2190.79833984375,1.000077121813905,2.4383156299591064,1.1,constructed
144,2190.98828125,1.0001638281306944,2.472851514816284,1.1,constructed
145,2190.103759765625,0.9997600530847722,2.579667329788208,1.1,constructed
146,2190.34814453125,0.9998716122404355,2.486424207687378,1.1,constructed
147,2190.0419921875,0.9997318568146596,2.610217571258545,1.1,constructed
148,2190.918701171875,1.000132065533927,2.3223183155059814,1.1,constructed
149,2190.97802734375,1.0001591473269602,2.6359307765960693,1.1,constructed
150,2190.49169921875,0.9999371434927132,2.2395379543304443,1.1,constructed
151,2190.214599609375,0.9998106503441839,2.3642263412475586,1.1,constructed
152,2190.48388671875,0.9999335771660587,2.3978772163391113,1.1,constructed
153,2190.7900390625,1.0000733325918345,2.6448700428009033,1.1,constructed
154,2190.41650390625,0.999902817598663,2.2920830249786377,1.1,constructed
155,2190.178955078125,0.9997943789788225,2.8553810119628906,1.1,constructed
156,2190.85595703125,1.0001034234729824,2.634429693222046,1.1,constructed
157,2190.886962890625,1.0001175773318929,2.4391751289367676,1.1,constructed
158,2190.935302734375,1.000139643978068,2.559520959854126,1.1,constructed
159,2190.484375,0.9999338000614746,2.4095773696899414,1.1,constructed
160,2191.083984375,1.0002075156322128,2.5965523719787598,1.1,constructed
161,2190.59375,0.9999837286346386,2.661193609237671,1.1,constructed
162,2190.99267578125,1.0001658341894375,2.509643316268921,1.1,constructed
163,2190.62939453125,1.0,2.6036312580108643,1.1,constructed
164,2190.998291015625,1.0001683974867204,2.5479793548583984,1.1,constructed
165,2191.218505859375,1.000268923319296,2.661482095718384,1.1,constructed
166,2190.180908203125,0.9997952705604861,2.557969808578491,1.1,constructed
167,2190.970947265625,1.0001559153434294,2.4702208042144775,1.1,constructed
168,2190.432861328125,0.999910284595096,2.527148485183716,1.1,constructed
169,2190.40625,0.9998981367949289,2.563422441482544,1.1,constructed
170,2190.7216796875,1.000042127233607,2.469660997390747,1.1,constructed
171,2190.17919921875,0.9997944904265305,2.1805646419525146,1.1,constructed
172,2191.12646484375,1.000226907533397,2.5651917457580566,1.1,constructed
173,2190.342529296875,0.9998690489431525,2.4817864894866943,1.1,constructed
174,2191.053466796875,1.0001935846687184,2.370593309402466,1.1,constructed
175,2191.1669921875,1.0002454078529175,2.530125617980957,1.1,constructed
176,2190.469482421875,0.9999270017512892,2.5713143348693848,1.1,constructed
177,2190.494140625,0.9999382579697927,2.5749337673187256,1.1,constructed
178,2190.6328125,1.0000015602679113,2.2118189334869385,1.1,constructed
179,2190.395751953125,0.9998933445434868,2.489938974380493,1.1,constructed
180,2190.769775390625,1.0000640824320743,2.566122055053711,1.1,constructed
181,2190.868408203125,1.0001091073060882,2.300139904022217,1.1,constructed
182,2190.412109375,0.9999008115399198,2.2699458599090576,1.1,constructed
183,2190.156005859375,0.9997839028942747,2.4318902492523193,1.1,constructed
184,2190.744873046875,1.0000527147658629,2.515415668487549,1.1,constructed
185,2190.2392578125,0.9998219065626874,2.494067668914795,1.1,constructed
186,2190.78369140625,1.0000704349514278,2.3892619609832764,1.1,constructed
187,2191.22119140625,1.0002701492440835,2.603907823562622,1.1,constructed
188,2190.60693359375,0.9999897468108682,2.518388032913208,1.1,constructed
189,2190.307861328125,0.9998532233686229,2.4532861709594727,1.1,constructed
190,2190.891357421875,1.000119583390636,2.5090949535369873,1.1,constructed
191,2190.22998046875,0.9998176715497852,2.508425235748291,1.1,constructed
192,2191.061279296875,1.0001971509953729,2.282733678817749,1.1,constructed
193,2191.181396484375,1.0002519832676868,2.700817108154297,1.1,constructed
194,2190.962646484375,1.000152126121359,2.482640027999878,1.1,constructed
195,2190.85302734375,1.000102086100487,2.6759424209594727,1.1,constructed
196,2190.541015625,0.9999596559297201,2.524729013442993,1.1,constructed
197,2190.380615234375,0.9998864347855936,2.5909712314605713,1.1,constructed
198,2190.461181640625,0.9999232125292188,2.3976314067840576,1.1,constructed
199,2190.311767578125,0.9998550065319501,2.5958476066589355,1.1,constructed
0,9.934676170349121,1.0750720239822626,2.684549331665039,1.09,found
1,9.755900382995605,1.055725963350433,2.70975399017334,1.09,found
2,9.448295593261719,1.0224387883871624,2.605959177017212,1.09,found
3,8.84936237335205,0.9576257700343082,2.7891368865966797,1.09,found
4,9.814483642578125,1.0620654979634314,2.816366195678711,1.09,found
5,9.686810493469238,1.0482494632515664,2.774491310119629,1.09,found
6,9.137402534484863,0.9887957763543378,2.8890573978424072,1.09,found
7,10.015063285827637,1.0837710432011796,2.7678184509277344,1.09,found
8,10.017616271972656,1.0840473122949137,2.89563250541687,1.09,found
9,9.778109550476074,1.0581293083840084,2.7999184131622314,1.09,found
10,9.723528861999512,1.052222908394246,2.6366782188415527,1.09,found
11,9.571365356445312,1.0357566718418532,2.786468982696533,1.09,found
12,10.103482246398926,1.0933392212947433,2.819843292236328,1.09,found
13,9.740910530090332,1.0541038499341784,2.6170830726623535,1.09,found
14,9.644217491149902,1.0436402999103802,2.730625629425049,1.09,found
15,9.690630912780762,1.0486628864826084,2.858532190322876,1.09,found
16,9.468244552612305,1.0245975470359225,2.8538107872009277,1.09,found
17,8.765477180480957,0.9485482095244622,2.871485948562622,1.09,found
18,9.488821983337402,1.0268243151478025,2.5711309909820557,1.09,found
19,9.068519592285156,0.9813416708738277,2.741659641265869,1.09,found
20,9.892539978027344,1.0705122939230707,3.0229129791259766,1.09,found
21,9.581594467163086,1.0368636058349023,2.7369279861450195,1.09,found
22,9.09182071685791,0.9838631810595606,2.5992894172668457,1.09,found
23,9.856100082397461,1.0665689834742165,2.8622875213623047,1.09,found
24,9.914834022521973,1.0729248238462024,2.851334810256958,1.09,found
25,9.168014526367188,0.9921084254539916,2.5966200828552246,1.09,found
26,9.86883544921875,1.0679471297116936,2.762197971343994,1.09,found
27,10.08194351196289,1.0910084265685625,2.692847490310669,1.09,found
28,9.835210800170898,1.0643084686332926,2.8636977672576904,1.09,found
29,9.478865623474121,1.025746896642541,2.684792995452881,1.09,found
30,9.4775972366333,1.025609639304227,2.901399850845337,1.09,found
31,9.222290992736816,0.9979819043227599,2.8198177814483643,1.09,found
32,9.639521598815918,1.0431321381555998,2.769773483276367,1.09,found
33,9.478404998779297,1.0256970505565217,2.901621103286743,1.09,found
34,9.355972290039062,1.0124481053740066,2.540620803833008,1.09,found
35,9.721946716308594,1.0520516979248755,2.996243476867676,1.09,found
36,9.66142463684082,1.0455023556661687,2.6753790378570557,1.09,found
37,9.611410140991211,1.0400900820943364,2.817167282104492,1.09,found
38,10.132149696350098,1.096441443542651,2.802924156188965,1.09,found
39,9.591614723205566,1.0379479388075825,2.901555061340332,1.09,found
40,9.67272663116455,1.0467253907912504,2.8340582847595215,1.09,found
41,9.215293884277344,0.9972247185398957,2.7264630794525146,1.09,found
42,10.087681770324707,1.0916293870231752,2.9859704971313477,1.09,found
43,9.410110473632812,1.0183066200968687,2.822270154953003,1.09,found
44,9.841670036315918,1.0650074490486312,2.6878292560577393,1.09,found
45,9.190597534179688,0.9945522252820174,2.743633985519409,1.09,found
46,10.014208793640137,1.0836785750995785,2.8281090259552,1.09,found
47,9.523447036743164,1.0305712340817608,3.0555622577667236,1.09,found
48,9.313182830810547,1.0078176826255327,2.6381194591522217,1.09,found
49,9.726322174072266,1.0525251841415555,2.814772605895996,1.09,found
50,9.242448806762695,1.0001632639918892,2.905215263366699,1.09,found
51,9.455306053161621,1.023197418984114,2.916950225830078,1.09,found
52,9.537466049194336,1.0320882888736518,2.735781669616699,1.09,found
53,9.985189437866211,1.0805382716803642,2.70266056060791,1.09,found
54,9.995068550109863,1.0816073309041192,2.514860153198242,1.09,found
55,10.018447875976562,1.0841373035723647,2.6395208835601807,1.09,found
56,9.465977668762207,1.0243522382440637,2.5250918865203857,1.09,found
57,9.282533645629883,1.004501008686635,2.4191372394561768,1.09,found
58,9.565747261047363,1.035148714714028,2.4939866065979004,1.09,found
59,9.214856147766113,0.9971773492780264,2.580051898956299,1.09,found
60,9.531231880187988,1.0314136638957885,2.800546169281006,1.09,found
61,9.688684463500977,1.0484522532288498,2.870439052581787,1.09,found
62,9.759111404418945,1.0560734411384805,2.704840660095215,1.09,found
63,8.862308502197266,0.9590267236941667,2.607473850250244,1.09,found
64,10.081600189208984,1.090971274206312,2.8196070194244385,1.09,found
65,9.424245834350586,1.0198362654115223,2.698590040206909,1.09,found
66,9.625186920166016,1.0415809238306397,2.7780654430389404,1.09,found
67,9.476059913635254,1.0254432792821504,2.3900978565216064,1.09,found
68,9.91938591003418,1.0734174022490388,2.6250386238098145,1.09,found
69,10.05150032043457,1.087714044047015,2.5932934284210205,1.09,found
70,10.369813919067383,1.1221600631094792,2.7477104663848877,1.09,found
71,9.624621391296387,1.0415197256339328,2.602255344390869,1.09,found
72,9.249128341674805,1.0008860838396718,2.7893974781036377,1.09,found
73,9.621288299560547,1.0411590381170852,2.6922340393066406,1.09,found
74,9.573188781738281,1.0359539921658052,2.785959243774414,1.09,found
75,9.350157737731934,1.0118188888388937,2.683722972869873,1.09,found
76,9.007076263427734,0.9746926364430823,2.6591508388519287,1.09,found
77,10.555002212524414,1.1422000473073413,2.7894368171691895,1.09,found
78,10.208121299743652,1.1046626421026255,2.6441433429718018,1.09,found
79,9.33923053741455,1.0106364117092688,3.006641387939453,1.09,found
80,9.601605415344238,1.039029072549069,2.8114304542541504,1.09,found
81,10.138030052185059,1.0970777809471954,3.130244731903076,1.09,found
82,10.07411003112793,1.090160733503216,2.6381125450134277,1.09,found
83,9.727243423461914,1.052624876313594,3.144751787185669,1.09,found
84,9.390095710754395,1.0161407405786769,2.6711671352386475,1.09,found
85,10.596196174621582,1.1466578147723572,2.824615955352783,1.09,found
86,9.74929141998291,1.055010780377113,2.7225492000579834,1.09,found
87,9.575270652770996,1.0361792799624514,2.4898524284362793,1.09,found
88,9.826109886169434,1.0633236214306383,2.857179641723633,1.09,found
89,10.271028518676758,1.1114700900779664,2.7783846855163574,1.09,found
90,9.195577621459961,0.9950911409366606,2.7816779613494873,1.09,found
91,9.750349044799805,1.0551252302930454,2.642751693725586,1.09,found
92,9.981809616088867,1.0801725273142104,2.8180856704711914,1.09,found
93,10.223133087158203,1.106287129142024,2.7496979236602783,1.09,found
94,9.446671485900879,1.0222630370735166,2.6463382244110107,1.09,found
95,9.584593772888184,1.037188172999562,3.0015769004821777,1.09,found
96,9.749530792236328,1.055036683829682,2.733820676803589,1.09,found
97,9.6756010055542,1.0470364386240911,2.885449171066284,1.09,found
98,9.924239158630371,1.0739425921698507,2.8741352558135986,1.09,found
99,9.111089706420898,0.985948357390864,2.6698858737945557,1.09,found
100,9.41500186920166,1.0188359380579304,2.5473358631134033,1.09,found
101,9.781603813171387,1.0585074368709124,2.7637460231781006,1.09,found
102,9.80099105834961,1.0606054101269908,2.4124879837036133,1.09,found
103,10.214259147644043,1.1053268437788575,2.8468868732452393,1.09,found
104,9.402674674987793,1.0175019618511287,2.934363842010498,1.09,found
105,9.675763130187988,1.047053982795154,2.6982643604278564,1.09,found
106,9.384957313537598,1.015584693556996,2.705171585083008,1.09,found
107,9.305450439453125,1.0069809288668488,2.6471309661865234,1.09,found
108,9.55731201171875,1.034235901813737,2.8578319549560547,1.09,found
109,9.81884479522705,1.0625374361650175,2.794015645980835,1.09,found
110,9.679221153259277,1.0474281896438202,2.603736400604248,1.09,found
111,9.575772285461426,1.0362335636917395,2.4169464111328125,1.09,found
112,9.868182182312012,1.0678764370224116,2.591355323791504,1.09,found
113,9.555387496948242,1.0340276421831223,2.7839956283569336,1.09,found
114,9.898639678955078,1.0711723675590525,2.840090274810791,1.09,found
115,10.082289695739746,1.0910458885338317,2.6644692420959473,1.09,found
116,9.2296781539917,0.9987812993171808,2.845834732055664,1.09,found
117,10.229473114013672,1.1069732094315812,2.771094560623169,1.09,found
118,9.27392578125,1.0035695164042127,2.780360698699951,1.09,found
119,9.606317520141602,1.0395389887209556,2.762392997741699,1.09,found
120,8.93949031829834,0.9673788843310738,2.772495985031128,1.09,found
121,10.008870124816895,1.083100855866585,2.9086546897888184,1.09,found
122,9.832385063171387,1.0640026840517707,2.6654748916625977,1.09,found
123,9.604352951049805,1.0393263946480784,3.0180139541625977,1.09,found
124,9.526796340942383,1.0309336760157146,2.998288869857788,1.09,found
125,9.635786056518555,1.0427278998141143,2.8443596363067627,1.09,found
126,9.313421249389648,1.0078434828770955,2.54318904876709,1.09,found
127,9.39977741241455,1.017188437194138,2.807746648788452,1.09,found
128,9.794702529907227,1.0599249026917712,2.7038662433624268,1.09,found
129,9.281023979187012,1.0043376414937397,2.732041358947754,1.09,found
130,9.778763771057129,1.0582001042742968,2.797767162322998,1.09,found
131,9.612427711486816,1.0402001975680064,2.9241397380828857,1.09,found
132,9.5814208984375,1.0368448232517646,2.852003812789917,1.09,found
133,9.85782527923584,1.0667556740945248,2.6814804077148438,1.09,found
134,8.946069717407227,0.9680908680732001,2.7225024700164795,1.09,found
135,10.26609992980957,1.1109367472776606,2.7763431072235107,1.09,found
136,9.643892288208008,1.0436051083672486,2.8222193717956543,1.09,found
137,9.728731155395508,1.0527858698833457,2.855128526687622,1.09,found
138,9.554261207580566,1.0339057617947398,2.740823268890381,1.09,found
139,9.639362335205078,1.043114903587556,2.594494342803955,1.09,found
140,9.333776473999023,1.0100462051545187,2.581144094467163,1.09,found
141,8.993483543395996,0.9732217125009855,2.7936322689056396,1.09,found
142,9.754108428955078,1.0555320486596873,2.840175151824951,1.09,found
143,9.240361213684082,0.9999373569892056,2.6568284034729004,1.09,found
144,9.911659240722656,1.0725812676963926,2.710364580154419,1.09,found
145,9.788748741149902,1.0592806188097457,2.8139214515686035,1.09,found
146,9.208425521850586,0.9964814648928753,2.7843661308288574,1.09,found
147,9.664402961730957,1.045824652408691,2.818774700164795,1.09,found
148,9.615865707397461,1.0405722371955415,2.6253886222839355,1.09,found
149,10.115880966186523,1.0946809375770137,2.9866714477539062,1.09,found
150,9.794893264770508,1.0599455428930213,2.46289324760437,1.09,found
151,9.467268943786621,1.0244919724065278,2.671762466430664,1.09,found
152,9.410045623779297,1.0182996024284434,2.654566526412964,1.09,found
153,9.033602714538574,0.9775631724319565,2.990497589111328,1.09,found
154,9.669960975646973,1.0464261078731223,2.57230806350708,1.09,found
155,9.669930458068848,1.0464228054409221,3.032782554626465,1.09,found
156,10.140969276428223,1.0973958464484612,2.858811855316162,1.09,found
157,10.123080253601074,1.0954600019732033,2.6760895252227783,1.09,found
158,9.772465705871582,1.0575185648290144,2.850346088409424,1.09,found
159,9.215394973754883,0.9972356578465583,2.630180597305298,1.09,found
160,10.193998336791992,1.1031343384010532,2.9860732555389404,1.09,found
161,9.746683120727539,1.0547285256250163,2.855355978012085,1.09,found
162,9.564260482788086,1.0349878243452826,2.702105760574341,1.09,found
163,9.526469230651855,1.0308982780705704,2.818729877471924,1.09,found
164,10.237421989440918,1.107833389818684,2.767850399017334,1.09,found
165,10.022801399230957,1.084608416165901,2.9229869842529297,1.09,found
166,9.639976501464844,1.0431813650355817,2.878530979156494,1.09,found
167,9.700861930847168,1.04977002687767,2.7886409759521484,1.09,found
168,9.558952331542969,1.0344134075444888,2.679231643676758,1.09,found
169,10.012001991271973,1.0834397679711136,2.875255584716797,1.09,found
170,9.839343070983887,1.0647556385933785,2.6279053688049316,1.09,found
171,9.30409049987793,1.0068337642319347,2.446183681488037,1.09,found
172,9.776359558105469,1.0579399345375378,2.7255876064300537,1.09,found
173,9.529537200927734,1.0312302757076803,2.660574436187744,1.09,found
174,9.449069023132324,1.022522484403232,2.679738759994507,1.09,found
175,9.940081596374512,1.075656967285694,2.8003878593444824,1.09,found
176,9.166877746582031,0.9919854098545402,2.846482515335083,1.09,found
177,9.43467903137207,1.0209652844199093,2.8159022331237793,1.09,found
178,9.778103828430176,1.0581286891779709,2.4850916862487793,1.09,found
179,9.713364601135254,1.051122992069622,2.7162859439849854,1.09,found
180,9.41934585571289,1.0193060186414042,2.8629543781280518,1.09,found
181,9.797694206237793,1.060248644248381,2.54235577583313,1.09,found
182,9.886444091796875,1.0698526330911138,2.548293113708496,1.09,found
183,9.343531608581543,1.0111018482474612,2.7681808471679688,1.09,found
184,9.827670097351074,1.0634924582768652,2.632321834564209,1.09,found
185,9.085972785949707,0.983230352489229,2.7402825355529785,1.09,found
186,9.466548919677734,1.0244140556468082,2.585181713104248,1.09,found
187,9.982254028320312,1.0802206189831234,2.7324724197387695,1.09,found
188,9.108963966369629,0.9857183223479302,2.930616617202759,1.09,found
189,9.917470932006836,1.0732101746284868,2.7531323432922363,1.09,found
190,9.283516883850098,1.00460740892408,2.708763837814331,1.09,found
191,9.254359245300293,1.0014521413589592,2.707446575164795,1.09,found
192,9.517845153808594,1.0299650313710418,2.560499429702759,1.09,found
193,9.474172592163086,1.0252390444907793,2.9534904956817627,1.09,found
194,8.878830909729004,0.9608146811274668,2.734556198120117,1.09,found
195,10.04049015045166,1.0865225884298462,3.0015299320220947,1.09,found
196,9.707154273986816,1.0504509471169148,2.79779052734375,1.09,found
197,9.8572998046875,1.0666988103400803,2.766282081604004,1.09,found
198,9.247447967529297,1.0007042436666576,2.677394151687622,1.09,found
199,10.03841495513916,1.086298023040244,2.7932231426239014,1.09,found
0,9.8066987991333,1.0777652227420667,2.684549331665039,1.1,found
1,9.637372016906738,1.059156053550622,2.70975399017334,1.1,found
2,9.289267539978027,1.0208990511893645,2.605959177017212,1.1,found
3,8.73227310180664,0.9596848498543618,2.7891368865966797,1.1,found
4,9.710206985473633,1.0671606836232665,2.816366195678711,1.1,found
5,9.54839038848877,1.0493768907012113,2.774491310119629,1.1,found
6,9.027885437011719,0.9921729175337485,2.8890573978424072,1.1,found
