dataset,depth,width,activation,seed,train_data_seed,eval_data_seed,n_train_per_class,n_eval_per_class,tube_radius,layer,distance_from_output,relative_layer_position,format,mantissa_bits,delta_value,convention,quantizer,precision_note,training_step,training_progress,train_accuracy,eval_accuracy,training_steps_total,learning_rate,train_accuracy_required,eval_accuracy_required,initialization_scheme,initialization_gain,paper_upper_saturation_fraction,paper_lower_saturation_fraction,paper_total_saturation_fraction,paper_per_unit_saturation_min,paper_per_unit_saturation_median,paper_per_unit_saturation_max,paper_fraction_units_over_50pct_saturation,exact_upper_saturation_fraction,exact_lower_saturation_fraction,exact_total_saturation_fraction,exact_per_unit_saturation_min,exact_per_unit_saturation_median,exact_per_unit_saturation_max,exact_fraction_units_over_50pct_saturation,per_unit_collision_mean,per_unit_collision_std,per_unit_collision_min,per_unit_collision_median,per_unit_collision_max,vector_collision_rate,collision_group_count,collision_group_pure_fraction,collision_group_size_mean,collision_group_size_std,collision_group_size_min,collision_group_size_median,collision_group_size_max,fraction_inputs_in_collision_groups,baseline_per_unit_collision_mean,baseline_per_unit_collision_std,baseline_per_unit_collision_min,baseline_per_unit_collision_median,baseline_per_unit_collision_max,baseline_vector_collision_rate,baseline_collision_group_count,baseline_collision_group_pure_fraction,baseline_collision_group_size_mean,baseline_collision_group_size_std,baseline_collision_group_size_min,baseline_collision_group_size_median,baseline_collision_group_size_max,baseline_fraction_inputs_in_collision_groups,excess_per_unit_collision_mean,excess_per_unit_collision_std,excess_per_unit_collision_min,excess_per_unit_collision_median,excess_per_unit_collision_max,excess_vector_collision_rate
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,2,2,0.5,float64,52.0,5.551115123125783e-17,paper,float64,Paper's stated double value.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,2,2,0.5,float32,23.0,5.960464477539063e-08,IEEE,float32,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,2,2,0.5,float16,10.0,0.00048828125,IEEE,float16,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21439999999999998,0.161279384919462,0.10050000000000003,0.14349999999999996,0.5349999999999999,0.0,0.0,,,,,,,0.0,0.40700000000000003,0.09998199837970832,0.28049999999999997,0.384,0.5305,0.0,0.0,,,,,,,0.0,-0.19260000000000002,0.22479354972952398,-0.42999999999999994,-0.24250000000000005,0.2094999999999999,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,2,2,0.5,half,,0.001953125,paper,,Paper's stated half value; no corresponding IEEE format; saturation only.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0073,0.0,0.0073,0.0,0.0,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,2,2,0.5,bfloat16,7.0,0.00390625,IEEE,bfloat16,Standard bfloat16 unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0315,0.0,0.0315,0.0,0.0,0.1575,0.0,0.0073,0.0,0.0073,0.0,0.0,0.0365,0.0,0.6053,0.10961140451613598,0.48550000000000004,0.5765,0.813,0.0,0.0,,,,,,,0.0,0.8218,0.06922398428290591,0.7264999999999999,0.8435,0.907,0.0,0.0,,,,,,,0.0,-0.21649999999999997,0.16636496025305328,-0.3899999999999999,-0.267,0.08650000000000002,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,2,2,0.5,fixed-8,,0.00390625,simulated,fixed-8,Uniform 8-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0315,0.0,0.0315,0.0,0.0,0.1575,0.0,0.0073,0.0,0.0073,0.0,0.0,0.0365,0.0,0.9135,0.017026450011673046,0.8925,0.915,0.9390000000000001,0.0034999999999999476,7.0,1.0,2.0,0.0,2.0,2.0,2.0,0.007,0.9712,0.0102693719379522,0.9565,0.969,0.9835,0.052000000000000046,101.0,1.0,2.0297029702970297,0.16976661583645794,2.0,2.0,3.0,0.1025,-0.057699999999999994,0.020141002954172902,-0.08450000000000002,-0.06400000000000006,-0.025999999999999912,-0.0485000000000001
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,2,2,0.5,fixed-6,,0.015625,simulated,fixed-6,Uniform 6-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0671,0.0,0.0671,0.0,0.0,0.3355,0.0,0.0536,0.0,0.0536,0.0,0.0,0.268,0.0,0.9769,0.005598214000911371,0.968,0.9785,0.984,0.14649999999999996,224.0,1.0,2.3080357142857144,0.7188331806348629,2.0,2.0,7.0,0.2585,0.9923000000000002,0.0026570660511172767,0.9885,0.992,0.9955,0.6795,410.0,0.9878048780487805,4.314634146341463,2.639480822527897,2.0,4.0,18.0,0.8845,-0.015400000000000014,0.005660388679233955,-0.021499999999999964,-0.017000000000000015,-0.006500000000000061,-0.533
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,2,2,0.5,fixed-4,,0.0625,simulated,fixed-4,Uniform 4-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0938,0.008,0.1018,0.0,0.0,0.509,0.2,0.078,0.001,0.079,0.0,0.0,0.395,0.0,0.9939,0.0012806248474865848,0.992,0.994,0.9955,0.7404999999999999,308.0,1.0,5.808441558441558,6.640024754478797,2.0,4.0,69.0,0.8945,0.9977,0.0006782329983125503,0.997,0.9975,0.9985,0.962,66.0,0.8636363636363636,30.151515151515152,31.055298881405193,2.0,16.0,138.0,0.995,-0.0038000000000000256,0.0015362291495737476,-0.00550000000000006,-0.0045000000000000595,-0.0014999999999999458,-0.22150000000000003
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,float64,52.0,1.1102230246251565e-16,IEEE,float64,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999998899e-05,0.00019999999999997795,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.00039999999999997817,0.0005830951894845078,0.0,0.0,0.0014999999999999458,0.0,0.0,,,,,,,0.0,-0.0002999999999999892,0.0006782329983124915,-0.0014999999999999458,0.0,0.0004999999999999449,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,float64,52.0,5.551115123125783e-17,paper,float64,Paper's stated double value.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999998899e-05,0.00019999999999997795,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.00039999999999997817,0.0005830951894845078,0.0,0.0,0.0014999999999999458,0.0,0.0,,,,,,,0.0,-0.0002999999999999892,0.0006782329983124915,-0.0014999999999999458,0.0,0.0004999999999999449,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,float32,23.0,5.960464477539063e-08,IEEE,float32,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999998899e-05,0.00019999999999997795,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.00039999999999997817,0.0005830951894845078,0.0,0.0,0.0014999999999999458,0.0,0.0,,,,,,,0.0,-0.0002999999999999892,0.0006782329983124915,-0.0014999999999999458,0.0,0.0004999999999999449,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,float16,10.0,0.00048828125,IEEE,float16,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.021840329667841538,0.24350000000000005,0.24650000000000005,0.3005,0.0,0.0,,,,,,,0.0,0.4726000000000001,0.2593552390062711,0.19699999999999995,0.3245,0.8255,0.0,0.0,,,,,,,0.0,-0.21559999999999996,0.25009046363266235,-0.582,-0.07950000000000002,0.0525000000000001,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,half,,0.001953125,paper,,Paper's stated half value; no corresponding IEEE format; saturation only.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,bfloat16,7.0,0.00390625,IEEE,bfloat16,Standard bfloat16 unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239,0.041724573095479375,0.6415,0.745,0.7535000000000001,0.006000000000000005,12.0,1.0,2.0,0.0,2.0,2.0,2.0,0.012,0.8052999999999999,0.13705568211497107,0.6475,0.7295,0.977,0.0010000000000000009,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.002,-0.0814,0.16398304790434898,-0.32100000000000006,0.0034999999999999476,0.09750000000000003,0.0050000000000000044
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,fixed-8,,0.00390625,simulated,fixed-8,Uniform 8-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998000000000002,0.004154515615568203,0.8935,0.899,0.9055,0.050000000000000044,82.0,1.0,2.2195121951219514,0.4944667056759341,2.0,2.0,4.0,0.091,0.984,0.0076811457478686085,0.9715,0.9875,0.9935,0.31200000000000006,430.0,1.0,2.4511627906976745,0.889831991726074,2.0,2.0,10.0,0.527,-0.08420000000000002,0.00928224110869783,-0.09450000000000003,-0.08450000000000002,-0.07350000000000001,-0.262
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,fixed-6,,0.015625,simulated,fixed-6,Uniform 6-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974,0.0009486832980504913,0.9725,0.974,0.975,0.42900000000000005,386.0,1.0,3.22279792746114,1.9453940409877641,2.0,2.0,16.0,0.622,0.9955999999999999,0.0019078784028338789,0.9925,0.9965,0.998,0.8885,184.0,0.907608695652174,10.657608695652174,9.579594864080864,2.0,8.0,72.0,0.9805,-0.021600000000000043,0.002130727575266242,-0.02400000000000002,-0.021500000000000075,-0.019000000000000017,-0.4594999999999999
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,3,1,0.75,fixed-4,,0.0625,simulated,fixed-4,Uniform 4-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0023,0.0156,0.0179,0.0,0.0165,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.0003162277660168382,0.9925,0.993,0.9935,0.879,185.0,1.0,10.502702702702702,14.00738196281357,2.0,6.0,101.0,0.9715,0.9986,0.0005830951894845458,0.998,0.9985,0.9995,0.989,21.0,0.7619047619047619,95.19047619047619,98.54639663757084,2.0,55.0,423.0,0.9995,-0.005600000000000005,0.0006633249580711141,-0.006500000000000061,-0.00550000000000006,-0.0044999999999999485,-0.10999999999999999
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,4,0,1.0,float64,52.0,1.1102230246251565e-16,IEEE,float64,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.999999999998899e-05,0.00019999999999997797,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,-9.999999999998899e-05,0.00019999999999997797,-0.0004999999999999449,0.0,0.0,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,4,0,1.0,float64,52.0,5.551115123125783e-17,paper,float64,Paper's stated double value.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.999999999998899e-05,0.00019999999999997797,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,-9.999999999998899e-05,0.00019999999999997797,-0.0004999999999999449,0.0,0.0,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,4,0,1.0,float32,23.0,5.960464477539063e-08,IEEE,float32,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004299999999999993,0.0029597297173897612,0.0014999999999999458,0.0030000000000000027,0.010000000000000009,0.0,0.0,,,,,,,0.0,9.999999999998899e-05,0.00019999999999997797,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.004200000000000004,0.0029765752132274535,0.0014999999999999458,0.0030000000000000027,0.010000000000000009,0.0
linked_tori,4,5,tanh,0,10000,20000,1000,1000,0.2,4,0,1.0,float16,10.0,0.00048828125,IEEE,float16,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0708,0.0371,0.1079,0.0145,0.1065,0.1855,0.0,0.0324,0.0248,0.0572,0.0,0.059,0.124,0.0,0.7353999999999999,0.02810053380275896,0.6915,0.733,0.7765,0.3395,163.0,1.0,5.1656441717791415,9.684130211809208,2.0,3.0,87.0,0.421,0.6346,0.12284315202729044,0.41900000000000004,0.6735,0.7755,0.0,0.0,,,,,,,0.0,0.10079999999999997,0.13108417143194673,-0.08399999999999996,0.10299999999999998,0.3065,0.3395
