activation,parameter,seed,eval_errors,solved,w2_abs,w1_abs,gstar,R,bin
pwl_family,-0.5,64,209,False,0.8227266669273376,0.7176578640937805,1.5999999999999996,0.6581813335418699,"(0.598, 0.821]"
pwl_family,-0.5,65,189,False,0.1723012775182724,0.1225988715887069,1.5999999999999996,0.1378410220146179,"(0.129, 0.228]"
pwl_family,-0.5,66,194,False,0.4735859334468841,0.0540456585586071,1.5999999999999996,0.3788687467575072,"(0.365, 0.598]"
pwl_family,-0.5,67,0,True,4.031920433044434,3.4084889888763428,1.5999999999999996,3.225536346435546,"(3.214, 4.247]"
pwl_family,-0.5,68,202,False,0.5278019905090332,0.0470969565212726,1.5999999999999996,0.4222415924072265,"(0.365, 0.598]"
pwl_family,-0.5,69,189,False,0.2526014745235443,0.1116129606962204,1.5999999999999996,0.2020811796188354,"(0.129, 0.228]"
pwl_family,-0.5,70,205,False,0.4120834469795227,0.1762221753597259,1.5999999999999996,0.3296667575836181,"(0.228, 0.365]"
pwl_family,-0.5,71,0,True,4.40574312210083,2.931593656539917,1.5999999999999996,3.5245944976806634,"(3.214, 4.247]"
pwl_family,-0.5,72,213,False,0.5161226391792297,0.1791448593139648,1.5999999999999996,0.4128981113433837,"(0.365, 0.598]"
pwl_family,-0.5,73,0,True,4.063138008117676,3.5507969856262207,1.5999999999999996,3.25051040649414,"(3.214, 4.247]"
pwl_family,-0.5,74,0,True,4.107815742492676,3.437609910964966,1.5999999999999996,3.28625259399414,"(3.214, 4.247]"
pwl_family,-0.5,75,0,True,4.415804386138916,3.0363779067993164,1.5999999999999996,3.532643508911132,"(3.214, 4.247]"
pwl_family,-0.5,76,0,True,3.987468242645264,3.622715473175049,1.5999999999999996,3.1899745941162108,"(2.449, 3.214]"
pwl_family,-0.5,77,0,True,3.97380805015564,4.122610092163086,1.5999999999999996,3.1790464401245115,"(2.449, 3.214]"
pwl_family,-0.5,78,186,False,0.6340333819389343,0.3159793615341186,1.5999999999999996,0.5072267055511473,"(0.365, 0.598]"
pwl_family,-0.5,79,0,True,3.98939847946167,3.774083375930786,1.5999999999999996,3.191518783569335,"(2.449, 3.214]"
pwl_family,-0.5,80,191,False,0.733832061290741,0.0300236716866493,1.5999999999999996,0.5870656490325926,"(0.365, 0.598]"
pwl_family,-0.5,81,0,True,2.8862369060516357,4.428399562835693,1.5999999999999996,2.308989524841308,"(2.026, 2.449]"
pwl_family,-0.5,82,0,True,4.104467868804932,3.435415744781494,1.5999999999999996,3.2835742950439446,"(3.214, 4.247]"
pwl_family,-0.5,83,201,False,0.5395474433898926,0.2571433782577514,1.5999999999999996,0.43163795471191396,"(0.365, 0.598]"
pwl_family,-0.5,84,0,True,3.793714761734009,3.7984466552734375,1.5999999999999996,3.0349718093872062,"(2.449, 3.214]"
pwl_family,-0.5,85,0,True,3.4631495475769043,3.972876071929931,1.5999999999999996,2.770519638061523,"(2.449, 3.214]"
pwl_family,-0.5,86,204,False,0.4941177666187286,0.3167652487754822,1.5999999999999996,0.39529421329498277,"(0.365, 0.598]"
pwl_family,-0.5,87,195,False,0.3745765089988708,0.1002982407808303,1.5999999999999996,0.29966120719909656,"(0.228, 0.365]"
pwl_family,-0.5,88,0,True,4.149130821228027,3.618151187896729,1.5999999999999996,3.319304656982421,"(3.214, 4.247]"
pwl_family,-0.5,89,0,True,2.9877545833587646,4.915111064910889,1.5999999999999996,2.390203666687011,"(2.026, 2.449]"
pwl_family,-0.5,90,0,True,3.641653537750244,4.21284818649292,1.5999999999999996,2.913322830200195,"(2.449, 3.214]"
pwl_family,-0.5,91,199,False,0.6141011714935303,0.165717214345932,1.5999999999999996,0.49128093719482413,"(0.365, 0.598]"
pwl_family,-0.5,92,202,False,0.4811124205589294,0.1697135120630264,1.5999999999999996,0.3848899364471434,"(0.365, 0.598]"
pwl_family,-0.5,93,0,True,3.997035026550293,3.923027038574219,1.5999999999999996,3.1976280212402335,"(2.449, 3.214]"
pwl_family,-0.5,94,178,False,0.5151536464691162,0.4169856309890747,1.5999999999999996,0.41212291717529287,"(0.365, 0.598]"
pwl_family,-0.5,95,0,True,3.2800018787384033,3.884123325347901,1.5999999999999996,2.624001502990722,"(2.449, 3.214]"
pwl_family,-0.5,96,0,True,3.718306064605713,3.941619634628296,1.5999999999999996,2.9746448516845696,"(2.449, 3.214]"
pwl_family,-0.5,97,206,False,0.6333812475204468,0.0933270901441574,1.5999999999999996,0.5067049980163573,"(0.365, 0.598]"
pwl_family,-0.5,98,205,False,0.5752516388893127,0.3688162565231323,1.5999999999999996,0.4602013111114501,"(0.365, 0.598]"
pwl_family,-0.5,99,0,True,2.610414743423462,4.310317039489746,1.5999999999999996,2.088331794738769,"(2.026, 2.449]"
pwl_family,-0.5,100,224,False,0.1797265857458114,0.4290290176868438,1.5999999999999996,0.14378126859664908,"(0.129, 0.228]"
pwl_family,-0.5,101,199,False,0.5507558584213257,0.0727467164397239,1.5999999999999996,0.44060468673706044,"(0.365, 0.598]"
pwl_family,-0.5,102,193,False,0.1803823709487915,0.2325150221586227,1.5999999999999996,0.14430589675903316,"(0.129, 0.228]"
pwl_family,-0.5,103,0,True,3.814852476119995,3.7804901599884033,1.5999999999999996,3.0518819808959954,"(2.449, 3.214]"
pwl_family,-0.5,104,0,True,3.237729787826538,4.564391136169434,1.5999999999999996,2.59018383026123,"(2.449, 3.214]"
pwl_family,-0.5,105,208,False,0.428545206785202,0.5134866237640381,1.5999999999999996,0.34283616542816153,"(0.228, 0.365]"
pwl_family,-0.5,106,199,False,0.5170704126358032,0.0886114165186882,1.5999999999999996,0.4136563301086425,"(0.365, 0.598]"
pwl_family,-0.5,107,198,False,0.3499101996421814,0.1498369574546814,1.5999999999999996,0.2799281597137451,"(0.228, 0.365]"
pwl_family,-0.5,108,0,True,3.911811113357544,3.4710583686828613,1.5999999999999996,3.1294488906860343,"(2.449, 3.214]"
pwl_family,-0.5,109,0,True,4.342358589172363,3.465345621109009,1.5999999999999996,3.4738868713378896,"(3.214, 4.247]"
pwl_family,-0.5,110,188,False,0.3637530505657196,0.5291876792907715,1.5999999999999996,0.2910024404525756,"(0.228, 0.365]"
pwl_family,-0.5,111,202,False,0.0599148124456405,0.2378313541412353,1.5999999999999996,0.04793184995651239,"(0.0006999999999999999, 0.0527]"
pwl_family,-0.5,112,0,True,3.977772712707519,3.5564677715301514,1.5999999999999996,3.1822181701660144,"(2.449, 3.214]"
pwl_family,-0.5,113,0,True,3.5813639163970947,3.3353097438812256,1.5999999999999996,2.865091133117675,"(2.449, 3.214]"
pwl_family,-0.5,114,0,True,3.3329052925109863,4.248484134674072,1.5999999999999996,2.6663242340087883,"(2.449, 3.214]"
pwl_family,-0.5,115,0,True,4.1559576988220215,3.62907075881958,1.5999999999999996,3.3247661590576163,"(3.214, 4.247]"
pwl_family,-0.5,116,0,True,3.8924756050109863,4.8905768394470215,1.5999999999999996,3.1139804840087884,"(2.449, 3.214]"
