activation,parameter,depth,width,seed,train_errors,eval_errors,dense_errors,solved,steps_to_criterion,final_eval_accuracy,at_chance,inactive_unit_fraction,duration_seconds
relu,,3,4,103,52,72,-1,False,-1,0.964,False,0.08333333333333333,0.56952283391729
relu,,3,4,104,63,94,-1,False,-1,0.953,False,0.0,0.6367869169916958
relu,,3,4,105,38,76,-1,False,-1,0.962,False,0.08333333333333333,0.5907904170453548
relu,,3,4,106,1000,1000,-1,False,-1,0.5,True,0.4166666666666667,0.5987474580761045
relu,,3,4,107,82,77,-1,False,-1,0.9615,False,0.5833333333333334,0.5774492500349879
relu,,3,4,108,71,74,-1,False,-1,0.963,False,0.4166666666666667,0.5758849999401718
relu,,3,4,109,0,0,0,True,400,1.0,False,0.0,0.5766690408345312
relu,,3,4,110,77,94,-1,False,-1,0.953,False,0.0,0.5721288330387324
relu,,3,4,111,59,69,-1,False,-1,0.9655,False,0.16666666666666666,0.6037670001387596
relu,,3,4,112,55,65,-1,False,-1,0.9675,False,0.0,0.5784987080842257
relu,,3,4,113,75,88,-1,False,-1,0.956,False,0.16666666666666666,0.5665239999070764
relu,,3,4,114,57,71,-1,False,-1,0.9645,False,0.0,0.5711882920004427
relu,,3,4,115,63,61,-1,False,-1,0.9695,False,0.25,0.5764053331222385
relu,,3,4,116,64,58,-1,False,-1,0.971,False,0.08333333333333333,0.5997447499539703
relu,,3,4,117,71,62,-1,False,-1,0.969,False,0.25,0.5886355841066688
relu,,3,4,118,58,63,-1,False,-1,0.9685,False,0.25,0.6557771670632064
relu,,3,4,119,70,76,-1,False,-1,0.962,False,0.16666666666666666,0.6070577919017524
relu,,3,4,120,58,60,-1,False,-1,0.97,False,0.4166666666666667,0.5784563338384032
relu,,3,4,121,57,77,-1,False,-1,0.9615,False,0.08333333333333333,0.5708752078935504
relu,,3,4,122,29,28,-1,False,-1,0.986,False,0.16666666666666666,0.5680192499421537
relu,,3,4,123,82,87,-1,False,-1,0.9565,False,0.16666666666666666,0.576615042053163
relu,,3,4,124,54,73,-1,False,-1,0.9635,False,0.08333333333333333,0.5755052911117673
relu,,3,4,125,71,65,-1,False,-1,0.9675,False,0.08333333333333333,0.59712391695939
relu,,3,4,126,62,83,-1,False,-1,0.9585,False,0.08333333333333333,0.5882279588840902
relu,,3,4,127,60,82,-1,False,-1,0.959,False,0.0,0.585107000079006
relu,,3,4,128,66,81,-1,False,-1,0.9595,False,0.08333333333333333,0.5681808339431882
relu,,3,4,129,63,64,-1,False,-1,0.968,False,0.16666666666666666,0.5642418330535293
relu,,3,4,130,66,68,-1,False,-1,0.966,False,0.16666666666666666,0.5733559159561992
relu,,3,4,131,1000,1000,-1,False,-1,0.5,True,0.3333333333333333,0.5676721248310059
relu,,3,4,132,71,66,-1,False,-1,0.967,False,0.16666666666666666,0.5788866670336574
relu,,3,4,133,68,62,-1,False,-1,0.969,False,0.16666666666666666,0.6001873330678791
relu,,3,4,134,74,89,-1,False,-1,0.9555,False,0.4166666666666667,0.5650758750271052
relu,,3,4,135,73,87,-1,False,-1,0.9565,False,0.3333333333333333,0.5680097921285778
relu,,3,4,136,56,67,-1,False,-1,0.9665,False,0.16666666666666666,0.5807787920348346
relu,,3,4,137,79,86,-1,False,-1,0.957,False,0.16666666666666666,0.5648435410112143
relu,,3,4,138,0,0,0,True,450,1.0,False,0.08333333333333333,0.5770257499534637
relu,,3,4,139,59,84,-1,False,-1,0.958,False,0.16666666666666666,0.5713327911216766
relu,,3,4,140,65,65,-1,False,-1,0.9675,False,0.16666666666666666,0.5715122078545392
relu,,3,4,141,60,80,-1,False,-1,0.96,False,0.25,0.5670797920320183
relu,,3,4,142,68,57,-1,False,-1,0.9715,False,0.25,0.567781874909997
relu,,3,4,143,65,56,-1,False,-1,0.972,False,0.25,0.5652425000444055
relu,,3,4,144,0,0,0,True,300,1.0,False,0.08333333333333333,0.571392625104636
relu,,3,4,145,66,93,-1,False,-1,0.9535,False,0.16666666666666666,0.563276374945417
relu,,3,4,146,77,89,-1,False,-1,0.9555,False,0.25,0.5657393750734627
relu,,3,4,147,84,94,-1,False,-1,0.953,False,0.0,0.5652973749674857
relu,,3,4,148,68,66,-1,False,-1,0.967,False,0.25,0.5639031659811735
relu,,3,4,149,0,0,0,True,750,1.0,False,0.16666666666666666,0.5733425421640277
relu,,3,4,150,0,0,0,True,400,1.0,False,0.08333333333333333,0.5720986251253635
relu,,3,4,151,51,71,-1,False,-1,0.9645,False,0.08333333333333333,0.5692116250284016
relu,,3,4,152,69,72,-1,False,-1,0.964,False,0.08333333333333333,0.5642428749706596
relu,,3,4,153,0,0,0,True,850,1.0,False,0.16666666666666666,0.569104041904211
relu,,3,4,154,69,65,-1,False,-1,0.9675,False,0.0,0.5653482920024544
relu,,3,4,155,85,87,-1,False,-1,0.9565,False,0.25,0.5624537088442594
relu,,3,4,156,47,75,-1,False,-1,0.9625,False,0.08333333333333333,0.5655947499908507
relu,,3,4,157,59,92,-1,False,-1,0.954,False,0.08333333333333333,0.5629769579973072
relu,,3,4,158,60,73,-1,False,-1,0.9635,False,0.25,0.5664843749254942
relu,,3,4,159,71,78,-1,False,-1,0.961,False,0.08333333333333333,0.565694791963324
relu,,3,4,160,67,73,-1,False,-1,0.9635,False,0.25,0.5664733750745654
relu,,3,4,161,53,63,-1,False,-1,0.9685,False,0.25,0.566872209077701
relu,,3,4,162,92,98,-1,False,-1,0.951,False,0.16666666666666666,0.5718241659924388
relu,,3,4,163,69,75,-1,False,-1,0.9625,False,0.16666666666666666,0.5667830421589315
relu,,3,4,164,78,84,-1,False,-1,0.958,False,0.25,0.615790749900043
relu,,3,4,165,60,84,-1,False,-1,0.958,False,0.08333333333333333,0.5718344580382109
relu,,3,4,166,46,64,-1,False,-1,0.968,False,0.3333333333333333,0.5899534579366446
relu,,3,4,167,59,60,-1,False,-1,0.97,False,0.0,0.5949752500746399
relu,,3,4,168,55,85,-1,False,-1,0.9575,False,0.16666666666666666,0.5685304999351501
relu,,3,4,169,63,61,-1,False,-1,0.9695,False,0.08333333333333333,0.5631463751196861
relu,,3,4,170,73,84,-1,False,-1,0.958,False,0.25,0.5667419589590281
relu,,3,4,171,61,71,-1,False,-1,0.9645,False,0.0,0.5602650418877602
relu,,3,4,172,90,72,-1,False,-1,0.964,False,0.25,0.5666106250137091
relu,,3,4,173,45,46,-1,False,-1,0.977,False,0.16666666666666666,0.5615292908623815
relu,,3,4,174,70,76,-1,False,-1,0.962,False,0.16666666666666666,0.566602332983166
relu,,3,4,175,60,73,-1,False,-1,0.9635,False,0.25,0.5643534581176937
relu,,3,4,176,41,79,-1,False,-1,0.9605,False,0.0,0.5650626251008362
relu,,3,4,177,60,67,-1,False,-1,0.9665,False,0.25,0.5659319169353694
relu,,3,4,178,70,66,-1,False,-1,0.967,False,0.25,0.5801690828520805
relu,,3,4,179,65,89,-1,False,-1,0.9555,False,0.08333333333333333,0.5738702919334173
relu,,3,4,180,65,72,-1,False,-1,0.964,False,0.3333333333333333,0.5661128328647465
relu,,3,4,181,58,71,-1,False,-1,0.9645,False,0.16666666666666666,0.5612648751121014
relu,,3,4,182,55,77,-1,False,-1,0.9615,False,0.08333333333333333,0.5633257089648396
relu,,3,4,183,53,73,-1,False,-1,0.9635,False,0.4166666666666667,0.5629395837895572
relu,,3,4,184,0,0,37,False,550,1.0,False,0.0,0.5680744170676917
relu,,3,4,185,59,65,-1,False,-1,0.9675,False,0.25,0.5590582501608878
relu,,3,4,186,43,66,-1,False,-1,0.967,False,0.25,0.5653592499438673
relu,,3,4,187,80,105,-1,False,-1,0.9475,False,0.0,0.5644307921174914
relu,,3,4,188,1000,1000,-1,False,-1,0.5,True,0.5,0.5636411251034588
relu,,3,4,189,44,63,-1,False,-1,0.9685,False,0.08333333333333333,0.561812459025532
relu,,3,4,190,0,0,0,True,350,1.0,False,0.08333333333333333,0.5696721249260008
relu,,3,4,191,73,74,-1,False,-1,0.963,False,0.16666666666666666,0.5610494159627706
relu,,3,4,192,0,0,0,True,250,1.0,False,0.0,0.5689934580586851
relu,,3,4,193,49,65,-1,False,-1,0.9675,False,0.0,0.5656498330645263
relu,,3,4,194,51,52,-1,False,-1,0.974,False,0.16666666666666666,0.5684810411185026
relu,,3,4,195,64,58,-1,False,-1,0.971,False,0.16666666666666666,0.5685131249483675
relu,,3,4,196,60,78,-1,False,-1,0.961,False,0.25,0.5606315408367664
relu,,3,4,197,70,69,-1,False,-1,0.9655,False,0.0,0.5677809580229223
relu,,3,4,198,71,87,-1,False,-1,0.9565,False,0.25,0.5601581251248717
relu,,3,4,199,82,102,-1,False,-1,0.949,False,0.25,0.5623030001297593
leaky_relu,,3,4,100,64,76,-1,False,-1,0.962,False,0.08333333333333333,0.5726442500017583
leaky_relu,,3,4,101,67,62,-1,False,-1,0.969,False,0.0,0.5708489168900996
leaky_relu,,3,4,102,0,0,0,True,300,1.0,False,0.0,0.5738029580097646
leaky_relu,,3,4,103,60,68,-1,False,-1,0.966,False,0.0,0.5658576670102775
leaky_relu,,3,4,104,65,93,-1,False,-1,0.9535,False,0.0,0.5791916670277715
leaky_relu,,3,4,105,0,14,-1,False,600,0.993,False,0.08333333333333333,0.5731636669952422
leaky_relu,,3,4,106,77,79,-1,False,-1,0.9605,False,0.16666666666666666,0.5694444580003619
leaky_relu,,3,4,107,48,73,-1,False,-1,0.9635,False,0.25,0.568413499975577
leaky_relu,,3,4,108,0,0,0,True,200,1.0,False,0.0,0.5699469170067459
leaky_relu,,3,4,109,0,0,0,True,400,1.0,False,0.0,0.5736227920278907
leaky_relu,,3,4,110,72,98,-1,False,-1,0.951,False,0.0,0.568279542028904
leaky_relu,,3,4,111,59,64,-1,False,-1,0.968,False,0.08333333333333333,0.577559957979247
leaky_relu,,3,4,112,55,66,-1,False,-1,0.967,False,0.0,0.5696027919184417
leaky_relu,,3,4,113,0,0,9,False,850,1.0,False,0.0,0.5749715829733759
leaky_relu,,3,4,114,60,79,-1,False,-1,0.9605,False,0.08333333333333333,0.5655366249848157
leaky_relu,,3,4,115,63,60,-1,False,-1,0.97,False,0.0,0.5633084170985967
leaky_relu,,3,4,116,0,0,0,True,200,1.0,False,0.0,0.5725324170198292
leaky_relu,,3,4,117,70,51,-1,False,-1,0.9745,False,0.0,0.5622590000275522
leaky_relu,,3,4,118,59,66,-1,False,-1,0.967,False,0.16666666666666666,0.5818747919984162
leaky_relu,,3,4,119,60,75,-1,False,-1,0.9625,False,0.0,0.5638266250025481
leaky_relu,,3,4,120,78,89,-1,False,-1,0.9555,False,0.0,0.5651510420721024
leaky_relu,,3,4,121,57,77,-1,False,-1,0.9615,False,0.0,0.5620911249425262
leaky_relu,,3,4,122,0,0,0,True,250,1.0,False,0.0,0.572351458016783
leaky_relu,,3,4,123,68,66,-1,False,-1,0.967,False,0.0,0.564922709017992
leaky_relu,,3,4,124,46,69,-1,False,-1,0.9655,False,0.0,0.5615354580804706
leaky_relu,,3,4,125,74,64,-1,False,-1,0.968,False,0.0,0.5831008751410991
leaky_relu,,3,4,126,77,77,-1,False,-1,0.9615,False,0.16666666666666666,0.6486443751491606
leaky_relu,,3,4,127,58,77,-1,False,-1,0.9615,False,0.08333333333333333,0.59645662503317
leaky_relu,,3,4,128,67,79,-1,False,-1,0.9605,False,0.08333333333333333,0.6495329169556499
leaky_relu,,3,4,129,66,76,-1,False,-1,0.962,False,0.08333333333333333,0.6146046249195933
leaky_relu,,3,4,130,68,69,-1,False,-1,0.9655,False,0.0,0.6784871250856668
leaky_relu,,3,4,131,0,0,0,True,350,1.0,False,0.0,0.6186227498110384
leaky_relu,,3,4,132,72,59,-1,False,-1,0.9705,False,0.16666666666666666,0.6134007088840008
leaky_relu,,3,4,133,69,62,-1,False,-1,0.969,False,0.0,0.6525675000157207
leaky_relu,,3,4,134,73,80,-1,False,-1,0.96,False,0.08333333333333333,0.7275436248164624
leaky_relu,,3,4,135,66,80,-1,False,-1,0.96,False,0.08333333333333333,0.5735782501287758
leaky_relu,,3,4,136,57,63,-1,False,-1,0.9685,False,0.08333333333333333,0.5689412499777973
leaky_relu,,3,4,137,68,83,-1,False,-1,0.9585,False,0.0,0.6601844581309706
leaky_relu,,3,4,138,0,0,0,True,350,1.0,False,0.0,0.6404977920465171
leaky_relu,,3,4,139,66,74,-1,False,-1,0.963,False,0.0,0.6011005830951035
leaky_relu,,3,4,140,66,68,-1,False,-1,0.966,False,0.16666666666666666,0.5940314170438796
leaky_relu,,3,4,141,46,78,-1,False,-1,0.961,False,0.08333333333333333,0.6620303329546005
leaky_relu,,3,4,142,68,55,-1,False,-1,0.9725,False,0.08333333333333333,0.5731323331128806
leaky_relu,,3,4,143,0,4,-1,False,1050,0.998,False,0.0,0.5796078750863671
leaky_relu,,3,4,144,72,72,-1,False,-1,0.964,False,0.16666666666666666,0.5712865830864757
leaky_relu,,3,4,145,47,76,-1,False,-1,0.962,False,0.0,0.5673409169539809
leaky_relu,,3,4,146,70,69,-1,False,-1,0.9655,False,0.16666666666666666,0.5751289578620344
leaky_relu,,3,4,147,0,0,0,True,300,1.0,False,0.0,0.5738618748728186
leaky_relu,,3,4,148,69,66,-1,False,-1,0.967,False,0.08333333333333333,0.5666197910904884
leaky_relu,,3,4,149,56,92,-1,False,-1,0.954,False,0.08333333333333333,0.5618972079828382
leaky_relu,,3,4,150,0,0,0,True,400,1.0,False,0.16666666666666666,0.5719611248932779
leaky_relu,,3,4,151,57,65,-1,False,-1,0.9675,False,0.0,0.6180495410226285
leaky_relu,,3,4,152,56,78,-1,False,-1,0.961,False,0.0,0.5797385000623763
leaky_relu,,3,4,153,0,1,-1,False,450,0.9995,False,0.0,0.6222050001379102
leaky_relu,,3,4,154,58,69,-1,False,-1,0.9655,False,0.0,0.574842959176749
leaky_relu,,3,4,155,0,0,0,True,300,1.0,False,0.0,0.5904478752054274
leaky_relu,,3,4,156,0,0,0,True,150,1.0,False,0.0,0.5932093339506537
leaky_relu,,3,4,157,62,75,-1,False,-1,0.9625,False,0.08333333333333333,0.5723728330340236
leaky_relu,,3,4,158,59,73,-1,False,-1,0.9635,False,0.16666666666666666,0.6044825410936028
leaky_relu,,3,4,159,71,78,-1,False,-1,0.961,False,0.0,0.5805198750458658
leaky_relu,,3,4,160,81,83,-1,False,-1,0.9585,False,0.25,0.6675873748026788
leaky_relu,,3,4,161,0,7,-1,False,1500,0.9965,False,0.0,0.5942643331363797
leaky_relu,,3,4,162,0,0,0,True,950,1.0,False,0.0,0.597047874936834
leaky_relu,,3,4,163,65,82,-1,False,-1,0.959,False,0.08333333333333333,0.6008035419508815
leaky_relu,,3,4,164,48,78,-1,False,-1,0.961,False,0.0,0.6210542500484735
leaky_relu,,3,4,165,0,0,0,True,1600,1.0,False,0.0,0.5883200000971556
leaky_relu,,3,4,166,51,67,-1,False,-1,0.9665,False,0.0,0.601520957890898
leaky_relu,,3,4,167,51,71,-1,False,-1,0.9645,False,0.0,0.5934872499201447
leaky_relu,,3,4,168,0,0,0,True,350,1.0,False,0.0,0.6035157921724021
leaky_relu,,3,4,169,65,64,-1,False,-1,0.968,False,0.0,0.568565750028938
leaky_relu,,3,4,170,66,70,-1,False,-1,0.965,False,0.08333333333333333,0.5670824169646949
leaky_relu,,3,4,171,58,71,-1,False,-1,0.9645,False,0.0,0.5613175411708653
leaky_relu,,3,4,172,93,71,-1,False,-1,0.9645,False,0.16666666666666666,0.5628930418752134
leaky_relu,,3,4,173,52,40,-1,False,-1,0.98,False,0.08333333333333333,0.5647487081587315
leaky_relu,,3,4,174,70,77,-1,False,-1,0.9615,False,0.08333333333333333,0.5653153341263533
leaky_relu,,3,4,175,55,71,-1,False,-1,0.9645,False,0.08333333333333333,0.5650277088861912
leaky_relu,,3,4,176,65,64,-1,False,-1,0.968,False,0.0,0.5993304580915719
leaky_relu,,3,4,177,45,69,-1,False,-1,0.9655,False,0.0,0.5980807500891387
leaky_relu,,3,4,178,61,66,-1,False,-1,0.967,False,0.08333333333333333,0.6067690839990973
leaky_relu,,3,4,179,0,0,0,True,300,1.0,False,0.0,0.5978412500116974
leaky_relu,,3,4,180,58,62,-1,False,-1,0.969,False,0.0,0.6471430421806872
leaky_relu,,3,4,181,70,68,-1,False,-1,0.966,False,0.0,0.6140735829249024
leaky_relu,,3,4,182,58,71,-1,False,-1,0.9645,False,0.08333333333333333,0.573246916057542
leaky_relu,,3,4,183,53,65,-1,False,-1,0.9675,False,0.0,0.5663393328431994
leaky_relu,,3,4,184,0,0,0,True,550,1.0,False,0.0,0.5956569998525083
leaky_relu,,3,4,185,59,65,-1,False,-1,0.9675,False,0.0,0.6128389998339117
leaky_relu,,3,4,186,41,73,-1,False,-1,0.9635,False,0.0,0.5713614590931684
leaky_relu,,3,4,187,83,98,-1,False,-1,0.951,False,0.08333333333333333,0.5785935421008617
leaky_relu,,3,4,188,56,64,-1,False,-1,0.968,False,0.0,0.5669848329853266
leaky_relu,,3,4,189,44,63,-1,False,-1,0.9685,False,0.0,0.5913798748515546
leaky_relu,,3,4,190,0,0,0,True,250,1.0,False,0.0,0.5921659171581268
leaky_relu,,3,4,191,71,74,-1,False,-1,0.963,False,0.16666666666666666,0.6336763750296086
leaky_relu,,3,4,192,53,64,-1,False,-1,0.968,False,0.0,0.5750782499089837
leaky_relu,,3,4,193,54,69,-1,False,-1,0.9655,False,0.0,0.5951884998939931
leaky_relu,,3,4,194,47,57,-1,False,-1,0.9715,False,0.08333333333333333,0.5663573329802603
leaky_relu,,3,4,195,73,65,-1,False,-1,0.9675,False,0.16666666666666666,0.5642224999610335
leaky_relu,,3,4,196,0,0,0,True,350,1.0,False,0.16666666666666666,0.5708953330758959
leaky_relu,,3,4,197,79,91,-1,False,-1,0.9545,False,0.08333333333333333,0.5720691250171512
leaky_relu,,3,4,198,69,77,-1,False,-1,0.9615,False,0.0,0.6273475829511881
leaky_relu,,3,4,199,83,98,-1,False,-1,0.951,False,0.0,0.6055607500020415
gelu,,3,5,100,0,0,0,True,300,1.0,False,0.0,0.997590749990195
gelu,,3,5,101,0,0,0,True,100,1.0,False,0.0,0.7826825419906527
gelu,,3,5,102,0,0,0,True,250,1.0,False,0.0,0.9337774999439716
gelu,,3,5,103,0,0,0,True,150,1.0,False,0.0,0.7709887500386685
gelu,,3,5,104,0,0,0,True,300,1.0,False,0.0,0.7399869579821825
gelu,,3,5,105,0,0,0,True,200,1.0,False,0.0,0.747033542022109
gelu,,3,5,106,0,0,0,True,200,1.0,False,0.0,0.73764095781371
gelu,,3,5,107,0,0,0,True,150,1.0,False,0.0,0.7351284169126302
gelu,,3,5,108,0,0,0,True,300,1.0,False,0.0,0.7425198750570416
gelu,,3,5,109,0,0,0,True,200,1.0,False,0.0,0.7608177079819143
gelu,,3,5,110,0,0,0,True,400,1.0,False,0.0,0.7724734579678625
gelu,,3,5,111,0,0,0,True,300,1.0,False,0.0,0.7651317920535803
gelu,,3,5,112,0,0,0,True,250,1.0,False,0.0,0.7234951669815928
gelu,,3,5,113,61,71,-1,False,-1,0.9645,False,0.0,0.7209125419612974
gelu,,3,5,114,0,0,0,True,150,1.0,False,0.0,0.720170000102371
gelu,,3,5,115,0,0,0,True,150,1.0,False,0.0,0.7286730830091983
gelu,,3,5,116,0,0,0,True,1800,1.0,False,0.0,0.737156999995932
gelu,,3,5,117,0,0,0,True,1250,1.0,False,0.0,0.7272798751946539
gelu,,3,5,118,0,0,0,True,350,1.0,False,0.0,0.7336818750482053
gelu,,3,5,119,0,0,0,True,200,1.0,False,0.0,0.7275886670686305
gelu,,3,5,120,0,0,0,True,450,1.0,False,0.0,0.7385781251359731
gelu,,3,5,121,0,0,0,True,200,1.0,False,0.0,0.7448004169855267
gelu,,3,5,122,0,0,0,True,150,1.0,False,0.0,0.7386178751476109
gelu,,3,5,123,0,0,0,True,150,1.0,False,0.0,0.7527920838911086
gelu,,3,5,124,0,0,0,True,200,1.0,False,0.0,0.8416786668822169
gelu,,3,5,125,0,0,0,True,150,1.0,False,0.0,0.7656056249979883
gelu,,3,5,126,0,0,0,True,150,1.0,False,0.06666666666666667,0.7612997919786721
gelu,,3,5,127,0,0,0,True,250,1.0,False,0.0,0.7508716669399291
gelu,,3,5,128,0,0,0,True,150,1.0,False,0.0,0.7660012920387089
gelu,,3,5,129,0,0,0,True,350,1.0,False,0.0,0.7531560000497848
gelu,,3,5,130,0,0,0,True,200,1.0,False,0.0,0.7289588749408722
gelu,,3,5,131,0,0,0,True,150,1.0,False,0.0,0.7376043330878019
gelu,,3,5,132,0,0,0,True,200,1.0,False,0.06666666666666667,0.7290476660709828
gelu,,3,5,133,0,0,0,True,150,1.0,False,0.0,0.732759959064424
gelu,,3,5,134,0,0,0,True,250,1.0,False,0.0,0.7239033749792725
gelu,,3,5,135,0,0,0,True,150,1.0,False,0.0,0.7267790411133319
gelu,,3,5,136,0,0,0,True,600,1.0,False,0.0,0.7690262089017779
gelu,,3,5,137,0,0,0,True,350,1.0,False,0.0,0.7267165000084788
gelu,,3,5,138,0,0,0,True,150,1.0,False,0.06666666666666667,0.7527513331733644
gelu,,3,5,139,0,0,0,True,200,1.0,False,0.0,0.7905014168936759
gelu,,3,5,140,0,0,0,True,200,1.0,False,0.0,0.770189916016534
gelu,,3,5,141,0,0,0,True,150,1.0,False,0.0,0.7383262917865068
gelu,,3,5,142,0,0,0,True,200,1.0,False,0.0,0.7277963750530034
gelu,,3,5,143,0,0,0,True,200,1.0,False,0.0,0.7296255419496447
gelu,,3,5,144,0,0,0,True,200,1.0,False,0.0,0.7347095829900354
gelu,,3,5,145,0,0,0,True,1150,1.0,False,0.0,0.7322772920597345
gelu,,3,5,146,0,0,0,True,250,1.0,False,0.0,0.7250327500514686
gelu,,3,5,147,0,0,0,True,150,1.0,False,0.0,0.7352977090049535
gelu,,3,5,148,0,0,0,True,150,1.0,False,0.0,0.7476082919165492
gelu,,3,5,149,0,0,0,True,150,1.0,False,0.0,0.7293529158923775
gelu,,3,5,150,0,0,0,True,150,1.0,False,0.0,0.73262166720815
gelu,,3,5,151,0,0,0,True,650,1.0,False,0.0,0.730569374980405
gelu,,3,5,152,0,0,0,True,150,1.0,False,0.0,0.7272406669799238
gelu,,3,5,153,0,0,0,True,200,1.0,False,0.0,0.7251359999645501
gelu,,3,5,154,0,0,0,True,150,1.0,False,0.0,0.7256922500673681
gelu,,3,5,155,0,0,0,True,300,1.0,False,0.0,0.7355164580512792
gelu,,3,5,156,0,0,0,True,450,1.0,False,0.0,0.7320478749461472
gelu,,3,5,157,0,0,0,True,250,1.0,False,0.0,0.7407695830333978
gelu,,3,5,158,0,0,0,True,1150,1.0,False,0.0,0.7502452090848237
gelu,,3,5,159,0,0,0,True,400,1.0,False,0.0,0.7309557078406215
gelu,,3,5,160,0,0,0,True,250,1.0,False,0.0,0.7188817921560258
gelu,,3,5,161,0,0,0,True,150,1.0,False,0.0,0.7236512920353562
gelu,,3,5,162,0,0,0,True,200,1.0,False,0.0,0.7255663748364896
gelu,,3,5,163,0,0,0,True,600,1.0,False,0.0,0.7305548749864101
gelu,,3,5,164,0,0,0,True,850,1.0,False,0.0,0.7573558748699725
gelu,,3,5,165,92,97,-1,False,-1,0.9515,False,0.06666666666666667,0.7260792090091854
gelu,,3,5,166,0,0,0,True,650,1.0,False,0.0,0.7516219159588218
gelu,,3,5,167,0,0,0,True,150,1.0,False,0.0,0.7489083751570433
gelu,,3,5,168,0,0,0,True,250,1.0,False,0.0,0.7686054999940097
gelu,,3,5,169,81,78,-1,False,-1,0.961,False,0.0,0.7600887089502066
gelu,,3,5,170,0,0,0,True,150,1.0,False,0.0,0.7672297910321504
gelu,,3,5,171,0,0,0,True,200,1.0,False,0.0,0.7482264579739422
gelu,,3,5,172,0,0,0,True,150,1.0,False,0.0,0.7386255830060691
gelu,,3,5,173,0,0,0,True,200,1.0,False,0.0,0.7271570421289653
gelu,,3,5,174,0,0,0,True,200,1.0,False,0.0,0.7334994580596685
gelu,,3,5,175,0,0,0,True,200,1.0,False,0.0,0.7300935410894454
gelu,,3,5,176,0,0,0,True,200,1.0,False,0.0,0.7296030831057578
gelu,,3,5,177,0,0,0,True,150,1.0,False,0.06666666666666667,0.7611207091249526
gelu,,3,5,178,0,0,0,True,200,1.0,False,0.0,0.7386860840488225
gelu,,3,5,179,0,1,-1,False,1900,0.9995,False,0.06666666666666667,0.7251140829175711
gelu,,3,5,180,0,0,0,True,150,1.0,False,0.06666666666666667,0.8490808750502765
gelu,,3,5,181,0,0,0,True,200,1.0,False,0.0,0.7339206670876592
gelu,,3,5,182,56,66,-1,False,-1,0.967,False,0.0,0.7286803340539336
gelu,,3,5,183,0,0,0,True,450,1.0,False,0.0,0.7779997498728335
gelu,,3,5,184,0,0,0,True,250,1.0,False,0.0,0.8601368749514222
gelu,,3,5,185,0,0,0,True,350,1.0,False,0.13333333333333333,0.7531664168927819
gelu,,3,5,186,0,0,0,True,150,1.0,False,0.0,0.735138125019148
gelu,,3,5,187,0,0,0,True,200,1.0,False,0.0,0.7266500829719007
gelu,,3,5,188,0,0,0,True,150,1.0,False,0.0,0.721923042088747
gelu,,3,5,189,0,0,0,True,250,1.0,False,0.0,0.7445158339105546
gelu,,3,5,190,0,0,0,True,150,1.0,False,0.0,0.7309942918363959
gelu,,3,5,191,0,0,0,True,400,1.0,False,0.0,0.7300811670720577
gelu,,3,5,192,0,0,0,True,300,1.0,False,0.06666666666666667,0.7329424999188632
gelu,,3,5,193,1,0,109,False,-1,1.0,False,0.0,0.7295990828424692
gelu,,3,5,194,0,0,0,True,700,1.0,False,0.06666666666666667,0.7228366250637919
gelu,,3,5,195,0,0,0,True,850,1.0,False,0.0,0.7315644999034703
gelu,,3,5,196,0,0,0,True,200,1.0,False,0.0,0.7250855409074575
gelu,,3,5,197,0,0,0,True,150,1.0,False,0.0,0.7288249160628766
gelu,,3,5,198,0,0,0,True,200,1.0,False,0.0,0.7362379999831319
gelu,,3,5,199,0,0,0,True,1500,1.0,False,0.0,0.7955581669230014
sin_family,1.5,3,5,100,0,0,0,True,350,1.0,False,0.0,1.030221417080611
sin_family,1.5,3,5,101,0,0,0,True,250,1.0,False,0.0,0.8332218748982996
sin_family,1.5,3,5,102,0,0,0,True,250,1.0,False,0.0,0.8035994579549879
sin_family,1.5,3,5,103,0,0,0,True,200,1.0,False,0.0,0.807933583157137
sin_family,1.5,3,5,104,0,0,0,True,350,1.0,False,0.0,0.8025565419811755
sin_family,1.5,3,5,105,0,0,0,True,100,1.0,False,0.0,0.8034587500151247
sin_family,1.5,3,5,106,0,0,0,True,300,1.0,False,0.0,0.832135875010863
sin_family,1.5,3,5,107,0,0,0,True,800,1.0,False,0.06666666666666667,0.8080918751657009
sin_family,1.5,3,5,108,0,0,0,True,350,1.0,False,0.0,0.8062725411728024
sin_family,1.5,3,5,109,0,0,0,True,700,1.0,False,0.0,0.809410790912807
sin_family,1.5,3,5,110,0,0,0,True,700,1.0,False,0.0,0.8075523329898715
sin_family,1.5,3,5,111,0,0,0,True,200,1.0,False,0.0,0.8074339169543236
sin_family,1.5,3,5,112,0,0,0,True,200,1.0,False,0.0,0.7971236659213901
sin_family,1.5,3,5,113,0,0,0,True,450,1.0,False,0.0,0.8070053751580417
sin_family,1.5,3,5,114,0,0,0,True,100,1.0,False,0.0,0.8088669169228524
sin_family,1.5,3,5,115,0,0,0,True,300,1.0,False,0.0,0.8628559589851648
sin_family,1.5,3,5,116,0,0,0,True,200,1.0,False,0.0,0.8386262911371887
sin_family,1.5,3,5,117,0,0,0,True,500,1.0,False,0.0,0.8074428339023143
sin_family,1.5,3,5,118,87,92,-1,False,-1,0.954,False,0.0,0.8188021669629961
sin_family,1.5,3,5,119,0,0,0,True,1650,1.0,False,0.0,0.8455187501385808
