optimizer,budget,seed,w2,R,solved
adam,5250,113,12.451579093933105,0.414050007576109,True
adam,5250,114,11.744330406188965,0.39053200055792,True
adam,5250,115,13.465624809265137,0.44776987820041586,True
adam,5250,116,15.291922569274902,0.508499412636471,True
adam,5250,117,0.389106810092926,0.012938895255894936,False
adam,5250,118,13.456581115722656,0.4474691499673515,True
adam,5250,119,11.732705116271973,0.3901454269882632,True
adam,5250,120,8.361991882324219,0.2780597365288925,False
adam,5250,121,0.4739391803741455,0.015759810040490603,False
adam,5250,122,10.904305458068848,0.3625988096341501,True
adam,5250,123,13.006093978881836,0.4324891863005132,True
adam,5250,124,13.579119682312012,0.4515439017752896,True
adam,5250,125,0.4082534909248352,0.013575576216896262,False
adam,5250,126,11.567127227783203,0.38463949673909387,True
adam,5250,127,13.349964141845703,0.44392383587437806,True
adam,5250,128,6.401699542999268,0.2128745056577047,False
adam,5250,129,12.691719055175781,0.4220353363462007,True
adam,5250,130,13.196091651916504,0.438807143032425,True
adam,5250,131,11.771002769470215,0.39141893161584945,True
adam,5250,132,10.549257278442383,0.3507924595836694,True
adam,5250,133,8.697064399719238,0.28920183965648305,False
adam,5250,134,13.074468612670898,0.4347628350823106,True
adam,5250,135,7.673673152923584,0.25517120383973557,False
adam,5250,136,0.4889732897281647,0.016259736438979665,False
adam,5250,137,11.318095207214355,0.3763584819998898,True
adam,5250,138,10.857452392578125,0.36104081349767214,True
adam,5250,139,7.432804584503174,0.24716164683279251,False
adam,5250,140,7.856184005737305,0.2612402027530592,False
adam,5250,141,11.99431324005127,0.398844632511968,True
adam,5250,142,10.967477798461914,0.3646994675363349,True
adam,5250,143,0.6512479186058044,0.02165582402026761,False
adam,5250,144,10.366254806518555,0.3447071129529415,False
adam,5250,145,11.873805046081543,0.3948373963012243,True
adam,5250,146,11.912538528442383,0.3961253934736286,True
adam,5250,147,14.529675483703613,0.48315255428422904,True
adam,5250,148,7.34916353225708,0.2443803467217855,False
adam,5250,149,6.7785139083862305,0.2254046425717671,False
adam,5250,150,14.533843040466309,0.48329113726203055,True
adam,5250,151,14.640067100524902,0.4868233858660213,True
adam,5250,152,13.154143333435059,0.43741224352176694,True
adam,5250,153,11.195304870605469,0.3722753581310502,True
adam,5250,154,9.859500885009766,0.3278561205240238,False
adam,5250,155,10.738321304321289,0.3570793699230715,False
adam,5250,156,9.34447956085205,0.31073021371648796,False
adam,5250,157,0.4833022952079773,0.016071159929419387,False
