dataset,depth,width,activation,seed,layer,distance_from_output,quantizer,min_between_class_distance,min_between_class_chebyshev,quantization_step,margin_in_steps,margin_in_steps_chebyshev,margin_below_one,between_class_collision_pairs,recovery_max_saturation_deviation,collision_group_pure_fraction,collision_group_count
linked_tori,4,50,tanh,0,2,2,bfloat16,1.1040354415403686,0.3703394293754609,0.0078125,141.31653651716718,47.40344696005899,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,2,2,fixed-8,1.1040354415403686,0.3703394293754609,0.0078125,141.31653651716718,47.40344696005899,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,2,2,fixed-6,1.1040354415403686,0.3703394293754609,0.03125,35.329134129291795,11.850861740014748,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,2,2,fixed-4,1.1040354415403686,0.3703394293754609,0.125,8.832283532322949,2.962715435003687,False,0,0.0,1.0,22.0
linked_tori,4,50,tanh,0,3,1,float64,1.5384044146761213,0.4401403971202233,1.1102230246251565e-16,1.3856715097361012e+16,3964432256922679.5,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,3,1,float32,1.5384044146761213,0.4401403971202233,5.960464477539063e-08,25810143.160374857,7384330.512811764,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,3,1,float16,1.5384044146761213,0.4401403971202233,0.0009765625,1575.3261206283482,450.70376665110865,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,3,1,bfloat16,1.5384044146761213,0.4401403971202233,0.0078125,196.91576507854353,56.33797083138858,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,3,1,fixed-8,1.5384044146761213,0.4401403971202233,0.0078125,196.91576507854353,56.33797083138858,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,3,1,fixed-6,1.5384044146761213,0.4401403971202233,0.03125,49.22894126963588,14.084492707847145,False,0,0.0,1.0,1.0
linked_tori,4,50,tanh,0,3,1,fixed-4,1.5384044146761213,0.4401403971202233,0.125,12.30723531740897,3.5211231769617863,False,0,0.0,1.0,46.0
linked_tori,4,50,tanh,0,4,0,float64,6.450760531873111,1.1040869963892088,1.1102230246251565e-16,5.810328545520009e+16,9944731571046102.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,4,0,float32,6.450760531873111,1.1040869963892088,5.960464477539063e-08,108225802.80751006,18523506.021212976,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,4,0,float16,6.450760531873111,1.1040869963892088,0.00048828125,13211.15756927613,2261.1701686050997,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,4,0,bfloat16,6.450760531873111,1.1040869963892088,0.00390625,1651.3946961595163,282.64627107563746,False,0,0.0,,0.0
linked_tori,4,50,tanh,0,4,0,fixed-8,6.450760531873111,1.1040869963892088,0.0078125,825.6973480797582,141.32313553781873,False,0,0.0,1.0,1.0
linked_tori,4,50,tanh,0,4,0,fixed-6,6.450760531873111,1.1040869963892088,0.03125,206.42433701993954,35.33078388445468,False,0,0.0,1.0,29.0
linked_tori,4,50,tanh,0,4,0,fixed-4,6.450760531873111,1.1040869963892088,0.125,51.606084254984886,8.83269597111367,False,0,0.0,1.0,222.0
linked_tori,4,50,tanh,1,1,3,float64,1.1738583077535292,0.3216132927738483,1.1102230246251565e-16,1.057317567476911e+16,2896835010987403.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,1,3,float32,1.1738583077535292,0.3216132927738483,5.960464477539063e-08,19694074.382575434,5395775.681338092,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,1,3,float16,1.1738583077535292,0.3216132927738483,0.00048828125,2404.0618142792277,658.6640236008413,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,1,3,bfloat16,1.1738583077535292,0.3216132927738483,0.00390625,300.50772678490347,82.33300295010517,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,1,3,fixed-8,1.1738583077535292,0.3216132927738483,0.0078125,150.25386339245173,41.166501475052584,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,1,3,fixed-6,1.1738583077535292,0.3216132927738483,0.03125,37.56346584811293,10.291625368763146,False,0,0.0,1.0,1.0
linked_tori,4,50,tanh,1,1,3,fixed-4,1.1738583077535292,0.3216132927738483,0.125,9.390866462028233,2.5729063421907865,False,0,0.0,1.0,21.0
linked_tori,4,50,tanh,1,2,2,float64,1.4434712212337633,0.6010284996387643,1.1102230246251565e-16,1.3001632908136822e+16,5413583454024374.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,2,2,float32,1.4434712212337633,0.6010284996387643,5.960464477539063e-08,24217428.468422633,10083584.96059547,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,2,2,float16,1.4434712212337633,0.6010284996387643,0.00048828125,2956.229061086747,1230.9063672601892,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,2,2,bfloat16,1.4434712212337633,0.6010284996387643,0.0078125,184.7643163179217,76.93164795376182,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,2,2,fixed-8,1.4434712212337633,0.6010284996387643,0.0078125,184.7643163179217,76.93164795376182,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,2,2,fixed-6,1.4434712212337633,0.6010284996387643,0.03125,46.191079079480424,19.232911988440456,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,2,2,fixed-4,1.4434712212337633,0.6010284996387643,0.125,11.547769769870106,4.808227997110114,False,0,0.0,1.0,23.0
linked_tori,4,50,tanh,1,3,1,float64,1.8312675754863446,0.5399058682683296,1.1102230246251565e-16,1.6494591941151946e+16,4863039734296787.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,3,1,float32,1.8312675754863446,0.5399058682683296,5.960464477539063e-08,30723571.667730708,9058117.371605312,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,3,1,float16,1.8312675754863446,0.5399058682683296,0.00048828125,3750.4359945960337,1105.7272182135391,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,3,1,bfloat16,1.8312675754863446,0.5399058682683296,0.00390625,468.8044993245042,138.2159022766924,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,3,1,fixed-8,1.8312675754863446,0.5399058682683296,0.0078125,234.4022496622521,69.1079511383462,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,3,1,fixed-6,1.8312675754863446,0.5399058682683296,0.03125,58.600562415563026,17.27698778458655,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,3,1,fixed-4,1.8312675754863446,0.5399058682683296,0.125,14.650140603890756,4.319246946146637,False,0,0.0,1.0,26.0
linked_tori,4,50,tanh,1,4,0,float64,6.5901282049386065,1.2104070402345901,1.1102230246251565e-16,5.935859785617061e+16,1.090237739073425e+16,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,4,0,float32,6.5901282049386065,1.2104070402345901,5.960464477539063e-08,110564004.36194727,20307260.36193641,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,4,0,float16,6.5901282049386065,1.2104070402345901,0.00048828125,13496.582563714266,2478.9136184004406,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,4,0,bfloat16,6.5901282049386065,1.2104070402345901,0.00390625,1687.0728204642833,309.86420230005507,False,0,0.0,,0.0
linked_tori,4,50,tanh,1,4,0,fixed-8,6.5901282049386065,1.2104070402345901,0.0078125,843.5364102321416,154.93210115002753,False,0,0.0,1.0,1.0
linked_tori,4,50,tanh,1,4,0,fixed-6,6.5901282049386065,1.2104070402345901,0.03125,210.8841025580354,38.733025287506884,False,0,0.0,1.0,37.0
linked_tori,4,50,tanh,1,4,0,fixed-4,6.5901282049386065,1.2104070402345901,0.125,52.72102563950885,9.683256321876721,False,0,0.0,1.0,236.0
linked_tori,4,50,tanh,2,1,3,float64,1.0190376307314977,0.2882330559056308,1.1102230246251565e-16,9178674988077772.0,2596172566344916.5,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,1,3,float32,1.0190376307314977,0.2882330559056308,5.960464477539063e-08,17096614.442910574,4835748.237268844,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,1,3,float16,1.0190376307314977,0.2882330559056308,0.00048828125,2086.989067738107,590.3012984947319,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,1,3,bfloat16,1.0190376307314977,0.2882330559056308,0.00390625,260.8736334672634,73.78766231184149,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,1,3,fixed-8,1.0190376307314977,0.2882330559056308,0.0078125,130.4368167336317,36.89383115592074,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,1,3,fixed-6,1.0190376307314977,0.2882330559056308,0.03125,32.609204183407925,9.223457788980186,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,1,3,fixed-4,1.0190376307314977,0.2882330559056308,0.125,8.152301045851981,2.3058644472450465,False,0,0.0,1.0,22.0
linked_tori,4,50,tanh,2,2,2,float64,1.037453927880925,0.34668724088835084,1.1102230246251565e-16,9344554246037182.0,3122681057757764.5,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,2,2,float32,1.037453927880925,0.34668724088835084,5.960464477539063e-08,17405588.6381067,5816446.724827894,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,2,2,float16,1.037453927880925,0.34668724088835084,0.00048828125,2124.7056443001343,710.0154693393425,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,2,2,bfloat16,1.037453927880925,0.34668724088835084,0.00390625,265.5882055375168,88.75193366741782,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,2,2,fixed-8,1.037453927880925,0.34668724088835084,0.0078125,132.7941027687584,44.37596683370891,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,2,2,fixed-6,1.037453927880925,0.34668724088835084,0.03125,33.1985256921896,11.093991708427227,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,2,2,fixed-4,1.037453927880925,0.34668724088835084,0.125,8.2996314230474,2.7734979271068068,False,0,0.0,1.0,40.0
linked_tori,4,50,tanh,2,3,1,float64,1.5867838896525073,0.4253052201671097,1.1102230246251565e-16,1.4292478668313076e+16,3830808862126644.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,3,1,float32,1.5867838896525073,0.4253052201671097,5.960464477539063e-08,26621816.06202028,7135437.5446711555,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,3,1,float16,1.5867838896525073,0.4253052201671097,0.00048828125,3249.733406008335,871.0250909022407,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,3,1,bfloat16,1.5867838896525073,0.4253052201671097,0.00390625,406.21667575104186,108.87813636278008,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,3,1,fixed-8,1.5867838896525073,0.4253052201671097,0.0078125,203.10833787552093,54.43906818139004,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,3,1,fixed-6,1.5867838896525073,0.4253052201671097,0.03125,50.77708446888023,13.60976704534751,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,3,1,fixed-4,1.5867838896525073,0.4253052201671097,0.125,12.694271117220058,3.4024417613368776,False,0,0.0,1.0,35.0
linked_tori,4,50,tanh,2,4,0,float64,5.966700606680907,1.0699260682122993,1.1102230246251565e-16,5.374326125775889e+16,9637037284229782.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,4,0,float32,5.966700606680907,1.0699260682122993,5.960464477539063e-08,100104624.88561662,17950380.75042848,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,4,0,float16,5.966700606680907,1.0699260682122993,0.00048828125,12219.802842482497,2191.208587698789,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,4,0,bfloat16,5.966700606680907,1.0699260682122993,0.00390625,1527.4753553103121,273.9010734623486,False,0,0.0,,0.0
linked_tori,4,50,tanh,2,4,0,fixed-8,5.966700606680907,1.0699260682122993,0.0078125,763.7376776551561,136.9505367311743,False,0,0.0,1.0,3.0
linked_tori,4,50,tanh,2,4,0,fixed-6,5.966700606680907,1.0699260682122993,0.03125,190.93441941378902,34.23763418279358,False,0,0.0,1.0,52.0
linked_tori,4,50,tanh,2,4,0,fixed-4,5.966700606680907,1.0699260682122993,0.125,47.733604853447254,8.559408545698394,False,0,0.0,1.0,232.0
linked_tori,4,50,tanh,3,1,3,float64,0.9648369431135082,0.2727072132466044,1.1102230246251565e-16,8690478594958568.0,2456328207917308.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,1,3,float32,0.9648369431135082,0.2727072132466044,5.960464477539063e-08,16187277.79939504,4575267.821396343,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,1,3,float16,0.9648369431135082,0.2727072132466044,0.00048828125,1975.9860594964648,558.5043727290458,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,1,3,bfloat16,0.9648369431135082,0.2727072132466044,0.00390625,246.9982574370581,69.81304659113073,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,1,3,fixed-8,0.9648369431135082,0.2727072132466044,0.0078125,123.49912871852905,34.906523295565364,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,1,3,fixed-6,0.9648369431135082,0.2727072132466044,0.03125,30.874782179632263,8.726630823891341,False,0,0.0,1.0,1.0
linked_tori,4,50,tanh,3,1,3,fixed-4,0.9648369431135082,0.2727072132466044,0.125,7.718695544908066,2.1816577059728353,False,0,0.0,1.0,23.0
linked_tori,4,50,tanh,3,2,2,float64,0.7497512158305967,0.30050426408959974,1.1102230246251565e-16,6753158592470503.0,2706701783554333.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,2,2,float32,0.7497512158305967,0.30050426408959974,5.960464477539063e-08,12578738.09425254,5041624.947552258,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,2,2,float16,0.7497512158305967,0.30050426408959974,0.00048828125,1535.490490021062,615.4327328555003,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,2,2,bfloat16,0.7497512158305967,0.30050426408959974,0.0078125,95.96815562631637,38.464545803468766,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,2,2,fixed-8,0.7497512158305967,0.30050426408959974,0.0078125,95.96815562631637,38.464545803468766,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,2,2,fixed-6,0.7497512158305967,0.30050426408959974,0.03125,23.992038906579094,9.616136450867192,False,0,0.0,1.0,1.0
linked_tori,4,50,tanh,3,2,2,fixed-4,0.7497512158305967,0.30050426408959974,0.125,5.998009726644773,2.404034112716798,False,0,0.0,1.0,45.0
linked_tori,4,50,tanh,3,3,1,float64,1.2892702095953794,0.35397640859970575,1.1102230246251565e-16,1.1612713671027264e+16,3188336043735162.5,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,3,1,float32,1.2892702095953794,0.35397640859970575,5.960464477539063e-08,21630364.788746953,5938738.665981521,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,3,1,float16,1.2892702095953794,0.35397640859970575,0.00048828125,2640.425389251337,724.9436848121974,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,3,1,bfloat16,1.2892702095953794,0.35397640859970575,0.00390625,330.05317365641713,90.61796060152467,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,3,1,fixed-8,1.2892702095953794,0.35397640859970575,0.0078125,165.02658682820856,45.308980300762336,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,3,1,fixed-6,1.2892702095953794,0.35397640859970575,0.03125,41.25664670705214,11.327245075190584,False,0,0.0,1.0,2.0
linked_tori,4,50,tanh,3,3,1,fixed-4,1.2892702095953794,0.35397640859970575,0.125,10.314161676763035,2.831811268797646,False,0,0.0,1.0,66.0
linked_tori,4,50,tanh,3,4,0,float64,5.966117998697816,1.0279116917740132,1.1102230246251565e-16,5.3738013591567784e+16,9258605424086444.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,4,0,float32,5.966117998697816,1.0279116917740132,5.960464477539063e-08,100094850.34564097,17245496.481818043,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,4,0,float16,5.966117998697816,1.0279116917740132,0.00048828125,12218.609661333126,2105.163144753179,False,0,0.0,,0.0
linked_tori,4,50,tanh,3,4,0,bfloat16,5.966117998697816,1.0279116917740132,0.00390625,1527.3262076666408,263.1453930941474,False,0,0.0,1.0,1.0
linked_tori,4,50,tanh,3,4,0,fixed-8,5.966117998697816,1.0279116917740132,0.0078125,763.6631038333204,131.5726965470737,False,0,0.0,1.0,12.0
linked_tori,4,50,tanh,3,4,0,fixed-6,5.966117998697816,1.0279116917740132,0.03125,190.9157759583301,32.89317413676842,False,0,0.0,1.0,125.0
linked_tori,4,50,tanh,3,4,0,fixed-4,5.966117998697816,1.0279116917740132,0.125,47.728943989582525,8.223293534192106,False,0,0.0,1.0,191.0
linked_tori,4,50,tanh,4,1,3,float64,1.0062500112846942,0.2890778610373245,1.1102230246251565e-16,9063494351726612.0,2603781894497509.5,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,1,3,float32,1.0062500112846942,0.2890778610373245,5.960464477539063e-08,16882073.78932575,4849921.715441178,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,1,3,float16,1.0062500112846942,0.2890778610373245,0.00048828125,2060.8000231110536,592.0314594044406,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,1,3,bfloat16,1.0062500112846942,0.2890778610373245,0.00390625,257.6000028888817,74.00393242555508,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,1,3,fixed-8,1.0062500112846942,0.2890778610373245,0.0078125,128.80000144444085,37.00196621277754,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,1,3,fixed-6,1.0062500112846942,0.2890778610373245,0.03125,32.20000036111021,9.250491553194385,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,1,3,fixed-4,1.0062500112846942,0.2890778610373245,0.125,8.050000090277553,2.312622888298596,False,0,0.0,1.0,18.0
linked_tori,4,50,tanh,4,2,2,float64,0.8138145393302204,0.27655594965366725,1.1102230246251565e-16,7330189712152545.0,2490994543614699.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,2,2,float32,0.8138145393302204,0.27655594965366725,5.960464477539063e-08,13653542.310283603,4639838.903424701,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,2,2,float16,0.8138145393302204,0.27655594965366725,0.00048828125,1666.6921765482914,566.3865848907105,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,2,2,bfloat16,0.8138145393302204,0.27655594965366725,0.00390625,208.33652206853642,70.79832311133882,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,2,2,fixed-8,0.8138145393302204,0.27655594965366725,0.0078125,104.16826103426821,35.39916155566941,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,2,2,fixed-6,0.8138145393302204,0.27655594965366725,0.03125,26.042065258567053,8.849790388917352,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,2,2,fixed-4,0.8138145393302204,0.27655594965366725,0.125,6.510516314641763,2.212447597229338,False,0,0.0,1.0,20.0
linked_tori,4,50,tanh,4,3,1,float64,1.278916037999153,0.3685874251903125,1.1102230246251565e-16,1.1519451584342274e+16,3319940381481084.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,3,1,float32,1.278916037999153,0.3685874251903125,5.960464477539063e-08,21456650.615376,6183870.847301714,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,3,1,float16,1.278916037999153,0.3685874251903125,0.00048828125,2619.2200458222655,754.86704678976,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,3,1,bfloat16,1.278916037999153,0.3685874251903125,0.00390625,327.4025057277832,94.35838084872,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,3,1,fixed-8,1.278916037999153,0.3685874251903125,0.0078125,163.7012528638916,47.17919042436,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,3,1,fixed-6,1.278916037999153,0.3685874251903125,0.03125,40.9253132159729,11.79479760609,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,3,1,fixed-4,1.278916037999153,0.3685874251903125,0.125,10.231328303993225,2.9486994015225,False,0,0.0,1.0,54.0
linked_tori,4,50,tanh,4,4,0,float64,5.999997234183908,1.0684562848284458,1.1102230246251565e-16,5.404317061618931e+16,9623798652430106.0,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,4,0,float32,5.999997234183908,1.0684562848284458,5.960464477539063e-08,100663249.59730601,17925721.877124358,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,4,0,float16,5.999997234183908,1.0684562848284458,0.00048828125,12287.994335608644,2188.198471328657,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,4,0,bfloat16,5.999997234183908,1.0684562848284458,0.00390625,1535.9992919510805,273.5248089160821,False,0,0.0,,0.0
linked_tori,4,50,tanh,4,4,0,fixed-8,5.999997234183908,1.0684562848284458,0.0078125,767.9996459755403,136.76240445804106,False,0,0.0,1.0,1.0
linked_tori,4,50,tanh,4,4,0,fixed-6,5.999997234183908,1.0684562848284458,0.03125,191.99991149388507,34.190601114510265,False,0,0.0,1.0,45.0
linked_tori,4,50,tanh,4,4,0,fixed-4,5.999997234183908,1.0684562848284458,0.125,47.999977873471266,8.547650278627566,False,0,0.0,1.0,236.0
linked_tori,6,5,tanh,0,1,5,float64,0.29798707035335276,0.18782173582688333,1.1102230246251565e-16,2684028918009170.5,1691747798964063.0,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,1,5,float32,0.29798707035335276,0.18782173582688333,5.960464477539063e-08,4999393.4445253955,3151125.83146256,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,1,5,float16,0.29798707035335276,0.18782173582688333,0.00048828125,610.2775200836664,384.65891497345706,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,1,5,bfloat16,0.29798707035335276,0.18782173582688333,0.00390625,76.2846900104583,48.08236437168213,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,1,5,fixed-8,0.29798707035335276,0.18782173582688333,0.0078125,38.14234500522915,24.041182185841066,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,1,5,fixed-6,0.29798707035335276,0.18782173582688333,0.03125,9.535586251307288,6.0102955464602665,False,0,0.0,1.0,49.0
linked_tori,6,5,tanh,0,1,5,fixed-4,0.29798707035335276,0.18782173582688333,0.125,2.383896562826822,1.5025738866150666,False,0,0.0,1.0,460.0
linked_tori,6,5,tanh,0,2,4,float64,0.17399201248990526,0.11407540920970186,1.1102230246251565e-16,1567180725229960.0,1027499940817900.2,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,2,4,float32,0.17399201248990526,0.11407540920970186,5.960464477539063e-08,2919101.5758178383,1913867.7805995573,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,2,4,float16,0.17399201248990526,0.11407540920970186,0.00048828125,356.33564157932597,233.6264380614694,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,2,4,bfloat16,0.17399201248990526,0.11407540920970186,0.00390625,44.541955197415746,29.203304757683675,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,2,4,fixed-8,0.17399201248990526,0.11407540920970186,0.0078125,22.270977598707873,14.601652378841838,False,0,0.0,1.0,2.0
linked_tori,6,5,tanh,0,2,4,fixed-6,0.17399201248990526,0.11407540920970186,0.03125,5.567744399676968,3.6504130947104594,False,0,0.0,1.0,95.0
linked_tori,6,5,tanh,0,2,4,fixed-4,0.17399201248990526,0.11407540920970186,0.125,1.391936099919242,0.9126032736776148,True,0,0.0,1.0,381.0
linked_tori,6,5,tanh,0,3,3,float64,0.23212959540354883,0.13441418290748175,1.1102230246251565e-16,2090837518722173.0,1210695328110889.0,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,3,3,float32,0.23212959540354883,0.13441418290748175,5.960464477539063e-08,3894488.362077946,2255095.7801023293,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,3,3,float16,0.23212959540354883,0.13441418290748175,0.00048828125,475.401411386468,275.2802465945226,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,3,3,bfloat16,0.23212959540354883,0.13441418290748175,0.00390625,59.4251764233085,34.41003082431533,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,3,3,fixed-8,0.23212959540354883,0.13441418290748175,0.0078125,29.71258821165425,17.205015412157664,False,0,0.0,1.0,3.0
linked_tori,6,5,tanh,0,3,3,fixed-6,0.23212959540354883,0.13441418290748175,0.03125,7.4281470529135625,4.301253853039416,False,0,0.0,1.0,207.0
linked_tori,6,5,tanh,0,3,3,fixed-4,0.23212959540354883,0.13441418290748175,0.125,1.8570367632283906,1.075313463259854,False,0,0.0,1.0,309.0
linked_tori,6,5,tanh,0,4,2,float64,0.47085912933391877,0.2865009082814531,1.1102230246251565e-16,4241121998824465.5,2580570767555321.5,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,4,2,float32,0.47085912933391877,0.2865009082814531,5.960464477539063e-08,7899705.318407091,4806687.622434127,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,4,2,float16,0.47085912933391877,0.2865009082814531,0.00048828125,964.3194968758656,586.7538601604159,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,4,2,bfloat16,0.47085912933391877,0.2865009082814531,0.00390625,120.5399371094832,73.34423252005199,False,0,0.0,1.0,11.0
linked_tori,6,5,tanh,0,4,2,fixed-8,0.47085912933391877,0.2865009082814531,0.0078125,60.2699685547416,36.672116260025994,False,0,0.0,1.0,89.0
linked_tori,6,5,tanh,0,4,2,fixed-6,0.47085912933391877,0.2865009082814531,0.03125,15.0674921386854,9.168029065006499,False,0,0.0,1.0,311.0
linked_tori,6,5,tanh,0,4,2,fixed-4,0.47085912933391877,0.2865009082814531,0.125,3.76687303467135,2.2920072662516247,False,0,0.0,1.0,223.0
linked_tori,6,5,tanh,0,5,1,float64,1.190686849326254,0.7171016254786905,1.1102230246251565e-16,1.0724753701881334e+16,6459077226585215.0,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,5,1,float32,1.190686849326254,0.7171016254786905,5.960464477539063e-08,19976410.459506016,12030968.864607094,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,5,1,float16,1.190686849326254,0.7171016254786905,0.00048828125,2438.526667420168,1468.6241289803581,False,0,0.0,1.0,5.0
linked_tori,6,5,tanh,0,5,1,bfloat16,1.190686849326254,0.7171016254786905,0.00390625,304.815833427521,183.57801612254477,False,0,0.0,1.0,218.0
linked_tori,6,5,tanh,0,5,1,fixed-8,1.190686849326254,0.7171016254786905,0.0078125,152.4079167137605,91.78900806127238,False,0,0.0,1.0,272.0
linked_tori,6,5,tanh,0,5,1,fixed-6,1.190686849326254,0.7171016254786905,0.03125,38.101979178440125,22.947252015318096,False,0,0.0,1.0,209.0
linked_tori,6,5,tanh,0,5,1,fixed-4,1.190686849326254,0.7171016254786905,0.125,9.525494794610031,5.736813003829524,False,0,0.0,1.0,82.0
linked_tori,6,5,tanh,0,6,0,float64,3.2174718532159394,1.47886729215297,1.1102230246251565e-16,2.898041007843673e+16,1.332045237174106e+16,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,6,0,float32,3.2174718532159394,1.47886729215297,5.960464477539063e-08,53980220.25532411,24811275.995785482,False,0,0.0,,0.0
linked_tori,6,5,tanh,0,6,0,float16,3.2174718532159394,1.47886729215297,0.00048828125,6589.382355386244,3028.7202143292825,False,0,0.0,1.0,185.0
linked_tori,6,5,tanh,0,6,0,bfloat16,3.2174718532159394,1.47886729215297,0.00390625,823.6727944232805,378.5900267911603,False,0,0.0,1.0,83.0
linked_tori,6,5,tanh,0,6,0,fixed-8,3.2174718532159394,1.47886729215297,0.0078125,411.83639721164025,189.29501339558016,False,0,0.0,1.0,61.0
linked_tori,6,5,tanh,0,6,0,fixed-6,3.2174718532159394,1.47886729215297,0.03125,102.95909930291006,47.32375334889504,False,0,0.0,1.0,26.0
linked_tori,6,5,tanh,0,6,0,fixed-4,3.2174718532159394,1.47886729215297,0.125,25.739774825727515,11.83093833722376,False,0,0.0,1.0,7.0
