dataset,activation,monotonic,depth,width,seed,final_eval_accuracy,passed,perfect_eval,at_chance,layer,layer_width,linking_raw,linking_rounded,linking_residual,min_distance,defined,artifact_regime,projected,reportable,regime,projection_convention
linked_tori,gelu,False,8,3,1,0.979,False,False,False,3,3,,,,0.01060385835684089,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,1,0.979,False,False,False,4,3,,,,0.01273613412215934,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,1,0.979,False,False,False,5,3,,,,0.00787063894321048,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,1,0.979,False,False,False,6,3,,,,0.0023538650171934495,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,1,0.979,False,False,False,7,3,,,,0.0069852327727314666,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,1,0.979,False,False,False,8,3,-0.10424080439865113,0.0,0.10424080439865113,0.02177995218903232,True,False,False,True,exact (d=3),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,1,3,,,,0.0027857739059809015,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,2,3,,,,0.0008574495803280649,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,3,3,,,,0.0006877419871825818,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,4,3,,,,0.0012777253591886209,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,5,3,,,,0.0014305022333760584,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,6,3,,,,0.002121997276002096,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,7,3,,,,0.0012736845313480705,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,2,0.9545,False,False,False,8,3,,,,0.0004063763525451407,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,1,3,,,,0.0007339146441699478,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,2,3,,,,0.0004651298467642379,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,3,3,,,,0.0003020025844538411,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,4,3,,,,0.00010107331263814221,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,5,3,,,,5.8991849077342315e-05,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,6,3,,,,0.00011956625026376387,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,7,3,,,,0.00015965439285293932,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,3,0.9645,False,False,False,8,3,,,,0.0002812257554739583,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,1,3,,,,0.0033678024274721888,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,2,3,,,,0.0026656821423800673,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,3,3,,,,0.001865091204568597,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,4,3,,,,0.0031891498501180116,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,5,3,,,,0.0062643804279730346,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,6,3,,,,0.0035398794502887487,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,7,3,,,,0.011397974015214515,True,True,False,False,artifact (too close),
linked_tori,gelu,False,8,3,4,0.952,False,False,False,8,3,,,,0.00024034209044198886,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,0,0.96,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
