a,budget,seed,final_solved,cross_step,w2_abs,R_cert
1.4,32000,22,True,2451,3.5615790492486123,0.22931564267158872
1.4,32000,23,True,2116,3.898638891722402,0.2510175600871149
1.4,32000,24,True,2091,3.9644782785563857,0.2552566914095331
1.4,32000,25,True,3184,4.112203156147589,0.2647680976636089
1.4,32000,26,True,2821,3.902446330579183,0.25126270564651493
1.4,32000,27,True,2142,3.6897187598754257,0.23756603938827492
1.4,32000,28,True,2138,4.069508780850017,0.2620191798452917
1.4,32000,29,True,6372,3.679239165368189,0.236891300763599
1.4,32000,30,True,1808,3.9063408207220944,0.25151345608547776
1.4,32000,31,True,1340,3.841625454281558,0.24734669588141325
1.4,32000,32,True,1995,3.998542143614191,0.2574499256462565
1.4,32000,33,True,1767,3.843908727288916,0.24749370657802758
1.4,32000,34,True,1652,3.328632700983649,0.21431717125716107
1.4,32000,35,True,2522,3.749375186837066,0.24140707497923994
1.4,32000,36,True,1631,4.294425236428585,0.2765006390085514
1.4,32000,37,True,2965,3.486088111788646,0.22445508711459075
1.4,32000,38,True,1226,4.121907072606294,0.2653928935219596
1.4,32000,39,True,1373,3.7606021203840583,0.24212993173630193
1.45,2000,1,False,1447,3.164164804208222,0.23975718189557255
1.45,2000,2,True,995,3.020904198501148,0.22890194481838252
1.45,2000,3,False,1805,3.5343362215656806,0.26780605461101337
1.45,2000,5,True,1351,3.230291617272713,0.24476778637704327
1.45,2000,7,True,1003,3.10849865644295,0.2355392098425891
1.45,2000,9,False,1553,3.5398118472620275,0.2682209573317329
1.45,2000,10,True,1115,3.22966141817687,0.24472003451561952
1.45,2000,12,True,1033,2.9500409460225865,0.2235324477265691
1.45,2000,15,False,1885,3.078821691159391,0.23329050726106243
1.45,2000,18,False,1425,3.259064415000057,0.24694797777832067
1.45,2000,19,True,1176,3.0304921539949414,0.22962844970405558
1.45,2000,20,False,1948,3.4220131010559225,0.2592950330614025
1.45,2000,23,False,1933,3.371085191584061,0.2554360899246332
1.45,2000,24,False,1907,3.4211259664759006,0.25922781251505633
1.45,2000,27,False,1807,3.195005234938229,0.24209404334806012
1.45,2000,28,False,1823,3.5141024816685693,0.2662728903300355
1.45,2000,30,False,1508,3.375288861320634,0.2557546131596809
1.45,2000,31,False,1117,3.3235244396446912,0.25183228526861395
1.45,2000,32,False,1677,3.453210904663515,0.26165897360721097
1.45,2000,33,False,1557,3.324769643323415,0.2519266376628065
1.45,2000,34,False,1384,2.8791693377266103,0.21816231749224899
1.45,2000,36,False,1402,3.708309796858849,0.2809884950708505
1.45,2000,38,False,1006,3.566705167100014,0.2702587356951091
1.45,2000,39,True,1141,3.2462374894508224,0.24597604751793134
1.45,4000,0,False,3014,2.958631707995694,0.22418339260727463
1.45,4000,1,True,1447,3.164164804208222,0.23975718189557255
1.45,4000,2,True,995,3.020904198501148,0.22890194481838252
1.45,4000,3,True,1805,3.5343362215656806,0.26780605461101337
1.45,4000,5,True,1351,3.230291617272713,0.24476778637704327
1.45,4000,7,True,1003,3.10849865644295,0.2355392098425891
1.45,4000,9,True,1553,3.5398118472620275,0.2682209573317329
1.45,4000,10,True,1115,3.22966141817687,0.24472003451561952
1.45,4000,11,True,3050,3.2992985570946396,0.24999662572224374
1.45,4000,12,True,1033,2.9500409460225865,0.2235324477265691
1.45,4000,13,True,3216,3.4520752704555884,0.26157292358320633
1.45,4000,14,False,3392,2.955179276575976,0.2239217926973147
1.45,4000,15,True,1885,3.078821691159391,0.23329050726106243
1.45,4000,16,False,3721,3.093468941161518,0.2344003683461612
1.45,4000,18,True,1425,3.259064415000057,0.24694797777832067
1.45,4000,19,True,1176,3.0304921539949414,0.22962844970405558
1.45,4000,20,True,1948,3.4220131010559225,0.2592950330614025
1.45,4000,22,True,2107,3.084122391220798,0.23369215540123084
1.45,4000,23,True,1933,3.371085191584061,0.2554360899246332
1.45,4000,24,True,1907,3.4211259664759006,0.25922781251505633
1.45,4000,25,True,2835,3.551794182579846,0.26912889074421104
1.45,4000,26,True,2742,3.3694028929682256,0.2553086176846591
1.45,4000,27,True,1807,3.195005234938229,0.24209404334806012
1.45,4000,28,True,1823,3.5141024816685693,0.2662728903300355
1.45,4000,30,True,1508,3.375288861320634,0.2557546131596809
1.45,4000,31,True,1117,3.3235244396446912,0.25183228526861395
1.45,4000,32,True,1677,3.453210904663515,0.26165897360721097
1.45,4000,33,True,1557,3.324769643323415,0.2519266376628065
1.45,4000,34,True,1384,2.8791693377266103,0.21816231749224899
1.45,4000,35,True,2151,3.2380190490196035,0.24535331443059497
1.45,4000,36,True,1402,3.708309796858849,0.2809884950708505
1.45,4000,37,True,2753,3.0198324527509746,0.2288207357927248
1.45,4000,38,True,1006,3.566705167100014,0.2702587356951091
1.45,4000,39,True,1141,3.2462374894508224,0.24597604751793134
1.45,8000,0,True,3014,2.958631707995694,0.22418339260727463
1.45,8000,1,True,1447,3.164164804208222,0.23975718189557255
1.45,8000,2,True,995,3.020904198501148,0.22890194481838252
1.45,8000,3,True,1805,3.5343362215656806,0.26780605461101337
1.45,8000,5,True,1351,3.230291617272713,0.24476778637704327
1.45,8000,6,True,4046,2.9217683242899057,0.22139015599055972
1.45,8000,7,True,1003,3.10849865644295,0.2355392098425891
1.45,8000,9,True,1553,3.5398118472620275,0.2682209573317329
1.45,8000,10,True,1115,3.22966141817687,0.24472003451561952
1.45,8000,11,True,3050,3.2992985570946396,0.24999662572224374
1.45,8000,12,True,1033,2.9500409460225865,0.2235324477265691
1.45,8000,13,True,3216,3.4520752704555884,0.26157292358320633
1.45,8000,14,True,3392,2.955179276575976,0.2239217926973147
1.45,8000,15,True,1885,3.078821691159391,0.23329050726106243
1.45,8000,16,True,3721,3.093468941161518,0.2344003683461612
1.45,8000,18,True,1425,3.259064415000057,0.24694797777832067
1.45,8000,19,True,1176,3.0304921539949414,0.22962844970405558
1.45,8000,20,True,1948,3.4220131010559225,0.2592950330614025
1.45,8000,21,False,7949,3.348753957668624,0.2537439929438769
1.45,8000,22,True,2107,3.084122391220798,0.23369215540123084
1.45,8000,23,True,1933,3.371085191584061,0.2554360899246332
1.45,8000,24,True,1907,3.4211259664759006,0.25922781251505633
1.45,8000,25,True,2835,3.551794182579846,0.26912889074421104
1.45,8000,26,True,2742,3.3694028929682256,0.2553086176846591
1.45,8000,27,True,1807,3.195005234938229,0.24209404334806012
1.45,8000,28,True,1823,3.5141024816685693,0.2662728903300355
1.45,8000,29,True,6273,3.1795941766494953,0.24092630647783733
1.45,8000,30,True,1508,3.375288861320634,0.2557546131596809
1.45,8000,31,True,1117,3.3235244396446912,0.25183228526861395
1.45,8000,32,True,1677,3.453210904663515,0.26165897360721097
1.45,8000,33,True,1557,3.324769643323415,0.2519266376628065
1.45,8000,34,True,1384,2.8791693377266103,0.21816231749224899
1.45,8000,35,True,2151,3.2380190490196035,0.24535331443059497
1.45,8000,36,True,1402,3.708309796858849,0.2809884950708505
1.45,8000,37,True,2753,3.0198324527509746,0.2288207357927248
1.45,8000,38,True,1006,3.566705167100014,0.2702587356951091
1.45,8000,39,True,1141,3.2462374894508224,0.24597604751793134
1.45,16000,0,True,3014,2.958631707995694,0.22418339260727463
1.45,16000,1,True,1447,3.164164804208222,0.23975718189557255
1.45,16000,2,True,995,3.020904198501148,0.22890194481838252
1.45,16000,3,True,1805,3.5343362215656806,0.26780605461101337
1.45,16000,5,True,1351,3.230291617272713,0.24476778637704327
1.45,16000,6,True,4046,2.9217683242899057,0.22139015599055972
1.45,16000,7,True,1003,3.10849865644295,0.2355392098425891
1.45,16000,9,True,1553,3.5398118472620275,0.2682209573317329
1.45,16000,10,True,1115,3.22966141817687,0.24472003451561952
1.45,16000,11,True,3050,3.2992985570946396,0.24999662572224374
1.45,16000,12,True,1033,2.9500409460225865,0.2235324477265691
1.45,16000,13,True,3216,3.4520752704555884,0.26157292358320633
1.45,16000,14,True,3392,2.955179276575976,0.2239217926973147
1.45,16000,15,True,1885,3.078821691159391,0.23329050726106243
1.45,16000,16,True,3721,3.093468941161518,0.2344003683461612
1.45,16000,18,True,1425,3.259064415000057,0.24694797777832067
1.45,16000,19,True,1176,3.0304921539949414,0.22962844970405558
1.45,16000,20,True,1948,3.4220131010559225,0.2592950330614025
1.45,16000,21,True,7949,3.348753957668624,0.2537439929438769
1.45,16000,22,True,2107,3.084122391220798,0.23369215540123084
1.45,16000,23,True,1933,3.371085191584061,0.2554360899246332
1.45,16000,24,True,1907,3.4211259664759006,0.25922781251505633
1.45,16000,25,True,2835,3.551794182579846,0.26912889074421104
1.45,16000,26,True,2742,3.3694028929682256,0.2553086176846591
1.45,16000,27,True,1807,3.195005234938229,0.24209404334806012
1.45,16000,28,True,1823,3.5141024816685693,0.2662728903300355
1.45,16000,29,True,6273,3.1795941766494953,0.24092630647783733
1.45,16000,30,True,1508,3.375288861320634,0.2557546131596809
1.45,16000,31,True,1117,3.3235244396446912,0.25183228526861395
1.45,16000,32,True,1677,3.453210904663515,0.26165897360721097
1.45,16000,33,True,1557,3.324769643323415,0.2519266376628065
1.45,16000,34,True,1384,2.8791693377266103,0.21816231749224899
1.45,16000,35,True,2151,3.2380190490196035,0.24535331443059497
1.45,16000,36,True,1402,3.708309796858849,0.2809884950708505
1.45,16000,37,True,2753,3.0198324527509746,0.2288207357927248
1.45,16000,38,True,1006,3.566705167100014,0.2702587356951091
1.45,16000,39,True,1141,3.2462374894508224,0.24597604751793134
1.45,32000,0,True,3014,2.958631707995694,0.22418339260727463
1.45,32000,1,True,1447,3.164164804208222,0.23975718189557255
1.45,32000,2,True,995,3.020904198501148,0.22890194481838252
1.45,32000,3,True,1805,3.5343362215656806,0.26780605461101337
1.45,32000,4,True,27507,2.7288284040257413,0.20677058513376675
1.45,32000,5,True,1351,3.230291617272713,0.24476778637704327
1.45,32000,6,True,4046,2.9217683242899057,0.22139015599055972
1.45,32000,7,True,1003,3.10849865644295,0.2355392098425891
1.45,32000,9,True,1553,3.5398118472620275,0.2682209573317329
1.45,32000,10,True,1115,3.22966141817687,0.24472003451561952
1.45,32000,11,True,3050,3.2992985570946396,0.24999662572224374
1.45,32000,12,True,1033,2.9500409460225865,0.2235324477265691
1.45,32000,13,True,3216,3.4520752704555884,0.26157292358320633
1.45,32000,14,True,3392,2.955179276575976,0.2239217926973147
1.45,32000,15,True,1885,3.078821691159391,0.23329050726106243
1.45,32000,16,True,3721,3.093468941161518,0.2344003683461612
1.45,32000,18,True,1425,3.259064415000057,0.24694797777832067
1.45,32000,19,True,1176,3.0304921539949414,0.22962844970405558
1.45,32000,20,True,1948,3.4220131010559225,0.2592950330614025
1.45,32000,21,True,7949,3.348753957668624,0.2537439929438769
1.45,32000,22,True,2107,3.084122391220798,0.23369215540123084
1.45,32000,23,True,1933,3.371085191584061,0.2554360899246332
1.45,32000,24,True,1907,3.4211259664759006,0.25922781251505633
1.45,32000,25,True,2835,3.551794182579846,0.26912889074421104
1.45,32000,26,True,2742,3.3694028929682256,0.2553086176846591
1.45,32000,27,True,1807,3.195005234938229,0.24209404334806012
1.45,32000,28,True,1823,3.5141024816685693,0.2662728903300355
1.45,32000,29,True,6273,3.1795941766494953,0.24092630647783733
1.45,32000,30,True,1508,3.375288861320634,0.2557546131596809
1.45,32000,31,True,1117,3.3235244396446912,0.25183228526861395
1.45,32000,32,True,1677,3.453210904663515,0.26165897360721097
1.45,32000,33,True,1557,3.324769643323415,0.2519266376628065
1.45,32000,34,True,1384,2.8791693377266103,0.21816231749224899
1.45,32000,35,True,2151,3.2380190490196035,0.24535331443059497
1.45,32000,36,True,1402,3.708309796858849,0.2809884950708505
1.45,32000,37,True,2753,3.0198324527509746,0.2288207357927248
1.45,32000,38,True,1006,3.566705167100014,0.2702587356951091
1.45,32000,39,True,1141,3.2462374894508224,0.24597604751793134
1.5,2000,1,True,1235,2.7881574301154193,0.24413970855042133
1.5,2000,2,True,849,2.661685679541556,0.23306544997683487
1.5,2000,3,False,1540,3.1036972043685473,0.2717693494344497
1.5,2000,5,True,1152,2.837826327447865,0.2484888711865721
1.5,2000,7,True,848,2.737621698797144,0.23971464324307412
1.5,2000,9,True,1321,3.112777724844053,0.27256446795911793
1.5,2000,10,True,942,2.8444299388699625,0.24906710387550043
1.5,2000,12,True,873,2.6009449102359308,0.2277467999052032
1.5,2000,15,False,1747,2.713007089632583,0.23755931175332043
1.5,2000,18,False,1215,2.8712434614978473,0.25141497904527194
1.5,2000,19,True,1002,2.671968098552218,0.23396581046342058
1.5,2000,20,False,1684,3.0087706153672036,0.2634572830058642
1.5,2000,22,False,1843,2.719880443190822,0.23816116389995587
1.5,2000,23,False,1798,2.9712439736001066,0.2601713339109754
1.5,2000,24,False,1785,3.0085917084330576,0.2634416173600551
1.5,2000,27,False,1547,2.816100257855974,0.2465864691769801
1.5,2000,28,False,1585,3.0913328096726533,0.27068668470223156
1.5,2000,30,True,1279,2.970562686525991,0.2601116783026094
1.5,2000,31,True,950,2.926356609190775,0.2562408571214933
1.5,2000,32,False,1432,3.03532679277658,0.26578262423047
1.5,2000,33,True,1409,2.9280235997843516,0.25638682398594514
1.5,2000,34,True,1179,2.535527955190842,0.22201868851290535
1.5,2000,35,False,1862,2.8486758404414667,0.249438888180434
1.5,2000,36,True,1238,3.2617963945805033,0.28561300467554085
1.5,2000,38,True,839,3.141241075731249,0.27505680720614556
1.5,2000,39,True,967,2.853230849735892,0.249837738915896
1.5,4000,0,True,2875,2.6089469495850466,0.2284474832788896
1.5,4000,1,True,1235,2.7881574301154193,0.24413970855042133
1.5,4000,2,True,849,2.661685679541556,0.23306544997683487
1.5,4000,3,True,1540,3.1036972043685473,0.2717693494344497
1.5,4000,5,True,1152,2.837826327447865,0.2484888711865721
1.5,4000,7,True,848,2.737621698797144,0.23971464324307412
1.5,4000,9,True,1321,3.112777724844053,0.27256446795911793
1.5,4000,10,True,942,2.8444299388699625,0.24906710387550043
1.5,4000,11,True,2911,2.895622893556369,0.25354971769851425
1.5,4000,12,True,873,2.6009449102359308,0.2277467999052032
1.5,4000,13,True,3029,3.0349274944703915,0.2657476604328578
1.5,4000,14,True,3095,2.6034956099982978,0.22797014708418875
1.5,4000,15,True,1747,2.713007089632583,0.23755931175332043
1.5,4000,16,False,3861,2.724829769613675,0.2385945422656625
1.5,4000,18,True,1215,2.8712434614978473,0.25141497904527194
1.5,4000,19,True,1002,2.671968098552218,0.23396581046342058
1.5,4000,20,True,1684,3.0087706153672036,0.2634572830058642
1.5,4000,22,True,1843,2.719880443190822,0.23816116389995587
1.5,4000,23,True,1798,2.9712439736001066,0.2601713339109754
1.5,4000,24,True,1785,3.0085917084330576,0.2634416173600551
1.5,4000,25,True,2575,3.1254646472250407,0.27367537421535754
1.5,4000,26,True,2709,2.961842013679532,0.25934806915195613
1.5,4000,27,True,1547,2.816100257855974,0.2465864691769801
1.5,4000,28,True,1585,3.0913328096726533,0.27068668470223156
1.5,4000,30,True,1279,2.970562686525991,0.2601116783026094
1.5,4000,31,True,950,2.926356609190775,0.2562408571214933
1.5,4000,32,True,1432,3.03532679277658,0.26578262423047
1.5,4000,33,True,1409,2.9280235997843516,0.25638682398594514
1.5,4000,34,True,1179,2.535527955190842,0.22201868851290535
1.5,4000,35,True,1862,2.8486758404414667,0.249438888180434
1.5,4000,36,True,1238,3.2617963945805033,0.28561300467554085
1.5,4000,37,True,2581,2.6598670937617563,0.23290620896789518
1.5,4000,38,True,839,3.141241075731249,0.27505680720614556
1.5,4000,39,True,967,2.853230849735892,0.249837738915896
1.5,8000,0,True,2875,2.6089469495850466,0.2284474832788896
1.5,8000,1,True,1235,2.7881574301154193,0.24413970855042133
1.5,8000,2,True,849,2.661685679541556,0.23306544997683487
1.5,8000,3,True,1540,3.1036972043685473,0.2717693494344497
1.5,8000,5,True,1152,2.837826327447865,0.2484888711865721
1.5,8000,6,True,4047,2.577535405543147,0.22569699109911676
1.5,8000,7,True,848,2.737621698797144,0.23971464324307412
1.5,8000,9,True,1321,3.112777724844053,0.27256446795911793
1.5,8000,10,True,942,2.8444299388699625,0.24906710387550043
1.5,8000,11,True,2911,2.895622893556369,0.25354971769851425
1.5,8000,12,True,873,2.6009449102359308,0.2277467999052032
1.5,8000,13,True,3029,3.0349274944703915,0.2657476604328578
1.5,8000,14,True,3095,2.6034956099982978,0.22797014708418875
1.5,8000,15,True,1747,2.713007089632583,0.23755931175332043
1.5,8000,16,True,3861,2.724829769613675,0.2385945422656625
1.5,8000,18,True,1215,2.8712434614978473,0.25141497904527194
1.5,8000,19,True,1002,2.671968098552218,0.23396581046342058
1.5,8000,20,True,1684,3.0087706153672036,0.2634572830058642
1.5,8000,21,False,7904,2.9482420442025283,0.25815721366132016
1.5,8000,22,True,1843,2.719880443190822,0.23816116389995587
1.5,8000,23,True,1798,2.9712439736001066,0.2601713339109754
1.5,8000,24,True,1785,3.0085917084330576,0.2634416173600551
1.5,8000,25,True,2575,3.1254646472250407,0.27367537421535754
1.5,8000,26,True,2709,2.961842013679532,0.25934806915195613
1.5,8000,27,True,1547,2.816100257855974,0.2465864691769801
1.5,8000,28,True,1585,3.0913328096726533,0.27068668470223156
1.5,8000,29,True,6220,2.8018161910692867,0.2453357120050394
1.5,8000,30,True,1279,2.970562686525991,0.2601116783026094
1.5,8000,31,True,950,2.926356609190775,0.2562408571214933
1.5,8000,32,True,1432,3.03532679277658,0.26578262423047
1.5,8000,33,True,1409,2.9280235997843516,0.25638682398594514
1.5,8000,34,True,1179,2.535527955190842,0.22201868851290535
1.5,8000,35,True,1862,2.8486758404414667,0.249438888180434
1.5,8000,36,True,1238,3.2617963945805033,0.28561300467554085
1.5,8000,37,True,2581,2.6598670937617563,0.23290620896789518
1.5,8000,38,True,839,3.141241075731249,0.27505680720614556
1.5,8000,39,True,967,2.853230849735892,0.249837738915896
1.5,16000,0,True,2875,2.6089469495850466,0.2284474832788896
1.5,16000,1,True,1235,2.7881574301154193,0.24413970855042133
1.5,16000,2,True,849,2.661685679541556,0.23306544997683487
1.5,16000,3,True,1540,3.1036972043685473,0.2717693494344497
1.5,16000,5,True,1152,2.837826327447865,0.2484888711865721
1.5,16000,6,True,4047,2.577535405543147,0.22569699109911676
1.5,16000,7,True,848,2.737621698797144,0.23971464324307412
1.5,16000,9,True,1321,3.112777724844053,0.27256446795911793
1.5,16000,10,True,942,2.8444299388699625,0.24906710387550043
1.5,16000,11,True,2911,2.895622893556369,0.25354971769851425
1.5,16000,12,True,873,2.6009449102359308,0.2277467999052032
1.5,16000,13,True,3029,3.0349274944703915,0.2657476604328578
1.5,16000,14,True,3095,2.6034956099982978,0.22797014708418875
1.5,16000,15,True,1747,2.713007089632583,0.23755931175332043
1.5,16000,16,True,3861,2.724829769613675,0.2385945422656625
1.5,16000,18,True,1215,2.8712434614978473,0.25141497904527194
1.5,16000,19,True,1002,2.671968098552218,0.23396581046342058
1.5,16000,20,True,1684,3.0087706153672036,0.2634572830058642
1.5,16000,21,True,7904,2.9482420442025283,0.25815721366132016
1.5,16000,22,True,1843,2.719880443190822,0.23816116389995587
1.5,16000,23,True,1798,2.9712439736001066,0.2601713339109754
1.5,16000,24,True,1785,3.0085917084330576,0.2634416173600551
1.5,16000,25,True,2575,3.1254646472250407,0.27367537421535754
1.5,16000,26,True,2709,2.961842013679532,0.25934806915195613
1.5,16000,27,True,1547,2.816100257855974,0.2465864691769801
1.5,16000,28,True,1585,3.0913328096726533,0.27068668470223156
1.5,16000,29,True,6220,2.8018161910692867,0.2453357120050394
1.5,16000,30,True,1279,2.970562686525991,0.2601116783026094
1.5,16000,31,True,950,2.926356609190775,0.2562408571214933
1.5,16000,32,True,1432,3.03532679277658,0.26578262423047
1.5,16000,33,True,1409,2.9280235997843516,0.25638682398594514
1.5,16000,34,True,1179,2.535527955190842,0.22201868851290535
1.5,16000,35,True,1862,2.8486758404414667,0.249438888180434
1.5,16000,36,True,1238,3.2617963945805033,0.28561300467554085
1.5,16000,37,True,2581,2.6598670937617563,0.23290620896789518
1.5,16000,38,True,839,3.141241075731249,0.27505680720614556
1.5,16000,39,True,967,2.853230849735892,0.249837738915896
1.5,32000,0,True,2875,2.6089469495850466,0.2284474832788896
1.5,32000,1,True,1235,2.7881574301154193,0.24413970855042133
1.5,32000,2,True,849,2.661685679541556,0.23306544997683487
1.5,32000,3,True,1540,3.1036972043685473,0.2717693494344497
1.5,32000,4,True,27652,2.412094645591383,0.2112104852509474
1.5,32000,5,True,1152,2.837826327447865,0.2484888711865721
1.5,32000,6,True,4047,2.577535405543147,0.22569699109911676
1.5,32000,7,True,848,2.737621698797144,0.23971464324307412
1.5,32000,9,True,1321,3.112777724844053,0.27256446795911793
1.5,32000,10,True,942,2.8444299388699625,0.24906710387550043
1.5,32000,11,True,2911,2.895622893556369,0.25354971769851425
1.5,32000,12,True,873,2.6009449102359308,0.2277467999052032
1.5,32000,13,True,3029,3.0349274944703915,0.2657476604328578
1.5,32000,14,True,3095,2.6034956099982978,0.22797014708418875
1.5,32000,15,True,1747,2.713007089632583,0.23755931175332043
1.5,32000,16,True,3861,2.724829769613675,0.2385945422656625
1.5,32000,18,True,1215,2.8712434614978473,0.25141497904527194
1.5,32000,19,True,1002,2.671968098552218,0.23396581046342058
1.5,32000,20,True,1684,3.0087706153672036,0.2634572830058642
1.5,32000,21,True,7904,2.9482420442025283,0.25815721366132016
1.5,32000,22,True,1843,2.719880443190822,0.23816116389995587
1.5,32000,23,True,1798,2.9712439736001066,0.2601713339109754
1.5,32000,24,True,1785,3.0085917084330576,0.2634416173600551
1.5,32000,25,True,2575,3.1254646472250407,0.27367537421535754
1.5,32000,26,True,2709,2.961842013679532,0.25934806915195613
1.5,32000,27,True,1547,2.816100257855974,0.2465864691769801
1.5,32000,28,True,1585,3.0913328096726533,0.27068668470223156
1.5,32000,29,True,6220,2.8018161910692867,0.2453357120050394
1.5,32000,30,True,1279,2.970562686525991,0.2601116783026094
1.5,32000,31,True,950,2.926356609190775,0.2562408571214933
1.5,32000,32,True,1432,3.03532679277658,0.26578262423047
1.5,32000,33,True,1409,2.9280235997843516,0.25638682398594514
1.5,32000,34,True,1179,2.535527955190842,0.22201868851290535
1.5,32000,35,True,1862,2.8486758404414667,0.249438888180434
1.5,32000,36,True,1238,3.2617963945805033,0.28561300467554085
1.5,32000,37,True,2581,2.6598670937617563,0.23290620896789518
1.5,32000,38,True,839,3.141241075731249,0.27505680720614556
1.5,32000,39,True,967,2.853230849735892,0.249837738915896
1.6,2000,1,True,940,2.256809321888464,0.25316909780887403
1.6,2000,2,True,653,2.153885841539987,0.24162313138164873
1.6,2000,3,True,1166,2.496218625512222,0.2800260576847572
1.6,2000,5,True,871,2.2822694566738235,0.2560252183021677
1.6,2000,7,True,634,2.2142626845508335,0.24839621173245716
1.6,2000,9,True,995,2.5075196504235215,0.2812938078014198
1.6,2000,10,True,704,2.299458612791227,0.25795349957260194
1.6,2000,12,True,653,2.1074479540592086,0.23641372447091297
1.6,2000,15,True,1589,2.1915590475552187,0.2458493154397964
1.6,2000,18,True,925,2.3240497609818735,0.2607121370618785
1.6,2000,19,True,758,2.1612661671841256,0.24245105705828443
1.6,2000,20,True,1311,2.424100845244521,0.2719358778059031
1.6,2000,22,False,1474,2.2040596996447617,0.24725163985455198
1.6,2000,23,True,1607,2.4009281763848827,0.2693363654713345
1.6,2000,24,True,1652,2.426670204366677,0.2722241087718931
1.6,2000,27,False,1178,2.281518507027089,0.25594097669490395
1.6,2000,28,False,1257,2.4908798499142466,0.27942715329862483
1.6,2000,30,True,957,2.396544798102252,0.2688446376525926
1.6,2000,31,True,724,2.365945632260849,0.26541202013606724
1.6,2000,32,True,1087,2.4448543891553727,0.2742640124592333
1.6,2000,33,True,1228,2.3665546335297005,0.26548033795995435
1.6,2000,34,True,892,2.0509010834637658,0.2300702908127322
1.6,2000,35,False,1446,2.295224347729921,0.25747849929009803
1.6,2000,36,True,1032,2.6300862677108388,0.29504334331563425
1.6,2000,38,True,612,2.5404186726468625,0.28498442343930086
1.6,2000,39,True,730,2.2993500851399347,0.25794132492971183
1.6,4000,0,True,2730,2.1160394262685114,0.23737751669163062
1.6,4000,1,True,940,2.256809321888464,0.25316909780887403
1.6,4000,2,True,653,2.153885841539987,0.24162313138164873
1.6,4000,3,True,1166,2.496218625512222,0.2800260576847572
1.6,4000,5,True,871,2.2822694566738235,0.2560252183021677
1.6,4000,7,True,634,2.2142626845508335,0.24839621173245716
1.6,4000,9,True,995,2.5075196504235215,0.2812938078014198
1.6,4000,10,True,704,2.299458612791227,0.25795349957260194
1.6,4000,11,True,2717,2.3264355834185166,0.26097977886393897
1.6,4000,12,True,653,2.1074479540592086,0.23641372447091297
1.6,4000,13,True,2773,2.4457688425199033,0.27436659593008356
1.6,4000,14,True,2555,2.105844819936818,0.236233884723046
1.6,4000,15,True,1589,2.1915590475552187,0.2458493154397964
1.6,4000,18,True,925,2.3240497609818735,0.2607121370618785
1.6,4000,19,True,758,2.1612661671841256,0.24245105705828443
1.6,4000,20,True,1311,2.424100845244521,0.2719358778059031
1.6,4000,22,True,1474,2.2040596996447617,0.24725163985455198
1.6,4000,23,True,1607,2.4009281763848827,0.2693363654713345
1.6,4000,24,True,1652,2.426670204366677,0.2722241087718931
1.6,4000,25,True,2231,2.5212571505018775,0.2828348819485597
1.6,4000,26,True,2723,2.387190161496127,0.2677952335727119
1.6,4000,27,True,1178,2.281518507027089,0.25594097669490395
1.6,4000,28,True,1257,2.4908798499142466,0.27942715329862483
1.6,4000,30,True,957,2.396544798102252,0.2688446376525926
1.6,4000,31,True,724,2.365945632260849,0.26541202013606724
1.6,4000,32,True,1087,2.4448543891553727,0.2742640124592333
1.6,4000,33,True,1228,2.3665546335297005,0.26548033795995435
1.6,4000,34,True,892,2.0509010834637658,0.2300702908127322
1.6,4000,35,True,1446,2.295224347729921,0.25747849929009803
1.6,4000,36,True,1032,2.6300862677108388,0.29504334331563425
1.6,4000,37,True,2308,2.1579528426451025,0.24207936797664303
1.6,4000,38,True,612,2.5404186726468625,0.28498442343930086
1.6,4000,39,True,730,2.2993500851399347,0.25794132492971183
1.6,8000,0,True,2730,2.1160394262685114,0.23737751669163062
1.6,8000,1,True,940,2.256809321888464,0.25316909780887403
1.6,8000,2,True,653,2.153885841539987,0.24162313138164873
1.6,8000,3,True,1166,2.496218625512222,0.2800260576847572
1.6,8000,5,True,871,2.2822694566738235,0.2560252183021677
1.6,8000,6,True,4108,2.096742584828025,0.2352127950686444
1.6,8000,7,True,634,2.2142626845508335,0.24839621173245716
1.6,8000,9,True,995,2.5075196504235215,0.2812938078014198
1.6,8000,10,True,704,2.299458612791227,0.25795349957260194
1.6,8000,11,True,2717,2.3264355834185166,0.26097977886393897
1.6,8000,12,True,653,2.1074479540592086,0.23641372447091297
1.6,8000,13,True,2773,2.4457688425199033,0.27436659593008356
1.6,8000,14,True,2555,2.105844819936818,0.236233884723046
1.6,8000,15,True,1589,2.1915590475552187,0.2458493154397964
1.6,8000,16,True,4256,2.2023515192910788,0.2470600160098424
1.6,8000,18,True,925,2.3240497609818735,0.2607121370618785
1.6,8000,19,True,758,2.1612661671841256,0.24245105705828443
1.6,8000,20,True,1311,2.424100845244521,0.2719358778059031
1.6,8000,21,False,7883,2.3903172272399553,0.26814602812388455
1.6,8000,22,True,1474,2.2040596996447617,0.24725163985455198
1.6,8000,23,True,1607,2.4009281763848827,0.2693363654713345
1.6,8000,24,True,1652,2.426670204366677,0.2722241087718931
1.6,8000,25,True,2231,2.5212571505018775,0.2828348819485597
1.6,8000,26,True,2723,2.387190161496127,0.2677952335727119
1.6,8000,27,True,1178,2.281518507027089,0.25594097669490395
1.6,8000,28,True,1257,2.4908798499142466,0.27942715329862483
1.6,8000,29,True,6189,2.264612843620448,0.2540444976654136
