arm,seed,data_seed,eval_errors,dense_errors,separated,init_spec_product,final_spec_product,final_norms
scaled_up,1097,97,548,,False,2635.6597285795374,122293.84019950927,"[3.2572, 4.2955, 4.4222, 9.5082, 12.8105, 16.2272]"
scaled_up,1098,98,0,0.0,True,2635.659736978143,8270.08051143642,"[1.1093, 4.8536, 3.8251, 7.4631, 7.2175, 7.4549]"
scaled_up,1099,99,0,0.0,True,2635.6602174250256,22328.93048507874,"[2.5414, 3.8777, 5.1473, 5.9888, 8.5595, 8.5874]"
scaled_up,1100,100,0,0.0,True,2635.660514452721,22749.668391711908,"[2.16, 4.963, 5.5632, 6.9933, 9.8963, 5.5117]"
scaled_up,1101,101,64,,False,2635.6598530980855,5825.313935264724,"[2.9188, 3.6252, 3.6448, 5.7794, 6.4027, 4.082]"
scaled_up,1102,102,0,11.0,False,2635.6602604465406,23907.756811212796,"[2.4701, 3.5289, 4.5165, 5.078, 12.8986, 9.2713]"
scaled_up,1103,103,82,,False,2635.660597169996,27659.561074892714,"[2.6059, 4.5569, 3.782, 7.6894, 11.4761, 6.9792]"
scaled_up,1104,104,57,,False,2635.659799750982,8680.578487679144,"[3.868, 3.8277, 3.3357, 4.4064, 4.5054, 8.8534]"
scaled_up,1105,105,101,,False,2635.6597813611647,584142.9057459626,"[4.3596, 6.0327, 7.7768, 10.847, 11.6912, 22.5208]"
scaled_up,1106,106,74,,False,2635.660010743299,48846.906393578305,"[3.7281, 4.329, 3.649, 4.4717, 9.0362, 20.5275]"
scaled_up,1107,107,0,5.0,False,2635.6606443316828,13122.046469052902,"[1.9736, 5.7633, 8.3456, 7.0948, 5.0539, 3.8553]"
scaled_up,1108,108,1,,False,2635.661079636976,37027.09390831343,"[2.7661, 3.7729, 6.4804, 4.7261, 10.2951, 11.2522]"
scaled_up,1109,109,50,,False,2635.6607305676775,168718.50387347685,"[3.6902, 4.684, 5.9213, 7.3718, 10.7705, 20.762]"
