a,seed,w2,margin,solved,gstar,bound
1.45,57,3.7068549139514992,-0.099279010836403,False,0.1512839606725933,
1.45,58,4.8774951484326055,0.01937419489180492,True,0.1512839606725933,0.25613019127300996
1.45,59,0.3832457611692132,-0.02043461856303677,False,0.1512839606725933,
1.5,0,4.400602112045125,0.04904836361853526,True,0.17447768424209897,0.5622307956641321
1.5,1,5.2510346572860795,0.23531513603254162,True,0.17447768424209897,2.697366566443268
1.5,2,4.799569464187649,0.11243771288945581,True,0.17447768424209897,1.2888492116096781
1.5,3,3.457569886689401,-0.17866232458213993,False,0.17447768424209897,
1.5,4,0.8357815656598502,-0.006045575787765101,False,0.17447768424209897,
1.5,5,5.532884483066316,0.2524720339225439,True,0.17447768424209897,2.8940323803498305
1.5,6,0.4759301865480904,-0.032757870249414345,False,0.17447768424209897,
1.5,7,5.242843971113431,0.15792523033072214,True,0.17447768424209897,1.8102627968352762
1.5,8,0.3900508878210224,-0.005474528277280677,False,0.17447768424209897,
1.5,9,3.3338224658390736,-0.07813782442267936,False,0.17447768424209897,
1.5,10,5.660366251603245,0.20891076718198676,True,0.17447768424209897,2.394698990755857
1.5,11,4.116824225570745,0.008146228508429942,True,0.17447768424209897,0.09337845746653226
1.5,12,0.5384780965718896,-0.09532685861662185,False,0.17447768424209897,
1.5,13,4.446379141489329,0.0265885921503326,True,0.17447768424209897,0.30477928757283623
1.5,14,4.292627836547717,-0.00587481156939873,False,0.17447768424209897,
1.5,15,5.490964777191836,0.2162168536171798,True,0.17447768424209897,2.4784470811426527
1.5,16,0.3626295765898368,-0.017772455680106526,False,0.17447768424209897,
1.5,17,0.4034345412555411,-0.006821319684303023,False,0.17447768424209897,
1.5,18,5.4940437851442505,0.25665175900697434,True,0.17447768424209897,2.9419436659974645
1.5,19,5.6937097687028215,0.21987313373196216,True,0.17447768424209897,2.5203582301891867
1.5,20,4.050678031695592,-0.05356676249613024,False,0.17447768424209897,
1.5,21,4.177375476882348,-0.06313058739929289,False,0.17447768424209897,
1.5,22,5.664175486000084,0.2875456630784008,True,0.17447768424209897,3.2960738139946053
1.5,23,4.691501354910234,-0.0017885401208790341,False,0.17447768424209897,
1.5,24,4.591579058085895,0.032776609495416054,True,0.17447768424209897,0.3757111935293273
1.5,25,5.1846550430575915,0.05956027987943813,True,0.17447768424209897,0.6827266207498996
1.5,26,3.9427659472781893,-0.0908547292339339,False,0.17447768424209897,
1.5,27,4.056192190137889,-0.17155594627696402,False,0.17447768424209897,
1.5,28,3.8030256144598624,-0.16407021345414563,False,0.17447768424209897,
1.5,29,3.1795454444612665,-0.16840238641710137,False,0.17447768424209897,
1.5,30,0.4542200783142357,-0.015320081749282233,False,0.17447768424209897,
1.5,31,3.4578054886054326,-0.23959287134346496,False,0.17447768424209897,
1.5,32,3.375856369713238,-0.07325762358052579,False,0.17447768424209897,
1.5,33,3.538817621916767,-0.15054938667360496,False,0.17447768424209897,
1.5,34,4.605460664235719,0.1064429109698537,True,0.17447768424209897,1.2201320923328778
1.5,35,3.792997920073284,-0.08244978001134662,False,0.17447768424209897,
1.5,36,3.7563691288763126,-0.11803386767742552,False,0.17447768424209897,
1.5,37,4.888808782589686,0.15509982122974364,True,0.17447768424209897,1.7778757427171339
1.5,38,5.291050453092938,0.016750308787639057,True,0.17447768424209897,0.19200517086640065
1.5,39,2.4324716502822348,-0.3557434113322362,False,0.17447768424209897,
1.5,40,4.186976019213142,0.09265422848955218,True,0.17447768424209897,1.062075403992507
1.5,41,0.3074023645821575,-0.23394776632874786,False,0.17447768424209897,
1.5,42,1.3741688719530825,-0.6194727895632406,False,0.17447768424209897,
