a,seed,w2_lo,w2_hi,evals,note,Ghat_cert,w2_own,R_own,w2_pop,own_over_pop
1.3,200125,4.825,4.83125,7,,0.0861017938777792,4.828125,0.20785511178307636,4.956250000000001,0.9741488020176543
1.3,200126,5.8625,5.86875,15,,0.0861017938777792,5.865625,0.2525204173571743,4.956250000000001,1.183480453972257
1.3,200127,6.0625,6.06875,17,,0.0861017938777792,6.065625,0.26113059674495226,4.956250000000001,1.2238335435056744
1.3,200128,4.86875,4.875,6,,0.0861017938777792,4.871875,0.20973858852415278,4.956250000000001,0.9829760403530894
1.3,200129,4.55625,4.5625,9,,0.0861017938777792,4.559375,0.19628518323074978,4.956250000000001,0.9199243379571247
1.3,200130,6.04375,6.05,16,,0.0861017938777792,6.046875,0.2603233924273481,4.956250000000001,1.2200504413619166
1.3,200131,5.2375,5.24375,8,,0.0861017938777792,5.240625,0.22561360677036832,4.956250000000001,1.0573770491803276
1.3,200132,5.3875,5.39375,10,,0.0861017938777792,5.390625,0.23207124131120177,4.956250000000001,1.0876418663303908
1.3,200133,4.90625,4.9125,6,,0.0861017938777792,4.909375,0.21135299715936115,4.956250000000001,0.9905422446406051
1.3,200134,5.0625,5.06875,7,,0.0861017938777792,5.065625,0.21807969980606265,4.956250000000001,1.0220680958385875
1.3,200135,5.9625,5.96875,16,,0.0861017938777792,5.965625,0.2568255070510633,4.956250000000001,1.2036569987389658
1.3,200136,5.575,5.58125,12,,0.0861017938777792,5.578125,0.24014328448724356,4.956250000000001,1.1254728877679696
1.3,200137,5.43125,5.4375,10,,0.0861017938777792,5.434375,0.2339547180522782,4.956250000000001,1.096469104665826
1.3,200138,5.0,5.00625,6,,0.0861017938777792,5.003125,0.21538901874738203,4.956250000000001,1.0094577553593944
1.3,200139,4.61875,4.625,9,,0.0861017938777792,4.621875,0.1989758642894304,4.956250000000001,0.9325346784363177
1.3,200140,4.73125,4.7375,8,,0.0861017938777792,4.734375,0.20381909019505545,4.956250000000001,0.9552332912988649
1.3,200141,5.825,5.83125,14,,0.0861017938777792,5.828125,0.25090600872196595,4.956250000000001,1.1759142496847412
1.3,200142,4.95625,4.9625,6,,0.0861017938777792,4.959375,0.21350554200630562,4.956250000000001,1.0006305170239593
1.3,200143,6.03125,6.0375,16,,0.0861017938777792,6.034375,0.25978525621561194,4.956250000000001,1.217528373266078
1.3,200144,5.525,5.53125,11,,0.0861017938777792,5.528125,0.2379907396402991,4.956250000000001,1.1153846153846152
1.3,200145,5.3375,5.34375,9,,0.0861017938777792,5.340625,0.2299186964642573,4.956250000000001,1.0775535939470364
1.3,200146,4.875,4.88125,6,,0.0861017938777792,4.878125,0.21000765663002083,4.956250000000001,0.9842370744010086
