arm,seed,crossed,s_r,s_cross,cross_step,passage_step,available
T2-3b,600223,True,0.004216965034285823,5.1518955402212665,30397.0,,False
T2-3b,600223,True,0.005623413251903491,5.1518955402212665,30397.0,,False
T2-3b,600223,True,0.007498942093324558,5.1518955402212665,30397.0,,False
T2-3b,600223,True,0.01,5.1518955402212665,30397.0,,False
T2-3b,600223,True,0.01333521432163324,5.1518955402212665,30397.0,,False
T2-3b,600223,True,0.01778279410038923,5.1518955402212665,30397.0,,False
T2-3b,600223,True,0.023713737056616554,5.1518955402212665,30397.0,,False
T2-3b,600223,True,0.03162277660168379,5.1518955402212665,30397.0,146.0,True
T2-3b,600223,True,0.042169650342858224,5.1518955402212665,30397.0,192.0,True
T2-3b,600223,True,0.05623413251903491,5.1518955402212665,30397.0,262.0,True
T2-3b,600223,True,0.07498942093324558,5.1518955402212665,30397.0,353.0,True
T2-3b,600223,True,0.1,5.1518955402212665,30397.0,419.0,True
T2-3b,600223,True,0.1333521432163324,5.1518955402212665,30397.0,524.0,True
T2-3b,600223,True,0.1778279410038923,5.1518955402212665,30397.0,726.0,True
T2-3b,600223,True,0.23713737056616552,5.1518955402212665,30397.0,1058.0,True
T2-3b,600223,True,0.31622776601683794,5.1518955402212665,30397.0,1573.0,True
T2-3b,600223,True,0.4216965034285822,5.1518955402212665,30397.0,2353.0,True
T2-3b,600223,True,0.5623413251903491,5.1518955402212665,30397.0,3485.0,True
T2-3b,600223,True,0.7498942093324559,5.1518955402212665,30397.0,4994.0,True
T2-3b,600223,True,1.0,5.1518955402212665,30397.0,6834.0,True
T2-3b,600223,True,1.333521432163324,5.1518955402212665,30397.0,9014.0,True
T2-3b,600223,True,1.7782794100389228,5.1518955402212665,30397.0,11673.0,True
T2-3b,600223,True,2.371373705661655,5.1518955402212665,30397.0,15053.0,True
T2-3b,600223,True,3.1622776601683795,5.1518955402212665,30397.0,19457.0,True
T2-3b,600223,True,4.216965034285822,5.1518955402212665,30397.0,25269.0,True
T2-3b,600224,True,0.0031622776601683794,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.004216965034285823,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.005623413251903491,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.007498942093324558,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.01,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.01333521432163324,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.01778279410038923,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.023713737056616554,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.03162277660168379,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.042169650342858224,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.05623413251903491,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.07498942093324558,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.1,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.1333521432163324,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.1778279410038923,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.23713737056616552,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.31622776601683794,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.4216965034285822,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.5623413251903491,0.025722193675864133,2.0,,False
T2-3b,600224,True,0.7498942093324559,0.025722193675864133,2.0,,False
T2-3b,600224,True,1.0,0.025722193675864133,2.0,,False
T2-3b,600224,True,1.333521432163324,0.025722193675864133,2.0,,False
T2-3b,600224,True,1.7782794100389228,0.025722193675864133,2.0,,False
T2-3b,600224,True,2.371373705661655,0.025722193675864133,2.0,,False
T2-3b,600224,True,3.1622776601683795,0.025722193675864133,2.0,,False
T2-3b,600224,True,4.216965034285822,0.025722193675864133,2.0,,False
T2-3b,600225,False,0.0031622776601683794,inf,inf,,False
T2-3b,600225,False,0.004216965034285823,inf,inf,,False
T2-3b,600225,False,0.005623413251903491,inf,inf,,False
T2-3b,600225,False,0.007498942093324558,inf,inf,,False
T2-3b,600225,False,0.01,inf,inf,,False
T2-3b,600225,False,0.01333521432163324,inf,inf,,False
T2-3b,600225,False,0.01778279410038923,inf,inf,,False
T2-3b,600225,False,0.023713737056616554,inf,inf,,False
T2-3b,600225,False,0.03162277660168379,inf,inf,11.0,True
T2-3b,600225,False,0.042169650342858224,inf,inf,62.0,True
T2-3b,600225,False,0.05623413251903491,inf,inf,118.0,True
T2-3b,600225,False,0.07498942093324558,inf,inf,197.0,True
T2-3b,600225,False,0.1,inf,inf,318.0,True
T2-3b,600225,False,0.1333521432163324,inf,inf,497.0,True
T2-3b,600225,False,0.1778279410038923,inf,inf,758.0,True
T2-3b,600225,False,0.23713737056616552,inf,inf,1136.0,True
T2-3b,600225,False,0.31622776601683794,inf,inf,1691.0,True
T2-3b,600225,False,0.4216965034285822,inf,inf,2511.0,True
T2-3b,600225,False,0.5623413251903491,inf,inf,3693.0,True
T2-3b,600225,False,0.7498942093324559,inf,inf,5267.0,True
T2-3b,600225,False,1.0,inf,inf,7167.0,True
T2-3b,600225,False,1.333521432163324,inf,inf,9382.0,True
T2-3b,600225,False,1.7782794100389228,inf,inf,12056.0,True
T2-3b,600225,False,2.371373705661655,inf,inf,15438.0,True
T2-3b,600225,False,3.1622776601683795,inf,inf,19842.0,True
T2-3b,600225,False,4.216965034285822,inf,inf,25651.0,True
T2-3b,600226,True,0.0031622776601683794,4.747643597641927,28222.0,,False
T2-3b,600226,True,0.004216965034285823,4.747643597641927,28222.0,,False
T2-3b,600226,True,0.005623413251903491,4.747643597641927,28222.0,,False
T2-3b,600226,True,0.007498942093324558,4.747643597641927,28222.0,,False
T2-3b,600226,True,0.01,4.747643597641927,28222.0,,False
T2-3b,600226,True,0.01333521432163324,4.747643597641927,28222.0,,False
T2-3b,600226,True,0.01778279410038923,4.747643597641927,28222.0,25.0,True
T2-3b,600226,True,0.023713737056616554,4.747643597641927,28222.0,51.0,True
T2-3b,600226,True,0.03162277660168379,4.747643597641927,28222.0,79.0,True
T2-3b,600226,True,0.042169650342858224,4.747643597641927,28222.0,112.0,True
T2-3b,600226,True,0.05623413251903491,4.747643597641927,28222.0,161.0,True
T2-3b,600226,True,0.07498942093324558,4.747643597641927,28222.0,241.0,True
T2-3b,600226,True,0.1,4.747643597641927,28222.0,363.0,True
T2-3b,600226,True,0.1333521432163324,4.747643597641927,28222.0,545.0,True
T2-3b,600226,True,0.1778279410038923,4.747643597641927,28222.0,809.0,True
T2-3b,600226,True,0.23713737056616552,4.747643597641927,28222.0,1195.0,True
T2-3b,600226,True,0.31622776601683794,4.747643597641927,28222.0,1762.0,True
T2-3b,600226,True,0.4216965034285822,4.747643597641927,28222.0,2589.0,True
T2-3b,600226,True,0.5623413251903491,4.747643597641927,28222.0,3746.0,True
T2-3b,600226,True,0.7498942093324559,4.747643597641927,28222.0,5235.0,True
T2-3b,600226,True,1.0,4.747643597641927,28222.0,7022.0,True
T2-3b,600226,True,1.333521432163324,4.747643597641927,28222.0,9146.0,True
T2-3b,600226,True,1.7782794100389228,4.747643597641927,28222.0,11766.0,True
T2-3b,600226,True,2.371373705661655,4.747643597641927,28222.0,15121.0,True
T2-3b,600226,True,3.1622776601683795,4.747643597641927,28222.0,19511.0,True
T2-3b,600226,True,4.216965034285822,4.747643597641927,28222.0,25313.0,True
T2-3b,600227,True,0.0031622776601683794,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.004216965034285823,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.005623413251903491,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.007498942093324558,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.01,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.01333521432163324,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.01778279410038923,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.023713737056616554,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.03162277660168379,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.042169650342858224,0.05212120989651069,61.0,13.0,True
T2-3b,600227,True,0.05623413251903491,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.07498942093324558,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.1,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.1333521432163324,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.1778279410038923,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.23713737056616552,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.31622776601683794,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.4216965034285822,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.5623413251903491,0.05212120989651069,61.0,,False
T2-3b,600227,True,0.7498942093324559,0.05212120989651069,61.0,,False
T2-3b,600227,True,1.0,0.05212120989651069,61.0,,False
T2-3b,600227,True,1.333521432163324,0.05212120989651069,61.0,,False
T2-3b,600227,True,1.7782794100389228,0.05212120989651069,61.0,,False
T2-3b,600227,True,2.371373705661655,0.05212120989651069,61.0,,False
T2-3b,600227,True,3.1622776601683795,0.05212120989651069,61.0,,False
T2-3b,600227,True,4.216965034285822,0.05212120989651069,61.0,,False
T2-3b,600228,False,0.0031622776601683794,inf,inf,,False
T2-3b,600228,False,0.004216965034285823,inf,inf,,False
T2-3b,600228,False,0.005623413251903491,inf,inf,,False
T2-3b,600228,False,0.007498942093324558,inf,inf,,False
T2-3b,600228,False,0.01,inf,inf,,False
T2-3b,600228,False,0.01333521432163324,inf,inf,,False
T2-3b,600228,False,0.01778279410038923,inf,inf,,False
T2-3b,600228,False,0.023713737056616554,inf,inf,,False
T2-3b,600228,False,0.03162277660168379,inf,inf,,False
T2-3b,600228,False,0.042169650342858224,inf,inf,,False
T2-3b,600228,False,0.05623413251903491,inf,inf,96.0,True
T2-3b,600228,False,0.07498942093324558,inf,inf,156.0,True
T2-3b,600228,False,0.1,inf,inf,234.0,True
T2-3b,600228,False,0.1333521432163324,inf,inf,375.0,True
T2-3b,600228,False,0.1778279410038923,inf,inf,605.0,True
T2-3b,600228,False,0.23713737056616552,inf,inf,955.0,True
T2-3b,600228,False,0.31622776601683794,inf,inf,1483.0,True
T2-3b,600228,False,0.4216965034285822,inf,inf,2279.0,True
T2-3b,600228,False,0.5623413251903491,inf,inf,3450.0,True
T2-3b,600228,False,0.7498942093324559,inf,inf,5034.0,True
T2-3b,600228,False,1.0,inf,inf,6959.0,True
T2-3b,600228,False,1.333521432163324,inf,inf,9198.0,True
T2-3b,600228,False,1.7782794100389228,inf,inf,11886.0,True
T2-3b,600228,False,2.371373705661655,inf,inf,15276.0,True
T2-3b,600228,False,3.1622776601683795,inf,inf,19684.0,True
T2-3b,600228,False,4.216965034285822,inf,inf,25496.0,True
T2-3b,600229,True,0.0031622776601683794,4.821282145174299,28446.0,,False
T2-3b,600229,True,0.004216965034285823,4.821282145174299,28446.0,,False
T2-3b,600229,True,0.005623413251903491,4.821282145174299,28446.0,,False
T2-3b,600229,True,0.007498942093324558,4.821282145174299,28446.0,,False
T2-3b,600229,True,0.01,4.821282145174299,28446.0,,False
T2-3b,600229,True,0.01333521432163324,4.821282145174299,28446.0,,False
T2-3b,600229,True,0.01778279410038923,4.821282145174299,28446.0,,False
T2-3b,600229,True,0.023713737056616554,4.821282145174299,28446.0,,False
T2-3b,600229,True,0.03162277660168379,4.821282145174299,28446.0,64.0,True
T2-3b,600229,True,0.042169650342858224,4.821282145174299,28446.0,98.0,True
T2-3b,600229,True,0.05623413251903491,4.821282145174299,28446.0,139.0,True
T2-3b,600229,True,0.07498942093324558,4.821282145174299,28446.0,207.0,True
T2-3b,600229,True,0.1,4.821282145174299,28446.0,321.0,True
T2-3b,600229,True,0.1333521432163324,4.821282145174299,28446.0,495.0,True
T2-3b,600229,True,0.1778279410038923,4.821282145174299,28446.0,754.0,True
T2-3b,600229,True,0.23713737056616552,4.821282145174299,28446.0,1134.0,True
T2-3b,600229,True,0.31622776601683794,4.821282145174299,28446.0,1695.0,True
T2-3b,600229,True,0.4216965034285822,4.821282145174299,28446.0,2511.0,True
T2-3b,600229,True,0.5623413251903491,4.821282145174299,28446.0,3649.0,True
T2-3b,600229,True,0.7498942093324559,4.821282145174299,28446.0,5111.0,True
T2-3b,600229,True,1.0,4.821282145174299,28446.0,6873.0,True
T2-3b,600229,True,1.333521432163324,4.821282145174299,28446.0,8983.0,True
T2-3b,600229,True,1.7782794100389228,4.821282145174299,28446.0,11595.0,True
T2-3b,600229,True,2.371373705661655,4.821282145174299,28446.0,14946.0,True
T2-3b,600229,True,3.1622776601683795,4.821282145174299,28446.0,19334.0,True
T2-3b,600229,True,4.216965034285822,4.821282145174299,28446.0,25134.0,True
T2-3b,600230,True,0.0031622776601683794,4.397171064974463,26470.0,,False
T2-3b,600230,True,0.004216965034285823,4.397171064974463,26470.0,,False
T2-3b,600230,True,0.005623413251903491,4.397171064974463,26470.0,,False
T2-3b,600230,True,0.007498942093324558,4.397171064974463,26470.0,,False
T2-3b,600230,True,0.01,4.397171064974463,26470.0,,False
T2-3b,600230,True,0.01333521432163324,4.397171064974463,26470.0,,False
T2-3b,600230,True,0.01778279410038923,4.397171064974463,26470.0,,False
T2-3b,600230,True,0.023713737056616554,4.397171064974463,26470.0,11.0,True
T2-3b,600230,True,0.03162277660168379,4.397171064974463,26470.0,140.0,True
T2-3b,600230,True,0.042169650342858224,4.397171064974463,26470.0,199.0,True
T2-3b,600230,True,0.05623413251903491,4.397171064974463,26470.0,265.0,True
T2-3b,600230,True,0.07498942093324558,4.397171064974463,26470.0,331.0,True
T2-3b,600230,True,0.1,4.397171064974463,26470.0,436.0,True
T2-3b,600230,True,0.1333521432163324,4.397171064974463,26470.0,601.0,True
T2-3b,600230,True,0.1778279410038923,4.397171064974463,26470.0,851.0,True
T2-3b,600230,True,0.23713737056616552,4.397171064974463,26470.0,1224.0,True
T2-3b,600230,True,0.31622776601683794,4.397171064974463,26470.0,1780.0,True
T2-3b,600230,True,0.4216965034285822,4.397171064974463,26470.0,2602.0,True
T2-3b,600230,True,0.5623413251903491,4.397171064974463,26470.0,3769.0,True
T2-3b,600230,True,0.7498942093324559,4.397171064974463,26470.0,5287.0,True
T2-3b,600230,True,1.0,4.397171064974463,26470.0,7112.0,True
T2-3b,600230,True,1.333521432163324,4.397171064974463,26470.0,9269.0,True
T2-3b,600230,True,1.7782794100389228,4.397171064974463,26470.0,11910.0,True
T2-3b,600230,True,2.371373705661655,4.397171064974463,26470.0,15277.0,True
T2-3b,600230,True,3.1622776601683795,4.397171064974463,26470.0,19675.0,True
T2-3b,600230,True,4.216965034285822,4.397171064974463,26470.0,25482.0,True
T2-3b,600231,True,0.0031622776601683794,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.004216965034285823,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.005623413251903491,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.007498942093324558,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.01,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.01333521432163324,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.01778279410038923,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.023713737056616554,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.03162277660168379,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.042169650342858224,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.05623413251903491,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.07498942093324558,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.1,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.1333521432163324,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.1778279410038923,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.23713737056616552,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.31622776601683794,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.4216965034285822,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.5623413251903491,0.07365456830223406,44.0,,False
T2-3b,600231,True,0.7498942093324559,0.07365456830223406,44.0,,False
T2-3b,600231,True,1.0,0.07365456830223406,44.0,,False
T2-3b,600231,True,1.333521432163324,0.07365456830223406,44.0,,False
T2-3b,600231,True,1.7782794100389228,0.07365456830223406,44.0,,False
T2-3b,600231,True,2.371373705661655,0.07365456830223406,44.0,,False
T2-3b,600231,True,3.1622776601683795,0.07365456830223406,44.0,,False
T2-3b,600231,True,4.216965034285822,0.07365456830223406,44.0,,False
T2-3b,600232,True,0.0031622776601683794,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.004216965034285823,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.005623413251903491,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.007498942093324558,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.01,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.01333521432163324,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.01778279410038923,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.023713737056616554,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.03162277660168379,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.042169650342858224,0.2664512815692055,1507.0,45.0,True
T2-3b,600232,True,0.05623413251903491,0.2664512815692055,1507.0,143.0,True
T2-3b,600232,True,0.07498942093324558,0.2664512815692055,1507.0,232.0,True
T2-3b,600232,True,0.1,0.2664512815692055,1507.0,415.0,True
T2-3b,600232,True,0.1333521432163324,0.2664512815692055,1507.0,733.0,True
T2-3b,600232,True,0.1778279410038923,0.2664512815692055,1507.0,1210.0,True
T2-3b,600232,True,0.23713737056616552,0.2664512815692055,1507.0,1414.0,True
T2-3b,600232,True,0.31622776601683794,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.4216965034285822,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.5623413251903491,0.2664512815692055,1507.0,,False
T2-3b,600232,True,0.7498942093324559,0.2664512815692055,1507.0,,False
T2-3b,600232,True,1.0,0.2664512815692055,1507.0,,False
T2-3b,600232,True,1.333521432163324,0.2664512815692055,1507.0,,False
T2-3b,600232,True,1.7782794100389228,0.2664512815692055,1507.0,,False
T2-3b,600232,True,2.371373705661655,0.2664512815692055,1507.0,,False
T2-3b,600232,True,3.1622776601683795,0.2664512815692055,1507.0,,False
T2-3b,600232,True,4.216965034285822,0.2664512815692055,1507.0,,False
T2-3b,600233,True,0.0031622776601683794,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.004216965034285823,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.005623413251903491,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.007498942093324558,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.01,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.01333521432163324,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.01778279410038923,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.023713737056616554,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.03162277660168379,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.042169650342858224,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.05623413251903491,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.07498942093324558,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.1,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.1333521432163324,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.1778279410038923,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.23713737056616552,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.31622776601683794,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.4216965034285822,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.5623413251903491,0.043906069764935836,71.0,,False
T2-3b,600233,True,0.7498942093324559,0.043906069764935836,71.0,,False
T2-3b,600233,True,1.0,0.043906069764935836,71.0,,False
T2-3b,600233,True,1.333521432163324,0.043906069764935836,71.0,,False
T2-3b,600233,True,1.7782794100389228,0.043906069764935836,71.0,,False
T2-3b,600233,True,2.371373705661655,0.043906069764935836,71.0,,False
T2-3b,600233,True,3.1622776601683795,0.043906069764935836,71.0,,False
T2-3b,600233,True,4.216965034285822,0.043906069764935836,71.0,,False
T2-3b,600234,True,0.0031622776601683794,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.004216965034285823,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.005623413251903491,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.007498942093324558,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.01,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.01333521432163324,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.01778279410038923,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.023713737056616554,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.03162277660168379,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.042169650342858224,4.702170583346891,27978.0,,False
T2-3b,600234,True,0.05623413251903491,4.702170583346891,27978.0,144.0,True
T2-3b,600234,True,0.07498942093324558,4.702170583346891,27978.0,224.0,True
T2-3b,600234,True,0.1,4.702170583346891,27978.0,303.0,True
T2-3b,600234,True,0.1333521432163324,4.702170583346891,27978.0,440.0,True
T2-3b,600234,True,0.1778279410038923,4.702170583346891,27978.0,666.0,True
T2-3b,600234,True,0.23713737056616552,4.702170583346891,27978.0,1016.0,True
T2-3b,600234,True,0.31622776601683794,4.702170583346891,27978.0,1548.0,True
T2-3b,600234,True,0.4216965034285822,4.702170583346891,27978.0,2349.0,True
T2-3b,600234,True,0.5623413251903491,4.702170583346891,27978.0,3509.0,True
T2-3b,600234,True,0.7498942093324559,4.702170583346891,27978.0,5046.0,True
T2-3b,600234,True,1.0,4.702170583346891,27978.0,6901.0,True
T2-3b,600234,True,1.333521432163324,4.702170583346891,27978.0,9083.0,True
T2-3b,600234,True,1.7782794100389228,4.702170583346891,27978.0,11737.0,True
T2-3b,600234,True,2.371373705661655,4.702170583346891,27978.0,15111.0,True
T2-3b,600234,True,3.1622776601683795,4.702170583346891,27978.0,19510.0,True
T2-3b,600234,True,4.216965034285822,4.702170583346891,27978.0,25317.0,True
T2-3b,600235,True,0.0031622776601683794,4.667735583895707,27874.0,,False
T2-3b,600235,True,0.004216965034285823,4.667735583895707,27874.0,,False
T2-3b,600235,True,0.005623413251903491,4.667735583895707,27874.0,,False
T2-3b,600235,True,0.007498942093324558,4.667735583895707,27874.0,,False
T2-3b,600235,True,0.01,4.667735583895707,27874.0,,False
T2-3b,600235,True,0.01333521432163324,4.667735583895707,27874.0,,False
T2-3b,600235,True,0.01778279410038923,4.667735583895707,27874.0,,False
T2-3b,600235,True,0.023713737056616554,4.667735583895707,27874.0,27.0,True
T2-3b,600235,True,0.03162277660168379,4.667735583895707,27874.0,85.0,True
T2-3b,600235,True,0.042169650342858224,4.667735583895707,27874.0,126.0,True
T2-3b,600235,True,0.05623413251903491,4.667735583895707,27874.0,174.0,True
T2-3b,600235,True,0.07498942093324558,4.667735583895707,27874.0,253.0,True
T2-3b,600235,True,0.1,4.667735583895707,27874.0,378.0,True
T2-3b,600235,True,0.1333521432163324,4.667735583895707,27874.0,561.0,True
T2-3b,600235,True,0.1778279410038923,4.667735583895707,27874.0,827.0,True
T2-3b,600235,True,0.23713737056616552,4.667735583895707,27874.0,1215.0,True
T2-3b,600235,True,0.31622776601683794,4.667735583895707,27874.0,1783.0,True
T2-3b,600235,True,0.4216965034285822,4.667735583895707,27874.0,2612.0,True
T2-3b,600235,True,0.5623413251903491,4.667735583895707,27874.0,3774.0,True
T2-3b,600235,True,0.7498942093324559,4.667735583895707,27874.0,5274.0,True
T2-3b,600235,True,1.0,4.667735583895707,27874.0,7076.0,True
T2-3b,600235,True,1.333521432163324,4.667735583895707,27874.0,9214.0,True
T2-3b,600235,True,1.7782794100389228,4.667735583895707,27874.0,11843.0,True
T2-3b,600235,True,2.371373705661655,4.667735583895707,27874.0,15204.0,True
T2-3b,600235,True,3.1622776601683795,4.667735583895707,27874.0,19597.0,True
T2-3b,600235,True,4.216965034285822,4.667735583895707,27874.0,25402.0,True
T2-3b,600236,True,0.0031622776601683794,4.646053877104039,28049.0,,False
T2-3b,600236,True,0.004216965034285823,4.646053877104039,28049.0,52.0,True
T2-3b,600236,True,0.005623413251903491,4.646053877104039,28049.0,36.0,True
T2-3b,600236,True,0.007498942093324558,4.646053877104039,28049.0,10.0,True
T2-3b,600236,True,0.01,4.646053877104039,28049.0,125.0,True
T2-3b,600236,True,0.01333521432163324,4.646053877104039,28049.0,140.0,True
T2-3b,600236,True,0.01778279410038923,4.646053877104039,28049.0,157.0,True
T2-3b,600236,True,0.023713737056616554,4.646053877104039,28049.0,179.0,True
T2-3b,600236,True,0.03162277660168379,4.646053877104039,28049.0,207.0,True
T2-3b,600236,True,0.042169650342858224,4.646053877104039,28049.0,240.0,True
T2-3b,600236,True,0.05623413251903491,4.646053877104039,28049.0,280.0,True
T2-3b,600236,True,0.07498942093324558,4.646053877104039,28049.0,345.0,True
T2-3b,600236,True,0.1,4.646053877104039,28049.0,450.0,True
T2-3b,600236,True,0.1333521432163324,4.646053877104039,28049.0,614.0,True
T2-3b,600236,True,0.1778279410038923,4.646053877104039,28049.0,862.0,True
T2-3b,600236,True,0.23713737056616552,4.646053877104039,28049.0,1232.0,True
T2-3b,600236,True,0.31622776601683794,4.646053877104039,28049.0,1785.0,True
T2-3b,600236,True,0.4216965034285822,4.646053877104039,28049.0,2609.0,True
T2-3b,600236,True,0.5623413251903491,4.646053877104039,28049.0,3794.0,True
T2-3b,600236,True,0.7498942093324559,4.646053877104039,28049.0,5359.0,True
T2-3b,600236,True,1.0,4.646053877104039,28049.0,7239.0,True
T2-3b,600236,True,1.333521432163324,4.646053877104039,28049.0,9439.0,True
T2-3b,600236,True,1.7782794100389228,4.646053877104039,28049.0,12104.0,True
T2-3b,600236,True,2.371373705661655,4.646053877104039,28049.0,15484.0,True
T2-3b,600236,True,3.1622776601683795,4.646053877104039,28049.0,19887.0,True
T2-3b,600236,True,4.216965034285822,4.646053877104039,28049.0,25695.0,True
T2-3b,600237,True,0.0031622776601683794,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.004216965034285823,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.005623413251903491,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.007498942093324558,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.01,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.01333521432163324,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.01778279410038923,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.023713737056616554,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.03162277660168379,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.042169650342858224,4.511062850243837,26816.0,,False
T2-3b,600237,True,0.05623413251903491,4.511062850243837,26816.0,29.0,True
T2-3b,600237,True,0.07498942093324558,4.511062850243837,26816.0,133.0,True
T2-3b,600237,True,0.1,4.511062850243837,26816.0,218.0,True
T2-3b,600237,True,0.1333521432163324,4.511062850243837,26816.0,363.0,True
T2-3b,600237,True,0.1778279410038923,4.511062850243837,26816.0,597.0,True
T2-3b,600237,True,0.23713737056616552,4.511062850243837,26816.0,952.0,True
T2-3b,600237,True,0.31622776601683794,4.511062850243837,26816.0,1484.0,True
T2-3b,600237,True,0.4216965034285822,4.511062850243837,26816.0,2276.0,True
T2-3b,600237,True,0.5623413251903491,4.511062850243837,26816.0,3418.0,True
T2-3b,600237,True,0.7498942093324559,4.511062850243837,26816.0,4935.0,True
T2-3b,600237,True,1.0,4.511062850243837,26816.0,6780.0,True
T2-3b,600237,True,1.333521432163324,4.511062850243837,26816.0,8960.0,True
