arm,d,a,seed,placed_at_init,crossed,step,s_cross,w2_own,G1_first_step,s_at_G1_first,half_step,rho_init,steps_run,rho_half,rho_cross,wnoise_l2_cross,wnoise_l1_cross,G_at_cross,G1_at_cross,w1_end,wnoise_l2_end,s_end,rho_end,G_end,G1_end,r_pop,obs_r_own,branch_converged,branch_grad,branch_wnoise_l2,branch_dist,growth,relax_sig,relax_full,chi,winding_k,mirror,kappa_k,pred_r,G_numpy_at_cross,widening_rel
primary,4,1.3,880004,False,True,3871.0,9.270621693629378,6.009375,2667.0,6.250866800805463,1154.0,0.8645415140744419,64000,0.050009036824965776,0.02798126323694297,0.02184239328703879,0.027187303584246154,0.00021025719683365196,0.049734747477680585,0.7671749649687595,0.002967780558089623,141.52904108123334,0.0038684533432480754,0.07957581089723043,0.085027819966224,0.8704911361673395,0.5426931575462304,True,1.4330550635044403e-14,0.022231346371804937,0.04836203141810458,0.00027416912409811264,0.16322380921225574,0.16269319320104966,0.0016797128153135058,-1.0,False,7.6105432889477465,0.012783527093943727,0.00021025719683365196,0.08707094139094325
primary,4,1.3,880005,False,True,2489.0,6.151466260046199,5.009375,2090.0,5.196399023133281,917.0,4.475949171868774,64000,0.010466703929138177,0.011298986678601042,0.00918818082626811,0.01413849400724998,7.615860777487882e-05,0.0265802552713148,0.75785210418452,0.012473376485239504,137.34834312599327,0.016458853140826693,0.06506796797512937,0.08453544509074806,0.24115334376720265,0.22799076931677065,True,1.9141064835567767e-09,0.009180672476739524,0.059279773188841034,0.00039867244282508095,0.1281393243610148,0.1281362623169561,0.003111241961147513,-1.0,True,7.6105432889477465,0.02367824162770383,7.615860777487882e-05,0.043466345097031255
primary,4,1.3,880006,False,True,4079.0,7.408086059841008,5.084375,3233.0,5.288923959751136,2162.0,1.7277715415759483,64000,0.03616303275827257,0.020438526747338405,0.01604149160009151,0.02587128489748981,1.3218771169665189e-05,0.047311968589839104,0.7610394212234894,0.002541699218154171,136.70432907256318,0.003339773403679922,0.08019456127115276,0.08480277681594783,0.4946958002201274,0.4570298335274263,True,2.531545226051868e-09,0.016071731212048728,0.05329127882364304,0.0003423531701278352,0.1473821547784085,0.14724723826065517,0.002322894319482361,-1.0,False,7.6105432889477465,0.017678487774071324,1.3218771169665189e-05,0.08240676140776416
primary,4,1.3,880007,False,True,11725.0,7.798235281870099,5.665625,11053.0,5.825792384819927,10221.0,19.467350557847414,64000,0.02418645178169386,0.017787871657314845,0.014094413199230637,0.020997359459984846,3.443365719091318e-05,0.0388092203895285,0.7636950902583236,0.01539543291565332,125.56273465726103,0.02015913564462715,0.05819826126142802,0.08515744643183076,0.5734144326597927,0.37641218433449053,True,2.1947208590430978e-11,0.013978749342039815,0.056383016404758735,0.00036383335001170737,0.15440153281955227,0.15438509136496664,0.0023564102205961665,-1.0,True,7.6105432889477465,0.017933561990366033,3.443365719091318e-05,0.06624935886601935
primary,4,1.3,880008,False,False,,,4.965625,,,,15.18052908107552,64000,,,,,,,1.510953072705344,2.2192947720269265,0.10404936421793785,1.4688045658845679,-15.164751026448616,-6.108528445611851,,,,,,,,,,,,,,,,
primary,4,1.3,880009,False,False,,,4.690625,,,,0.9436050706286845,64000,,,,,,,0.6743196273312703,2.569580051039462,0.07880240932442839,3.810626217731484,-19.124560878968868,-3.8335235920124067,,,,,,,,,,,,,,,,
primary,4,1.3,880010,False,True,3480.0,6.0887571740336135,4.859375,2938.0,4.9449786980085975,1589.0,2.462857252363151,64000,0.021127082783156025,0.014352041877874113,0.0116980760197644,0.016876636126344602,4.558223086714719e-05,0.031537944387417305,0.766925226857647,0.012409006236120946,134.20986197604358,0.016180203495150182,0.06627026098373712,0.08440251579806723,0.2285008169550795,0.25299183002620995,True,7.187623760063211e-12,0.011233454992059383,0.05171595721572686,0.00036201155816917925,0.13286765648790708,0.13266082964414216,0.0027246025687382215,-1.0,True,7.6105432889477465,0.020735705794560463,4.558223086714719e-05,0.05176368063297538
primary,4,1.3,880011,False,True,5124.0,7.9777923293474995,5.346875,4129.0,5.5037501686000265,2937.0,5.370130436062661,64000,0.029806366155015494,0.019772928026559337,0.01555028526141434,0.026642808631107504,2.1846009489401297e-05,0.04868088910403623,0.7610633116768899,0.005373957803215904,130.44733074666397,0.007061117939551161,0.0757286889741784,0.0846266425840918,0.609642840725851,0.49204765949222673,True,3.108359923620352e-12,0.015668564187730168,0.05091948104747601,0.00031700486038405693,0.15387564971664988,0.1538031400798856,0.0020601366165978624,-1.0,False,7.6105432889477465,0.01567875890176438,2.1846009489401297e-05,0.08469399895760626
primary,4,1.3,880012,False,False,,,4.846875,,,,2.2618356102798582,64000,,,,,,,0.5469724386019921,2.4898929250480797,0.08164780496002709,4.552135993199222,-17.867734879387108,-2.307059408836838,,,,,,,,,,,,,,,,
primary,4,1.3,880013,False,True,3308.0,8.492669286329669,5.521875,2136.0,5.634048647164372,828.0,1.729858122969464,64000,0.02473428431167557,0.02520715993199108,0.0197441858615967,0.02945493750676784,4.850637843833994e-06,0.053499249891419964,0.7561579658600934,0.011734225518996869,140.2564721688258,0.015518219801665054,0.06207894091830379,0.08382178141846541,0.7135272204448257,0.5380046245758314,True,1.457167719820518e-15,0.01952082033623447,0.05471718658601077,0.00029206270481830663,0.14064019599779884,0.14044974235374375,0.0020766659399626955,-1.0,True,7.6105432889477465,0.015804556032769455,4.850637843833994e-06,0.09401189364359235
primary,4,1.3,880014,False,False,,,5.646875,,,,7.378519732730723,64000,,,,,,,0.05022496939164148,0.6488955900000349,1.486861688822744,12.919780695934584,-2.341185496625232,-0.021659188705766663,,,,,,,,,,,,,,,,
primary,4,1.3,880015,False,True,3305.0,6.577493450363224,5.071875,2963.0,5.193604404722687,2466.0,1.461254509010266,64000,0.012416869215284794,0.015018116021891877,0.01212695598566485,0.018393407843927987,3.973119212519194e-05,0.03424301956380216,0.7658354423855451,0.006367124987077934,141.1335562060188,0.008313959676826405,0.07477731869842374,0.08480485262386583,0.3271109105398684,0.29685637961566935,True,1.7588951250341323e-09,0.012434072107231567,0.041678563327778306,0.0006016323018135541,0.28086271363249266,0.28010919020721087,0.0021420867655675604,-1.0,False,7.6105432889477465,0.01630244405803398,3.973119212519194e-05,0.05694634609143061
primary,4,1.3,880016,False,False,,,5.496875,,,,21.91554942251668,64000,,,,,,,0.27220600142993795,3.1601929492332594,0.05104410523371959,11.609563832657265,-19.782579608720518,-0.16419644259356403,,,,,,,,,,,,,,,,
primary,4,1.3,880017,False,True,2969.0,6.719910715717861,5.234375,2392.0,5.34314376820776,1099.0,11.326297803943874,64000,0.01811476414154043,0.015807912052121998,0.012840818631375496,0.017859736979283572,5.059276365981802e-05,0.03331031708364485,0.7684374036031758,0.0059548890716754664,133.0267627119517,0.007749348279707888,0.0764159322305451,0.085211943013761,0.3558457938396691,0.28380383822669586,True,1.3197446607771113e-12,0.012711389701417126,0.05015421325067848,0.0003660099398168864,0.15185149086991662,0.1517579168682489,0.0024103150895662152,-1.0,False,7.6105432889477465,0.018343807329147647,5.059276365981802e-05,0.05496634590584186
primary,4,1.3,880018,False,True,2419.0,6.158538774909132,5.378125,1974.0,4.988160168730972,991.0,1.650759294707183,64000,0.017427919552386574,0.011136507080718103,0.008935039195617287,0.015461967744253857,6.984212271099466e-05,0.02894741805291856,0.7642052193792938,0.009188334002571418,141.99335046888766,0.012023385563938453,0.07290343508349162,0.08523283273969096,0.2425803328946543,0.1451088948116921,True,9.024326370812158e-10,0.008790824358077693,0.043604001969072215,0.00043808517023444883,0.1905640176441212,0.19031494975287808,0.002298887143807883,-1.0,False,7.6105432889477465,0.017495780124355337,6.984212271099466e-05,0.048178947371092615
primary,4,1.3,880019,False,True,3015.0,6.831094304127242,4.740625,2274.0,4.8203490066353805,1460.0,2.264767995298222,64000,0.019157780272308113,0.022221465114592505,0.017828480298741928,0.027889059526366174,1.3504125381480492e-05,0.0509748490078854,0.7698843369607149,0.006842872929956053,138.4834989532322,0.00888818307042039,0.07202533790746246,0.08528289721419213,0.37827880032832106,0.440969134687355,True,1.6458408258219343e-09,0.017812709676209144,0.047756501549905295,0.0004006566966087582,0.17703468918577517,0.17647608755296287,0.00226315361385655,-1.0,False,7.6105432889477465,0.017223828547793807,1.3504125381480492e-05,0.08690249434603682
primary,4,1.3,880020,False,True,3480.0,7.844773447115235,5.071875,2476.0,5.287821925784207,1370.0,5.132021072302988,64000,0.031833522542854244,0.02327328263468742,0.018222372538253526,0.028175490841229965,1.678733920185138e-05,0.0512984404297403,0.7523370763722655,0.020333872485572873,139.0147063224758,0.027027609198288966,0.03754958258017238,0.08439459712437403,0.5828042264040825,0.5467205810701632,True,2.9300734518799415e-09,0.01825879981859358,0.0481093485744708,0.0003308377092907685,0.16688041265493614,0.16668561364795337,0.0019824837680312546,-1.0,True,7.6105432889477465,0.015087778536238106,1.678733920185138e-05,0.08996306056503207
primary,4,1.3,880021,False,True,3445.0,7.704574632363963,4.740625,2235.0,4.84540499833166,1139.0,1.6259560787596592,64000,0.03709401567542699,0.0332342417255199,0.026340613699939598,0.03570453169901629,1.30574210999157e-06,0.06424039456674491,0.7542352538004683,0.011318247264740252,133.1837552693451,0.015006255949598554,0.06379986540034066,0.08310098856309978,0.554516949783397,0.6252233898196891,True,2.649427336808702e-09,0.026696013795926864,0.05091854185395306,0.0003194629273896706,0.15024627375130123,0.15007000172609428,0.002126261899303202,-1.0,False,7.6105432889477465,0.016182008228287276,1.30574210999157e-06,0.11262199988001001
primary,4,1.3,880022,False,False,,,4.821875,,,,20.316684333456323,64000,,,,,,,1.691741523057552,2.23560583821679,0.06716671407366569,1.3214819212903695,-15.626258990285734,-6.446377936904566,,,,,,,,,,,,,,,,
primary,4,1.3,880023,False,True,2386.0,6.734108627167204,4.928125,1766.0,5.052152200078615,811.0,4.617301081485866,64000,0.02439308600453861,0.020840654679596088,0.016840951158891393,0.02334497415990326,3.0306239128918833e-05,0.04306550311751778,0.7577590527389352,0.008571484329744982,131.85181683994978,0.011311622472556654,0.0708479419076311,0.08403974701230732,0.35871044179918354,0.36646465484686463,True,1.629325604556725e-10,0.016828225287913605,0.046058415081748905,0.00041071785701971784,0.1854545163736551,0.18504164589149466,0.0022146554586581248,-1.0,False,7.6105432889477465,0.016854731238222086,3.0306239128918833e-05,0.07222343625077417
primary,4,1.3,880024,False,True,2539.0,5.61387365133875,5.109375,2379.0,5.2316085979566145,1150.0,43.78779008677222,64000,0.010097930470834285,0.00598019614059369,0.005014789941580356,0.006913527009872635,2.1896751429828498e-05,0.013165998261917,0.7582963991368489,0.016687543126269192,134.93293008085504,0.022006623195447366,0.06222067291019151,0.08396995638291305,0.13268573040882714,0.09873979720391435,True,8.796041152392409e-13,0.004893676205738878,0.05065619589460724,0.00043584254639930875,0.1495825427775696,0.14954076595080656,0.002913726015791896,-1.0,False,7.6105432889477465,0.02217503797531747,2.1896751429828498e-05,0.020611156211909735
primary,4,1.3,880025,False,True,2988.0,7.717348437470192,5.515625,1764.0,4.598085368264662,903.0,2.183563661210017,64000,0.044749496767695546,0.03426584729502508,0.02695251047242196,0.038010491110850766,2.208390606384114e-06,0.06803332123379269,0.7591479356428357,0.0034112008747113386,137.77474928637778,0.004493459989221709,0.08025125313064319,0.08437527649954513,0.5570942622890676,0.39917932010791013,True,6.853892453584365e-15,0.027240249698347777,0.04875090923650305,0.00033772635172634775,0.16522927762462591,0.16501629437626947,0.002043986129949725,-1.0,False,7.6105432889477465,0.015555844923991155,2.208390606384114e-06,0.12081079472596908
primary,4,1.3,880026,False,True,2409.0,6.3942088772045205,5.465625,1801.0,4.840063679807383,869.0,0.8579037863768949,64000,0.029932748359311777,0.02313860136550116,0.018540423668912717,0.022002487065209103,4.9110599925850096e-05,0.040668901021927883,0.7630024697639357,0.013185695152140322,137.80763069000204,0.017281326961130054,0.05585243685748109,0.08508999259636774,0.29013041658603167,0.16989527770465784,True,1.4549481437350908e-09,0.018022465714635873,0.052001916865179965,0.000408353322177685,0.15500871987986112,0.154701019228796,0.002634389358832055,-1.0,False,7.6105432889477465,0.020049134255334656,4.9110599925850096e-05,0.0686482124603635
primary,4,1.3,880027,False,True,5964.0,11.593203902835995,5.640625,3596.0,6.0859003685664685,1661.0,0.831480576532937,64000,0.04601967736018281,0.03102869326101025,0.02358779367961383,0.0375366586105404,0.0001770197114545624,0.06695201278362672,0.7523017503764035,0.012467119622055737,136.0712749621442,0.01657196678835054,0.06120071759226464,0.08392502205454244,1.3391079753515247,1.0553048470401762,True,2.898115775140653e-14,0.024792198065894642,0.04582711839743325,0.0002113398642662114,0.1655439237286709,0.16532341815743362,0.0012766392115520998,-1.0,True,7.6105432889477465,0.009715917983885375,0.0001770197114545624,0.12344451137415424
primary,4,1.3,880028,False,False,,,4.665625,,,,2.4452250843642553,64000,,,,,,,0.10932070049436549,2.2993367914537197,0.06399371129315475,21.032949670609092,-15.403485849692208,-0.4461162117376536,,,,,,,,,,,,,,,,
primary,4,1.3,880029,False,False,,,5.140625,,,,39.62275962803839,64000,,,,,,,0.4643378124320676,2.560609227997418,0.07770382903010364,5.514539543066038,-19.124560878968868,-2.836974366456821,,,,,,,,,,,,,,,,
primary,4,1.3,880030,False,False,,,4.959375,,,,0.9689637096069837,64000,,,,,,,0.005243641997097547,0.807568331665479,0.6645020220002914,154.00905174542484,-3.1667651064441595,-0.0010227393954149733,,,,,,,,,,,,,,,,
primary,4,1.3,880031,False,False,,,4.946875,,,,2.4119690459160315,64000,,,,,,,0.9411583500012021,3.6909652007653073,0.07594345328842624,3.9217260312896265,-22.582232482063418,-0.8158999091303847,,,,,,,,,,,,,,,,
primary,4,1.3,880032,False,True,3175.0,6.28621126054777,4.834375,2568.0,4.958742742399508,1318.0,2.310123134501455,64000,0.033532597705830454,0.020042136769323687,0.016114300197119697,0.019556067142133565,4.639434268360887e-05,0.03632026113107534,0.7491086810185977,0.00966029149379702,141.15368304701212,0.012895714251584263,0.06870067534112856,0.08369504475976974,0.268340229114304,0.3003151928734884,True,1.6875048233777612e-11,0.015761564088227598,0.060417432302468654,0.00036115033938997974,0.11696096670440445,0.11686140850532749,0.0030877851779621086,-1.0,True,7.6105432889477465,0.023499722763851847,4.639434268360887e-05,0.06080707314903675
primary,4,1.3,880033,False,True,2876.0,7.2275326254728025,5.203125,1763.0,4.493861248033146,924.0,1.0499561389066858,64000,0.033924263036901096,0.027240514463201436,0.021236359503589812,0.03494815076908844,0.0005182915385635312,0.06326204140092262,0.757825023516107,0.009514518800611115,134.05378523540983,0.012555033820955493,0.07005244782575737,0.08440609014881906,0.4582663557069966,0.3890753394302082,True,2.387947616987879e-09,0.02273014802192559,0.05431258762325086,0.0003481252786212637,0.143621688608857,0.14313871436657813,0.0024239046483387136,-1.0,False,7.6105432889477465,0.018447231254463445,0.0005182915385635312,0.11207259962878409
primary,4,1.3,880034,False,True,3306.0,7.876367646575,5.246875,2274.0,5.413753987031738,987.0,1.6154023909090733,64000,0.031005111895251205,0.02425932134734805,0.019213696002146542,0.027826481950893975,2.4186610409593357e-05,0.05079397126457641,0.7648357010484395,0.007960586023374626,136.0027568454382,0.010408230176052486,0.07277374222543775,0.0846181039540359,0.5891788442017651,0.5011540481858248,True,2.8094556850204178e-09,0.019124531629252133,0.05467930801223275,0.0003107307124208607,0.13927026079293917,0.1389078427285075,0.0022311347063738276,-1.0,False,7.6105432889477465,0.016980147266331735,2.4186610409593357e-05,0.08783468411511
