arm,d,a,seed,placed_at_init,crossed,step,s_cross,w2_own,G1_first_step,s_at_G1_first,half_step,rho_init,steps_run,rho_half,rho_cross,wnoise_l2_cross,wnoise_l1_cross,G_at_cross,G1_at_cross,w1_end,wnoise_l2_end,s_end,rho_end,G_end,G1_end,r_pop,obs_r_own,branch_converged,branch_grad,branch_wnoise_l2,branch_dist,growth,relax_sig,relax_full,chi,winding_k,mirror,kappa_k,pred_r,G_numpy_at_cross,widening_rel,s_branch,s_branch_note,branch_placed_at_s_c,s_branch_G1,s_branch_G1_note,r_branch,branch_over_own_x1,G1switch_over_own_x1
primary,4,1.5,880003,False,True,2390.0,4.115545917979301,2.765625,1743.0,2.951158998444305,714.0,3.743675185047517,64000,0.0295027707670707,0.0209839183050641,0.0203949492393618,0.0314436524010242,8.76490432020205e-05,0.0928147978698308,0.9555702620070669,0.0093108379704403,119.25112873168764,0.0097437502407033,0.1494313333819579,0.1738594062197824,0.6258946836461434,0.4881069985913855,True,8.270537033006066e-13,0.0205937014674206,0.0999826369089973,0.0004564208731896,0.0581998708156693,0.0581699014306582,0.0078423004517526,0.0,True,4.046049844154416,0.031730338520626,8.76490432020205e-05,0.0808792198318521,3.963524782310399,,True,2.793560571899948,,0.038355035989023456,1.4331389043382234,1.0101009977491338
primary,4,1.5,880004,False,True,1960.0,4.78403358069778,3.059375,1348.0,3.2575072442285973,685.0,0.8645415140744419,64000,0.0508716722543799,0.0276053441023492,0.0264445413133668,0.0336215808432218,9.733730517158534e-05,0.0987994024298775,0.9552659362188276,0.0059360776639214,124.04830798082963,0.0062140577182285,0.1558488932274975,0.1739516939228638,0.8899885750904808,0.5637290559992743,True,2.8002123189652117e-12,0.0272551826667563,0.0931771662894984,0.0005134885255814,0.0802391770650527,0.0799678054571683,0.0063994739772208,0.0,True,4.046049844154416,0.0258925906882047,9.733730517158534e-05,0.0877435627870908,4.706940371635387,,True,3.1182678327633147,,0.016378624536432573,1.5385300499727514,1.019249955550828
primary,4,1.5,880005,False,True,1161.0,3.240555800542341,2.559375,948.0,2.7425604876594263,341.0,4.475949171868774,64000,0.0114136069716287,0.0115070620077608,0.0114720783971368,0.0177194194063088,1.1848148715465356e-05,0.053328680857307,0.9458919782686844,0.0121657937493449,120.7092359139187,0.0128617157443418,0.1422184234811729,0.1735042111048259,0.2802195755229002,0.2661512285391318,True,6.522325908531189e-11,0.0114572143283278,0.1175022206573057,0.0007456403430296,0.0626178185242751,0.0626155909370097,0.0119077981412043,0.0,False,4.046049844154416,0.048179544813442,1.1848148715465356e-05,0.0444336350379206,3.051939370586328,,True,2.575983936569026,,0.06180215497524011,1.1924549433304332,1.0064894501856998
primary,4,1.5,880006,False,True,2583.0,3.857008293172212,2.596875,2222.0,2.783928434602013,1837.0,1.7277715415759485,64000,0.0380834572320299,0.0203801284026087,0.01962221652932,0.0316143436378463,0.0002167315426961,0.0933256249649545,0.949112135146365,0.0029094610803367,123.36703014690993,0.0030654555690493,0.1662988426308831,0.1737747999853152,0.523756362734701,0.4852498842540409,True,6.447912620499706e-10,0.019670961716404,0.1044530999925985,0.0007559688193244,0.0833417827750628,0.0832602784074921,0.0090707061230591,0.0,True,4.046049844154416,0.0367005290955737,0.0002167315426961,0.0820886342963305,3.704247735378143,,True,2.630607794566605,,0.041239293024356805,1.426425120723232,1.0129897644540478
primary,4,1.5,880007,False,True,10338.0,4.069644149599702,2.8843750000000004,10107.0,3.0658091792531623,2558.0,19.467350557847418,64000,5.157275955754083,0.0179578015409923,0.0174535734150454,0.026033517612892,0.0001414396151901,0.0774741540989092,0.952663342051354,0.0237201626998724,110.633272382728,0.024898788116268,0.0968699839079709,0.1746716550693903,0.6077606516937093,0.4109275491569928,True,7.657653864311108e-10,0.0171410744112806,0.1140031685358913,0.0010344955168003,0.1048665086412724,0.1048530820772878,0.0098648799335846,0.0,False,4.046049844154416,0.0399137959178822,0.0001414396151901,0.066964043922267,3.890318512709147,,True,2.8826878174634185,,0.04609536116508761,1.3487561474181222,0.9994150613090941
primary,4,1.5,880010,False,True,1751.0,3.225364718826838,2.4906249999999996,1413.0,2.600885539085777,644.0,2.462857252363151,64000,0.0223096393904367,0.0149865101362043,0.0149583191962967,0.0220031927448431,0.0001135748775995,0.0659321683110105,0.9551598351718464,0.0144335496469727,119.06959432344853,0.0151111354513518,0.139377977224925,0.172446278199847,0.2742181605241829,0.2950021455766478,True,6.102410243791212e-14,0.013822468631406,0.1003953415956981,0.0005960298628034,0.0591373567367676,0.0590362149671545,0.0100787369556698,0.0,False,4.046049844154416,0.0407790720887615,0.0001135748775995,0.0551116517123604,3.045413037110526,,True,2.472856237187874,,0.05908941727229533,1.2227505293291951,0.99286574140542
primary,4,1.5,880011,False,True,3481.0,4.131759927489742,2.721875,3043.0,2.883895446684134,2610.0,5.370130436062661,64000,0.0301371310674653,0.0197248164615762,0.0190294438090457,0.0325897332503934,0.0001672886971726,0.0960479553945257,0.949249814425156,0.0048264063778584,113.29179450941834,0.0050844427931558,0.1604733776249869,0.1736570726169395,0.6323002182675523,0.5179829813969201,True,1.3685859980017143e-09,0.0193195827557622,0.098877453456355,0.0006716192236568,0.0842432971670605,0.0842011805585604,0.0079723758001182,0.0,True,4.046049844154416,0.0322566298636089,0.0001672886971726,0.0844515627133267,4.002089587445076,,True,2.723171915088531,,0.03240065900859723,1.4703429023908432,1.0004764785629505
primary,4,1.5,880013,False,True,1554.0,4.355333846219786,2.815625,966.0,2.9632512540797,322.0,1.729858122969464,64000,0.0243988924989547,0.0244089057368116,0.023502650655474,0.0352865921654935,1.2492935057561994e-05,0.1034397300004292,0.9371191684756492,0.0155989950818202,122.95795894851275,0.016645689904299,0.1239540332913855,0.1715055092362298,0.7206257170251005,0.5468444292900461,True,1.3515412747300282e-12,0.0236237313226774,0.1109043508578047,0.0005441059246441,0.0652616026036317,0.0651733165762947,0.0083373055968119,0.0,False,4.046049844154416,0.0337331540106487,1.2492935057561994e-05,0.0916180811439922,4.229901088080938,,True,2.797608517591324,,0.0296538277200602,1.5022956139688126,0.9936012493110141
primary,4,1.5,880015,False,True,2850.0,3.3979259824733163,2.578125,2743.0,2.7119070275828445,2600.0,1.461254509010266,64000,0.0104020570944032,0.0145854693710744,0.0144551557187493,0.0221362936092376,9.559069970510592e-05,0.0662881622743087,0.918596131234939,0.0211820272708729,122.52192711899032,0.0230591296333855,0.1037695340883453,0.1664612781586596,0.3423905115943966,0.3179834113835893,True,5.452597869742837e-10,0.0152159317343714,0.083681721800513,0.0020711611484791,0.2084141520757252,0.2077679572218491,0.0099377183739738,0.0,True,4.046049844154416,0.0402085038782673,9.559069970510592e-05,0.0558396323617363,3.27562215287211,,True,2.585167458674655,,0.0373375877599218,1.2705443502049396,1.0027316203344117
primary,4,1.5,880017,False,True,1415.0,3.4704951057350177,2.671875,1114.0,2.798540232636679,429.0,11.326297803943874,64000,0.0173285481836466,0.0153874016461474,0.0153523550099119,0.0212945114612408,5.95883828506949e-05,0.0638224223504821,0.9576435150584086,0.0014774982016076,122.64168889126736,0.0015428478117115,0.1692791759009342,0.1742645945405305,0.3710597948582785,0.2988987530236324,True,2.1263968884299708e-11,0.0150188581649741,0.097161195877419,0.000663762351123,0.0721737511814522,0.0721237991679154,0.0091967278997917,0.0,True,4.046049844154416,0.0372104194856829,5.95883828506949e-05,0.0533578074017062,3.3349738536077123,,True,2.6639499477121458,,0.04063637619848248,1.248177348718676,0.9970338985589318
primary,4,1.5,880018,False,True,1154.0,3.2188279130215163,2.746875,915.0,2.594136320504846,431.0,1.650759294707183,64000,0.0186461109945942,0.0116717247744223,0.0114733638610342,0.0198669975456549,0.0001072527631036,0.059669112469133,0.9506130858632568,0.010926468557969,124.6566876836976,0.0114941280742486,0.1454496605612116,0.1746227415603241,0.2716357187245497,0.1718144848314962,True,2.932842150561721e-10,0.0110578574860435,0.0823733209513815,0.0008402796074885,0.0984784443701868,0.0983321859772555,0.0085326247064779,0.0,True,4.046049844154416,0.0345234248638732,0.0001072527631036,0.0505261861855804,3.0898371207987596,,True,2.484130730250386,,0.041746793497454915,1.1248553795854415,0.9043479336520176
primary,4,1.5,880019,False,True,1674.0,3.519927364893178,2.421875,1372.0,2.520365887036127,1079.0,2.264767995298222,64000,0.0193303554240949,0.0219540387807941,0.0216319940521785,0.0337640192746632,9.202783471362608e-05,0.0994346420590952,0.9570724106701048,0.0069999206871332,123.48755687081702,0.0073138882796048,0.1475811573017109,0.1746976000658229,0.3905885885997739,0.453389363568796,True,4.726287289053692e-10,0.0216113174450489,0.0893882662883776,0.0009343949593719,0.1084811289904502,0.1081116285810587,0.0086134332124641,0.0,True,4.046049844154416,0.0348503801069249,9.2027834713182e-05,0.0856666966026634,3.4249089710556007,,True,2.40512804505991,,0.027743334097516614,1.4141559622423125,0.9930851282828015
primary,4,1.5,880020,False,True,1851.0,4.073907008346525,2.596875,1373.0,2.773221255337619,921.0,5.132021072302988,64000,0.0330703381864002,0.0234367579105066,0.0225032278837317,0.0347093010676285,9.187122594989106e-05,0.1018667680426359,0.9408680571102828,0.0231600077017693,120.12578833832228,0.0246155744439888,0.0809127602117034,0.1735600090501838,0.6094447440381334,0.5687728551996247,True,1.2406414318186926e-09,0.0225844415762221,0.0914238437401095,0.0006594613707085,0.0884161846613016,0.0882947774951201,0.007458604702688,0.0,False,4.046049844154416,0.0301778863949204,9.187122594989106e-05,0.0903729778865399,3.958889595875013,,True,2.6430691407903932,,0.029052947723360534,1.524482154849584,1.0177883574644113
primary,4,1.5,880021,False,True,1678.0,3.965968431607107,2.4156250000000004,1034.0,2.550919904369905,453.0,1.6259560787596592,64000,0.0386313177455377,0.0329720466704155,0.0320908133309019,0.0429685036437583,0.0007684990709342,0.1254201179844867,0.9408697676683794,0.0092252967891662,118.28001891627598,0.0098050730358016,0.1450238973019453,0.170792686489102,0.5668023433509559,0.6417980570689186,True,5.424037954893103e-13,0.033041405742984,0.0985795629837991,0.0005667134285651,0.0699681097742026,0.0698826735453966,0.0080995960930491,0.0,True,4.046049844154416,0.0327713695099952,0.0007684990709342,0.1103711125121008,3.906707158913065,,True,2.4029993167828048,,0.015169110527990082,1.6172655767816049,0.9947733264818854
primary,4,1.5,880023,False,True,1130.0,3.533696394163975,2.515625,801.0,2.642626505339415,331.0,4.617301081485866,64000,0.0259042279288759,0.0211614904243598,0.020939881833218,0.0294644972529501,0.0001992224556617,0.0874140365624742,0.9416172610941312,0.010098107237875,117.52296011434754,0.0107242163616895,0.1454365017354506,0.1721324740707355,0.3960282051018173,0.4046991877422012,True,5.65581456234837e-10,0.0208618493126962,0.0871120976578474,0.000783741414839,0.0957969010819363,0.0955593878170928,0.0081812815027152,0.0,True,4.046049844154416,0.0331018727490445,0.0001992224556617,0.0744408064767313,3.3657694016885484,,True,2.514866248865107,,0.0498926017900041,1.3379456006712243,0.99969838464203
primary,4,1.5,880024,False,True,1182.0,2.955127298042842,2.621875,1094.0,2.7480529001875325,475.0,43.78779008677222,64000,0.0107156995478339,0.0064223643396602,0.0065953799063745,0.0093019985225717,2.1685018121164745e-05,0.0289946916615528,0.9508745470456212,0.0144168583579061,120.10221848471848,0.0151616828978118,0.1415707329120121,0.1728074622135045,0.1674576979922339,0.1271045713631815,True,2.5993778744043402e-11,0.0062936804673712,0.095013417235906,0.0008299463977099,0.0781956854411455,0.0781735858673352,0.0106137108847858,0.0,True,4.046049844154416,0.0429436032712878,2.1685018121164745e-05,0.022644951635461,2.7993609594010755,,True,2.6117773098056833,,0.05564353468553507,1.0676942872566677,0.9961486759687945
primary,4,1.5,880025,False,True,1454.0,4.01847001396236,2.828125,799.0,2.420613871460066,345.0,2.183563661210017,64000,0.0461041941334484,0.0343869036774783,0.0331457696037524,0.0468622920649945,6.182493428719127e-05,0.1352491730245315,0.9486486648364142,0.0029359457426149,119.73763770085117,0.0030948715277232,0.1661641980487664,0.1735247916281652,0.5875437092196978,0.4208954745502267,True,1.0304533112209802e-09,0.0337637715524237,0.0933764894792368,0.0006119227955131,0.079764722884342,0.0796731933080116,0.0076715968336083,0.0,True,4.046049844154416,0.0310396631730365,6.182493428719127e-05,0.1215425937162723,3.931248779547354,,True,2.2725218992995497,,0.022186648392434893,1.3900548170775173,0.8035436550009457
primary,4,1.5,880026,False,True,1071.0,3.3444056464327105,2.784375,768.0,2.541537377339423,327.0,0.8579037863768949,64000,0.0310778350774217,0.0236289249789475,0.0232103519843176,0.0273940484165666,0.000135178993001,0.0814274622957791,0.94741435445025,0.0170485393251293,119.74106630765564,0.0179948079159324,0.1066130014327653,0.1742556306272944,0.3212466751339102,0.2011333410308275,True,1.5431319416725486e-13,0.0219949592971602,0.1004064940563367,0.0008110685498837,0.0811009883163111,0.0809351683691398,0.0100007233786154,0.0,True,4.046049844154416,0.0404634252674784,0.000135178993001,0.0697201743581979,3.167392280200894,,True,2.4006254853896944,,0.05588615194218671,1.1375595170194008,0.8621775031702607
primary,4,1.5,880027,False,True,3361.0,6.056223648060139,2.871875,1825.0,3.178665103694258,682.0,0.831480576532937,64000,0.0472647716102773,0.0319032816086513,0.0297077293012271,0.0475275542438256,5.972516147867424e-06,0.1363237541492044,0.9295279793052398,0.0179331995821819,119.54421418385688,0.0192928023485487,0.1263087308133239,0.1705864799786969,1.3925821819496846,1.1088047523169142,True,3.859137402001389e-12,0.0302732529000072,0.0882350858406333,0.000320519493768,0.0673492433468443,0.0672550214944723,0.0047590659945109,0.0,False,4.046049844154416,0.0192554182254115,5.972516147867424e-06,0.1276002056431648,6.054151801530148,,True,3.030727680885602,,0.0003422191246456041,2.1080833258864495,1.0553132294705032
primary,4,1.5,880032,False,True,1522.0,3.3226785410596444,2.471875,1182.0,2.6227885276545906,519.0,2.310123134501455,64000,0.0349450493784462,0.0202492454168265,0.0199564523491502,0.0246614158232031,0.0002031358180549,0.0736681396543117,0.9335208489070188,0.0124963329404135,122.2280159685775,0.0133862387273347,0.1368535793607095,0.172036016350924,0.3126631273322051,0.3441935943604124,True,1.1326963672564361e-13,0.0190863560233585,0.1217669997243344,0.0006401701304846,0.0537522902372728,0.0537030527214109,0.0119096345041085,0.0,False,4.046049844154416,0.0481869748292843,0.0002031358180549,0.0625580955714951,3.137644611964813,,True,2.458276746193808,,0.058972239363642265,1.2693378961172443,0.9944988100910477
primary,4,1.5,880033,False,True,1350.0,3.778968971295096,2.6656250000000004,783.0,2.377857329004995,374.0,1.0499561389066858,64000,0.0332724396008957,0.0271621976691817,0.0259688692827105,0.0434945343408983,1.83423215571743e-05,0.1259728773412796,0.9491502508128296,0.0091250501720201,117.3694254848481,0.0096139153566104,0.1514074015736759,0.1734094210358163,0.492926013351149,0.4176671404624039,True,3.2541610682154665e-10,0.0278339420216863,0.1069842697630765,0.0006564818461677,0.0704756474547309,0.0702301685144385,0.0093150168870667,0.0,True,4.046049844154416,0.037689022624212,1.83423215571743e-05,0.1137330168706117,3.7628638377244967,,True,2.2228544620983386,,0.00428002028910468,1.4116253553011007,0.8338961639759299
primary,4,1.5,880034,False,True,1606.0,4.130610249690413,2.6781249999999996,1042.0,2.8491096687746276,384.0,1.6154023909090731,64000,0.0332215209761922,0.0246195657988732,0.0239015358940982,0.0348284564858538,6.5013054020290895e-06,0.1022390051237143,0.9540592258838612,0.0084418697397272,121.62444143911004,0.0088483707412467,0.153783504708302,0.1737923371793295,0.631846024569052,0.5423515518097228,True,6.769155548591589e-13,0.0236652578288021,0.1083357862638454,0.0005562005025284,0.0650840734208148,0.0649002666306884,0.0085458772522153,0.0,True,4.046049844154416,0.0345770453244885,6.5013054020290895e-06,0.0896868594476389,3.925403657122053,,True,2.6816933078742853,,0.052276558156266084,1.4657283200455742,1.001332390338123
primary,4,1.5,880035,False,True,1546.0,3.874331651792698,2.578125,1045.0,2.7438592740017693,418.0,0.924972125973298,64000,0.0170866949339118,0.0221919941209841,0.0214878778836671,0.0303697471072337,0.0020493569907564,0.0915542214883315,0.9488383581257472,0.009080505477522,123.29509149970002,0.0095701289895772,0.1455376109839052,0.1734227078835264,0.5306001587329174,0.5027710649377735,True,7.374150149015711e-10,0.0226905861676023,0.1089402004445183,0.0005923268689178,0.064288567553571,0.0642871525750503,0.0092135645801143,0.0,False,4.046049844154416,0.0372785415334783,0.0020493569907564,0.0784122625915266,3.7305230342230806,,True,2.582204336872647,,0.038549183653430186,1.4469907526683463,1.0015822882415115
primary,4,1.5,880036,False,True,1381.0,4.2864132957360175,2.7718749999999996,878.0,2.8244326679480833,409.0,1.5132742307501628,64000,0.0514186785204959,0.0285439813299126,0.0272058529973957,0.0367677844033268,0.0001404203289125,0.1075442523427527,0.9478660437490348,0.0190540264504022,124.32048444109742,0.0201020245171343,0.1220258245556618,0.1733182890198343,0.6933978452290439,0.5463948755755645,True,2.5137444209510914e-14,0.0267241295837634,0.0715553472524863,0.0006745070867642,0.1200582967043495,0.1199296618669042,0.0056181630531145,0.0,True,4.046049844154416,0.022731367745488,0.0001404203289125,0.0964405482573253,4.180242721000521,,True,2.723740800680213,,0.025398184225552622,1.5080920752200304,0.982634787167608
primary,4,1.5,880037,False,True,1704.0,4.0706134950053485,2.721875,1147.0,2.8752103394272384,412.0,61.50193082421216,64000,0.0356463388676605,0.0237147775754209,0.0228469827801653,0.0326194314594863,0.000128244620094,0.0960809716675683,0.947831973391578,0.0042332726852095,117.95094317591165,0.0044662691321351,0.1625515380330244,0.1740431525226093,0.608143602965076,0.4955181611959949,True,9.189853813909923e-10,0.0227651163102027,0.1103587279842273,0.0005371390418149,0.0606879760196833,0.0605831976010783,0.0088508313679923,0.0,True,4.046049844154416,0.0358109048771023,0.000128244620094,0.0846460306314472,3.9876979790202176,,True,2.7341261486178388,,0.02079282744615063,1.4650555146802178,1.0045009960478857
primary,4,1.5,880038,False,True,3081.0,3.908722955597024,2.878125,2868.0,3.0289509617316788,2575.0,0.8177535729646412,64000,0.032093895781297,0.0198790616236828,0.0194101186394025,0.0230344455797453,0.0001634007776143,0.0688903748672782,0.9517793145789776,0.0035108883508656,122.435368799912,0.003688763032656,0.1661801637928763,0.1742256852898602,0.5441868466556143,0.3580796371238302,True,5.0081400398277465e-11,0.019060814587819,0.0833655655251277,0.0010573012256967,0.1408135236174393,0.1404853923840018,0.0075085204782545,0.0,False,4.046049844154416,0.030379848110872,0.0001634007776143,0.0589773781981917,3.7384659111258234,,True,2.8975734686654047,,0.04554195451254728,1.2989240950708616,1.006757339818599
primary,4,1.5,880039,False,True,2215.0,3.717577102740352,2.465625,1674.0,2.745427061124372,786.0,4.099540824662969,64000,0.0264794655506141,0.0174902870791948,0.0170347273084993,0.0276173806840664,0.0023494768496048,0.084069558359026,0.9553880451390144,0.0035543187437754,119.97377353346812,0.0037202880670945,0.1610383632156447,0.174686304073905,0.4686724356505094,0.5077625765233367,True,4.207884041207422e-13,0.0174491290021352,0.1050072967601689,0.0005040679728998,0.055188233909721,0.0551403315450192,0.0091336130401344,0.0,False,4.046049844154416,0.0369550536176028,0.0023494768496048,0.0708898809754833,3.634729615571659,,True,2.5903848144271597,,0.02279330127164436,1.4741615677857172,1.050599671250559
primary,1,1.3,880000,False,True,2780.0,5.476401077835359,5.315625,2780.0,5.476401077835359,1736.0,0.0,13289,0.0,0.0,0.0,0.0,3.276061858592527e-05,3.276061858592527e-05,0.7170265421968848,0.0,31.031162701796394,0.0,0.0815273572171695,0.0815273572171695,0.1049485150739688,0.0302459405686741,True,8.551265164719046e-13,0.0,0.063698689885804,0.000496313015947,0.1308731469137763,0.1308731469137763,0.0037923212488657,-1.0,True,7.610543288947747,0.0288616250300891,3.276061858592527e-05,0.0,5.315707183567337,,True,5.315707183567337,,0.03023001243649781,1.0000154607534086,1.0000154607534086
primary,1,1.3,880001,False,True,1676.0,5.11528983980565,4.996875,1676.0,5.11528983980565,790.0,0.0,13289,0.0,0.0,0.0,0.0,5.575521133582839e-05,5.575521133582839e-05,0.7220353339082272,0.0,34.08329775086313,0.0,0.0817563315981204,0.0817563315981204,0.0320887444752886,0.0236977790730505,True,9.421761821247487e-10,0.0,0.0553261902977766,0.0005703568376716,0.160329327546352,0.160329327546352,0.0035574080325803,-1.0,True,7.610543288947747,0.0270738078284033,5.575521133582839e-05,0.0,4.971927071872823,,True,4.971927071872823,,0.02883444705853755,0.9950072939332729,0.9950072939332729
primary,1,1.3,880002,False,True,3024.0,5.240563533889314,4.640625,3024.0,5.240563533889314,1552.0,0.0,13289,0.0,0.0,0.0,0.0,3.778878487015191e-06,3.778878487015191e-06,0.7177909764360553,0.0,29.845879418918525,0.0,0.0819042533751721,0.0819042533751721,0.0573646474429887,0.1292796840704244,True,8.466144636471579e-10,0.0,0.0568593741375913,0.000404490058279,0.1160290867085767,0.1160290867085767,0.0034861091279207,-1.0,False,7.610543288947747,0.0265311844280368,3.778878487015191e-06,0.0,5.101887658012508,,True,5.101887658012508,,0.02718128762773042,1.0993966670464663,1.0993966670464663
primary,1,1.3,880003,False,True,3703.0,5.593883896567336,5.434375,3703.0,5.593883896567336,1883.0,0.0,13289,0.0,0.0,0.0,0.0,3.011916786643809e-06,3.011916786643809e-06,0.722815800255772,0.0,28.2755228387164,0.0,0.0819082328639111,0.0819082328639111,0.1286524885886173,0.0293518383562665,True,1.0387723667348858e-12,0.0,0.0599584524145306,0.0003603262572603,0.1051108258995098,0.1051108258995098,0.0034280603751023,-1.0,False,7.610543288947747,0.026089401881843,3.011916786643809e-06,0.0,5.434862534509193,,True,5.434862534509193,,0.02925950031825475,1.0000897130781723,1.0000897130781723
primary,1,1.3,880004,False,True,2578.0,6.149534130959796,6.009375,2578.0,6.149534130959796,1085.0,0.0,13289,0.0,0.0,0.0,0.0,3.521156642039003e-05,3.521156642039003e-05,0.723858360222533,0.0,32.232662668689215,0.0,0.0822911752828088,0.0822911752828088,0.2407635068771338,0.0233234123282031,True,9.652712656960105e-13,0.0,0.0555146902343466,0.0004111625206523,0.1406999875749331,0.1406999875749331,0.0029222640864371,-1.0,False,7.610543288947747,0.0222400173315675,3.521156642039003e-05,0.0,6.008615987249277,,True,6.008615987249277,,0.023452679287469413,0.9998736952260886,0.9998736952260886
primary,1,1.3,880005,False,True,2074.0,5.16977323105088,5.009375,2074.0,5.16977323105088,912.0,0.0,13289,0.0,0.0,0.0,0.0,3.973209539864797e-05,3.973209539864797e-05,0.7145019020811019,0.0,32.2212472523324,0.0,0.0812942280443738,0.0812942280443738,0.0430816103003035,0.0320196094424711,True,1.1654293840743235e-09,0.0,0.0645707093301002,0.0004682883881553,0.1159535698801541,0.1159535698801541,0.0040385853461809,-1.0,True,7.610543288947747,0.0307358286032201,3.973209539864797e-05,0.0,5.010125436269565,,True,5.010125436269565,,0.03186502949119485,1.000149806366975,1.000149806366975
primary,1,1.3,880006,False,True,3433.0,5.24019591369745,5.084375,3433.0,5.24019591369745,2414.0,0.0,13289,0.0,0.0,0.0,0.0,1.5840378511544628e-05,1.5840378511544628e-05,0.7119970483034666,0.0,29.072936255765462,0.0,0.0812831572898313,0.0812831572898313,0.0572904743904059,0.0306470143719632,True,7.315120731377078e-13,0.0,0.0635851822963022,0.0005001481942122,0.1265522208561325,0.1265522208561325,0.0039521091832977,-1.0,False,7.610543288947747,0.0300776980221357,1.5840378511544628e-05,0.0,5.085188499809195,,True,5.085188499809195,,0.03048213726867166,1.0001599999624724,1.0001599999624724
primary,1,1.3,880007,False,True,7732.0,5.828624062794927,5.665625,7732.0,5.828624062794927,6806.0,0.0,13289,0.0,0.0,0.0,0.0,7.683114499945631e-05,7.683114499945631e-05,0.7336208258263539,0.0,19.68663240736575,0.0,0.0833641520634929,0.0833641520634929,0.1760149433129738,0.0287698290647415,True,1.0388213123914414e-09,0.0,0.0627489097235596,0.0005301959788732,0.1494605667052711,0.1494605667052711,0.0035473970864754,-1.0,True,7.610543288947747,0.0269976190897081,7.683114499945631e-05,0.0,5.662919113001098,,True,5.662919113001098,,0.029261401494045547,0.9995224027359907,0.9995224027359907
primary,1,1.3,880008,False,True,13289.0,5.13123331587371,4.965625,13289.0,5.13123331587371,12687.0,0.0,13289,0.0,0.0,0.0,0.0,5.628968239568266e-05,5.628968239568266e-05,0.8373385602362323,0.0,5.13123331587371,0.0,5.628968239568266e-05,5.628968239568266e-05,0.0353055870615302,0.0333509509626099,True,8.575906911695298e-13,0.0,0.0662439670462795,0.0007223450879713,0.1655677453483927,0.1655677453483927,0.0043628370154547,-1.0,False,7.610543288947747,0.0332035599687421,5.628968239568266e-05,0.0,4.965597939404283,,True,4.965597939404283,,0.03335658232718264,0.9999945504149594,0.9999945504149594
primary,1,1.3,880009,False,True,2416.0,4.836562039384623,4.690625,2416.0,4.836562039384623,1275.0,0.0,13289,0.0,0.0,0.0,0.0,9.294248164559704e-05,9.294248164559704e-05,0.7204841726577238,0.0,31.12784425202512,0.0,0.0811609460712454,0.0811609460712454,-0.0241488949539222,0.0311124934064486,True,8.351787620861083e-10,0.0,0.0594323385244575,0.0004627128762666,0.1168307771199304,0.1168307771199304,0.0039605392318124,-1.0,False,7.610543288947747,0.0301418552712844,9.294248164559704e-05,0.0,4.693005341148723,,True,4.693005341148723,,0.030589502419096304,1.000507467799861,1.000507467799861
primary,1,1.3,880010,False,True,3220.0,4.989869136307013,4.859375,3220.0,4.989869136307013,1770.0,0.0,13289,0.0,0.0,0.0,0.0,1.5533927266275782e-05,1.5533927266275782e-05,0.727792203199831,0.0,28.81027366253126,0.0,0.0823926743884779,0.0823926743884779,0.0067831800871651,0.0268540987898677,True,6.44917536041234e-10,0.0,0.0584060104194961,0.0003976459689763,0.1059004483059771,0.1059004483059771,0.0037549035470314,-1.0,True,7.610543288947747,0.0285768559905066,1.5533927266275782e-05,0.0,4.858997246837533,,True,4.858997246837533,,0.026933929537551693,0.9999222630147978,0.9999222630147978
primary,1,1.3,880011,False,True,6265.0,5.523874803261908,5.346875,6265.0,5.523874803261908,5331.0,0.0,13289,0.0,0.0,0.0,0.0,4.79659646366315e-05,4.79659646366315e-05,0.7258021245362386,0.0,22.901017498757508,0.0,0.0824094863264517,0.0824094863264517,0.1145270725370808,0.0331034114808945,True,9.074746162851532e-13,0.0,0.0638648928168201,0.0005318257061807,0.1401840446281411,0.1401840446281411,0.0037937677400558,-1.0,False,7.610543288947747,0.0288726336139083,4.79659646366315e-05,0.0,5.348990146320927,,True,5.348990146320927,,0.032694892336129655,1.0003955855188174,1.0003955855188174
primary,1,1.3,880012,False,True,1779.0,4.997890947669072,4.846875,1779.0,4.997890947669072,799.0,0.0,13289,0.0,0.0,0.0,0.0,5.845486407052291e-05,5.845486407052291e-05,0.716812688055932,0.0,33.06793607830204,0.0,0.0818776960662788,0.0818776960662788,0.008401704447732,0.0311573844320458,True,5.230356078800291e-13,0.0,0.0619762041843845,0.0005216719191386,0.1291656292744331,0.1291656292744331,0.0040387827788946,-1.0,True,7.610543288947747,0.0307373311734347,5.845486407052291e-05,0.0,4.844598844056867,,True,4.844598844056867,,0.03164185695173849,0.9995303869105077,0.9995303869105077
primary,1,1.3,880013,False,True,1935.0,5.681280439635885,5.521875,1935.0,5.681280439635885,692.0,0.0,13289,0.0,0.0,0.0,0.0,6.866290051021906e-05,6.866290051021906e-05,0.7219906307699451,0.0,33.245851821997135,0.0,0.081790021988569,0.081790021988569,0.1462860912253991,0.0288679913319089,True,8.421647927636666e-12,0.0,0.0628905063394817,0.0004548527045756,0.1266759136170321,0.1266759136170321,0.0035906802768425,-1.0,True,7.610543288947747,0.027327027683681,6.866290051021906e-05,0.0,5.523251333946046,,True,5.523251333946046,,0.028611608658579035,1.000249251195662,1.000249251195662
