arm,seed,phi2,step,s_cross,s_replay,reproduced,s_init,s_min_pre,sdot,min_share,dir_drift_rel,status,dist_c,branch_grad_c,branch_pd_c,g_branch_c,n_cont_steps,lambda_min_c,relax_times_c,chi_c,t_star,s_star,grad_star,pd_star,kappa2,kappa2_sgd,lambda_min,gdot,gdot_dir_part,gradG_asym,chi,r_obs,r_pred,z_star,ray_status,ray_s_star,ray_kappa2,ray_chi,ray_r_obs,ray_r_pred,p
T2-3,600000,1.0,228,2.289216826986377,2.289216826986377,True,0.046404804851788356,0.005750992148429744,0.0168130978056168,0.49963160994433503,0.020280290048933888,ok,3.3381832199061297,5.722011406361638e-13,True,0.8315412865821681,206,0.42957101158045485,0.9794219064034372,1.7097233513463737,6.410664013138234,0.0485650725816493,1.0091753821495075e-15,True,0.001836743747394496,0.00042945842899762596,0.20475206744783062,0.45530166103938424,0.4567829275371886,6.4417585034829975e-06,169.08123119878312,46.137102969169156,0.3105588942061281,"[-1.7756058530122751, 1.6209907142019435, -1.574161339688156, -1.5540736915233955, 0.07716256090970051]",no_switch_in_range,,,,,,"[38.48489817049651, 23.913133343491396, 179.23293556937418, 125.33504015354518, 18.920278115862835]"
T2-3,600001,1.0,107,1.8621115300719997,1.8621115300719997,True,0.03679667806502537,0.03679667806502537,0.016914050503162,0.4566177420052803,0.029194331089386367,ok,2.2243654584994714,8.698879290502948e-15,True,0.7912689387793526,136,0.913418731727872,0.9773580429488231,0.9944249684195086,4.436423960754104,0.12161853810287354,1.2195106036116954e-15,True,-0.00040206890449878924,-0.014845011310065385,0.2610335459116208,0.18170950950400533,0.1902611241215899,4.796356144846323e-07,53.27844260019105,14.311082990463957,-0.02142160504966044,"[-1.5163107818725394, -1.5514081133410076, -1.8177734611606473, 1.6766097040508343, 0.19926650406989896]",no_switch_in_range,,,,,,"[115.08971557756036, 181.77703800623541, 16.39825918807224, 14.069187591168083, 28.2340201675813]"
T2-3,600002,1.0,2095,4.814923438117869,4.814923438117869,True,0.0063389963012428835,0.0063389963012428835,0.002246862444952171,0.4773474086773231,0.10419664672214533,ok,0.0659766350095694,2.2112303307841863e-14,True,0.0058198728835594515,2,10.823103731084629,226.74402316622297,0.0043115683839507965,2020.8843510445754,4.648244934070566,5.956606735635361e-16,True,7.741841477017514,7.7472696589185945,10.86158379120082,8.149702706863426e-05,2.3169032798991685e-14,4.596711262058546e-06,0.004450351600022169,0.035858373732758464,0.03445391660436289,"[-0.8454862224135481, 2.4551652213881607, 0.8454862224135481, -2.4551652213881607, 13.874960009475103]",ok,4.648244934158271,7.741803615407165,0.004450373366029187,0.03585837371321343,0.034453916615036516,"[174.62883837547267, 306.7071141802442, 281.7898120445827, 602.0497006377576, 79.05849999697847]"
T2-3,600003,1.0,134,2.413941082894029,2.413941082894029,True,0.06076922856686867,0.03352308250453968,0.019519913119629088,0.49298035607650104,0.043453924150250345,ok,3.500877992281886,2.42861286636753e-17,True,0.8243557348063115,153,0.2652880152099204,0.3554859403812934,3.0481306909975077,7.7271083858312455,0.11982394524988496,1.2065001775418693e-15,True,0.010359485251509678,0.0165734593810828,0.44348817047046646,0.12333975297612945,0.12059756780947749,7.285750492117486e-07,36.73264702141906,19.145731955828307,0.38053131506730165,"[-1.5856591542777851, -1.519846572425262, -1.7392263068792095, 1.6427335378218022, 0.17035841975584468]",no_switch_in_range,,,,,,"[88.55751689289497, 66.59698092249937, 32.87086551290816, 12.59083820824677, 13.172865443013018]"
T2-3,600004,1.0,122,1.997192789635369,1.997192789635369,True,0.024941043298253987,0.024941041317994222,0.0161104101095302,0.45328550458563865,0.023086700680187987,ok,2.370190190675695,4.923687325908421e-15,True,0.7786003839927784,68,0.6582476317872799,0.8030621107804814,1.2254548113372197,42.4722327052362,0.5166283638548679,4.423544863740858e-16,True,0.15294418647052932,0.14206921634978303,1.6566358011610802,0.029734446507018467,0.026687259727323526,7.510864997294954e-07,1.8823540268045729,2.86582102216212,0.28789510527915035,"[-1.685057864786403, -1.470467636399758, -1.6863708028645348, 1.6711505718894477, 0.7160336089883749]",no_switch_in_range,,,,,,"[79.34551478559467, 241.10567701516766, 21.28219553876207, 13.702049785986436, 22.759527307358535]"
T2-3,600005,1.0,122,1.5139396500811815,1.5139396500811815,True,0.02656822680756838,0.02656822680756838,0.012097185028239199,0.4363407754709581,0.04923520607699105,ok,1.4107865506264936,1.6297727056802103e-15,True,0.7282241943845902,41,1.6925133923783369,2.064866338701571,0.47211048552689705,97.3296266609679,0.6675357885984932,2.673642557349254e-15,True,0.25599226653608753,0.21736595359459177,2.39229649471422,0.01689928676788636,0.013390743041227893,8.056000635237396e-07,0.7575211535344182,1.2679527838645668,0.19391955704230726,"[-1.7606690498879194, -1.4368396787791626, 1.6182913711613245, -1.7245499470348045, 0.9804249607444656]",no_switch_in_range,,,,,,"[25.336933667219608, 152.24966606145185, 36.43061124841832, 15.561718134781781, 42.16593896054039]"
T2-3,600006,1.0,96,1.5362161356175357,1.5362161356175357,True,0.051960978853574744,0.051960978853574744,0.015413212193677125,0.4547933169864365,0.06151927592472272,ok,1.85120207588338,8.610733653879876e-16,True,0.7808301450673514,40,0.604882574017195,0.5806872710565072,1.6587073222457187,60.374286096757096,0.6879215244208299,2.723515857283587e-15,True,0.23749114690305992,0.15977505586094634,1.1787140214307186,0.029684237803888052,0.029380913914470643,8.075786963605655e-07,1.900841080763549,1.2331270080710093,0.4514329283509872,"[-1.8056261620441592, -1.4409298073774535, -1.6183499382909967, 1.7267817323404289, 1.015324627688347]",no_switch_in_range,,,,,,"[61.6671833423261, 33.34902080906408, 56.45347566074607, 10.333618784337657, 12.809880636430718]"
T2-3,600007,1.0,80,1.4028081514940123,1.4028081514940123,True,0.04007303794819324,0.013591276994414135,0.01750297603581594,0.46366464912084554,0.024716494129283378,ok,1.6119911187515135,1.5083069233694235e-11,True,0.7398599666325747,54,0.8110113584135705,0.6488090867308565,1.5384616707011034,43.48547650052879,0.47807177073657103,1.661431409116787e-15,True,0.26294627253034375,0.13208040659749773,1.7001810296560083,0.03309149079523794,0.029424462215456502,7.313554415069663e-07,2.1533946609067884,1.9343045069000593,0.5662270993721835,"[-1.667044301354457, 1.658692389883134, -1.6793133332965826, -1.4830680002075909, 0.679310672053858]",no_switch_in_range,,,,,,"[13.741811339585825, 20.85423811343938, 15.38632745055452, 137.90957606046098, 13.366234702759522]"
T2-3,600008,1.0,92,1.4149606769903653,1.4149606769903653,True,0.016780218873042256,0.016780218873042256,0.015266245256747548,0.4376887849529635,0.030601576876003067,ok,1.3689433839678298,5.527262675331102e-16,True,0.6697358411660603,39,1.0352733222714372,0.9524514564897223,1.042156260173862,59.514463104986035,0.6492721648312471,2.770353391134961e-15,True,0.24356868144087954,0.18696749590066183,1.6391371045748433,0.023625183850438596,0.0202086915781645,7.661481842600648e-07,1.4344657038642368,1.1793028465314372,0.3493909200623753,"[1.6950452271494825, 1.4531565297266842, -1.6404291767628314, 1.6910051428489776, 0.9163542816656659]",no_switch_in_range,,,,,,"[16.711017889554743, 104.48553743710595, 31.82642603772887, 12.471814269600369, 20.518042593966463]"
T2-3,600009,1.0,129,2.4694542312269516,2.4694542312269516,True,0.04424403992685593,0.04424403992685593,0.02012668760285798,0.4551621442003885,0.050690569185646496,ok,3.7200946675491076,1.4784180824012338e-15,True,0.7949783364746139,119,0.4574869082357001,0.5901581116240532,1.7815280056149314,11.844963388785342,0.22687257862467364,1.1780940806227491e-15,True,-0.0029396874148797185,-0.012639233867443896,0.7395805369676116,0.12029867920618491,0.12498538244164653,7.615211196598277e-07,11.995126292777957,9.884762919331429,-0.03526192180277218,"[-1.6306397379987987, -1.4900950886318456, -1.7634424001937081, 1.6707364300792384, 0.3157583609901579]",no_switch_in_range,,,,,,"[66.80667511848556, 208.1490503087342, 39.686265444086835, 11.428550554571663, 23.772584080135616]"
