arm,seed,phi2,step,s_cross,s_replay,reproduced,s_init,s_min_pre,sdot,min_share,dir_drift_rel,status,dist_c,branch_grad_c,branch_pd_c,g_branch_c,n_cont_steps,lambda_min_c,relax_times_c,chi_c,t_star,s_star,grad_star,pd_star,kappa2,kappa2_sgd,lambda_min,gdot,gdot_dir_part,gradG_asym,chi,r_obs,r_pred,z_star,ray_status,ray_s_star,ray_kappa2,ray_chi,ray_r_obs,ray_r_pred,p
T2-3b,600170,0.00930572040929699,25,0.06068011063441062,0.06068011063441062,True,0.05612326148438963,0.05612326148438963,0.00018211395128205828,0.4949939111616485,0.019519385366742498,placed_back_to_init,1.4790774731549228,6.349662549226531e-14,True,0.6392438535152865,4,2.013373896646451,0.5033434741616127,0.14906387941083518,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[103.16902890269418, 269.13896036495765, 804.9910946665963, 147.8093284914201, 14.941850411665326]"
T2-3b,600171,0.00930572040929699,27733,4.760386502319701,4.760386502319701,True,0.06333225313305356,0.06333225313305356,0.00018246995075108964,0.4979748348782879,0.004050330634457239,ok,0.00032687107393769566,2.246466901389965e-16,True,-0.00021737751850547937,1,563.222100939366,156198.38525351437,6.805647507634255e-06,27758.43874801287,4.7650283094167785,2.2357289630736688e-12,True,4.1971164963726775,7.660964181151671,563.5693415206056,8.53628264277872e-06,3.440593003527e-17,5.642582159974789e-06,6.794828668060257e-06,-0.0009741405078127485,2.851868749274169e-05,"[0.8477750951315858, -2.4575774999334468, 0.8477750951315892, -2.4575774999334437, 14.220454209989777]",ok,4.765028309237941,4.19711636944165,6.7948288733533616e-06,-0.0009741404703180745,2.8518687491906157e-05,"[2882.3086985039513, 3989.1682491025244, 2858.0790896302465, 3955.53543298253, 8133.1554985493885]"
T2-3b,600172,0.00930572040929699,99,0.07555667193085307,0.07555667193085307,True,0.05469726451111573,0.05469726451111573,0.00021095196963974284,0.49983089899573846,0.00015923774974861213,placed_back_to_init,0.929609576011736,5.9981858889501805e-15,True,0.6843451757297601,17,1.4249343853271867,1.410685041473915,0.19593674899836264,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[98.29552240033703, 135.64873692512558, 435.9363502307951, 84.31087715110965, 8.95754016789131]"
T2-3b,600173,0.00930572040929699,28515,4.7487176134726,4.7487176134726,True,0.007654775128810574,0.0026995519047894353,0.0001824033742459097,0.49935192849134974,0.0012961431335064826,ok,0.001317426466396654,1.9302059950376815e-12,True,-0.0016098103323018975,1,583.489312979264,166381.97759603715,6.582996395521498e-06,28753.53229389727,4.792226708746078,3.9734708578986755e-14,True,4.040403352703148,7.516186504506649,586.8222906980257,6.681830618833271e-06,0.0,4.726759962350477e-06,6.486178709746111e-06,-0.009079097863644803,2.6206778205089964e-05,"[-0.8324242178731923, 2.4510873993420006, -0.8324242178731923, 2.4510873993420006, 14.229845354727447]",ok,4.792226708764336,4.040403237378305,6.4861788948669295e-06,-0.009079097867420227,2.6206778205035178e-05,"[3064.9013184987284, 4488.04367420348, 3073.180911532354, 4500.214356167431, 8976.6903894264]"
T2-3b,600174,0.00930572040929699,79,0.05651050408818461,0.05651050408818461,True,0.04579397369389496,0.04579397369389496,0.00013739141525076235,0.385956499951567,0.16665978287942493,no_switch_in_range,1.2455339046298235,7.510810549893332e-17,True,-0.03383174704799918,62,1.4006268532053314,1.106495214032212,0.17358331072132996,,,,,,,,,,,,,,,ok,0.11828915044106522,1.676476430716547,0.07603100791316658,-0.5222680704234186,0.12746419277004706,"[198.6571288857538, 112.54683432462356, 428.9189749028803, 142.0160859443428, 6.900178066497813]"
T2-3b,600175,0.00930572040929699,31341,5.311206841313046,5.311206841313046,True,0.027473647113629374,0.027473647112184977,0.00018263094559250347,0.49879748247195166,0.0024050351395984246,ok,0.00187134863470928,4.846383711010205e-16,True,-0.0008014447584567819,1,623.5436760682813,195424.82351656008,5.514603265746778e-06,31479.276638605,5.336460434574828,1.9348671970176312e-14,True,2.262514506493722,6.642734808949843,625.3603154169134,5.7657056317232835e-06,-3.6379157945908967e-17,4.730095605329119e-06,5.472562824039823e-06,-0.004732274055320396,1.2381752777088349e-05,"[0.8322968711735782, -2.4510487106944407, -0.8322968711735783, 2.4510487106944407, 15.974361767449578]",ok,5.336460434610067,2.2625143834453567,5.472563120638627e-06,-0.004732274061892472,1.23817527747575e-05,"[3179.4979429664, 4932.692075613649, 3194.8898197030994, 4956.543741358078, 15380.079989935095]"
T2-3b,600177,0.00930572040929699,26063,4.364535474089632,4.364535474089632,True,0.030609584923034575,0.030609584923034575,0.0001823028369159019,0.4947035809931852,0.010592838946567724,ok,0.0013537471718070293,4.870236158804886e-16,True,-0.0014776266278895278,1,635.3735931693668,165597.41958773206,6.573947602055936e-06,26258.52909497954,4.400180982803999,1.63727538471381e-14,True,3.4354233092226147,6.614507193269229,638.7995923365456,7.491097304997401e-06,0.0,4.73266669919748e-06,6.4857209183634875e-06,-0.008100918769857524,2.228119682005863e-05,"[0.8323342999558849, -2.451060079662998, 0.8323342999558849, -2.451060079662998, 13.096027881375791]",ok,4.400180982860111,3.4354174838147062,6.4857319162266785e-06,-0.008100918782506517,2.228119682034019e-05,"[3241.4731021841344, 4962.635869903392, 3313.9334481143155, 5074.0415995927815, 9245.081782170833]"
T2-3b,600178,0.00930572040929699,26805,4.562971472993766,4.562971472993766,True,0.07546997496105627,0.07114337995328135,0.0001823851926887432,0.49926494212104827,0.001470115784711681,ok,0.0007309069380229127,4.354155924701786e-16,True,-0.0003708842801115608,1,660.1392081009478,176950.31473145908,6.054890518308608e-06,26858.945109950742,4.5728102622667475,1.880873928827853e-14,True,3.030038836533848,6.786486314220015,661.0602933207792,6.858833203704529e-06,-1.2991602753623858e-17,4.786720155708592e-06,6.0334445066282155e-06,-0.0021515848479801702,1.8281571173155295e-05,"[-0.8268981283585026, 2.4494271069621614, -0.8268981283585026, 2.4494271069621614, 13.625612488106288]",ok,4.572810262285015,3.0300388085735466,6.033444561987491e-06,-0.002151584851966315,1.828157117219912e-05,"[3355.7072936114164, 5433.367059556867, 3345.7866105623525, 5417.2701075441355, 11339.111635538195]"
T2-3b,600180,0.00930572040929699,28929,4.870501156541737,4.870501156541737,True,0.005303727197745935,0.005303727184409735,0.00018251741495681984,0.49794785119627166,0.004104297982864957,ok,0.00025681348627060174,1.960237527853792e-16,True,-0.00022686563735874188,1,594.3583095954557,171941.9153828694,6.304959764555305e-06,28963.941251697233,4.876878543476872,5.023579425708635e-12,True,3.9695932917992574,7.547555135632329,594.8461549566082,6.4835620992080905e-06,-6.812447769710123e-17,4.602132384436541e-06,6.291550843946945e-06,-0.001307678031815085,2.497489802514575e-05,"[0.8451829551488498, -2.4550680479799856, -0.8451829551488379, 2.455068047979999, 14.544360777646453]",ok,4.876878543217047,3.969593126246982,6.291551106273321e-06,-0.0013076779786078685,2.497489802489417e-05,"[3104.1144390154504, 4415.592510625238, 3077.7000571695107, 4377.900996611599, 8896.647818831834]"
T2-3b,600182,0.00930572040929699,80,0.07525485386271065,0.07525485386271065,True,0.05999617625509648,0.05999617625509648,0.00019314781767934674,0.4250538802293293,0.0553318225423416,placed_back_to_init,0.6517093235533324,5.581516152042276e-14,True,0.5225390295962731,15,1.715414079970791,1.372331263976633,0.14961885208735254,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[283.36352680276866, 114.98838976281328, 59.889288736092226, 743.0619669779728, 170.44178765900378]"
T2-3b,600183,0.00930572040929699,12,0.05486150061950088,0.05486150061950088,True,0.05266795824227692,0.05266795824227692,0.00018249345362384881,0.36838045652610674,0.2782564866049173,ok,1.4069191393277287,9.272205399313282e-15,True,-0.3300000671318162,22,4.125568557517647,0.4950682269021176,0.08062984018732652,173.1460840500092,0.08426960603574607,3.864530223607332e-14,True,0.06161412644415978,0.01001920306208618,6.581865501154002,0.0013362233531549288,0.0013278213720337672,3.7844503716591427e-07,0.03290238070785337,-0.34897641984668415,0.0020272514452475605,"[1.6501649762249404, 1.4262270874049883, -1.7295542096963323, 1.7254940811189308, 0.12664171479183692]",no_switch_in_range,,,,,,"[372.65283500764235, 410.3898339883987, 246.8342712006993, 537.0093785969877, 30.533411134287636]"
T2-3b,600184,0.00930572040929699,29754,4.9872955525136256,4.9872955525136256,True,0.029034003867312627,0.029034003867312627,0.00018252572416370682,0.49994875840968,0.00010248319085855421,ok,0.0001603656590987157,1.3357370765021415e-16,True,-9.800914076052436e-05,1,558.484657236932,166171.52491427676,6.5531140702865135e-06,29769.47055130647,4.99011932609405,1.8473937657415007e-14,True,4.023529881328167,7.586713948232484,558.6786499320483,6.331249370326624e-06,-8.318790528346658e-19,4.791073033326512e-06,6.5471316583179065e-06,-0.0005658729573176924,2.634257986423173e-05,"[-0.8262828489170445, 2.4492445840927397, 0.8262828489170445, -2.4492445840927397, 14.792294830020682]",ok,4.990119325913536,4.023529881177801,6.547131658773561e-06,-0.0005658729211638347,2.6342579865080604e-05,"[2995.7417779420566, 4360.800787383581, 2995.1032357146687, 4359.867892483258, 9091.624267800951]"
T2-3b,600185,0.00930572040929699,30381,5.059656443252074,5.059656443252074,True,0.012922722899578302,0.01292272289834253,0.00018259898588725675,0.49927850625122533,0.0014429875988926848,ok,0.0017083439436618164,6.87817858224804e-16,True,-0.001568327598565844,1,646.9804498236892,196559.13046093503,5.578098449204563e-06,30636.775792249482,5.106360843531338,1.8795728862208705e-14,True,3.796929978414975,7.285148409967424,650.744407639341,6.070777626463487e-06,0.0,4.648022337629521e-06,5.4951103165461455e-06,-0.009146318035559209,2.0864549095591463e-05,"[-0.8402386250716742, 2.453500670083125, -0.8402386250716742, 2.453500670083125, 15.246518409045102]",ok,5.106360843513858,3.796929842176676,5.495110513524728e-06,-0.009146318032167478,2.086454909486084e-05,"[3444.443807447668, 5006.263592634317, 3454.758949757011, 5021.3137260362055, 10105.416182518667]"
T2-3b,600186,0.00930572040929699,115,0.052215707556054945,0.052215707556054945,True,0.046186248430141914,0.04618624842949917,6.005001980432863e-05,0.12271253366089264,0.24165732836847018,no_switch_in_range,2.82162752499411,3.663421732039585e-14,True,-2.299662236003507,42,2.622202198266351,3.015532528006304,0.043857695754828015,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[851.5207794649841, 198.40132731759797, 947.0163430135285, 1202.9174404845185, 11.209603455904112]"
T2-3b,600187,0.00930572040929699,30596,5.183626078743974,5.183626078743974,True,0.043201906844889754,0.04320190684480747,0.00018268664133583634,0.4977921452785435,0.004415709525733172,ok,0.0004693744503767583,6.735299982671417e-10,True,-0.0004577121755815483,1,640.4497547841283,195952.0069737519,5.502854902207964e-06,30676.32713931582,5.198300774033697,1.9284140256869975e-13,True,3.3476843702062835,7.531604304369729,641.5930137170717,5.680626574223866e-06,3.436041270514183e-17,4.697086893946636e-06,5.477542563473734e-06,-0.002822979263344183,1.833708362688068e-05,"[-0.8343835551301108, 2.451685222920258, 0.8343835551301116, -2.4516852229202573, 15.609655555653257]",ok,5.198300773595766,3.3476840070254714,5.477543157840411e-06,-0.0028229791793368264,1.833708362729414e-05,"[3211.6447861244333, 4784.106251837075, 3240.3886402402745, 4826.99529271385, 11102.418528438153]"
T2-3b,600188,0.00930572040929699,76,0.04963069569438658,0.04963069569438658,True,0.045446393986903776,0.041494697130066725,5.827221415595542e-05,0.27031616447888185,1.5324931659223817,ok,2.018794708561574,1.2588942475272313e-15,True,-0.775459154684401,7,2.637273806641009,2.004328093047167,0.04452007998024128,178.14879428258013,0.05558313211059373,3.566157785739321e-15,True,-0.01414241040393235,-0.009580131475386035,3.821772927625028,0.006766618324315286,0.006931925132414269,3.7944121736680088e-06,0.02743175699262991,-0.10709069802622118,-0.00038795116549071324,"[1.5955562918003745, 1.4646343426792896, -1.7587148535386254, 1.709582522410712, 0.07884512641484161]",no_switch_in_range,,,,,,"[537.5082628823588, 407.4947394775674, 200.085831247223, 232.93345387695058, 71.10303668852252]"
T2-3b,600189,0.00930572040929699,28509,4.816352301763686,4.816352301763686,True,0.04881712180527227,0.04881712180247581,0.00018242827935665673,0.4999263547719406,0.00014729045383055463,ok,0.0008098912750238441,4.2240516640035253e-16,True,-0.0008334239336966753,1,565.1824670517785,161127.86953179157,6.701703881315207e-06,28632.194474968368,4.838826457858411,1.7987347722403513e-14,True,4.098459432854884,7.606013062210178,566.8168332568263,6.7308716756404645e-06,0.0,4.685481426508088e-06,6.651343483550347e-06,-0.004644546831851337,2.726026144131478e-05,"[-0.8363587603065202, 2.4522927878760483, -0.8363587603065202, 2.4522927878760483, 14.360842198698814]",ok,4.838826457983376,4.098459432228109,6.651343484532257e-06,-0.004644546857556775,2.726026144117021e-05,"[2964.0310690897354, 4271.166698767908, 2964.940550241509, 4272.481695410489, 8822.114167622389]"
T2-3b,600191,0.00930572040929699,30927,5.240017850461566,5.240017850461566,True,0.06186425051757574,0.06186425051757574,0.0001826442708330589,0.4995656578429758,0.0008686843739834181,ok,0.002116660744288623,9.918281473897395e-16,True,-0.0017340989611049906,1,559.5922135737414,173065.083891951,6.228760388831639e-06,31217.860845960757,5.293141917585956,9.558022776023911e-14,True,3.9087933337422953,7.579383774603599,563.0492927256023,5.8962427024042605e-06,-6.5889161175681365e-18,4.658678641746516e-06,6.128385809937546e-06,-0.010036395764846273,2.3954593600484757e-05,"[-0.8392765969377526, 2.4531993749602523, -0.8392765969377526, 2.4531993749602528, 15.78434175497581]",ok,5.29314191760717,3.9087932756978874,6.128385902887385e-06,-0.010036395768813877,2.3954593608087938e-05,"[3035.761530925516, 4303.519613249589, 3030.3142982558534, 4295.7708924263125, 9247.2341141011]"
T2-3b,600194,0.00930572040929699,26,0.04283453400466246,0.04283453400466246,True,0.04264003565773637,0.04264003565773637,7.77993386090442e-06,0.26959195587847906,23.457639490591962,ok,1.9019403052649764,2.7641192286431693e-15,True,-0.8966586951858353,13,1.181364555296526,0.30715478437709676,0.015374391002414601,86.72340569595698,0.043306958084785865,8.514564921180412e-15,True,-0.009376210618851728,-0.020105532596817858,1.0180994865269186,0.01316039304538445,0.013562845454102104,6.823133478195562e-07,0.01764525776290683,-0.01090873386208513,-0.0001654456532089429,"[1.7652696943391062, -1.5965515472100251, -1.5649597898803917, -1.5747130770479574, 0.06297429059368959]",no_switch_in_range,,,,,,"[148.3829233130301, 80.926350545911, 438.20879622628104, 331.57163416342416, 5.761241701254184]"
T2-3b,600195,0.00930572040929699,28358,4.768920846213234,4.768920846213234,True,0.04159424337564122,0.04159424337564122,0.00018250763602532417,0.49857738436975685,0.002845231536442869,ok,0.00021591527464082105,1.0870210981339667e-15,True,-0.00013571950361601637,1,612.4813504272983,173687.46135417323,6.2483889597642495e-06,28378.940153365736,4.772742584102023,1.81677589639051e-14,True,4.320237941020449,7.921180695679799,612.7940811396797,6.475634068124874e-06,0.0,4.800594491072618e-06,6.240199386360428e-06,-0.0008007425126003165,2.6959146148486844e-05,"[0.8255345758962694, -2.44902323439121, 0.8255345758962694, -2.44902323439121, 14.201964653298045]",ok,4.772742584166918,4.320237888228184,6.240199462591476e-06,-0.0008007425261865597,2.695914614838885e-05,"[3179.9910047936683, 4653.93690340446, 3161.2087744749724, 4626.337913218075, 9044.33509636713]"
T2-3b,600196,0.00930572040929699,30568,5.183361294350288,5.183361294350288,True,0.039723377392509376,0.039723377381127474,0.00018261000525996885,0.4964659387144747,0.0070681231900905925,ok,0.0006138517255234177,2.901151541223612e-14,True,-0.0003820713592879166,1,574.398075060483,175582.00358448847,6.133383376373299e-06,30630.82135851999,5.194833102960061,1.950436340214523e-14,True,4.0113042166147945,7.719221440699824,575.1746495384264,6.067327480340922e-06,-5.5047447688588767e-17,4.619704526520996e-06,6.111576230227338e-06,-0.0022083112936268634,2.451539150247367e-05,"[0.8436636574503945, -2.454583042108175, -0.8436636574503945, 2.454583042108175, 15.507180361460593]",ok,5.194833103043751,4.01130337766283,6.111577508368546e-06,-0.0022083113097015605,2.451539150216693e-05,"[3002.6643482283976, 4212.786654407887, 3047.0591208548326, 4275.261955925178, 9116.697223420015]"
T2-3b,600197,0.00930572040929699,25,0.0590458350205352,0.0590458350205352,True,0.055921335880143364,0.055921335880143364,0.00013018746351273897,0.293308435139513,0.02179632649392099,no_switch_in_range,2.5557049074903087,4.6214117602194626e-14,True,-0.5482503166159778,58,2.1430929691943423,0.5357732422985856,0.1028818784941522,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[129.32276394773945, 1149.8938922351454, 145.84358278690482, 671.5916135970764, 12.624320351694232]"
T2-3b,600198,0.00930572040929699,513,0.1314958756745967,0.1314958756745967,True,0.04172080711444481,0.041351235834480984,0.0002853858493199703,0.3646851677329669,0.5968572818052705,ok,0.0013481806478755076,8.40774932314714e-14,True,0.0024033443799196252,1,17.653238159398963,90.56111175771667,0.012294076841286814,512.4870991764986,0.13136640521258897,1.413105743530707e-14,True,-0.01213977626389408,-0.01613261259716917,17.626224861921283,0.006176481037550808,0.006548302884599969,5.3897931714581656e-06,0.01232505349909878,0.000985567518561714,-0.00014962339191958404,"[-1.5865521044916897, -1.5507116930194682, 1.8091887462680507, -1.6312740337412377, 0.20629054664600535]",ok,0.12882377984695595,1.8293699360562745,0.012783670918359843,0.020742256055638286,0.023386063250484403,"[319.03170696482704, 809.0977652347328, 476.1426650248497, 3068.7146251111612, 112.0488959796237]"
T2-3b,600199,0.00930572040929699,30708,5.165682449101135,5.165682449101135,True,0.023016173514963687,0.02057575503484518,0.00018262711735131276,0.498679842603831,0.0026403149930237383,ok,0.0013523805579911397,5.451368523257116e-16,True,-0.0021199877973172576,1,613.334925119042,188342.8888055554,5.7642109156252345e-06,30977.2511679914,5.214855013754876,1.923895071032078e-14,True,4.034980939070086,7.962063577152294,616.9422720869492,7.793128084644699e-06,0.0,6.001679831399205e-06,5.676471962640043e-06,-0.009429325364567531,2.2904456170418333e-05,"[-0.850596893630412, 2.4659803091128034, 0.8505968936304119, -2.4659803091128034, 15.537215809716328]",ok,5.214855013636999,4.034980440495674,5.67647266430259e-06,-0.009429325342176553,2.2904456171469318e-05,"[3425.140752955508, 4870.3498285878895, 3406.416689864144, 4843.656099658402, 10277.528576741226]"
T2-3b,600200,0.00930572040929699,37,0.05302946591854017,0.05302946591854017,True,0.05241996541635613,0.05241996541013884,1.6930569677814828e-05,0.38927033165822844,10.933591024885803,branch_lost,2.028861522369513,4.886634716663729e-16,True,-3.3036156855680083,66,1.3341414017030069,0.49363231863011253,0.023930537682430756,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[122.16887047059053, 89.38900696624506, 251.50132508562578, 168.40321906474173, 6.865554726448888]"
T2-3b,600201,0.00930572040929699,136,0.08463675827534516,0.08463675827534516,True,0.052064198604523666,0.052064198604523666,0.00026716221912593456,0.4868180657780485,0.010463694397327198,placed_back_to_init,0.5301538813848758,4.488754951504498e-11,True,0.6128418036647854,26,1.785246461106152,2.427935187104367,0.1768144850370877,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[165.34397297634786, 387.62627603725264, 387.2509517745627, 87.9933158157277, 1072.6015265492024]"
T2-3b,600202,0.00930572040929699,182,0.07098550257272329,0.07098550257272329,True,0.044904286779378,0.044904286718503675,0.0002013558262387731,0.40624490354439546,0.07024022503174311,placed_back_to_init,1.0493844126234022,9.873639449445304e-15,True,0.2367649487219219,33,4.0463276550559835,7.3643163322018905,0.07010249768614847,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[295.2910099829639, 272.6559468028416, 179.8177063419529, 386.52086849898194, 73.94140413073745]"
