arm,seed,phi2,step,s_cross,s_replay,reproduced,s_init,s_min_pre,sdot,min_share,dir_drift_rel,status,dist_c,branch_grad_c,branch_pd_c,g_branch_c,n_cont_steps,lambda_min_c,relax_times_c,chi_c,t_star,s_star,grad_star,pd_star,kappa2,kappa2_sgd,lambda_min,gdot,gdot_dir_part,gradG_asym,chi,r_obs,r_pred,z_star,ray_status,ray_s_star,ray_kappa2,ray_chi,ray_r_obs,ray_r_pred,p
T2-3c,600334,0.01778279410038923,431,0.15401890234731336,0.15401890234731336,True,0.03767368901276521,0.03767368901276521,0.0004181946488719797,0.3460714587495855,0.4217833192310337,ok,0.14675322531839963,3.5847518529974476e-15,True,0.03693758597744057,1,4.511536053822027,19.44472039197294,0.060183856742326396,428.4926335980781,0.15227064211954067,3.196921893877658e-14,True,0.0847856562958863,-0.003813198660245111,4.504794953455616,0.005533769576249799,0.005787822451829138,6.316941836368356e-06,0.0609659386089508,0.011481269162838537,0.005169037116654607,"[1.7692692321265384, -1.5984910585533656, -1.5332930562608822, -1.5858466851726267, 0.24276433064859598]",ok,0.11032534856869121,1.5099909191281524,0.08892137332520103,0.3960427439884089,0.1342704662374579,"[443.5275487450269, 260.07373867053957, 325.3304937496233, 669.7654846593932, 21.20677781948061]"
T2-3c,600335,0.01778279410038923,37,0.039554771075639955,0.039554771075639955,True,0.038338043433270866,0.038338043415630886,3.379799055580747e-05,0.4507190450112225,10.469022234346491,branch_lost,2.415035018569381,4.877086703784263e-12,True,-3.316427725463136,52,1.5645252218384178,0.5788743320802145,0.05461468536950625,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[151.0249312080455, 1185.5857742465055, 1197.3528251877804, 184.54315712813278, 340.3593169828091]"
T2-3c,600336,0.01778279410038923,1657,0.4867612443284457,0.4867612443284457,True,0.026954323770263498,0.026954323766765896,0.00045407481698051476,0.34230809590047706,0.59223725638126,ok,0.007628692937972081,3.9829684689296485e-14,True,0.0023433976592448502,1,8.27817491408621,137.16935832640849,0.011268778055648423,1655.3859176830997,0.4860602711853276,2.7651709047504802e-14,True,0.10920957050128811,-0.017959334933735225,8.28273094059803,0.0015948191770612122,0.001832617669102638,7.402224189337398e-07,0.011278821873837703,0.0014421527219425911,0.0012317552926023492,"[-1.6442401724953801, -1.4762680677384084, -1.6690528298414162, 1.6659259764522303, 0.6737125919313665]",ok,0.4832731043968679,0.6511474399583336,0.01131319113731416,0.007217740651905391,0.007366555446821424,"[1406.0659607416999, 1054.8477970824993, 1351.5546516534155, 448.1027526603667, 50.24310519143029]"
T2-3c,600337,0.01778279410038923,18473,5.482567978408317,5.482567978408317,True,0.018459490613194386,0.018459490613194386,0.0003431379657596878,0.4959593306753004,0.008081082657060574,ok,0.0023082998911085895,1.2335781267996948e-15,True,-0.0027603848687696164,1,479.7654377495799,88627.0693154799,1.3045351603015e-05,18736.041625461432,5.572827546679273,4.385856771076807e-11,True,4.262858357805685,8.020215218208124,484.4249788028052,1.0307534716695633e-05,-1.0869544983759006e-16,4.787843820423233e-06,1.2710617201257754e-05,-0.016196368452983778,5.418356076925032e-05,"[0.8262315617956507, -2.449229390738893, -0.8262315617958477, 2.44922939073866, 16.601602341786336]",ok,5.572827545551793,4.262850165194824,1.2710641627148651e-05,-0.016196368253943327,5.418356076002284e-05,"[2562.9841449454766, 3601.9561358727074, 2607.115559547985, 3664.400593346558, 8155.116913574788]"
T2-3c,600338,0.01778279410038923,48,0.05561105759278566,0.05561105759278566,True,0.05380949501350695,0.05380949500611033,3.833111886543247e-05,0.3933523037438931,9.130936662299156,no_branch_at_crossing,2.1236237557911877,9.420043141795259e-14,False,,0,-8.422136666822023,-4.0426256000745715,,,,,,,,,,,,,,,,no_branch_at_crossing,,,,,,"[430.10631619897475, 129.65429429841885, 348.1921582429592, 334.69260140812963, 63.262872350214984]"
T2-3c,600339,0.01778279410038923,7,0.048800405849580564,0.048800405849580564,True,0.048774806282576175,0.048774806282576175,4.266592709530059e-06,0.4952349319035143,82.65115216639892,placed_back_to_init,1.0063569419926957,1.1308228659023811e-16,True,0.5992904974078035,3,1.59302353527883,0.11151164746951811,0.00548827116630096,,,,,,,,,,,,,,,no_switch_in_range,,,,,,"[87.93885077676592, 436.4586868161429, 247.04874521169745, 146.62183489059254, 38.243036241384985]"
T2-3c,600340,0.01778279410038923,17707,5.326721882752244,5.326721882752244,True,0.045839966748319645,0.03791834244758527,0.0003430509520599756,0.498569952511503,0.002860100851654637,ok,9.847602215629081e-05,2.172741153660951e-16,True,1.435983587061429e-05,1,560.3665059910763,99224.09721583988,1.1492815582357119e-05,17705.65790670942,5.326261430877789,5.091413401991929e-16,True,4.241408820223626,7.960438910853835,560.3366416375209,1.069952698713148e-05,0.0,4.714965190309364e-06,1.1494421716294564e-05,8.644935672608156e-05,4.875254165086175e-05,"[0.832784545039325, -2.451196978847807, -0.832784545039325, 2.451196978847807, 15.923992084666896]",ok,5.326261430867401,4.241408825521383,1.1494421701413019e-05,8.644935867674342e-05,4.875254164863768e-05,"[2923.062122229359, 4133.173588359804, 2905.3579057557918, 4107.975555683746, 8681.969468353782]"
T2-3c,600341,0.01778279410038923,19852,5.929484800664582,5.929484800664582,True,0.028748495268266016,0.028748495268266016,0.0003434641121438187,0.49840352057233345,0.003192952591404872,ok,0.00011234778886404229,2.2638141361497333e-16,True,1.4606531875571704e-05,1,490.2721045138668,97328.81818809285,1.1814823049817355e-05,19850.462147296566,5.928956557658251,5.100087019371813e-16,True,4.361840109948839,8.245141491659394,490.24732824765056,9.498108901961052e-06,0.0,4.801510553348149e-06,1.1816472850964277e-05,8.90954422072543e-05,5.15415652394575e-05,"[0.8252940460452179, -2.448952227877879, -0.8252940460452179, 2.448952227877879, 17.713831767928983]",ok,5.928956557664867,4.361840117552926,1.1816472831097553e-05,8.909544109125811e-05,5.154156524265551e-05,"[2557.248431927441, 3549.743511335071, 2540.0209464536792, 3525.6878991381623, 8405.84374389519]"
T2-3c,600342,0.01778279410038923,695,0.25688736589774186,0.25688736589774186,True,0.06464906519590555,0.06464906518583474,0.0007510810686155997,0.3289485818210142,0.8821511523337374,ok,0.007600835096331915,8.879464004352133e-14,True,-0.006417106607807144,1,18.51896103610429,128.7067792009248,0.015788012152997462,695.8338398290218,0.2575136472075778,2.8874472257633954e-14,True,-0.05109787943666824,-0.039721590949705184,18.527388669827634,0.00767476848009888,0.008488832236297247,7.74049438546146e-07,0.015742451113770057,-0.002432031531638068,-0.000804405869049066,"[1.6495287066779827, 1.4484728083120944, -1.6600549145499026, 1.693392481067465, 0.37271111692967324]",ok,0.26646907922378593,0.848541970521285,0.014786822232711128,-0.03595806820797076,0.012547239275092648,"[301.19914056032684, 1067.7937066605944, 311.34632725853913, 240.8832172598762, 261.32560602537757]"
T2-3c,600343,0.01778279410038923,17619,5.321098758846379,5.321098758846379,True,0.03954337258241951,0.03923386612957329,0.00034305711790695527,0.4887791410506289,0.022441205664939623,ok,0.0021486856478460936,9.471590178833367e-16,True,-0.0017899410034143415,1,556.0906618427944,97977.61371008193,1.1593632051823505e-05,17784.464740064705,5.3778626156881995,7.435024818036595e-14,True,3.724278898207446,7.230039334567265,559.7571916850734,1.0693754370231643e-05,-3.145102172941187e-16,4.7729025611896676e-06,1.1396120933073579e-05,-0.010555096122431662,4.244233271246608e-05,"[0.8277478816238755, -2.4496799520586965, -0.8277478816238775, 2.449679952058694, 16.094020526287036]",ok,5.377862613347591,3.7242429915208866,1.1396230810265615e-05,-0.010555095691795247,4.244233272488611e-05,"[2801.4011278438306, 4068.4294862361985, 2938.1880781564123, 4268.591217735265, 8827.958342317459]"
