act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final
silu,850067,False,True,966,5.063223853388505,0.0001250046649123593,0.0010688095857184338,0.01978612506826341,0.05401813553846302,True,0.029793215595227098,0.005984516956991925,0.009813886631161773,-2.242047359495448,-1.8915139971777275,5.063223853388505,-0.07056330014981053,True,966,5.063223853388505,0.05401813553846302,5.063223853388505
silu,850068,False,True,263,2.984405789415713,0.0004354000316265094,0.002963185505615569,0.0046076470530570105,0.64310166805194,True,0.05857289491411705,0.004210780742089835,0.031916244032579644,-2.381501351903043,-1.985027546744947,2.984405789415713,-0.2483502480037873,True,263,2.984405789415713,0.64310166805194,2.984405789415713
silu,850069,False,True,497,3.6537284499571916,0.00014220037187499812,0.0016779699950665269,0.016373149062839102,0.1024830341815484,True,0.029911398841782046,0.001331094500983475,0.0043834279850769355,-2.4163273472616424,-2.008160344384288,3.6537284499571916,-0.17217287919282695,True,497,3.6537284499571916,0.1024830341815484,3.6537284499571916
silu,850070,False,True,398,3.756137633031645,0.00014709855021274865,0.0020609378323967337,0.0074062597487848415,0.2782697207905617,True,0.037079421117959116,0.02304247185296525,0.002110899047142721,2.4213213044533966,-2.0115896902254486,3.756137633031645,-0.2950699456081626,True,398,3.756137633031645,0.2782697207905617,3.756137633031645
silu,850071,False,True,327,3.303037211848091,0.00011106003715894569,0.0023437897810497277,0.006172104336385167,0.3797391705180443,True,0.053788317259394085,0.008149417512794074,0.021120950335868704,2.401685407447552,-1.9980950285601624,3.303037211848091,-0.3086139857416466,True,327,3.303037211848091,0.3797391705180443,3.303037211848091
silu,850072,False,False,,,,,,,,,,,,,,,False,,,,0.06204150660082785
silu,850073,False,True,495,4.044533802374867,0.00012225667502333698,0.0016199331920833326,0.010627522405771875,0.15242811355575564,True,0.043759073899783674,0.015103233196697216,0.025104078250332756,2.3121391976027037,-1.9377450825607778,4.044533802374867,-0.17911633748469166,True,495,4.044533802374867,0.15242811355575564,4.044533802374867
silu,850074,False,True,349,3.9505027702689905,0.0005255078990766548,0.0026354314201803126,0.008416687010686534,0.3131198079284815,True,0.03002063238118379,0.04183916158275512,0.007369020241889944,-2.285470628650361,-1.9208693589592254,3.9505027702689905,-0.1866245112954822,True,349,3.9505027702689905,0.3131198079284815,3.9505027702689905
silu,850075,False,False,,,,,,,,,,,,,,,False,,,,0.1298249246325222
silu,850076,False,True,366,3.374759349329204,0.00037306227238747755,0.002091435258810144,0.007123778317744526,0.29358511249579666,True,0.04145274551147671,0.010319684144745475,0.019459380040833904,2.562966729791559,-2.1106272457524846,3.374759349329204,-0.2730908698911779,True,366,3.374759349329204,0.29358511249579666,3.374759349329204
silu,850077,False,True,300,3.17836851370095,0.0005597614836514164,0.0025919393324656103,0.006825240295932761,0.37975796017177255,True,0.03342660222788302,0.024292535929588525,0.07531807651048869,2.3936814431186315,-1.9935577793074886,3.17836851370095,-0.27625994784782504,True,300,3.17836851370095,0.37975796017177255,3.17836851370095
silu,850078,False,False,,,,,,,,,,,,,,,False,,,,0.03484119961809923
silu,850079,False,True,437,3.8421255127367413,3.444625451598515e-05,0.0019095666323598293,0.00998184943651906,0.1913038905769898,True,0.035200155004051804,0.014906245710428092,0.035586101111037965,2.441765203600934,-2.025400270191954,3.8421255127367413,-0.22747484517167962,True,437,3.8421255127367413,0.1913038905769898,3.8421255127367413
silu,850080,False,False,,,,,,,,,,,,,,,False,,,,0.05221422656922923
silu,850081,False,True,705,3.400740729724638,9.583185367103772e-05,0.0015355997233507026,0.00917749663285073,0.1673222867610807,True,0.03323617345011157,0.009841979599597891,0.018823502078715578,-2.5877347786594025,-2.127597945113726,3.400740729724638,-0.30624867669449063,True,705,3.400740729724638,0.1673222867610807,3.400740729724638
silu,850082,False,True,441,3.545454555224517,6.840936967673905e-05,0.002034907028254046,0.01419256948443271,0.1433783382555258,True,0.030792935883825284,0.002843169851019523,0.012455007471104044,-2.4756317968844592,-2.048872072855457,3.545454555224517,-0.17484954224478547,True,441,3.545454555224517,0.1433783382555258,3.545454555224517
silu,850083,False,True,452,3.4103732624320333,0.00024812651744392233,0.0019068300951127159,0.010941798630038285,0.17427026027310868,True,0.0293288718056705,0.002723824427453565,0.04581024502885205,2.659589018870304,-2.179220373868898,3.4103732624320333,-0.29694713742593754,True,452,3.4103732624320333,0.17427026027310868,3.4103732624320333
silu,850084,False,True,335,3.8091441478392927,0.00026014323244717696,0.0023184875967706144,0.006832708015974812,0.3393219191205025,True,0.06134518621555772,0.024967960721199643,0.03487835284925177,2.2502841017124777,-1.8971757992670832,3.8091441478392927,-0.13018040457451727,True,335,3.8091441478392927,0.3393219191205025,3.8091441478392927
silu,850085,False,False,,,,,,,,,,,,,,,False,,,,0.056530638890422605
silu,850086,False,True,457,3.7408014627519575,3.305155828310993e-05,0.0016853354117707727,0.011950777101772841,0.14102308137943273,True,0.019582511826456962,0.014425551014750676,0.06977509441115103,2.547143914943649,-2.0987807436130157,3.7408014627519575,-0.312240798325484,True,457,3.7408014627519575,0.14102308137943273,3.7408014627519575
silu,850087,False,True,905,4.182707773229366,0.0001125791421142247,0.0011409338490414563,0.014275212794870831,0.07992412200337921,True,0.026235556747995343,0.011689786000654692,0.03754798943541793,-2.397739962880577,-1.9954090520205032,4.182707773229366,-0.22010428846741723,True,905,4.182707773229366,0.07992412200337921,4.182707773229366
silu,850088,False,True,434,3.8983828366353217,0.000121239232746026,0.0017654686732743578,0.011170675261703452,0.1580449374736488,True,0.042915171498163936,0.0022358023896088186,0.002836925266137804,2.4171268457900035,-2.0086647910934414,3.8983828366353217,-0.15938841330857242,True,434,3.8983828366353217,0.1580449374736488,3.8983828366353217
silu,850089,False,True,643,4.79381900955387,0.00014661472063462466,0.0013440390918441523,0.014929124464806282,0.09002799159539275,True,0.02851069159019528,0.006130353947296411,0.02997828382582303,2.4100439631999495,-2.0038728733265043,4.79381900955387,-0.24751977453092433,True,643,4.79381900955387,0.09002799159539275,4.79381900955387
silu,850090,False,False,,,,,,,,,,,,,,,False,,,,0.025291372022694034
silu,850091,False,True,356,3.568953843673101,0.0002736454482991785,0.002400204490701483,0.008720569484097267,0.2752348335826541,True,0.02433229939321161,0.033618427684687736,0.0682568970119899,2.4245128124510438,-2.0140347875971703,3.568953843673101,-0.24195791157193053,True,356,3.568953843673101,0.2752348335826541,3.568953843673101
silu,850092,False,True,414,4.371906574196948,0.00012055372497385419,0.0018337905292229988,0.009162216010465483,0.20014705253929432,True,0.0499769147555717,0.014556235338222968,0.0018263730957109817,2.33496823535466,-1.9529990946436773,4.371906574196948,-0.18883429352430517,True,414,4.371906574196948,0.20014705253929432,4.371906574196948
silu,850093,False,True,441,4.109148887833791,0.000273952320865363,0.0021612600560562524,0.009641096929691595,0.22417159290248814,True,0.011196836492855487,0.04703810749309301,0.06596935349372404,2.3992779462660527,-1.9967859725368373,4.109148887833791,-0.30369132094760803,True,441,4.109148887833791,0.22417159290248814,4.109148887833791
silu,850094,False,True,369,4.235757147473541,0.00028246902570894933,0.002431270351009937,0.0065407074431361135,0.37171366738950196,True,0.06228424170581848,0.03685617704783789,0.06294997003789435,-2.2124425563089405,-1.8725970743262814,4.235757147473541,-0.08906362356276465,True,369,4.235757147473541,0.37171366738950196,4.235757147473541
silu,850095,False,True,791,5.280951935933568,0.00012487782923296248,0.0012007662819269924,0.02147787289992052,0.05590713230877886,True,0.022974545798408637,0.009192691747803978,0.036754930363752394,2.1331900898183087,-1.8216619514258936,5.280951935933568,-0.009099183605620523,True,791,5.280951935933568,0.05590713230877886,5.280951935933568
silu,850096,False,True,522,3.9856060037156897,0.00012208761820524383,0.0019584764041578944,0.012980787688436331,0.15087500475048699,True,0.020001293363423166,0.0285408264223208,0.03162547333961511,-2.353330010594063,-1.9653418559206097,3.9856060037156897,-0.22982884265379444,True,522,3.9856060037156897,0.15087500475048699,3.9856060037156897
silu,850097,False,True,1171,3.200537275697059,6.054173826972736e-05,0.003996485704666073,0.009893351269922192,0.40395671756002494,True,0.03204931226865043,0.004339558356125386,0.0056561745147195785,-2.575263896954934,-2.1186882251597456,3.200537275697059,-0.275186684803137,True,1171,3.200537275697059,0.40395671756002494,3.200537275697059
silu,850098,False,False,,,,,,,,,,,,,,,False,,,,0.047796492109473364
silu,850099,False,True,388,3.5320674366206677,7.605875301625042e-05,0.002533304598284043,0.011011728156227526,0.23005513415724568,True,0.021703691522395457,0.026987076174641696,0.016905898833340257,-2.4289373459696413,-2.016667532703905,3.5320674366206677,-0.18292736938728513,True,388,3.5320674366206677,0.23005513415724568,3.5320674366206677
silu,850100,False,True,517,4.009112640118838,7.22258678996536e-05,0.001500944781229519,0.012883266958372075,0.11650342929936289,True,0.030748743287608224,0.0029015769295070875,0.047321759006472675,-2.518510747940875,-2.078759246605642,4.009112640118838,-0.2540696940693934,True,517,4.009112640118838,0.11650342929936289,4.009112640118838
silu,850101,False,True,559,3.4812277053833443,4.032506153548235e-05,0.0014987827775174683,0.016589784707874117,0.09034371475635192,True,0.015968830566391166,0.0022115324158581244,0.05774680378402212,2.5954348167706214,-2.1329528957495265,3.4812277053833443,-0.3256790070576007,True,559,3.4812277053833443,0.09034371475635192,3.4812277053833443
silu,850102,False,True,628,4.312073523425404,3.003513311268524e-05,0.0014930987141096976,0.019754346271530082,0.0755833016991075,True,0.018443905818940468,0.009666111035632247,0.037232642383467275,-2.3800143466839385,-1.9831916922851405,4.312073523425404,-0.15389135957989053,True,628,4.312073523425404,0.0755833016991075,4.312073523425404
silu,850103,False,False,,,,,,,,,,,,,,,False,,,,4.882279202447025
silu,850104,False,False,,,,,,,,,,,,,,,False,,,,0.05147721974529432
silu,850105,False,False,,,,,,,,,,,,,,,False,,,,2.086385152826014
silu,850106,False,True,370,3.185135283002197,0.00021218448017288477,0.002590318969202238,0.007793145063557562,0.33238428748299986,True,0.03871412083679135,0.007506274355707803,0.003280178072193817,2.548155916265916,-2.099856599319713,3.185135283002197,-0.2953784520241227,True,370,3.185135283002197,0.33238428748299986,3.185135283002197
silu,850107,False,True,611,4.044533749934468,7.617300003895378e-05,0.0014731369614469994,0.020394823360429425,0.07223092524082453,True,0.025121992413145392,0.001337770047727334,0.0018967971107412688,-2.35641090389197,-1.9673243692433864,4.044533749934468,-0.11176656282827724,True,611,4.044533749934468,0.07223092524082453,4.044533749934468
silu,850108,False,True,257,3.788570494131246,0.0004737705982593224,0.0028424139322160325,0.005433950975609357,0.5230842061281732,True,0.08334387876751727,0.007810683304098733,0.0030700339641396316,2.120629092621974,-1.8144877390554401,3.788570494131246,-0.129678133380567,True,257,3.788570494131246,0.5230842061281732,3.788570494131246
silu,850109,False,True,304,3.5228544345221837,0.00028495175527546573,0.002554982337800013,0.006373466570503933,0.4008779695533882,True,0.059922856944810955,0.006652527378307434,0.022265493183382893,-2.3208263095697492,-1.9438726816644303,3.5228544345221837,-0.20239780368380633,True,304,3.5228544345221837,0.4008779695533882,3.5228544345221837
silu,850110,False,True,674,3.8843545594334903,0.0002482456689453516,0.0026634309619601166,0.014478782351028136,0.1839540713705795,True,0.028109894642912706,0.014188224300992976,0.012690870947541939,-2.3814498273255538,-1.9846106359100457,3.8843545594334903,-0.17567669407544528,True,674,3.8843545594334903,0.1839540713705795,3.8843545594334903
silu,850111,False,True,521,3.2123454402399014,0.00020672706304443109,0.0018244385617656458,0.010976682863796286,0.16621037378997972,True,0.027482371435867452,0.008954844627564565,0.05522215034298143,2.5968724972241333,-2.134311610018017,3.2123454402399014,-0.20386027022183878,True,521,3.2123454402399014,0.16621037378997972,3.2123454402399014
silu,850112,False,False,,,,,,,,,,,,,,,False,,,,0.6825740191243566
silu,850113,False,True,579,4.243940498977898,0.0001595437161901192,0.001683705677320061,0.015554240379104134,0.10824737411040551,True,0.02075823655071008,0.025346862249453993,0.018809862943447622,-2.3256941017727666,-1.9468691967348526,4.243940498977898,-0.15124940730844738,True,579,4.243940498977898,0.10824737411040551,4.243940498977898
silu,850114,False,False,,,,,,,,,,,,,,,False,,,,0.0682377886702026
silu,850115,False,True,392,3.491555883233609,8.274438438223702e-05,0.002011592166243411,0.009896263295713817,0.20326785031221373,True,0.03896433562048002,0.013440929844651636,0.017126961596629492,-2.399930287134118,-1.996840768269325,3.491555883233609,-0.169718005762683,True,392,3.491555883233609,0.20326785031221373,3.491555883233609
silu,850116,False,True,252,3.669655823657018,0.0003371899900998232,0.003163422478441655,0.004583284204538789,0.6902086663770368,True,0.07260712260783463,0.0184007523003331,0.002237921235014658,2.175704426988723,-1.8490833970557046,3.669655823657018,-0.16445958403298744,True,252,3.669655823657018,0.6902086663770368,3.669655823657018
silu,850117,False,True,372,3.8627978129882283,0.0005804902364012279,0.002944607785585601,0.008820017811511162,0.3338550838006859,True,0.023210020437976157,0.04701396167253565,0.014176870432657555,2.294204280757001,-1.926764388618963,3.8627978129882283,-0.18309783777791844,True,372,3.8627978129882283,0.3338550838006859,3.8627978129882283
silu,850118,False,False,,,,,,,,,,,,,,,False,,,,0.040371895750249576
silu,850119,False,False,,,,,,,,,,,,,,,False,,,,0.03335476805968979
silu,850120,False,True,464,3.0181994132749503,0.00029643507833821206,0.0020071491298857057,0.008497399302864918,0.23620746281853444,True,0.035330842605580184,0.0029194024696715297,0.006858213406910715,2.691662871781125,-2.202427794753893,3.0181994132749503,-0.2860224548075493,True,464,3.0181994132749503,0.23620746281853444,3.0181994132749503
silu,850121,False,True,287,4.160096112275113,0.0004537391093555401,0.002884797269221616,0.007324956434723306,0.3938313210364625,True,0.05620324315652687,0.032152710790956114,0.01007390285662386,-2.1651736197648477,-1.8426040270325816,4.160096112275113,-0.08603069106152374,True,287,4.160096112275113,0.3938313210364625,4.160096112275113
silu,850122,False,True,507,3.346380297044517,6.353303986163239e-06,0.0025530261030070746,0.0073419152162198026,0.3477329862604398,True,0.02027295843637905,0.048658505281275966,0.030246738887295423,2.3895196550540905,-1.9895981399296079,3.346380297044517,-0.21444468943126305,True,507,3.346380297044517,0.3477329862604398,3.346380297044517
silu,850123,False,True,587,4.278579015887231,5.689381694717194e-05,0.0015498114233585749,0.021454120610783053,0.07223840359038647,True,0.01786369647838739,0.012224788910907614,0.027015118328391444,-2.293958419408379,-1.9255286449353533,4.278579015887231,-0.15107964105193364,True,587,4.278579015887231,0.07223840359038647,4.278579015887231
silu,850124,False,True,358,3.4119016372133197,0.0002775496644292566,0.002688991696587351,0.00884635698175442,0.3039659943786337,True,0.019621177094013176,0.03415390464538561,0.06576936547661734,-2.405367800525932,-2.000946487712416,3.4119016372133197,-0.2328223703610447,True,358,3.4119016372133197,0.3039659943786337,3.4119016372133197
silu,850125,False,True,375,4.089111387305981,0.00031423198917211737,0.0032803021368583364,0.008479256331519355,0.38686200871940807,True,0.026291835749303747,0.04648552803790299,0.019965618862064938,-2.2511305215679283,-1.8978409082504075,4.089111387305981,-0.17395482046432045,True,375,4.089111387305981,0.38686200871940807,4.089111387305981
silu,850126,False,False,,,,,,,,,,,,,,,False,,,,0.3287413652498089
silu,850127,False,False,,,,,,,,,,,,,,,False,,,,0.04945977760240188
silu,850128,False,True,368,3.636308767852377,0.0005261535205952558,0.002939870008418326,0.008185206483923,0.3591687044416878,True,0.02450144186445483,0.04259270876619627,0.015205985366830132,2.322900357835788,-1.9457517772569537,3.636308767852377,-0.19869294966269038,True,368,3.636308767852377,0.3591687044416878,3.636308767852377
silu,850129,False,False,,,,,,,,,,,,,,,False,,,,0.027223308762417853
silu,850130,False,True,326,3.059131343975985,0.0003220502875062453,0.002889665364575743,0.006136845463166304,0.47087145699198046,True,0.04261648838790389,0.013587373770385344,0.0647237193327034,-2.484873409735179,-2.0558043141575664,3.059131343975985,-0.18973495944798968,True,326,3.059131343975985,0.47087145699198046,3.059131343975985
silu,850131,False,False,,,,,,,,,,,,,,,False,,,,0.11519558610797706
silu,850132,False,False,,,,,,,,,,,,,,,False,,,,0.5351573197438587
silu,850133,False,True,251,3.3140262924769788,0.00023344451731886762,0.0027116605849954838,0.006029746263636086,0.44971387956220327,True,0.0723193577910854,0.004667635444039852,0.005060966953604795,-2.1918328667617857,-1.8592071769167628,3.3140262924769788,-0.1353115709850079,True,251,3.3140262924769788,0.44971387956220327,3.3140262924769788
silu,850134,False,True,472,4.287712018347216,6.464310898007808e-05,0.0019473542186835267,0.010635263483069868,0.18310352364880225,True,0.017823167026949627,0.038728502377821244,0.0532471134854741,-2.335751148234761,-1.9534097428846586,4.287712018347216,-0.287728748299916,True,472,4.287712018347216,0.18310352364880225,4.287712018347216
silu,850135,False,False,,,,,,,,,,,,,,,False,,,,0.0757322301239521
silu,850136,False,True,450,3.588027927186497,0.00024377232649144126,0.001915220288879339,0.013151033212614502,0.14563268588222067,True,0.03281830372098142,0.004897317929726306,0.012713975930403704,2.431870139855664,-2.019022584493658,3.588027927186497,-0.23828686920806091,True,450,3.588027927186497,0.14563268588222067,3.588027927186497
silu,850137,False,False,,,,,,,,,,,,,,,False,,,,0.06693859170715095
silu,850138,False,True,389,4.637335498757593,0.0002261150479555621,0.0021216893718550966,0.008806161506646162,0.2409323710738011,True,0.04736205207397074,0.03310419145276786,0.02152309326936723,2.2911345662917726,-1.924004094578314,4.637335498757593,-0.09432825106750584,True,389,4.637335498757593,0.2409323710738011,4.637335498757593
silu,850139,False,True,320,3.788215273601219,3.3580875872796234e-05,0.0027082527810566425,0.006756797710703711,0.4008189821587217,True,0.029714000908087932,0.04261280820465826,0.03151341177624948,2.3522247377823913,-1.9644166487560781,3.788215273601219,-0.22370577449757892,True,320,3.788215273601219,0.4008189821587217,3.788215273601219
silu,850140,False,False,,,,,,,,,,,,,,,False,,,,207.40866419485374
silu,850141,False,True,795,3.3340392224769984,3.057367047843221e-05,0.002291302145350777,0.007268861836353447,0.31522158447026544,True,0.03644651028350496,0.018239995673875832,0.04953133068970812,2.5478517287492664,-2.099274078688983,3.3340392224769984,-0.32412401611483493,True,795,3.3340392224769984,0.31522158447026544,3.3340392224769984
silu,850142,False,False,,,,,,,,,,,,,,,False,,,,0.12752769026217414
silu,850143,False,True,447,3.010829338104472,2.6390356918298136e-05,0.0024432569803045194,0.008530052078257275,0.286429315775489,True,0.022001193067077023,0.019119248810830665,0.050965016723204706,-2.5776061987655168,-2.12027745926866,3.010829338104472,-0.30344928353723205,True,447,3.010829338104472,0.286429315775489,3.010829338104472
silu,850144,False,True,339,4.324948907149824,0.00015315203522357768,0.0021515646852849216,0.006882316489885077,0.3126221655814682,True,0.06954907482744302,0.022246133255052758,0.020428273063614395,2.180506117356363,-1.851775895133156,4.324948907149824,-0.17696885661083078,True,339,4.324948907149824,0.3126221655814682,4.324948907149824
silu,850145,False,False,,,,,,,,,,,,,,,False,,,,0.06551626544553331
silu,850146,False,False,,,,,,,,,,,,,,,False,,,,0.8982380055149767
silu,850147,False,True,313,3.601638747250109,0.0001030989950065106,0.002744655109091304,0.0054212731074644496,0.5062750122867339,True,0.057146202878880746,0.02881724774311416,0.04015503455225729,2.2409064344805647,-1.8907242434701292,3.601638747250109,-0.20849533508769238,True,313,3.601638747250109,0.5062750122867339,3.601638747250109
silu,850148,False,False,,,,,,,,,,,,,,,False,,,,0.08576921624813584
silu,850149,False,True,495,4.999096139633017,0.0002065420454050379,0.001782804062759732,0.015722168163332963,0.1133942878767551,True,0.030701124455068562,0.0243402952522135,0.011640531180707047,2.22039248263321,-1.8775902580063866,4.999096139633017,-0.06547243302945015,True,495,4.999096139633017,0.1133942878767551,4.999096139633017
silu,850150,False,True,451,4.0421239835297715,0.0001054016398502125,0.0017194201007879816,0.013142094843021063,0.13083303090763015,True,0.042628735521851195,0.0020249182171882527,0.016135876105988357,2.3144841870225754,-1.9392734754838008,4.0421239835297715,-0.2078169788251281,True,451,4.0421239835297715,0.13083303090763015,4.0421239835297715
silu,850151,False,True,598,3.864401106252416,7.790308301273974e-05,0.001781183846452203,0.012333681749908343,0.1444162321170189,True,0.011531604246914037,0.030236239123597627,0.06436180399397942,-2.441862426877016,-2.025555625186808,3.864401106252416,-0.29407533145765424,True,598,3.864401106252416,0.1444162321170189,3.864401106252416
silu,850152,False,True,276,3.7428474914770606,0.00018319792642436383,0.0030513646264690494,0.00689127546677776,0.44278662798772345,True,0.055617172178361034,0.022797129765848485,0.0022955394312025126,2.193385873114615,-1.8601019833596555,3.7428474914770606,-0.1473425387797041,True,276,3.7428474914770606,0.44278662798772345,3.7428474914770606
silu,850153,False,True,179,0.10746704353970878,0.00020668626823239222,-0.0043754797287844545,6.58842522430594e-10,-6641161.703774806,True,0.03720210765451802,0.013876733652087959,0.0023721931179786038,-0.41984984129784275,-1.4008326318865698,0.10746704353970878,0.02662255455067953,True,179,0.10746704353970878,-6641161.703774806,0.10746704353970878
silu,850154,False,False,,,,,,,,,,,,,,,False,,,,3.573054878826373
silu,850155,False,False,,,,,,,,,,,,,,,False,,,,0.10004392005739644
silu,850156,False,True,439,4.625682818031197,8.879775383846544e-05,0.0018589984403009979,0.011291528706600648,0.1646365597259023,True,0.032411305009525625,0.035960292122198395,0.0411091585209829,2.2534051587590835,-1.8988677903662072,4.625682818031197,-0.15212449881951443,True,439,4.625682818031197,0.1646365597259023,4.625682818031197
