act,seed,s_cross,grad_at_cross,dist_to_branch,s_branch,placed_at_cross_on_branch,note
gelu,850088,7.084939566977971,2.7321894746634712e-17,0.002586275360328336,7.080664992538298,True,
gelu,850089,8.462765968473343,5.0090140368830305e-17,0.009545689541483441,8.436224267466873,True,
gelu,850091,6.011586839991941,1.7011132086297565e-16,0.022848612326896015,5.970710324372476,True,
gelu,850092,7.773962360276792,2.7755575615628914e-17,0.003263229993367532,7.766159454331067,True,
gelu,850093,7.073190528920368,1.0408340855860843e-16,0.023177937133002556,7.029818453329062,True,
gelu,850094,6.748005600130666,1.1995612836379621e-15,0.021001504940187633,6.69387616678123,True,
gelu,850095,0.1643496027627601,4.737790021414057e-14,216.95494835055575,,continuation lost at s=0.1660
gelu,850096,7.288532945338309,2.688821387764051e-17,0.008881004535783306,7.271056748026441,True,
gelu,850099,6.316040421780364,9.974659986866641e-18,0.005609426174613313,6.302626931394876,True,
gelu,850100,7.222906873940575,3.599551212651875e-17,0.01509596647272214,7.192375720647439,True,
gelu,850101,6.412856863393509,6.982261990806649e-17,0.01537623134947642,6.378340397176569,True,
gelu,850102,7.604010906706205,1.8648277366750676e-17,0.009104443583251898,7.583114264184572,True,
gelu,850104,6.709063108284926,3.0357660829594124e-17,0.0039911521844821635,6.7052651004523245,True,
gelu,850106,0.215995681519343,5.02890897734155e-14,118.1445446967821,,continuation lost at s=0.2182
gelu,850107,7.037370577870928,2.3201926491189795e-17,0.0013438523728587515,7.034610866813626,True,
gelu,850108,6.428790498868517,7.225123277443402e-16,0.009638832156204272,6.422985203737246,True,
gelu,850109,0.7155984930538403,7.047314121155779e-18,20.626082186199977,6.354465586610205,False,
gelu,850110,7.078005951292741,2.1250362580715887e-17,0.004419757169413091,7.068922999930074,True,
gelu,850111,6.007631448073449,3.122502256758253e-17,0.009875871048715136,5.989127107190452,True,
gelu,850113,7.80685244847626,6.418476861114186e-17,0.004432123300660798,7.793684579371423,True,
gelu,850115,6.140931473527759,4.597017211338539e-17,0.004600984422006157,6.130524798578875,True,
gelu,850116,5.876802935575273,7.849623728795052e-17,0.02061182676427385,5.8895920840535405,False,
gelu,850117,6.327389290666648,2.2768245622195593e-17,0.006947146624754994,6.31893745261573,True,
gelu,850120,5.61117309989299,3.642919299551295e-17,0.005546352156497181,5.608904177664792,True,
gelu,850121,6.724534165058056,7.979727989493313e-17,0.00806803198049701,6.707782342429466,True,
gelu,850122,5.593628555005665,2.8043973393510058e-15,0.010168451603843817,5.588403305674953,True,
gelu,850123,7.712300405635698,1.3877787807814457e-17,0.007137917254612918,7.693892842930474,True,
gelu,850124,5.916583898030954,6.418476861114186e-17,0.020191412546351185,5.885395801817975,True,
gelu,850125,6.692714817345462,6.765421556309548e-17,0.009362129720152674,6.681299539295492,True,
gelu,850128,5.99003952994631,7.28583859910259e-17,0.00772118130195567,5.988659378626393,True,
gelu,850130,0.3619411990288457,9.80118763926896e-17,62.87313919266752,,continuation lost at s=0.3656
gelu,850133,5.840664511722132,1.249000902703301e-16,0.006522616968104183,5.837885704357087,True,
gelu,850134,7.818459116936408,3.0357660829594124e-17,0.01779236416137822,7.784966773606196,True,
gelu,850136,6.505825654314583,2.6020852139652106e-17,0.004819246658390434,6.494606043483122,True,
gelu,850138,7.913606717478721,7.979727989493313e-17,0.00770341808644218,7.899022284200262,True,
gelu,850139,6.251044520488647,1.3574211199518516e-16,0.014509659032809534,6.242606907599816,True,
gelu,850141,5.974556572508179,4.477754972365133e-16,0.016290948730141825,5.957375711124285,True,
gelu,850143,5.854785528973169,8.153200337090993e-17,0.012190061857006234,5.840068161907084,True,
gelu,850144,7.455009782266837,4.336808689942018e-17,0.009607195331197303,7.438604119565442,True,
gelu,850147,6.004262584351652,8.378714388967978e-16,0.014793665471808192,5.998074719743695,True,
gelu,850149,8.691965632084091,6.505213034913027e-17,0.004008266885445947,8.678174882169172,True,
gelu,850150,7.448872312909356,4.7271214720367993e-17,0.005619317799574707,7.438267762939958,True,
gelu,850151,7.192394703573952,1.1882855810441129e-16,0.016019628373093,7.162782704994266,True,
gelu,850152,6.32225023316278,3.1762786845135338e-15,0.006459113452240384,6.319790251153722,True,
gelu,850154,7.578451271535398,5.767955557622884e-17,0.008441108160606477,7.558401956937944,True,
gelu,850156,8.09327871278406,2.168404344971009e-17,0.01463710406720635,8.067317881317361,True,
gelu,850157,6.859591493346999,2.7755575615628914e-17,0.0013207089886053123,6.854280585260263,True,
gelu,850159,0.1826276499836092,5.600660451902939e-14,212.47435982440538,,continuation lost at s=0.1845
gelu,850160,6.644821513345421,5.204170427930421e-18,0.005898266870791089,6.631301913421875,True,
gelu,850162,6.525414424103457,9.367506770274758e-17,0.010037548871326034,6.5135715775519,True,
gelu,850163,7.648344012272475,2.42861286636753e-17,0.0028489750880252053,7.640242388106644,True,
gelu,850164,6.142435261693936,1.0136856631870472e-14,0.013582405997055165,6.1476258144404055,False,
gelu,850165,7.584383808998699,7.892991815694472e-17,0.013184659034046758,7.5589119633511075,True,
gelu,850166,5.293167869838493,9.042246118529107e-17,0.03288313718328862,5.401035338543396,False,
gelu,850167,0.7746687015500835,2.439454888092385e-18,16.969517669043032,5.520251192538462,False,
gelu,850168,5.48814779147458,1.512136769965533e-15,0.00992099454907477,5.478673166213236,True,
gelu,850169,0.1712236747090266,2.085137618124122e-15,170.93378914517686,,continuation lost at s=0.1729
gelu,850170,6.632416791598441,7.068998164605489e-17,0.005811414230725756,6.6272655767746445,True,
gelu,850171,0.5044911230376455,4.4768442425402455e-14,31.045876103295733,6.959654136499392,False,
gelu,850174,7.691605800590084,5.117434254131581e-17,0.009637093835244626,7.6693041811102844,True,
gelu,850175,5.090940790332917,8.413408858487514e-17,0.04324780413668216,5.166920797789841,False,
gelu,850176,0.0302074555227533,,gap undecided at the cell cap
gelu,850177,6.374313725025716,2.066142396062176e-14,0.013354202511428305,6.353796791780523,True,
gelu,850179,5.534977401029065,4.614364446098307e-16,0.01369440047233779,5.524638168646344,True,
gelu,850180,0.3624466137373013,1.3704315460216776e-16,62.28347813253285,,continuation lost at s=0.3661
gelu,850181,7.030177870568333,7.589415207398531e-17,0.010475983565680113,7.012462972290353,True,
gelu,850182,5.905822748290644,7.546047120499111e-17,0.00914711836626604,5.891265457538097,True,
gelu,850183,7.14781332314385,6.843484112728504e-16,0.014030708077974796,7.124597326684431,True,
gelu,850184,8.09247232856302,3.2959746043559335e-17,0.00238082011106488,8.086656358002177,True,
gelu,850185,7.067496920219863,1.6479873021779667e-16,0.016217286729042674,7.038377573320482,True,
gelu,850186,5.39246472687344,1.7997756063259374e-16,0.017691053784493087,5.364789836946734,True,
