act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final,s_branch,note,r_b,pred
gelu,850086,False,True,1113.0,7.1551021029634585,8.750234439634103e-05,0.0009771648256899,0.0323737706941227,0.0301838434244339,True,0.0072043470750118,0.00452801146625,0.0411360864508288,1.2020692776216717,-0.998663085688624,7.1551021029634585,-0.179805698660109,True,1113.0,7.1551021029634585,0.0301838434244339,7.1551021029634585,7.115345955505983,,0.0055873808112887335,0.00444548394495515
gelu,850087,False,True,2011.0,7.813725480266519,8.420109527031844e-06,0.0006642499292002,0.067833445456866,0.0097923660625877,True,0.0130395128489435,0.0039007127103145,0.018424661101659,-1.15263494902823,-0.9678113529621692,7.813725480266519,-0.1000366084613241,True,2011.0,7.813725480266519,0.0097923660625877,7.813725480266519,7.802157980783862,,0.0014826025711278668,0.0014422221021434991
gelu,850088,False,True,1061.0,7.084939566977971,1.4052076717337852e-05,0.0009730793963285,0.1533144804316151,0.0063469503571295,True,0.0186659169188639,0.0032322313208996,0.0015018608283165,1.1638598917566811,-0.9746638257401604,7.084939566977971,-0.0758190074319231,True,1061.0,7.084939566977971,0.0063469503571295,7.084939566977971,7.080664992538298,,0.0006036967494122969,0.000934780422602054
gelu,850089,False,True,1418.0,8.462765968473343,6.860816267824713e-05,0.0007836358645217,0.0661332315275287,0.0118493508697748,True,0.0139927252494243,0.0014673375109993,0.0169777419640397,1.1732309757635555,-0.9805407330967276,8.462765968473343,-0.1551123104066086,True,1418.0,8.462765968473343,0.0118493508697748,8.462765968473343,8.436224267466873,,0.003146158774942176,0.0017451753346653918
gelu,850091,False,True,774.0,6.011586839991941,8.553787178747913e-05,0.0012283487590511,0.0312123069236169,0.039354628994811,True,0.0121147113625048,0.0163669109360124,0.0454464767681379,1.2579536607532045,-1.0350300592097594,6.011586839991941,-0.2083010121586674,True,774.0,6.011586839991941,0.039354628994811,6.011586839991941,5.970710324372476,,0.006846172967495567,0.005796159518057795
gelu,850092,False,True,1066.0,7.773962360276792,7.648162224707308e-05,0.0009153097869666,0.1142270074627718,0.0080130768309319,True,0.0243638690341819,0.0056327175324463,0.0013335713099431,1.1601608995931154,-0.972522390753016,7.773962360276792,-0.1211070111287721,True,1066.0,7.773962360276792,0.0080130768309319,7.773962360276792,7.766159454331067,,0.0010047316169092824,0.001180167942852624
gelu,850093,False,True,924.0,7.073190528920368,8.784900998487152e-05,0.0010529919307339,0.0298486326750221,0.03527772753273,True,0.0033236128024433,0.0258748752061221,0.0430608866094747,1.2245573800262175,-1.0130968308829071,7.073190528920368,-0.2390198805399216,True,924.0,7.073190528920368,0.03527772753273,7.073190528920368,7.029818453329062,,0.006169729115944156,0.005195712459676423
gelu,850094,False,True,809.0,6.748005600130666,9.988803238306782e-05,0.0011086071664638,0.0352944488297322,0.0314102416448552,True,0.0449072535326273,0.0147387328762773,0.0350717306169046,-1.1928158168138854,-0.9928311923684572,6.748005600130666,-0.1004258271230288,True,809.0,6.748005600130666,0.0314102416448552,6.748005600130666,6.69387616678123,,0.00808641092257667,0.004626108178997893
gelu,850096,False,True,1176.0,7.288532945338309,3.102156144992735e-05,0.0009173771140014,0.0680389788050016,0.0134831111535435,True,0.0096390134387036,0.0145071334864854,0.018901460490705,-1.1510135033818674,-0.9668735712918995,7.288532945338309,-0.1298779916116505,True,1176.0,7.288532945338309,0.0134831111535435,7.288532945338309,7.271056748026441,,0.0024035292141835196,0.0019857959544211856
gelu,850099,False,True,915.0,6.316040421780364,7.917913208173658e-05,0.0011533791278141,0.1153648382541249,0.0099976660589904,True,0.0096844738692587,0.0127770812733059,0.0106481997832751,-1.1972946236284463,-0.9956190708339876,6.316040421780364,-0.1186191598367438,True,915.0,6.316040421780364,0.0099976660589904,6.316040421780364,6.302626931394876,,0.002128238039708741,0.001472458736526805
