act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final
mish,850010,False,True,723,3.771773356482283,0.0001000648393214218,0.0012224989118267589,0.01798018827350481,0.06799144109231632,True,0.02690686513627979,0.0016044018094938674,0.0001888426756679394,-2.3203245519672953,-1.9294495980877528,3.771773356482283,-0.313475983237072,True,723,3.771773356482283,0.06799144109231632,3.771773356482283
mish,850011,False,True,339,2.8253135905639546,0.0003167350573144087,0.0023630847716754385,0.010218839285249389,0.23124786540938028,True,0.0362306283171331,0.0016027609336247842,0.008133792354140919,2.4606768765817235,-2.027777355573553,2.8253135905639546,-0.20619787090210248,True,339,2.8253135905639546,0.23124786540938028,2.8253135905639546
mish,850012,False,True,478,2.6865368408359687,3.948137383336797e-05,0.010133208573207092,0.008705043448190605,1.1640618031967824,True,0.038078493359035445,0.003617283972641996,0.005550625844156584,2.293179801190552,-1.9107444430049167,2.6865368408359687,-0.20135935361071586,True,478,2.6865368408359687,1.1640618031967824,2.6865368408359687
mish,850013,False,True,276,4.25293862991462,0.0004315949682647119,0.002767154116453513,0.0054595415678377526,0.5068473391163212,True,0.08093946510311154,0.04104940566491008,0.012817094920652493,1.9569657719144962,-1.6922805847734557,4.25293862991462,-0.13081069201594647,True,276,4.25293862991462,0.5068473391163212,4.25293862991462
mish,850014,False,False,,,,,,,,,,,,,,,False,,,,0.12412897147351114
mish,850015,False,False,,,,,,,,,,,,,,,False,,,,0.26986616352762977
mish,850016,False,True,385,3.8963735915535844,0.00025283652342258933,0.0018983092045615905,0.011774612731549164,0.16122052145929333,True,0.044127606487947474,0.013493899794141406,0.04854680810672173,2.1548707151038085,-1.8182841782194346,3.8963735915535844,-0.06196992082197119,True,385,3.8963735915535844,0.16122052145929333,3.8963735915535844
mish,850017,False,False,,,,,,,,,,,,,,,False,,,,0.10358241223526993
mish,850018,False,True,269,3.099277807212477,0.0002917978798372481,0.0025397788251538523,0.006036748825916746,0.42071964535780715,True,0.06020848417772198,0.011178038278495572,0.0076892112551732415,2.2296014479624016,-1.8680862101203901,3.099277807212477,-0.22507775398483487,True,269,3.099277807212477,0.42071964535780715,3.099277807212477
mish,850019,False,True,276,3.0648018252295905,0.00029812603923480563,0.0030286480441838095,0.00796563045672574,0.3802144802771494,True,0.05468824800082025,0.0020642291911103366,0.005841794294774928,-2.2470867253443525,-1.8798787691569183,3.0648018252295905,-0.1419964327886581,True,276,3.0648018252295905,0.3802144802771494,3.0648018252295905
mish,850020,False,True,315,3.172012070939069,0.0003051194725568057,0.002844289590432114,0.008768535716925414,0.32437452298243374,True,0.03531585214636212,0.02509175019241239,0.02646110094825217,-2.295298081930611,-1.9126457383705273,3.172012070939069,-0.15864587159640164,True,315,3.172012070939069,0.32437452298243374,3.172012070939069
