act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final,s_branch,note,r_b,pred
mish,850034,False,True,433.0,3.5769248308377404,0.0001235166450413,0.0016705320546472,0.0080458694798345,0.2076260444982465,True,0.0498895542722472,0.0080152790415149,0.0027483788267407,-2.3797486922781923,-1.9706134900464705,3.5769248308377404,-0.3514049799956524,True,433.0,3.5769248308377404,0.2076260444982465,3.5769248308377404,3.6166972811118705,,-0.0109968977724072,-0.03194897550474749
mish,850038,False,True,437.0,3.2639861289510574,0.0002245364313414,0.0018526099206884,0.0101312040453187,0.1828617716513639,True,0.0336404882069917,0.0140161961306333,0.0222212890485507,-2.4132333957707344,-1.994189767500844,3.2639861289510574,-0.2395993559156415,True,437.0,3.2639861289510574,0.1828617716513639,3.2639861289510574,3.2704477616471346,,-0.0019757639219477596,-0.028138311247814074
mish,850039,False,True,505.0,3.4899009148737563,0.0002532846309288,0.0017365186675467,0.0170234158873067,0.1020076510520741,True,0.0209346731438653,0.0145731818547594,0.0136762511797517,2.336092060229138,-1.9405698178134831,3.4899009148737563,-0.1567426810416864,True,505.0,3.4899009148737563,0.1020076510520741,3.4899009148737563,3.561057226400143,,-0.019981793889428223,-0.0156966817560649
mish,850042,False,True,827.0,5.2873214863537115,8.449010380777444e-05,0.0011571512772197,0.0266337188924225,0.043446853287506,True,0.0256265763973611,0.0034685423472378,0.0067282973007202,-2.0587740059002657,-1.7556186810245369,5.2873214863537115,0.053066443860206,True,827.0,5.2873214863537115,0.043446853287506,5.2873214863537115,5.233951471742728,,0.010196887552190725,-0.0066854929245286
mish,850043,False,True,527.0,3.374656163554071,1.1982534779471364e-05,0.0017354425861648,0.0277218789874887,0.0626019104602571,True,0.018873363881173,0.0003874831462122,0.0016427618706534,-2.2957942106239067,-1.9124838875166792,3.374656163554071,-0.0517866338408683,True,527.0,3.374656163554071,0.0626019104602571,3.374656163554071,3.360335913934254,,0.004261553007375074,-0.009633025127837666
mish,850045,False,True,366.0,3.1728925873155243,0.0002905419978319,0.0021335827660796,0.0104426754074713,0.2043138068385341,True,0.0272880993144605,0.0099922853781802,0.0608780376692877,2.521223851314906,-2.070831220377007,3.1728925873155243,-0.2588468358543201,True,366.0,3.1728925873155243,0.2043138068385341,3.1728925873155243,3.1517441659899754,,0.006710069159089338,-0.03143929667273108
mish,850046,False,True,228.0,3.190237654560751,0.0003287471826921,0.003286898269291,0.0043958572460633,0.7477263444427352,True,0.0925573892275705,0.0074191259544686,0.0025125027550691,2.0013267581506176,-1.7196772084152916,3.190237654560751,-0.1575677198031707,True,228.0,3.190237654560751,0.7477263444427352,3.190237654560751,2.8292611326530883,,0.12758685217902221,-0.11505825639835414
mish,850049,False,True,370.0,3.669448889333724,7.332646842537344e-05,0.0020966271967792,0.0110676940581255,0.1894366781163364,True,0.0433931436300706,0.0167901590475051,0.0092219774554476,2.2283846041235007,-1.8668935841310128,3.669448889333724,-0.113951204003968,True,370.0,3.669448889333724,0.1894366781163364,3.669448889333724,3.642641352419124,,0.007359367645897175,-0.02915004138072226
mish,850050,False,True,382.0,3.1866837795495275,0.0002389453895248,0.0018712414820279,0.0107003095854493,0.1748773217339967,True,0.039745739344853,0.0026782266437386,0.0065761982337251,2.403212991509908,-1.9871935241848295,3.1866837795495275,-0.2568185123516391,True,382.0,3.1866837795495275,0.1748773217339967,3.1866837795495275,3.212753552522668,,-0.008114463978312392,-0.02690968410016833
mish,850051,False,True,634.0,3.8197460507366543,0.0001270545482219,0.0014796305063789,0.0208839839821632,0.0708500115515644,True,0.0277833615724649,0.0018548736065625,0.0028809182812413,-2.179268198685724,-1.834191803918736,3.8197460507366543,-0.0951187708573947,True,634.0,3.8197460507366543,0.0708500115515644,3.8197460507366543,3.790831011433516,,0.007627625503729307,-0.010902222257531496
mish,850052,False,True,302.0,2.6816130718046196,2.778845485402331e-05,0.0026098884696225,0.0083707964215693,0.3117849650360099,True,0.0314324443463037,0.0140238397916228,0.0110327696031734,2.4377295479799215,-2.0110782365584443,2.6816130718046196,-0.2468143036219167,True,302.0,2.6816130718046196,0.3117849650360099,2.6816130718046196,2.6169885995708015,,0.024694212364706924,-0.04797668921910305
mish,850053,False,True,326.0,3.3702482218142737,0.0004276245795746,0.002093657269515,0.0065519197162729,0.319548675835432,True,0.0593570668036618,0.0083282239788269,0.0189189137488407,-2.2942802703911744,-1.912159686032654,3.3702482218142737,-0.278323168666849,True,326.0,3.3702482218142737,0.319548675835432,3.3702482218142737,3.2509165972535055,,0.03670707044948007,-0.04917134958435783
mish,850054,False,True,324.0,3.929812456555882,0.0003640261414069,0.0022443131177067,0.0051049675375271,0.4396331810552306,True,0.0937186320498067,0.0357316946929988,0.0465042912290687,1.9936886573558472,-1.7149585723221132,3.929812456555882,-0.1537587242662476,True,324.0,3.929812456555882,0.4396331810552306,3.929812456555882,3.4792899973066045,,0.12948689519931844,-0.06764965236683688
mish,850056,False,True,369.0,3.2743665309726775,0.0002082937800705,0.0020305613442397,0.0090364696030917,0.224707372837838,True,0.0461326823582915,0.0030807941182596,0.0213681267072626,-2.3598335071759,-1.9569159470851332,3.2743665309726775,-0.2542241803341495,True,369.0,3.2743665309726775,0.224707372837838,3.2743665309726775,3.281598156517309,,-0.0022036901533082354,-0.03457740751109324
mish,850058,False,True,342.0,4.072024570804883,0.0003303792450488,0.0024237374793051,0.0094866992625687,0.2554879639611229,True,0.0413974593394011,0.0424309837693743,0.0115197452258852,2.148516837938702,-1.8142372075691544,4.072024570804883,-0.087500572407571,True,342.0,4.072024570804883,0.2554879639611229,4.072024570804883,3.834220739751091,,0.062021424220148,-0.03931384775006231
mish,850059,False,True,481.0,3.833422387437588,1.3064504334581171e-05,0.0015889545967012,0.014654977116175,0.1084242291274164,True,0.0351093133860844,0.0007179238951901,0.0284870867014696,-2.27235608294858,-1.8965105899022587,3.833422387437588,-0.1422606163114244,True,481.0,3.833422387437588,0.1084242291274164,3.833422387437588,3.769014304973644,,0.017088840012878137,-0.01668404871308046
mish,850060,False,True,283.0,3.219486470805427,0.0003208634670762,0.0029809304320529,0.0075175984918612,0.3965269540904859,True,0.0545573206116205,0.0135635436404426,0.0185837353919922,2.190475150948289,-1.8419689602344576,3.219486470805427,-0.1579812616840824,True,283.0,3.219486470805427,0.3965269540904859,3.219486470805427,3.062774581473207,,0.051166641606657404,-0.06101657416738996
mish,850061,False,True,338.0,3.474277890268661,9.993408186902836e-05,0.0026030420405112,0.0111026947927987,0.234451373210726,True,0.0136752535570301,0.0453832533251465,0.0688445877884597,2.199745115554065,-1.84776403358616,3.474277890268661,-0.1809565574115065,True,338.0,3.474277890268661,0.234451373210726,3.474277890268661,3.214116349032182,,0.08094341118510462,-0.03607678987414875
mish,850062,False,True,474.0,3.0742559813708463,9.081669203520049e-06,0.0017759134239434,0.0116567385040732,0.1523507989239775,True,0.0283188231849376,0.01456906133501,0.0441413041345216,-2.3645000770679085,-1.959814771420405,3.0742559813708463,-0.2740371521452264,True,474.0,3.0742559813708463,0.1523507989239775,3.0742559813708463,3.1224480492826734,,-0.015434065563684318,-0.023443359212056727
mish,850063,False,True,273.0,2.9760509726009587,0.0001592435380255,0.0028230929775561,0.0055779057274639,0.506120597136682,True,0.0666681202101918,0.005590452418204,0.0022374919116821,2.2316622679626263,-1.8692447136322037,2.9760509726009587,-0.2441220797396778,True,273.0,2.9760509726009587,0.506120597136682,2.9760509726009587,2.8249685723150586,,0.053481090645227436,-0.07788056936423787
mish,850066,False,True,436.0,3.030673489933404,9.576142856335818e-05,0.0019744426954257,0.0126210659776202,0.1564402483060338,True,0.0293418167672133,0.0075203995824383,0.0021055692538052,2.397925186139447,-1.983250873453034,3.030673489933404,-0.2610761702694473,True,436.0,3.030673489933404,0.1564402483060338,3.030673489933404,3.124763378689125,,-0.030111044374564133,-0.024072633436545098
mish,850067,False,True,909.0,4.545033086469598,0.0001148816538732,0.0011058524997005,0.0186321998683461,0.0593516872679761,True,0.0322608150757302,0.0055536315882759,0.0107093663267428,-2.167647898740625,-1.8264769858586176,4.545033086469598,-0.0760505581699125,True,909.0,4.545033086469598,0.0593516872679761,4.545033086469598,4.510591644645218,,0.007635681643951786,-0.009132888926687694
mish,850068,False,True,230.0,2.6994984205580144,5.535171452661358e-05,0.00359257815516,0.0042698243717295,0.8413878048349062,True,0.0652150737367237,0.0040723906176935,0.0334752073188776,-2.207524214118612,-1.8528813285695416,2.6994984205580144,-0.2251200226900397,True,230.0,2.6994984205580144,0.8413878048349062,2.6994984205580144,2.3902351297659097,,0.12938613734724624,-0.12947064724768045
mish,850069,False,True,436.0,3.217876899693425,0.0002017351746038,0.0018502947388757,0.0154493283855674,0.1197653834974638,True,0.0309590732514089,0.0017683070963577,0.004658246653903,-2.3577443964498426,-1.9554562006648135,3.217876899693425,-0.1854923040355456,True,436.0,3.217876899693425,0.1197653834974638,3.217876899693425,3.2577255540925756,,-0.012232047708589211,-0.018429197131429605
mish,850070,False,True,338.0,3.556067259042633,0.0004682567196383,0.0026086934499588,0.007010595332566,0.37210726424913,True,0.0334554944774226,0.0401462408571611,0.0035522920235708,2.220008234167257,-1.8619479080233292,3.556067259042633,-0.2501432712857265,True,338.0,3.556067259042633,0.37210726424913,3.556067259042633,3.183600303334472,,0.1169955145807855,-0.0572589334799684
mish,850071,False,True,291.0,3.0058275215842056,0.0002006651401686,0.0027151835870368,0.0057603099803234,0.4713606726567821,True,0.0584805728930725,0.0104459065837824,0.0231195730159149,2.2505510592315017,-1.882052382500393,3.0058275215842056,-0.2905180628310073,True,291.0,3.0058275215842056,0.4713606726567821,3.0058275215842056,2.809107532216899,,0.07002935527073206,-0.07253179927887138
mish,850073,False,True,432.0,3.6022762078390875,0.0001173433254628,0.0017892370489418,0.0099529719083377,0.1797691247820178,True,0.0462898554519925,0.0165617434116429,0.0264459831603867,2.2273953158503645,-1.8663042657686169,3.6022762078390875,-0.1839848754203949,True,432.0,3.6022762078390875,0.1797691247820178,3.6022762078390875,3.5887599767674985,,0.0037662677802607902,-0.027662422496418013
