act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final
mish,850056,False,True,369,3.2743665309726775,0.00020829378007057586,0.0020305613442397367,0.009036469603091788,0.22470737283783804,True,0.046132682358291564,0.0030807941182596746,0.021368126707262663,-2.3598335071759,-1.9569159470851332,3.2743665309726775,-0.25422418033414956,True,369,3.2743665309726775,0.22470737283783804,3.2743665309726775
mish,850057,False,False,,,,,,,,,,,,,,,False,,,,0.07525702220086634
mish,850058,False,True,342,4.072024570804883,0.00033037924504882715,0.002423737479305176,0.00948669926256875,0.2554879639611229,True,0.04139745933940119,0.0424309837693743,0.011519745225885218,2.148516837938702,-1.8142372075691544,4.072024570804883,-0.087500572407571,True,342,4.072024570804883,0.2554879639611229,4.072024570804883
mish,850059,False,True,481,3.833422387437588,1.3064504334581173e-05,0.0015889545967012072,0.014654977116175036,0.10842422912741646,True,0.03510931338608447,0.0007179238951901196,0.028487086701469665,-2.27235608294858,-1.8965105899022587,3.833422387437588,-0.14226061631142448,True,481,3.833422387437588,0.10842422912741646,3.833422387437588
mish,850060,False,True,283,3.219486470805427,0.00032086346707627805,0.0029809304320529556,0.007517598491861208,0.39652695409048594,True,0.05455732061162054,0.0135635436404426,0.018583735391992273,2.190475150948289,-1.8419689602344578,3.219486470805427,-0.15798126168408247,True,283,3.219486470805427,0.39652695409048594,3.219486470805427
mish,850061,False,True,338,3.474277890268661,9.993408186902836e-05,0.0026030420405112526,0.011102694792798785,0.23445137321072604,True,0.01367525355703011,0.04538325332514651,0.06884458778845971,2.199745115554065,-1.8477640335861598,3.474277890268661,-0.18095655741150657,True,338,3.474277890268661,0.23445137321072604,3.474277890268661
mish,850062,False,True,474,3.0742559813708463,9.081669203520049e-06,0.001775913423943451,0.011656738504073253,0.15235079892397754,True,0.028318823184937697,0.014569061335010009,0.044141304134521664,-2.3645000770679085,-1.959814771420405,3.0742559813708463,-0.27403715214522645,True,474,3.0742559813708463,0.15235079892397754,3.0742559813708463
mish,850063,False,True,273,2.9760509726009587,0.00015924353802554414,0.00282309297755618,0.005577905727463963,0.506120597136682,True,0.06666812021019185,0.005590452418204012,0.002237491911682153,2.2316622679626263,-1.8692447136322037,2.9760509726009587,-0.24412207973967787,True,273,2.9760509726009587,0.506120597136682,2.9760509726009587
mish,850064,False,False,,,,,,,,,,,,,,,False,,,,0.13342950696730996
mish,850065,False,False,,,,,,,,,,,,,,,False,,,,198.5144758688734
mish,850066,False,True,436,3.030673489933404,9.576142856335818e-05,0.0019744426954257477,0.012621065977620248,0.15644024830603387,True,0.029341816767213313,0.007520399582438354,0.002105569253805291,2.397925186139447,-1.9832508734530339,3.030673489933404,-0.2610761702694473,True,436,3.030673489933404,0.15644024830603387,3.030673489933404
mish,850067,False,True,909,4.545033086469598,0.0001148816538732722,0.0011058524997005063,0.018632199868346144,0.05935168726797613,True,0.0322608150757302,0.005553631588275969,0.010709366326742801,-2.167647898740625,-1.8264769858586174,4.545033086469598,-0.07605055816991256,True,909,4.545033086469598,0.05935168726797613,4.545033086469598
mish,850068,False,True,230,2.6994984205580144,5.535171452661358e-05,0.0035925781551600887,0.004269824371729527,0.8413878048349062,True,0.06521507373672374,0.004072390617693587,0.03347520731887768,-2.207524214118612,-1.8528813285695414,2.6994984205580144,-0.22512002269003972,True,230,2.6994984205580144,0.8413878048349062,2.6994984205580144
mish,850069,False,True,436,3.217876899693425,0.00020173517460382595,0.0018502947388757385,0.015449328385567448,0.1197653834974638,True,0.030959073251408984,0.001768307096357742,0.004658246653903079,-2.3577443964498426,-1.9554562006648135,3.217876899693425,-0.18549230403554565,True,436,3.217876899693425,0.1197653834974638,3.217876899693425
mish,850070,False,True,338,3.556067259042633,0.0004682567196383283,0.002608693449958885,0.007010595332566083,0.37210726424913,True,0.033455494477422625,0.04014624085716117,0.0035522920235708678,2.220008234167257,-1.8619479080233292,3.556067259042633,-0.25014327128572655,True,338,3.556067259042633,0.37210726424913,3.556067259042633
mish,850071,False,True,291,3.0058275215842056,0.00020066514016860854,0.002715183587036839,0.005760309980323455,0.4713606726567821,True,0.058480572893072576,0.010445906583782416,0.023119573015914975,2.2505510592315017,-1.882052382500393,3.0058275215842056,-0.2905180628310073,True,291,3.0058275215842056,0.4713606726567821,3.0058275215842056
mish,850072,False,False,,,,,,,,,,,,,,,False,,,,0.10757875591635657
mish,850073,False,True,432,3.6022762078390875,0.00011734332546286391,0.0017892370489418945,0.00995297190833779,0.17976912478201784,True,0.04628985545199256,0.016561743411642973,0.026445983160386755,2.2273953158503645,-1.8663042657686169,3.6022762078390875,-0.18398487542039496,True,432,3.6022762078390875,0.17976912478201784,3.6022762078390875
mish,850074,False,True,289,3.967284963958757,0.0001431088056885188,0.003567311614328889,0.008019247453790455,0.4448436882494166,True,0.025298009455669526,0.06640188004216799,0.01084905598051742,-2.0520201027228695,-1.7514077879315044,3.967284963958757,-0.10074692898741891,True,289,3.967284963958757,0.4448436882494166,3.967284963958757
mish,850075,False,False,,,,,,,,,,,,,,,False,,,,0.22810798684958183
mish,850076,False,True,324,3.079144061407318,2.9023165800085016e-05,0.0024113266804452324,0.0069362086729424025,0.34764332997241354,True,0.040832942835595076,0.01686892843687408,0.02163749873465147,2.4164148100182974,-1.9960894782933265,3.079144061407318,-0.25885697714699957,True,324,3.079144061407318,0.34764332997241354,3.079144061407318
mish,850077,False,True,271,2.926522873968339,8.148147708914033e-07,0.0029776122018115563,0.006605449126525018,0.45078118758867997,True,0.032067749431727896,0.03152070107726629,0.07993721199612608,2.243290859840562,-1.8768071188808482,2.926522873968339,-0.25176839944576057,True,271,2.926522873968339,0.45078118758867997,2.926522873968339
mish,850078,False,False,,,,,,,,,,,,,,,False,,,,0.05944958669125942
mish,850079,False,True,388,3.451608440674722,5.376653578938184e-05,0.0021206626058153945,0.009249533560562153,0.22927238351319723,True,0.03826089708821245,0.016846215927027373,0.03803929127847461,2.3338596735389654,-1.938689738879353,3.451608440674722,-0.22452878788223649,True,388,3.451608440674722,0.22927238351319723,3.451608440674722
mish,850080,False,False,,,,,,,,,,,,,,,False,,,,0.0903632390690104
mish,850081,False,True,643,3.014458792843419,0.0002927151061073094,0.0017125350798013193,0.008848296834684771,0.19354403585199456,True,0.03472887142852673,0.008734275836254728,0.021469551104924878,-2.5079322756598708,-2.0613336749921345,3.014458792843419,-0.312067250992706,True,643,3.014458792843419,0.19354403585199456,3.014458792843419
mish,850082,False,True,395,3.1424073085815967,0.0002734848320114294,0.0022687449244414765,0.013207327535248531,0.17177925802070934,True,0.03313349102687393,0.0023213937349949912,0.013629016629591921,-2.397722426149905,-1.9834114448237012,3.1424073085815967,-0.18201841924373519,True,395,3.1424073085815967,0.17177925802070934,3.1424073085815967
mish,850083,False,True,403,3.033957946731578,8.143533886529469e-05,0.0021474078673280076,0.010155210228282884,0.2114587309425998,True,0.031920050895214845,0.0023916553246738944,0.04906184007104528,2.5578845118408466,-2.0967957178789,3.033957946731578,-0.29859198025369443,True,403,3.033957946731578,0.2114587309425998,3.033957946731578
mish,850084,False,True,294,3.4424566216888737,0.00022718456553118965,0.0026134888825289056,0.006482956412919473,0.4031322618983909,True,0.06564881207494655,0.026819927366049323,0.03695294268431305,2.1275632491084115,-1.8003277952883496,3.4424566216888737,-0.11918790462157365,True,294,3.4424566216888737,0.4031322618983909,3.4424566216888737
mish,850085,False,False,,,,,,,,,,,,,,,False,,,,0.09811358200524938
mish,850086,False,True,395,3.3531271838795056,0.00029693563479788604,0.001920734624361007,0.011029841659725557,0.17413981846850904,True,0.017956505077566996,0.020360528838148543,0.07653340460521844,2.435908516245053,-2.01025218815753,3.3531271838795056,-0.30965657437858607,True,395,3.3531271838795056,0.17413981846850904,3.3531271838795056
