s,retained_loss,G_lo,G_hi,status,best_placed_loss,best_unplaced_loss,tie,raw_min_loss,q
0.4869675251658631,0.46824310635514993,0.12115280142022211,0.12115280142022211,placed,0.46824310635514993,0.4750248024428902,False,0.4682431063551498,"[1.686330644453117, 1.4628876672325117, 1.6863306429876839, 4.60448032502503, -0.35308577331849855, 0.6469142266816119]"
0.4531583637600818,0.4808337835278472,0.04024754881160231,0.04024754881160231,placed,0.4808337835278472,0.48332915719090686,False,0.4808337835278472,"[1.6863096283750045, 1.4621256847909807, 1.6863096280994332, 4.603718338735323, -0.34082729672294837, 0.6591727032770516]"
0.43714448126110894,0.4868964929840391,-0.0027132340110553876,-0.0027132340110553876,unplaced,0.4923157468801158,0.4868964929840391,False,0.4868964929840391,"[1.6863009950763923, 1.4617639318057676, 1.6863009950635939, 4.603356585545241, -0.3343328709290528, 0.6656671283450144]"
