opt,seed,s_frozen,t_rule,s_rule,s_run,branch_b1_rule,branch_w1_rule,winding_rule_agrees,branch_lo,branch_hi,P_w1,P_b1,P_b2,r_cf,kappa,chi,sdot,status_cf,traj_rho_max,traj_max_abs_delta,traj_T,delta0_norm,s_traj,r_traj,t_traj,status_traj,status,path_sha256,crossed,step_obs,s_obs,w2_own,r_obs,r_obs_vs_global_own,rule_before_cross
adam,1650022,1.5989316704665946,393.0,0.8007890064133196,2.0812007637406076,-1.9609139308485195,1.3180162733315288,True,0.4828773644809111,2.718183839793154,17.549445519895407,25.513444774445304,23.488073921509063,0.0869193765279149,3.036673778240528,0.0286232183222119,0.002069666903677,ok,0.9486832980505152,0.2191454350367871,913.0,0.2191454350367871,2.278547311273656,0.0948234072230258,1090.0,ok,ok,7300453836ab6e4dc3caa79483be114252747422d897c6eb8446956d0eb11894,True,1063.0,2.223043912314387,2.083307,0.06815447651424078,0.06707456573341664,True
adam,1650023,1.7068913170636093,391.0,0.8562739304029293,1.8762048632909576,-2.009247256555943,1.3302141043767026,True,0.5120673951190875,2.898301456374039,40.03306459924352,45.25776236225926,29.252716601033825,0.092757146222559,3.012791672996501,0.0307877730325454,0.0025272424131295,ok,0.948683298050515,0.3112178711021511,801.0,0.3112178711021511,2.0728639996321343,0.1048175176330301,833.0,ok,ok,61a08b82d2c8e98b0d7854434dfc0e91f8b165304b86d7f2d0f9f6e35b041f3f,True,830.0,2.0656336782141653,1.878766,0.10096382257049474,0.09946298698942035,True
adam,1650024,2.042736276270553,173.0,1.0233350334239897,2.0427362762681995,-2.035895316265047,-1.2470917901288874,True,0.6169063554337069,3.472651669659925,23.130469681428806,13.655373601051885,41.671776602477614,0.0800767875207378,3.1878282027495546,0.0251195429702486,0.0030236052099029,ok,0.9486832980505154,0.2744180905339992,845.0,0.2744180905339992,2.1994418603852326,0.0767135659838149,523.0,ok,ok,811f6a49a4eae0ab60b998968c1d2c2bb5f02e13990fe9ea4993d95536906aa2,True,532.0,2.2247777221500185,2.0458610000000004,0.08911646990201971,0.08745301960886787,True
adam,1650025,1.828748580022729,681.0,0.9187346116788364,1.828748580023137,-2.040318045938632,-1.2818516616211866,True,0.5522820711668613,3.105215088878614,9.603802799021832,28.95870441086572,171.02513984345347,0.0520154012065453,1.8870289537415683,0.0275647075278893,0.0056521040464461,ok,0.9486832980505157,0.1335685834843092,456.0,0.1215778284545576,1.9096555550495316,0.0442417158433945,847.0,ok,ok,a1667763b6a1823d44b3c44f93f48431b105defe3ca2bbbe555c8621b02e8d78,True,852.0,1.9341384240957598,1.825624,0.05762948784971278,0.05943963493893589,True
adam,1650026,1.794174090727612,,,,,,,,,,,,,,,,,,,,,,,,,never reaches the rule point,7b1405a95114980e44712e40a675ba0a2176c7410ee45930c749e28e8fa80f0e,False,,,1.797299,,,False
adam,1650027,2.0049915636244147,797.0,1.0059127878491103,2.0049915636286264,-2.0331629267506703,-1.2746609898274526,True,0.6055074522145689,3.404475675034282,13.578223726499845,97.47053147367468,82.73507976442099,0.0594432615447231,2.820561463656673,0.0210749747206922,0.004573738792607,ok,0.9486832980505154,0.2428468960743539,608.0,0.2428468960743539,2.122196786183582,0.0584567160685893,1017.0,ok,ok,0f45453ff8006b6e67b4aad1daeef240861211922b4dc562223f36d3bd1ce83a,True,1028.0,2.165669811902585,2.001867,0.08013911439266286,0.08182502229298216,True
adam,1650028,1.911779837612985,255.0,0.9576708445982184,1.9117798376125648,-2.043307319595577,-1.2948926947607282,True,0.5735339512838964,3.250025723942063,21.930583648472105,25.24597493305881,27.33902177551877,0.0993759384038138,3.0528828946312982,0.0325515068326312,0.0025148091058777,ok,0.9486832980505157,0.2456876460912185,931.0,0.2456876460912185,2.101216236186979,0.0990890241896174,691.0,ok,ok,100b592ee0490fab26e5daeac03e8caf067a99046b75f32ef266f2de09cc03f8,True,682.0,2.0792572097435524,1.908655,0.08760285511752963,0.08938347147260894,True
adam,1650029,1.772025925882414,3428.0,0.888978005170389,1.942796943447009,-2.0308484530137703,1.3247187564626657,True,0.5351518296164846,3.008900022148366,38.693066302012234,67.99204487466888,141.27818136983618,0.0716748639007762,3.08199820534687,0.0232559719783189,0.0089026414506795,ok,0.9486832980505152,0.3319489005695684,318.0,0.2648320325539324,2.065505060160565,0.0631605465138529,3560.0,ok,ok,d44f207ff694504a06094450c4d58fa8e0ad630a668bfb13cee7b2bafa1e9282,True,3573.0,2.1457712699497242,1.943901,0.10447531698427936,0.10384802001219406,True
adam,1650030,1.4944546048831082,2522.0,0.7495890246686608,2.004977898370804,-1.950860921609169,1.3416935824583187,True,0.4513252906746959,2.540572828301283,29.91069029736847,58.24225590244778,91.60126279385337,0.0603409048777556,3.0631641426954235,0.019698880656346,0.0051520493459387,ok,0.9486832980505152,0.2729775037815644,327.0,0.1802069596940227,2.119117990428309,0.0569283542478211,2746.0,ok,ok,bd85233af60f55b7432e247cb03b68342aac6675733979123b6830ffaaeee232,True,2757.0,2.1674655677004004,2.00383,0.08104212493396057,0.08166140226486318,True
adam,1650031,1.665617202686526,420.0,0.836392792548254,1.94168868471266,-1.9941499301240333,1.3229982300456788,True,0.5030163952113275,2.8282180101617405,18.157308891303767,29.837436840627728,64.97280579848797,0.0683334281401458,3.092087804633668,0.0220994462181003,0.0038884057258755,ok,0.9486832980505152,0.2902499986773376,511.0,0.2879232886607397,2.0676052519500416,0.0648489988270264,684.0,ok,ok,25d6d7c4f9f9cfc00abbbd9dfd7f448d8a8e16e830b9c019b89b98bd451700d7,True,704.0,2.1355597487765436,1.943742,0.09984662607877004,0.09868477852335533,True
adam,1650032,1.6140808402224502,773.0,0.8078736434100106,,,,,,,,,,,,,,,,,,,,,,,branch rule: no minimum at the rule point,4e7fa0103c3c43cf1d8184c0bf381dcc3ffae0ee189809f61452c4946ebede75,True,5460.0,2.113626755699891,1.929706,,0.09531024710494296,True
adam,1650033,1.6849874213535054,593.0,0.8447311678569879,1.6849874213499614,-2.07658190664984,-1.3059525757955064,True,0.505496226406057,2.861108641458278,27.8783791273412,16.43169511060548,20.29508900466607,0.1264831360024443,3.0698448654837565,0.0412018005940872,0.0020925059280956,ok,0.9486832980505152,0.2564157493601362,969.0,0.2564157493601362,1.9044567973342137,0.1302498601493533,1084.0,ok,ok,dac6a596240f55635d97bb71c3a0d6714c5beca00a35546fe8996dbd3a6aafcc,True,1063.0,1.861394887530498,2.1881120000000003,0.10469363981317104,-0.1493146203071425,True
adam,1650034,1.75086986756805,9204.0,0.8934645987452747,1.8365735768929363,-2.033899085286146,1.278152883986937,True,0.5287627000055488,2.9729770351305613,68.83062067270106,72.3854115145675,222.7222159668024,0.0983137869989002,3.1566422575796818,0.0311450519180089,0.0175634865623227,ok,0.9486832980505152,0.2194801342860644,233.0,0.2194801342860644,1.9208165043872376,0.0458696175063244,9279.0,ok,ok,93b05f11d20012a718d8b48a6ecc80041b12de6037e9c771ece08a69f5d7a76e,True,9291.0,2.0268970076073973,1.747745,0.1036296248127695,0.15972124515155084,True
adam,1650035,1.5990905662452874,1896.0,0.8015774187464669,2.110111718555459,-1.955156787493871,1.37159856070377,True,0.4829253510060747,2.715255781484511,184.91887628550563,17.315180524067028,32.632726182545255,0.0753296136786757,3.1264108594816142,0.0240945982676013,0.0024553952166126,ok,0.948683298050515,0.3247049416403342,722.0,0.3247049416403342,2.2986754992520853,0.089361989243732,2433.0,ok,ok,ea3bdd5320bc13ed087d777bb2b8d0452fd2684c6213cc625238394e92904f70,True,2432.0,2.296346814777526,2.108466,0.08825840574429877,0.08910782283305796,True
adam,1650036,1.813793949425346,453.0,0.909066543481749,1.8137939494249375,-2.0430449368085717,-1.2878349525550574,True,0.5441381848276083,3.079822126124275,19.20285155798387,22.235542310459127,41.20178335196674,0.0889586322059637,3.108115951328299,0.0286214007453441,0.003084918528444,ok,0.948683298050516,0.2396243148165964,741.0,0.2396243148165964,1.9691926876877297,0.0856760704886356,770.0,ok,ok,8d1f54c67526e1aaa6db22313c814a4ae9bc8088a0a1800c7beedad4907f35c5,True,775.0,1.983528045568319,1.810669,0.09357959110911995,0.09546694927030774,True
adam,1650037,2.152852444506016,1334.0,1.078592400717879,2.1528524445037656,-2.03926422454623,-1.262244600500894,True,0.6501614382408152,3.655543450771227,41.82956413768616,200.30193622489563,35.850099124019096,0.0720392880332287,2.9638186423758546,0.0243062402682913,0.002814526121728,ok,0.9486832980505152,0.257043383961677,964.0,0.257043383961677,2.3207267295221117,0.0779776084733208,1735.0,ok,ok,6bdf0116ddd7ae289c4eef6d9d5032940575bdf9c29291e363b064726903bc04,True,1738.0,2.328632962550476,2.155977,0.08165005386016033,0.08008246959521181,True
adam,1650038,1.9610102858787428,361.0,0.9807993988339164,1.7683880644359156,-2.0677665852015545,1.2492457724677846,True,0.592225106335379,3.333717485993806,24.566181762917655,20.185927334058903,18.03130472667576,0.1220250743355844,3.037349997424972,0.0401748479559602,0.0019105144085772,ok,0.955310096981318,0.2294353903713032,1235.0,0.2234870973217773,2.0057288725122655,0.1342130796116052,902.0,ok,ok,460b5071404b565ca779a1be0b88059691ccba4dec9f4587f958567765ddaa20,True,869.0,1.9422871789965173,1.770385,0.09833764322316463,0.09709875478865726,True
adam,1650039,1.6973623339326442,450.0,0.8490558978134782,1.6973623339338504,-2.047322338740903,-1.262713483670233,True,0.5092087001797942,2.8821212430176857,45.430407753787854,24.854749265303695,13.72473081817878,0.1441030495280685,3.0034516808584053,0.0479791469416557,0.0016817701326189,ok,0.9713411905723262,0.250318748540432,1203.0,0.2356154627939759,1.960294783568612,0.1549064948468501,1120.0,ok,ok,bce68ed1ce210bf9f5f8f66017d9149336f7e4048b862d74ee1de9994f0d97ec,True,1071.0,1.8766144676615868,1.906737,0.10560628696896845,-0.01579794819023972,True
adam,1650040,1.901112738643687,366.0,0.9518822357419744,1.8904921602249387,-2.047197820741518,1.3052734919719515,True,0.5703338215931066,3.2318916556942647,18.27931555038008,44.936441598490994,15.290559530408474,0.1230830427892436,2.980945732365803,0.0412899307266354,0.0017884114326258,ok,0.9717592539611954,0.2680215135810645,1276.0,0.2613299000650104,2.160236369063796,0.1426846482170876,1049.0,ok,ok,08443a02625d0bea47aea468eaeb9e6e40e8b6aa1249418f755a1b8cc8d14c28,True,994.0,2.0611093006253913,1.891738,0.09025011792704385,0.08953211312845188,True
adam,1650041,1.9846305277187573,424.0,0.9929569034604604,1.9846305277173923,-2.0407207636135145,-1.2730400946061653,True,0.5953891583156298,3.373871897121862,11.951090665421004,23.811225944621818,65.34929668846998,0.0698213589876922,3.022189322153084,0.0231029070468523,0.0039179236888338,ok,0.9486832980505152,0.2418361080926406,675.0,0.2345306363178192,2.105276719122089,0.0607902527547314,675.0,ok,ok,4f56e333d770b7b5b1a54c6e2d97f8dcc903da19637d120d07416b9b43ea068b,True,687.0,2.146976888850221,1.981506,0.08180180586033314,0.08350763956819751,True
adam,1650042,1.351161534462023,224.0,0.6876529300840025,,,,,,,,,,,,,,,,,,,,,,,branch rule: occupied branch has no switch,4ce04eb2d9c0d6b1e8d06e9e84a24fd3abf66901760f09890aeb71e568eb86dd,True,543.0,2.60802482906692,2.479287,,0.051925343482589925,True
adam,1650043,1.6589919530630022,196.0,0.8306729649192754,1.6589919530618285,-2.043108413912581,-1.2967076824369763,True,0.5010155698250239,2.8202863202070594,38.28790417809485,13.254288129249156,22.8586185382769,0.1381190654112331,3.1130641592433617,0.044367561459062,0.0024848603000634,ok,0.9486832980505152,0.2793151557510738,815.0,0.2793151557510738,1.8759006179108844,0.1307472676095447,604.0,ok,ok,043a2ffcc3196666b61d0f81bb6ff2de51561b6f4132ade4a775f2461bd20fe6,True,590.0,1.8421632901747889,1.655867,0.110411226995345,0.1125067956392567,True
adam,1650044,2.13108904461518,8399.0,1.0710302149749864,2.1310890446127173,-2.042775542242059,-1.2409397280839425,True,0.6435888914737833,3.6228513758457823,38.58939802334567,113.64279520688687,165.75641909111692,0.0635605944338503,3.0028759236137517,0.0211665736616115,0.0103506864872632,ok,0.9486832980505157,0.3012262327444062,389.0,0.3012262327444062,2.2306062086582297,0.0466977972117526,8515.0,ok,ok,904ea3a20fd5fe14dbbd72dca0ef59679c3fccabfe4325f37a3c02ad27f0651d,True,8526.0,2.3068625741307685,2.134214,0.082480612418518,0.08089562439885056,True
adam,1650045,1.9139183581951944,191.0,0.9600150237663564,1.8916187897979095,-2.0534296300033295,1.2679701329423605,True,0.5780033441749456,3.2536612089317765,19.730192602421212,19.257675037811687,26.239072627541773,0.1115663296039653,3.077837501745599,0.0362482845636556,0.0026465924729332,ok,0.9486832980505152,0.263537518442996,893.0,0.263537518442996,2.1018770262070947,0.1111525416977106,602.0,ok,ok,51b2b0b28970d042921e85d32b7259eb30f065dae920912fea7ab252c0121b80,True,595.0,2.0841144275965044,1.917043,0.10176238406849403,0.08715058952590238,True
adam,1650046,2.077446313717267,854.0,1.0393148640139638,1.6643869296182747,-2.1078448311303544,1.249356046772344,True,0.623233894115181,3.531658733319327,82.62444708171527,13.853139997709148,19.984368223978013,0.1220807561016585,3.0892574771562695,0.0395178313897087,0.0019574382619083,ok,0.9486832980505152,0.2422207102294127,1316.0,0.2422207102294127,1.860928016273709,0.1180861752504334,1266.0,ok,ok,84b9940164a17450ce623da82dfeca3b5fa114f2a2deccfecb0648b55e99fe2a,True,1251.0,1.8321789650105476,1.661821,0.10081311767496026,0.10251282479313217,True
adam,1650047,1.8690859669787527,264.0,0.9355305065080384,1.8998386405100185,-2.044764627821743,1.295217652485838,True,0.5644639620275805,3.1737079719299395,63.09814665052328,21.5333805185554,25.21089358000923,0.1084146826241939,3.0644516518615794,0.0353781671048178,0.0025284054582433,ok,0.9486832980505152,0.2720471596701959,902.0,0.2720471596701959,2.101783844467237,0.1062959767483231,701.0,ok,ok,1b44c566cf2e5c87b38175e2c5aaf092ef1a66833e75dbee0ea53077113aa759,True,693.0,2.08233169399767,1.897211,0.09605713327246601,0.09757517429409268,True
adam,1650048,1.637027709894315,1097.0,0.8241658499518525,1.9042021298318377,-2.001155334981087,1.3190766972222607,True,0.4943823683880815,2.7829471068202847,20.66231451685087,208.8212452086152,51.69000839939514,0.0709415338577498,2.952561049742022,0.0240271183770944,0.0034577113279776,ok,0.9486832980505152,0.229407021421062,565.0,0.2280916792859486,2.0384462506383167,0.0704988817643716,1406.0,ok,ok,3c0e17426dd6a5e3eeb12eb5268cf9b2ac4b57afed3d0eb0e2113aec2b0a4c75,True,1413.0,2.0605804168544193,1.902653,0.0821227350672018,0.08300379357372023,True
adam,1650049,2.017606491243122,,,,,,,,,,,,,,,,,,,,,,,,,never reaches the rule point,57452ba0001deec70ab5a099d6844a8b8a2075f70eab379564942d2472ec6976,False,,,1.626981,,,False
adam,1650050,1.7840934403029327,259.0,0.893723931265244,1.7829074415426,-2.0439763342135486,1.2872257495333033,True,0.5387962189714829,3.032958848514939,34.671177709585315,34.78910888509728,23.330188724593253,0.1181524363362485,3.0153727875363723,0.0391833596245927,0.0024387164499895,ok,0.9486832980505157,0.2601583036385431,893.0,0.2601583036385431,1.9741493021072336,0.1072640430504727,685.0,ok,ok,34a5ba347448cbcd06f871ecfae469a40c68b84016957bf33cda9dde2d8ecd12,True,675.0,1.9504631258027658,1.787218,0.09397890230083616,0.09134035456377787,True
adam,1650051,2.360539365084755,298.0,1.1827040455773707,2.3605393650800734,-2.0488962014842156,-1.25929351800627,True,0.7081618095254305,4.012916920644061,18.808984497346376,58.70958038792538,24.29802623795745,0.0805569641330794,2.9863226441696695,0.0269753049926987,0.0023027478654222,ok,0.9486832980505154,0.2347759514252101,1259.0,0.2347759514252101,2.5770727806977693,0.0917304827959735,886.0,ok,ok,51050b8e345e581a2592a4f75bc945afa3f4e72c56dbb0c6fd637699c5272764,True,867.0,2.5342362219005374,2.363664,0.07358354594292993,0.07216432703655751,True
adam,1650052,1.946348361343471,487.0,0.973735947313691,1.9463483613430037,-2.036351884995671,-1.2644356200057685,True,0.587797205125723,3.3048995175612537,69.48619508839792,46.91246082440414,11.92584986767027,0.1362579275195285,2.9719367840129163,0.0458481917423369,0.0016083986675571,ok,0.9801169277398808,0.3106659793243663,1445.0,0.2936564706693869,2.254985262543014,0.1585722819870987,1297.0,ok,ok,1b29180a7f33a0e9d0f0fc45a63a1f9b8cac7eb2ee65feb741be5692f0e9a38d,True,1231.0,2.1472513763761634,1.949473,0.10322048150441798,0.10145222651258234,True
adam,1650053,1.674047065662501,1603.0,0.83905107803942,1.814496029540764,-2.015369587517306,1.307662942029516,True,0.5022141196987531,2.8458800116262406,387.8859056034544,14.944589763794951,25.51439399660508,0.1052853600557495,3.1118858685626423,0.0338332973967262,0.002327615985941,ok,0.9486832980505157,0.2869121895386139,863.0,0.2869121895386139,2.000093024664906,0.1022856992258698,2064.0,ok,ok,f13eb1e1ed3688ac97f52caef876dfb1fa4daeed6ba55db802d00a315eaaf97b,True,2060.0,1.9912289781551016,1.814672,0.09740057059208196,0.09729415462138702,True
adam,1650054,1.7761071284869967,3562.0,0.8966378831980711,1.7761071284882242,-2.0415029349393827,-1.283857207566394,True,0.5328321385461045,3.019382118427863,43.872041437288715,78.93028756272389,106.65853666409636,0.0839112934682439,3.0605046396198747,0.0274174697799726,0.0075099193956991,ok,0.9486832980505152,0.2796168297669954,379.0,0.2796168297669954,1.8880647894264155,0.0630354211986563,3694.0,ok,ok,eff2d349975620f4f4ee34382a6b7e459ef541a71e19d0ca273b228c24d2fb59,True,3702.0,1.9336060230623846,1.779232,0.08867646103544402,0.08676441468138196,True
adam,1650055,1.5222943035311518,560.0,0.7645874223403395,2.248930638120666,-1.9215733387520555,1.3540280865557497,True,0.4566882910593503,2.5879003160029255,13.073353991406233,38.98538376267563,40.555690948491886,0.062723068109416,3.014905965753949,0.0208043198766004,0.0027186849934409,ok,0.9486832980505152,0.2589360440253945,595.0,0.2543787302443427,2.3870850394140506,0.0614311526338731,1076.0,ok,ok,08a1ce25bfc1e1e89e2efd0f549fdd68d25ffd2922f24f64ca7849a7f11ab108,True,1079.0,2.3948796315631236,2.250419,0.06489706306123377,0.06419277101869625,True
adam,1650056,2.027154935635839,1072.0,1.0171389910412072,2.0271549356344423,-2.0428101162428205,-1.273690656582508,True,0.6081464806907547,3.442109080709701,56.11808506394048,37.56998300467989,31.362372082586937,0.0842378003743057,3.031959198312766,0.0277832895710412,0.0026416787370697,ok,0.9486832980505152,0.2582288566467472,956.0,0.2582288566467472,2.213214919310926,0.0917838002442827,1490.0,ok,ok,be2cbdf2614b6bde4653ccb039f57e1a31d380e08f6ebcad7695343aff3fc66e,True,1490.0,2.213214919310926,2.02403,0.09178380024428279,0.09346942451985663,True
adam,1650057,1.9355217971405223,4913.0,0.9738044916978832,1.9355217971409695,-2.045532905523678,-1.2731705049457092,True,0.580656539142158,3.286516011544673,76.61091883540296,63.26858457836712,97.96071363439025,0.0792595732059072,3.0945293132248635,0.0256128041402553,0.00712978733894,ok,0.948683298050515,0.2951635944196931,429.0,0.2951635944196931,2.0758747526828105,0.0725142727657013,5062.0,ok,ok,5e3ba71cd73dafc4bc24f1d24e2c8d9c5319c13c6e247b3463da4ff3af57f69e,True,5073.0,2.1355261684236204,1.932397,0.10333356698854268,0.10511772085323079,True
adam,1650058,1.6376262476162102,8968.0,0.8331429353458712,1.9637050828516804,-1.997329564865216,1.3076830511321105,True,0.4912878742848634,2.780689368452376,50.44791652231286,167.57122603224806,155.0369855657393,0.0765512375190061,3.0050434926768865,0.0254742527705695,0.0111336534150994,ok,0.9486832980505157,0.3328859225412849,233.0,0.2479797277346613,2.073091263327287,0.0557039758316235,9083.0,ok,ok,009ccf49cefeb2ec20d4a18cf0e123d3c8f92e0dd44ce4c2c3efc388398e791c,True,9097.0,2.1714032340878338,1.965751,0.10576850518436065,0.10461764185180811,True
adam,1650059,1.6746509092883266,642.0,0.8406421034656071,1.938511467308452,-1.9968101482856304,1.3134603367451718,True,0.5023952727865011,2.843557243971616,50.45310940844113,17.620262666294543,26.456092178325125,0.0991575776714649,3.094261707513581,0.0320456338359122,0.0024375786665614,ok,0.9486832980505152,0.3191226063231027,804.0,0.3191226063231027,2.1498364189704326,0.1090140322746695,1135.0,ok,ok,1faa9ccec07c000790d4b479586ad3f8b7e0fccf7f8d15ee72cb4d4cd135d6be,True,1130.0,2.1382175904451217,1.940276,0.10302034654143877,0.10201723386009087,True
adam,1650060,1.5337248516380195,202.0,0.7679009273241785,2.169050025263447,-1.9357237165165584,1.3805891014651983,True,0.4601174554914097,2.6042647980813873,20.669892275656128,21.382959194003252,55.70728323635995,0.0536791823614648,3.1480796870497914,0.0170514052049838,0.0029020739312757,ok,0.9486832980505152,0.3268196521700988,549.0,0.3268196521700988,2.289604608860631,0.0555794390138797,633.0,ok,ok,6f038a6ae6126e693e991f2f4d988f9343d04ba03c80eebb5c1ce164a434a4cb,True,654.0,2.347207698725988,2.1681,0.0821362676690236,0.0826104417351543,True
adam,1650061,1.5663967074097234,264.0,0.783543082829976,2.004533208490321,-1.965133519651615,1.3323492067107754,True,0.4699190122229193,2.659741609181755,37.8143685941657,16.217078307474182,15.859337442346217,0.1283717433609705,3.0460767330988787,0.0421433058353633,0.0020035072911106,ok,0.9691233383384488,0.3176845791368583,928.0,0.3176845791368583,2.2574991809379545,0.1261969476864644,988.0,ok,ok,ec280e0e5556660ffe86d6162f4d89f6f3df461072766cbfa98992c1de2a255a,True,946.0,2.1738974300154292,2.007022,0.08449060400084973,0.08314579013853818,True
adam,1650062,1.999620801813076,581.0,1.00014693475113,1.6169530312827936,-2.1016492767529114,1.221070944300051,True,0.6038854821475451,3.3953561214786374,46.71086998340202,26.593706188106555,14.714072410819057,0.1351462993797005,3.00357779090926,0.0449951054335064,0.0016105107994413,ok,0.9642782479856954,0.2124214528666863,1444.0,0.1977215752391972,1.8174047921659693,0.1239688209892833,1095.0,ok,ok,818a57c5da28ff2e0cf26c2a0ca5a9c0c5cd6e086d5998a4043a51a00eb9787d,True,1066.0,1.76978368973853,1.996496,0.09451768573295527,-0.11355510367236898,True
adam,1650063,1.6961737294686858,129.0,0.8488342950207031,1.696173729470678,-2.044672179054809,-1.2854422486215429,True,0.5088521188406079,2.880102992637877,10.97811580890939,16.791187070027124,39.89105010542107,0.101698400302395,3.103481685327925,0.0327691317732552,0.0030773557644305,ok,0.9486832980505154,0.2306486762905277,686.0,0.2306486762905277,1.8528036013628464,0.0923430596587813,433.0,ok,ok,a835e137c3c2f0cf9a105c65a246382e8814a866a4809b7612a5872acb3dde34,True,437.0,1.8643577303362042,1.936799,0.09915493793080454,-0.037402574900026186,True
adam,1650064,1.9322260382540295,3589.0,0.9669834190520964,1.932226038252689,-2.040998082202515,-1.2729667757691778,True,0.5835322635527133,3.2847842650317984,55.45490708375391,75.76187762953877,138.66616716857774,0.0927160327098545,3.0990789997458648,0.02991728597995,0.011494767205216,ok,0.9486832980505152,0.2590334526944768,342.0,0.2558558313484549,2.0444893254905354,0.0581004939460219,3694.0,ok,ok,73cf02e555256e153374055052541d21d02742946b70b3efac4eb293f31e375a,True,3704.0,2.114187503355377,1.935351,0.09417193511543598,0.09240520368417782,True
adam,1650065,1.7299483609178266,4209.0,0.8755527323653948,1.9483185742123792,-2.0161584347869645,1.297704909805214,True,0.5224444049971825,2.9374523168384745,168.73444008132824,63.960713693343834,86.90814114420216,0.0794458946450608,3.0816150678362715,0.0257806029942743,0.006488484934924,ok,0.9486832980505152,0.3016371831332441,365.0,0.2940511276087678,2.0895326838056345,0.0724799893930805,4379.0,ok,ok,9c2c6abaf9196608e8229526f1d6ef6387654cdcd856830c136fcfe4959b7ef5,True,4392.0,2.1554380754818303,1.945573,0.10630679397653453,0.10786800365847515,True
adam,1650066,1.836097822984924,2323.0,0.9186103205897894,1.8360978229853335,-2.0394677330948943,-1.2724352754648158,True,0.5545015425414442,3.1176941034284225,25.735265355216573,211.419077656075,166.88531019388114,0.0709439751086404,2.7780027246274326,0.0255377629689528,0.0100659465110041,ok,0.9486832980505148,0.2939273209876392,328.0,0.2939273209876392,1.9302577531668548,0.0512826326586592,2431.0,ok,ok,3765b85a3006f5e1aca53d68b75bee03ba98406504ebc1a1535415db59376e14,True,2440.0,1.993487578953359,1.832973,0.08571970076851554,0.08757061830881252,True
adam,1650067,1.7686570909337842,1342.0,0.8916986283487914,1.7686570909300698,-2.037439749034463,-1.2862647252580035,True,0.5305971272801387,3.0031797404056086,12.309193783927723,295.40058792706594,87.70292362745461,0.0726356431382206,2.6653951595830856,0.0272513600383299,0.0052890556709608,ok,0.9486832980505152,0.24286727798837,477.0,0.23406039259409,1.878947927016159,0.0623585185911259,1519.0,ok,ok,b2bcaaa3803798cb58aff95c311b6f158b59dc1251463d1eebf3caa3c5980a85,True,1526.0,1.910155161978906,1.771782,0.08000311183804865,0.07809829989180717,True
adam,1650068,1.5791100152975206,,,,,,,,,,,,,,,,,,,,,,,,,never reaches the rule point,8b125372b4bd742b5e64fe2dca0c73666d4ce1869ad81aefffe1b5c9ed099760,False,,,1.582235,,,False
adam,1650069,1.8863087562599743,2629.0,0.9544129031030578,1.7952864268546065,-2.058539600912386,1.27273920549314,True,0.5658926268779979,3.2067248856419237,42.31731886060445,103.28198443768548,79.65399263497896,0.0894138501877111,3.016098010933769,0.0296455386607377,0.0062309006978841,ok,0.9486832980505154,0.2867801812511859,477.0,0.2073951526413764,1.9359704337116543,0.0783629869599864,2781.0,ok,ok,6076b8b2da5e06492329f6f58fe2cc012da45eb167d85f6c1dd75b1e797bef29,True,2790.0,1.9800594688232518,1.795684,0.1029212047753143,0.10267701267219165,True
adam,1650070,1.7745539087763271,3131.0,0.9257948817470558,1.8485016318002416,-2.040743746763637,1.2783629308217317,True,0.5359152804504471,3.0131925371022232,33.426148812563994,533.9106897644132,271.8134187289001,0.0668963199000415,2.5671230179458076,0.0260588680138793,0.0154721621822934,ok,0.9486832980505152,0.3422808788764838,243.0,0.2847922702564518,1.9404822844802223,0.0497595734283458,3212.0,ok,ok,93e0d7803f5181a90c4623928cae1861b2782308c00aaeec2887339fcc03e40d,True,3221.0,2.0169720719477287,1.846429,0.09113891881362046,0.09236373126057296,True
adam,1650071,1.9439105912231929,1077.0,0.9719842318390794,1.9439105912218528,-2.034385620056196,-1.271377449539718,True,0.5831731773669615,3.304648005079397,35.78826934258809,39.96103545245619,25.87607015047632,0.087468541734143,3.0129291242366683,0.0290310651619803,0.0021842129963133,ok,0.9486832980505154,0.2475362873444568,1083.0,0.2475362873444568,2.126742146759239,0.0940534798066339,1575.0,ok,ok,e96bf14ef39830b5d44c67e5ff37114a68615c2427e4f12da135cd27cb6b901a,True,1568.0,2.111944515835186,1.940786,0.08644117963661824,0.08819030837773245,True
adam,1650072,1.77877996324158,,,,,,,,,,,,,,,,,,,,,,,,,never reaches the rule point,5eb31d31343df79f97793f255161f5122ca82fa4d75c098f062fda51427afa8a,False,,,1.775655,,,False
adam,1650073,1.9635880026424273,2181.0,0.98236138172305,1.9635880026419577,-2.040264504327107,-1.2892005463196583,True,0.589076400792733,3.334172428486887,54.29092120823151,41.034382846319815,61.73435517075783,0.074203803493457,3.0918513710592057,0.0239997964287773,0.0042821467385396,ok,0.9486832980505157,0.2486333680178543,625.0,0.2486333680178543,2.1119015100958936,0.0755318871649164,2419.0,ok,ok,efdc56f4e54eae95c03a4c114119cdc1cdcc23560a5e3c7541089a8cf3ad4472,True,2428.0,2.145459472022526,1.966713,0.09262201089834776,0.09088589541154524,True
